,asofdate,aic,bic,hqic,mae,mse,rsquare,forecastHorizon,diff,trainDFLength,num_models,order_p,order_q,time,product_name,ar.L1.close
0,1970-01-05 01:00:00+00:00,-2474.3096778567906,-2463.7213905942563,-2470.0491704304504,0.0011050272138950926,3.1113143117267336e-06,0.975559740969975,5,True,252,12000,1,0,0 days 00:00:00.068982,corn,0.06214942191404575
1,1970-01-12 01:00:00+00:00,-2473.55409835949,-2462.965811096956,-2469.29359093315,0.0011096036665014099,3.1206794657234733e-06,0.9751896428820435,5,True,252,12000,1,0,0 days 00:00:00.080995,corn,0.06216287687626771
2,1970-01-19 01:00:00+00:00,-2472.836802191413,-2462.2485149288786,-2468.576294765073,0.0011164039221890692,3.129574867291468e-06,0.9752431823546216,5,True,252,12000,1,0,0 days 00:00:00.069027,corn,0.06215176981102928
3,1970-01-26 01:00:00+00:00,-2471.140289661473,-2460.552002398939,-2466.879782235133,0.0011224401496550385,3.150722313903517e-06,0.9742051066535907,5,True,252,12000,1,0,0 days 00:00:00.063962,corn,0.062124066333264116
4,1970-02-02 01:00:00+00:00,-2469.726306696735,-2459.1380194342005,-2465.4657992703947,0.0011326152856101584,3.1685068040886487e-06,0.9745757611355318,5,True,252,12000,1,0,0 days 00:00:00.077471,corn,0.06221011813825471
5,1970-02-09 01:00:00+00:00,-2469.015468330941,-2458.4271810684068,-2464.754960904601,0.0011391086273890379,3.1773405797507655e-06,0.973476868799549,5,True,252,12000,1,0,0 days 00:00:00.072085,corn,0.062178627188607075
6,1970-02-16 01:00:00+00:00,-2468.154843743918,-2457.5665564813835,-2463.8943363175777,0.0011435743579766738,3.1882990690036252e-06,0.9749381522354614,5,True,252,12000,1,0,0 days 00:00:00.075020,corn,0.06216133277762807
7,1970-02-24 01:00:00+00:00,-2467.787848485272,-2457.199561222738,-2463.527341058932,0.0011451718485963294,3.1929046436027423e-06,0.9762316543922417,5,True,252,12000,1,0,0 days 00:00:00.090758,corn,0.06230979852644353
8,1970-03-03 01:00:00+00:00,-2465.824475000481,-2455.2361877379467,-2461.563967574141,0.0011500201938414107,3.2178766390195358e-06,0.9769239094659131,5,True,252,12000,1,0,0 days 00:00:00.088451,corn,0.06219165349567368
9,1970-03-10 01:00:00+00:00,-2465.662317013133,-2455.0740297505986,-2461.4018095867928,0.0011516738113339518,3.2199484188630986e-06,0.976963250610696,5,True,252,12000,1,0,0 days 00:00:00.081995,corn,0.062192998028223846
10,1970-03-17 01:00:00+00:00,-2461.6070603060634,-2451.018773043529,-2457.3465528797233,0.001168329919594477,3.2721917968052387e-06,0.9771101815179171,5,True,252,12000,1,0,0 days 00:00:00.093001,corn,0.06266417979977341
11,1970-03-24 01:00:00+00:00,-2459.8057380837995,-2449.217450821265,-2455.5452306574593,0.0011835209639039074,3.295686031002386e-06,0.9792722524425557,5,True,252,12000,1,0,0 days 00:00:00.068997,corn,0.062336459923300565
12,1970-04-01 01:00:00+00:00,-2458.5532765367225,-2447.964989274188,-2454.2927691103823,0.0011919396911255823,3.3121592200257486e-06,0.9795513567905814,5,True,252,12000,1,0,0 days 00:00:00.068003,corn,0.06230256069065417
13,1970-04-08 01:00:00+00:00,-2458.5499071677277,-2447.9616199051934,-2454.2893997413876,0.0011894898406432331,3.3121423029617555e-06,0.9786090657998505,5,True,252,12000,1,0,0 days 00:00:00.067002,corn,0.0622540032230013
14,1970-04-15 01:00:00+00:00,-2456.5503281480374,-2445.962040885503,-2452.289820721697,0.001196194166606394,3.3385200461711286e-06,0.977963919657486,5,True,252,12000,1,0,0 days 00:00:00.070037,corn,0.06223215952201647
15,1970-04-22 01:00:00+00:00,-2454.165005328994,-2443.5767180664598,-2449.904497902654,0.0012060778892659257,3.370294369839128e-06,0.97920304898191,5,True,252,12000,1,0,0 days 00:00:00.065999,corn,0.06226593456175101
16,1970-04-29 00:00:00+00:00,-2448.9472580200863,-2438.358970757552,-2444.686750593746,0.001222601012577102,3.4408498988498596e-06,0.9817778348771469,5,True,252,12000,1,0,0 days 00:00:00.073964,corn,0.062351896500015956
17,1970-05-06 00:00:00+00:00,-2446.1037249405276,-2435.5154376779933,-2441.8432175141875,0.0012413838728119202,3.479880682358808e-06,0.9819513942211413,5,True,252,12000,1,0,0 days 00:00:00.056007,corn,0.062406698891537014
18,1970-05-13 00:00:00+00:00,-2445.241017448047,-2434.6527301855126,-2440.980510021707,0.0012500875548406701,3.491811215435798e-06,0.981741471853187,5,True,252,12000,1,0,0 days 00:00:00.046998,corn,0.062344488152422564
19,1970-05-20 00:00:00+00:00,-2444.2535923920695,-2433.665305129535,-2439.9930849657294,0.0012597963394498427,3.505586320798691e-06,0.9816847338730557,5,True,252,12000,1,0,0 days 00:00:00.084993,corn,0.06237710783483457
20,1970-05-27 00:00:00+00:00,-2442.284359375876,-2431.696072113342,-2438.023851949536,0.0012713601401131407,3.5330137900907415e-06,0.9814479210357082,5,True,252,12000,1,0,0 days 00:00:00.067056,corn,0.06236157130286593
21,1970-06-04 00:00:00+00:00,-2440.0877857573296,-2429.4994984947953,-2435.8272783309894,0.0012867211975866784,3.5639475134424648e-06,0.9811683157653196,5,True,252,12000,1,0,0 days 00:00:00.048946,corn,0.06232382449477601
22,1970-06-11 00:00:00+00:00,-2424.9619314664806,-2414.3736442039462,-2420.7014240401404,0.0013281985048979625,3.784525053578634e-06,0.9884902625921058,5,True,252,12000,1,0,0 days 00:00:00.069000,corn,0.06256035362425404
23,1970-06-18 00:00:00+00:00,-2419.9528395134307,-2409.3645522508964,-2415.6923320870906,0.0013521641678916462,3.86048626345986e-06,0.9871342544039513,5,True,252,12000,1,0,0 days 00:00:00.065037,corn,0.06251946655612478
24,1970-06-25 00:00:00+00:00,-2412.9548733726947,-2402.3665861101604,-2408.6943659463545,0.0013739812773442648,3.969138595966173e-06,0.9840538221278181,5,True,252,12000,1,0,0 days 00:00:00.069962,corn,0.06250217828868926
25,1970-07-02 00:00:00+00:00,-2410.2607911595865,-2399.672503897052,-2406.0002837332463,0.0013840105719513914,4.012358188630325e-06,0.9831543714205568,5,True,252,12000,1,0,0 days 00:00:00.114005,corn,0.06266641493610246
26,1970-07-10 00:00:00+00:00,-2407.0518002013914,-2396.463512938857,-2402.7912927750513,0.0013949664437627983,4.063569755625264e-06,0.9861381182470654,5,True,252,12000,1,0,0 days 00:00:00.203996,corn,0.06280809609708
27,1970-07-17 00:00:00+00:00,-2402.368505923229,-2391.7802186606946,-2398.1079984968887,0.0014152890269140007,4.139656022601936e-06,0.9832076178546697,5,True,252,12000,1,0,0 days 00:00:00.134119,corn,0.0625147661064818
28,1970-07-24 00:00:00+00:00,-2397.8514583073543,-2387.26317104482,-2393.590950881014,0.0014342447208922065,4.214405235675807e-06,0.9864828758491622,5,True,252,12000,1,0,0 days 00:00:00.062677,corn,0.062531976510494
29,1970-07-31 00:00:00+00:00,-2392.78087445459,-2382.1925871920557,-2388.52036702825,0.001457090046285579,4.3001141110848276e-06,0.9895612722201216,5,True,252,12000,1,0,0 days 00:00:00.141928,corn,0.06308315460996664
30,1970-08-07 00:00:00+00:00,-2387.2247277198035,-2376.636440457269,-2382.9642202934633,0.001480360599200636,4.395984364197551e-06,0.9914052809929893,5,True,252,12000,1,0,0 days 00:00:00.122572,corn,0.06284058020905595
31,1970-08-14 00:00:00+00:00,-2401.734477486116,-2391.1461902235815,-2397.4739700597756,0.0014325576379653588,4.159378568274646e-06,0.9768428116953976,5,True,252,12000,1,0,0 days 00:00:00.125064,corn,0.0650615537710412
32,1970-08-21 00:00:00+00:00,-2455.29502039128,-2444.706733128746,-2451.03451296494,0.0013472992251437625,3.3552391713680485e-06,0.9832699141020064,5,True,252,12000,1,0,0 days 00:00:00.080342,corn,0.062438250465175794
33,1970-08-28 00:00:00+00:00,-2462.8748238943977,-2452.2865366318633,-2458.6143164680575,0.0013278126490514272,3.256199540410905e-06,0.98786273283834,5,True,252,12000,1,0,0 days 00:00:00.110527,corn,0.06272544837907189
34,1970-09-04 00:00:00+00:00,-2466.9924230955435,-2456.404135833009,-2462.7319156692033,0.001321050955026326,3.203231249300883e-06,0.994333709453648,5,True,252,12000,1,0,0 days 00:00:00.089246,corn,0.06283460046251929
35,1970-09-14 00:00:00+00:00,-2473.8823135181615,-2463.294026255627,-2469.6218060918213,0.0013101390371617365,3.1168613816560437e-06,0.9961747122685766,5,True,252,12000,1,0,0 days 00:00:00.107644,corn,0.06283449310916385
36,1970-09-21 00:00:00+00:00,-2494.002393925645,-2483.4141066631105,-2489.7418864993047,0.0012749380139131742,2.8777142857234284e-06,0.9998624795877615,5,True,252,12000,1,0,0 days 00:00:00.086831,corn,0.06417601052031677
37,1970-09-28 00:00:00+00:00,-2503.8519341568444,-2493.26364689431,-2499.5914267305043,0.001254324685556955,2.767385906290564e-06,0.9999732136967754,5,True,252,12000,1,0,0 days 00:00:00.091163,corn,0.06294088055447124
38,1970-10-05 00:00:00+00:00,-2509.6985481341344,-2499.1102608716,-2505.4380407077942,0.0012317878903017412,2.7039202817495266e-06,1.0001302783294181,5,True,252,12000,1,0,0 days 00:00:00.075778,corn,0.06298820919832583
39,1970-10-12 00:00:00+00:00,-2510.5245079277456,-2499.9362206652113,-2506.2640005014055,0.0012298907089634574,2.6950962547871465e-06,0.9996623689986643,5,True,252,12000,1,0,0 days 00:00:00.102378,corn,0.06342799131535937
40,1970-10-19 00:00:00+00:00,-2519.678111427015,-2509.089824164481,-2515.417604000675,0.0012082146597063696,2.5989859756043466e-06,0.9991422858542888,5,True,252,12000,1,0,0 days 00:00:00.081436,corn,0.06357452121992231
41,1970-10-26 01:00:00+00:00,-2528.1990855286786,-2517.6107982661442,-2523.9385781023384,0.0012005364752491327,2.512509700952985e-06,0.9988597858804286,5,True,252,12000,1,0,0 days 00:00:00.070946,corn,0.06293728986148249
42,1970-11-02 01:00:00+00:00,-2536.752621105008,-2526.1643338424738,-2532.492113678668,0.0011710737739224469,2.4286789596786984e-06,0.9999644536692927,5,True,252,12000,1,0,0 days 00:00:00.052000,corn,0.06319822443547442
43,1970-11-10 01:00:00+00:00,-2543.159050405101,-2532.5707631425666,-2538.898542978761,0.001151461700205514,2.367704832091899e-06,0.999797680588117,5,True,252,12000,1,0,0 days 00:00:00.076999,corn,0.06288661369422707
44,1970-11-17 01:00:00+00:00,-2546.228250770877,-2535.6399635083426,-2541.9677433445368,0.0011455922564200173,2.3390432813010903e-06,0.9993103322636894,5,True,252,12000,1,0,0 days 00:00:00.085005,corn,0.06292097121001963
45,1970-11-24 01:00:00+00:00,-2545.99620866843,-2535.4079214058956,-2541.73570124209,0.0011470333292227166,2.341196602165526e-06,0.9992475142973128,5,True,252,12000,1,0,0 days 00:00:00.096999,corn,0.06294020636542422
46,1970-12-02 01:00:00+00:00,-2550.837848324434,-2540.2495610619,-2546.577340898094,0.001128532401683425,2.2966670676520164e-06,0.9992850724981709,5,True,252,12000,1,0,0 days 00:00:00.065019,corn,0.06324661588396636
47,1970-12-09 01:00:00+00:00,-2550.773142685586,-2540.184855423052,-2546.512635259246,0.001127817936331613,2.297243452030346e-06,0.9990785261235837,5,True,252,12000,1,0,0 days 00:00:00.140016,corn,0.06299671218697663
48,1970-12-16 01:00:00+00:00,-2552.9174972798755,-2542.329210017341,-2548.6569898535354,0.0011204332173364094,2.277767273220981e-06,0.9988165741962652,5,True,252,12000,1,0,0 days 00:00:00.186183,corn,0.06289985266652136
49,1970-12-23 01:00:00+00:00,-2558.7277783806685,-2548.139491118134,-2554.4672709543283,0.001103189314425694,2.225941320434286e-06,0.9967727383318895,5,True,252,12000,1,0,0 days 00:00:00.100000,corn,0.06321244243857217
50,1970-12-31 01:00:00+00:00,-2562.317615621945,-2551.729328359411,-2558.057108195605,0.0010930344517007793,2.194390818674009e-06,0.9964223800586745,5,True,252,12000,1,0,0 days 00:00:00.067410,corn,0.06296744616619289
51,1971-01-08 01:00:00+00:00,-2565.006701780386,-2554.4184145178515,-2560.7461943540457,0.0010825874522553394,2.17104630844196e-06,0.9960896485002181,5,True,252,12000,1,0,0 days 00:00:00.066005,corn,0.06274198368636187
52,1971-01-15 01:00:00+00:00,-2563.7891852274456,-2553.2008979649113,-2559.5286778011055,0.0010880942636739234,2.181573135538217e-06,0.9962670297017389,5,True,252,12000,1,0,0 days 00:00:00.103035,corn,0.06281717865253042
53,1971-01-22 01:00:00+00:00,-2563.9495813826607,-2553.3612941201263,-2559.6890739563205,0.0010869714138652137,2.180284137535307e-06,0.9955008004947412,5,True,252,12000,1,0,0 days 00:00:00.077000,corn,0.06306293998867231
54,1971-01-29 01:00:00+00:00,-2565.9899505181256,-2555.4016632555913,-2561.7294430917855,0.001078855707607108,2.1625950929931222e-06,0.9953923685506743,5,True,252,12000,1,0,0 days 00:00:00.064000,corn,0.06279349645606759
55,1971-02-05 01:00:00+00:00,-2567.1219131647763,-2556.533625902242,-2562.861405738436,0.0010735285040987257,2.1529064346878077e-06,0.9946851800011182,5,True,252,12000,1,0,0 days 00:00:00.149113,corn,0.06273995643134721
56,1971-02-12 01:00:00+00:00,-2568.3081689878168,-2557.7198817252824,-2564.0476615614766,0.001065924559168415,2.1428230570076074e-06,0.9941447486706393,5,True,252,12000,1,0,0 days 00:00:00.055037,corn,0.06279284423729135
