time,open,high,low,close,"AU07Y-NZ07Y, TVC: Open","AU07Y-NZ07Y, TVC: High","AU07Y-NZ07Y, TVC: Low","AU07Y-NZ07Y, TVC: Close","AU01Y-NZ01Y, TVC: Open","AU01Y-NZ01Y, TVC: High","AU01Y-NZ01Y, TVC: Low","AU01Y-NZ01Y, TVC: Close","AU05Y-NZ05Y, TVC: Open","AU05Y-NZ05Y, TVC: High","AU05Y-NZ05Y, TVC: Low","AU05Y-NZ05Y, TVC: Close","AU02Y-NZ02Y, TVC: Open","AU02Y-NZ02Y, TVC: High","AU02Y-NZ02Y, TVC: Low","AU02Y-NZ02Y, TVC: Close","AU10Y-NZ10Y, TVC: Open","AU10Y-NZ10Y, TVC: High","AU10Y-NZ10Y, TVC: Low","AU10Y-NZ10Y, TVC: Close",MA,Smoothing Line,Volume,Volume MA,Basic EPS,EPS estimates,Average basic shares outstanding,Diluted shares outstanding
1995-12-11T22:00:00Z,1.1396,1.1493,1.1333,1.1477,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1439819999999987,1.1456342999999942,NaN,NaN,NaN,NaN,NaN,NaN
1995-12-12T22:00:00Z,1.1474,1.1548,1.1464,1.1524,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1438159999999988,1.1454314999999942,NaN,NaN,NaN,NaN,NaN,NaN
1995-12-13T22:00:00Z,1.1525,1.1545,1.1296,1.1315,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1435439999999988,1.145223999999994,NaN,NaN,NaN,NaN,NaN,NaN
1995-12-14T22:00:00Z,1.1325,1.1386,1.1323,1.1377,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1433099999999987,1.145014799999994,NaN,NaN,NaN,NaN,NaN,NaN
1995-12-17T22:00:00Z,1.1365,1.139,1.1338,1.1343,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1429539999999987,1.144799299999994,NaN,NaN,NaN,NaN,NaN,NaN
1995-12-18T22:00:00Z,1.1341,1.1383,1.1341,1.137,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1426519999999987,1.144593299999994,NaN,NaN,NaN,NaN,NaN,NaN
1995-12-19T22:00:00Z,1.1362,1.1386,1.1346,1.1355,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1422559999999988,1.144398599999994,NaN,NaN,NaN,NaN,NaN,NaN
1995-12-20T22:00:00Z,1.1363,1.139,1.1338,1.1364,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.142105999999999,1.1442214999999938,NaN,NaN,NaN,NaN,NaN,NaN
1995-12-21T22:00:00Z,1.1363,1.1383,1.1346,1.1362,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1418299999999988,1.144048699999994,NaN,NaN,NaN,NaN,NaN,NaN
1995-12-25T22:00:00Z,1.1362,1.1373,1.1342,1.1361,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.141485999999999,1.1438717999999937,NaN,NaN,NaN,NaN,NaN,NaN
1995-12-26T22:00:00Z,1.1361,1.1501,1.1356,1.1415,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1413999999999989,1.1437055999999939,NaN,NaN,NaN,NaN,NaN,NaN
1995-12-27T22:00:00Z,1.1432,1.1432,1.1362,1.1391,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.141235999999999,1.1435320999999936,NaN,NaN,NaN,NaN,NaN,NaN
1995-12-28T22:00:00Z,1.1393,1.1421,1.1356,1.1359,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.141163999999999,1.1433445999999938,NaN,NaN,NaN,NaN,NaN,NaN
1996-01-01T22:00:00Z,1.1378,1.1413,1.1361,1.1388,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.141247999999999,1.1431502999999936,NaN,NaN,NaN,NaN,NaN,NaN
1996-01-02T22:00:00Z,1.1391,1.1463,1.1381,1.1423,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1414459999999989,1.1429668999999938,NaN,NaN,NaN,NaN,NaN,NaN
1996-01-03T22:00:00Z,1.1402,1.141,1.1284,1.1297,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1413119999999988,1.1427737999999938,NaN,NaN,NaN,NaN,NaN,NaN
1996-01-04T22:00:00Z,1.1293,1.1379,1.1286,1.1371,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1411919999999989,1.1425728999999936,NaN,NaN,NaN,NaN,NaN,NaN
1996-01-07T22:00:00Z,1.1376,1.1383,1.131,1.1342,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.140869999999999,1.1423627999999937,NaN,NaN,NaN,NaN,NaN,NaN
1996-01-08T22:00:00Z,1.1351,1.1363,1.129,1.1295,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.140483999999999,1.1421405999999936,NaN,NaN,NaN,NaN,NaN,NaN
1996-01-09T22:00:00Z,1.1301,1.1367,1.1284,1.1354,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.140337999999999,1.1419312999999938,NaN,NaN,NaN,NaN,NaN,NaN
1996-01-10T22:00:00Z,1.1349,1.1358,1.1247,1.1272,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1397939999999989,1.1417218999999936,NaN,NaN,NaN,NaN,NaN,NaN
1996-01-11T22:00:00Z,1.1272,1.1275,1.1211,1.1223,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.138955999999999,1.1414788999999934,NaN,NaN,NaN,NaN,NaN,NaN
1996-01-14T22:00:00Z,1.1234,1.1261,1.1179,1.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1381779999999988,1.1412105999999935,NaN,NaN,NaN,NaN,NaN,NaN
1996-01-15T22:00:00Z,1.1195,1.1249,1.1195,1.1235,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1374199999999988,1.1409160999999937,NaN,NaN,NaN,NaN,NaN,NaN
1996-01-16T22:00:00Z,1.1199,1.1221,1.1164,1.1198,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1367619999999987,1.1406064999999936,NaN,NaN,NaN,NaN,NaN,NaN
1996-01-17T22:00:00Z,1.1195,1.1204,1.1146,1.116,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1361459999999988,1.1402811999999938,NaN,NaN,NaN,NaN,NaN,NaN
1996-01-18T22:00:00Z,1.1157,1.1157,1.1008,1.1063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.135375999999999,1.1399371999999937,NaN,NaN,NaN,NaN,NaN,NaN
1996-01-21T22:00:00Z,1.1061,1.1066,1.0989,1.1052,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.134923999999999,1.1395780999999938,NaN,NaN,NaN,NaN,NaN,NaN
1996-01-22T22:00:00Z,1.1051,1.1132,1.1039,1.1129,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.134575999999999,1.1392153999999937,NaN,NaN,NaN,NaN,NaN,NaN
1996-01-23T22:00:00Z,1.113,1.1142,1.1029,1.1102,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.134109999999999,1.1388465999999937,NaN,NaN,NaN,NaN,NaN,NaN
1996-01-24T22:00:00Z,1.1096,1.1096,1.1031,1.1049,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.133467999999999,1.1384499999999937,NaN,NaN,NaN,NaN,NaN,NaN
1996-01-25T22:00:00Z,1.1073,1.1124,1.1041,1.1064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.132923999999999,1.1380343999999936,NaN,NaN,NaN,NaN,NaN,NaN
1996-01-28T22:00:00Z,1.1058,1.1117,1.1058,1.1097,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1322119999999989,1.1375867999999936,NaN,NaN,NaN,NaN,NaN,NaN
1996-01-29T22:00:00Z,1.1096,1.1133,1.1083,1.1133,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.131569999999999,1.1371028999999937,NaN,NaN,NaN,NaN,NaN,NaN
1996-01-30T22:00:00Z,1.1129,1.1155,1.1058,1.1104,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1309059999999989,1.1365758999999935,NaN,NaN,NaN,NaN,NaN,NaN
1996-01-31T22:00:00Z,1.1101,1.1116,1.1044,1.1056,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.130269999999999,1.1360237999999936,NaN,NaN,NaN,NaN,NaN,NaN
1996-02-01T22:00:00Z,1.1063,1.1204,1.1053,1.1195,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.129961999999999,1.1354622999999935,NaN,NaN,NaN,NaN,NaN,NaN
1996-02-04T22:00:00Z,1.1189,1.124,1.1141,1.116,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.129601999999999,1.1348988999999936,NaN,NaN,NaN,NaN,NaN,NaN
1996-02-05T22:00:00Z,1.1166,1.1194,1.112,1.1173,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1292399999999991,1.1343366999999935,NaN,NaN,NaN,NaN,NaN,NaN
1996-02-06T22:00:00Z,1.1176,1.1245,1.1153,1.1177,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.128809999999999,1.1337602999999936,NaN,NaN,NaN,NaN,NaN,NaN
1996-02-07T22:00:00Z,1.1178,1.1264,1.117,1.125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.128437999999999,1.1331924999999934,NaN,NaN,NaN,NaN,NaN,NaN
1996-02-08T22:00:00Z,1.125,1.1278,1.1172,1.1192,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.127981999999999,1.1326437999999937,NaN,NaN,NaN,NaN,NaN,NaN
1996-02-11T22:00:00Z,1.1191,1.1238,1.1179,1.1228,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.127665999999999,1.1321181999999936,NaN,NaN,NaN,NaN,NaN,NaN
1996-02-12T22:00:00Z,1.123,1.1242,1.1182,1.1203,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.127323999999999,1.1316133999999938,NaN,NaN,NaN,NaN,NaN,NaN
1996-02-13T22:00:00Z,1.1205,1.1223,1.1171,1.1189,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.126901999999999,1.1311203999999937,NaN,NaN,NaN,NaN,NaN,NaN
1996-02-14T22:00:00Z,1.1186,1.1197,1.1152,1.1168,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.126403999999999,1.1306332999999937,NaN,NaN,NaN,NaN,NaN,NaN
1996-02-15T22:00:00Z,1.1149,1.1156,1.1101,1.1135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.125809999999999,1.1301549999999938,NaN,NaN,NaN,NaN,NaN,NaN
1996-02-18T22:00:00Z,1.1122,1.1171,1.105,1.1055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.125093999999999,1.1296634999999937,NaN,NaN,NaN,NaN,NaN,NaN
1996-02-19T22:00:00Z,1.1052,1.1149,1.1052,1.113,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.124537999999999,1.129161599999994,NaN,NaN,NaN,NaN,NaN,NaN
