,asofdate,aic,bic,hqic,mae,mse,rsquare,forecastHorizon,diff,trainDFLength,num_models,order_p,order_q,time,product_name,ar.L1.close
0,1970-01-05 01:00:00+00:00,-1181.2110769398696,-1170.6227896773353,-1176.9505695135294,0.01696102503723963,0.0005266177654922018,1.0188268499879747,5,True,252,5000,1,0,0 days 00:00:00.142562,soybean_oil,0.06289817769045541
1,1970-01-12 01:00:00+00:00,-1183.1243029908019,-1172.5360157282676,-1178.8637955644617,0.016865770220802163,0.0005226345903599829,1.0190217836482787,5,True,252,5000,1,0,0 days 00:00:00.070854,soybean_oil,0.06287116807627563
2,1970-01-19 01:00:00+00:00,-1183.3457432124437,-1172.7574559499094,-1179.0852357861036,0.01677386784717579,0.0005221762091693389,1.0190819925200982,5,True,252,5000,1,0,0 days 00:00:00.061340,soybean_oil,0.06288698966961781
3,1970-01-26 01:00:00+00:00,-1183.8485210241292,-1173.260233761595,-1179.588013597789,0.01670446893703462,0.0005211330082002523,1.0191651715207721,5,True,252,5000,1,0,0 days 00:00:00.102015,soybean_oil,0.06283924246988756
4,1970-02-02 01:00:00+00:00,-1184.2628785784027,-1173.6745913158684,-1180.0023711520626,0.0166615184950785,0.0005202778898813747,1.0188651550742944,5,True,252,5000,1,0,0 days 00:00:00.080002,soybean_oil,0.0628959305656049
5,1970-02-09 01:00:00+00:00,-1185.8309850301289,-1175.2426977675946,-1181.5704776037887,0.01663230785902222,0.0005170521782868775,1.0195283167796287,5,True,252,5000,1,0,0 days 00:00:00.063986,soybean_oil,0.06291538214077994
6,1970-02-16 01:00:00+00:00,-1189.1202937062271,-1178.5320064436928,-1184.859786279887,0.016400692366503523,0.0005103418138855205,1.0188802085483213,5,True,252,5000,1,0,0 days 00:00:00.077995,soybean_oil,0.06279573846102555
7,1970-02-24 01:00:00+00:00,-1190.7456858928845,-1180.1573986303501,-1186.4851784665443,0.016318563016861347,0.0005071119123861263,1.0224014031050908,5,True,252,5000,1,0,0 days 00:00:00.079014,soybean_oil,0.06775313930667427
8,1970-03-03 01:00:00+00:00,-1235.0133162888437,-1224.4250290263094,-1230.7528088625036,0.01559495846572972,0.0004253870469614746,1.0037750311214915,5,True,252,5000,1,0,0 days 00:00:00.072014,soybean_oil,0.06306756586428042
9,1970-03-10 01:00:00+00:00,-1249.1725681172397,-1238.5842808547054,-1244.9120606908996,0.015119518670371274,0.00040214741346612884,1.0004962652225504,5,True,252,5000,1,0,0 days 00:00:00.181972,soybean_oil,0.06304469918812036
10,1970-03-17 01:00:00+00:00,-1254.3377369942605,-1243.7494497317261,-1250.0772295679203,0.014851536202750024,0.00039401264488291417,0.9986392074946051,5,True,252,5000,1,0,0 days 00:00:00.215742,soybean_oil,0.06317265683249317
11,1970-03-24 01:00:00+00:00,-1262.2066325444748,-1251.6183452819405,-1257.9461251181347,0.014582383606230286,0.0003818713218979145,1.0023675982146762,5,True,252,5000,1,0,0 days 00:00:00.080000,soybean_oil,0.0630093461684113
