,asofdate,aic,bic,hqic,mae,mse,rsquare,forecastHorizon,diff,trainDFLength,num_models,order_p,order_q,time,product_name,ar.L1.close,ma.L1.close
0,2010-10-07 23:10:00+00:00,-1377.5077589427242,-1363.3900425926786,-1371.8270823742707,0.005131523480257136,0.0002397414615738277,0.9992189761259851,5,True,252,2700,1,1,0 days 00:00:00.253380,whole_milk_powder,0.7872111631644896,0.7875649076281461
1,2010-10-14 23:10:00+00:00,-1370.7833304953733,-1356.6656141453277,-1365.1026539269199,0.0051395908466058205,0.00024622494814421133,0.9979990171605195,5,True,252,2700,1,1,0 days 00:00:00.144725,whole_milk_powder,0.7936009314084839,0.7940895606918978
2,2010-10-31 23:10:00+00:00,-1352.7898381000377,-1338.6721217499921,-1347.1091615315843,0.005536145543280527,0.0002644598994209259,1.0028330342501746,5,True,252,2700,1,1,0 days 00:00:00.317646,whole_milk_powder,1.5338673626732957,1.538532683816223
3,2010-11-07 23:10:00+00:00,-1356.5264874949576,-1342.408771144912,-1350.845810926504,0.005361588942213883,0.0002605604321220385,1.0020724678623445,5,True,252,2700,1,1,0 days 00:00:00.142743,whole_milk_powder,1.2598808197088072,1.2621546889597877
4,2010-11-14 23:10:00+00:00,-1356.5996438167367,-1342.481927466691,-1350.9189672482833,0.005352833064282048,0.0002604847997829176,1.002068950151331,5,True,252,2700,1,1,0 days 00:00:00.180426,whole_milk_powder,1.2664375792308693,1.268746824532984
5,2010-11-28 23:10:00+00:00,-1356.8176808632702,-1342.6999645132246,-1351.1370042948167,0.005440848497247952,0.00026025948617161066,1.002002993243552,5,True,252,2700,1,1,0 days 00:00:00.169440,whole_milk_powder,1.1076013948134307,1.1073384424606127
6,2010-12-05 23:10:00+00:00,-1359.3758767893669,-1345.2581604393213,-1353.6952002209134,0.005371053861608666,0.0002576324461835055,1.00230114257781,5,True,252,2700,1,1,0 days 00:00:00.305605,whole_milk_powder,0.9719606727034811,1.0065295476114482
7,2010-12-12 23:10:00+00:00,-1356.0765596572305,-1341.958843307185,-1350.395883088777,0.005398912046901251,0.0002610257256193459,1.002250484305643,5,True,252,2700,1,1,0 days 00:00:00.167035,whole_milk_powder,1.0127999192699744,1.0122176535496845
8,2010-12-19 23:10:00+00:00,-1355.4755600630606,-1341.357843713015,-1349.7948834946071,0.005452584797545199,0.0002616491349236771,1.0024030455844781,5,True,252,2700,1,1,0 days 00:00:00.261594,whole_milk_powder,1.031787314404706,1.0319244450982765
9,2010-12-28 23:10:00+00:00,-1355.4414958232592,-1341.3237794732136,-1349.7608192548057,0.005459037125357702,0.0002616845087863659,1.0024141330319858,5,True,252,2700,1,1,0 days 00:00:00.227938,whole_milk_powder,1.0326692911175062,1.0328129589217538
