,asofdate,pnl
0,2011-10-25 23:10:00+00:00,0.0
1,2011-10-26 23:10:00+00:00,0.0
2,2011-10-27 23:10:00+00:00,0.0
3,2011-10-30 23:10:00+00:00,0.0
4,2011-10-31 23:10:00+00:00,0.0
5,2011-11-01 23:10:00+00:00,
6,2011-11-02 23:10:00+00:00,
7,2011-11-03 23:10:00+00:00,
8,2011-11-06 23:10:00+00:00,
9,2011-11-07 23:10:00+00:00,
10,2011-11-08 23:10:00+00:00,230.0
11,2011-11-09 23:10:00+00:00,65.0
12,2011-11-10 23:10:00+00:00,65.0
13,2011-11-13 23:10:00+00:00,65.0
14,2011-11-14 23:10:00+00:00,195.0
15,2011-11-15 23:10:00+00:00,-65.0
16,2011-11-16 23:10:00+00:00,-45.0
17,2011-11-17 23:10:00+00:00,-45.0
18,2011-11-20 23:10:00+00:00,-35.0
19,2011-11-21 23:10:00+00:00,-165.0
20,2011-11-22 23:10:00+00:00,15.0
21,2011-11-23 23:10:00+00:00,15.0
22,2011-11-24 23:10:00+00:00,25.0
23,2011-11-27 23:10:00+00:00,15.0
24,2011-11-28 23:10:00+00:00,15.0
25,2011-11-29 23:10:00+00:00,30.0
26,2011-11-30 23:10:00+00:00,30.0
27,2011-12-05 23:10:00+00:00,20.0
28,2011-12-06 23:10:00+00:00,20.0
29,2011-12-07 23:10:00+00:00,20.0
30,2011-12-08 23:10:00+00:00,15.0
31,2011-12-11 23:10:00+00:00,15.0
32,2011-12-12 23:10:00+00:00,15.0
33,2011-12-13 23:10:00+00:00,15.0
34,2011-12-14 23:10:00+00:00,15.0
35,2011-12-15 23:10:00+00:00,-0.0
36,2011-12-18 23:10:00+00:00,-0.0
37,2011-12-19 23:10:00+00:00,-5.0
38,2011-12-20 23:10:00+00:00,-75.0
39,2011-12-21 23:10:00+00:00,-75.0
40,2011-12-22 23:10:00+00:00,-75.0
41,2011-12-27 23:10:00+00:00,-75.0
42,2011-12-28 23:10:00+00:00,-70.0
43,2011-12-29 23:10:00+00:00,-0.0
44,2012-01-03 23:10:00+00:00,-0.0
45,2012-01-04 23:10:00+00:00,-10.0
46,2012-01-05 23:10:00+00:00,-10.0
47,2012-01-08 23:10:00+00:00,-10.0
48,2012-01-09 23:10:00+00:00,-130.0
49,2012-01-10 23:10:00+00:00,-170.0
50,2012-01-11 23:10:00+00:00,-160.0
51,2012-01-12 23:10:00+00:00,-160.0
52,2012-01-15 23:10:00+00:00,-130.0
53,2012-01-16 23:10:00+00:00,-25.0
54,2012-01-17 23:10:00+00:00,40.0
55,2012-01-18 23:10:00+00:00,-40.0
56,2012-01-19 23:10:00+00:00,-40.0
57,2012-01-22 23:10:00+00:00,-10.0
58,2012-01-23 23:10:00+00:00,-25.0
59,2012-01-24 23:10:00+00:00,-10.0
60,2012-01-25 23:10:00+00:00,-10.0
61,2012-01-26 23:10:00+00:00,30.0
62,2012-01-29 23:10:00+00:00,30.0
63,2012-01-30 23:10:00+00:00,30.0
64,2012-01-31 23:10:00+00:00,30.0
65,2012-02-01 23:10:00+00:00,-30.0
66,2012-02-02 23:10:00+00:00,10.0
67,2012-02-06 23:10:00+00:00,10.0
68,2012-02-07 23:10:00+00:00,-30.0
69,2012-02-08 23:10:00+00:00,-35.0
70,2012-02-09 23:10:00+00:00,-20.0
71,2012-02-12 23:10:00+00:00,-20.0
72,2012-02-13 23:10:00+00:00,-20.0
73,2012-02-14 23:10:00+00:00,30.0
74,2012-02-15 23:10:00+00:00,10.0
75,2012-02-16 23:10:00+00:00,5.0
76,2012-02-19 23:10:00+00:00,5.0
77,2012-02-20 23:10:00+00:00,30.0
78,2012-02-21 23:10:00+00:00,40.0
79,2012-02-22 23:10:00+00:00,-25.0
80,2012-02-23 23:10:00+00:00,25.0
81,2012-02-26 23:10:00+00:00,25.0
82,2012-02-27 23:10:00+00:00,15.0
83,2012-02-28 23:10:00+00:00,5.0
84,2012-02-29 23:10:00+00:00,-90.0
85,2012-03-05 23:10:00+00:00,90.0
86,2012-03-06 23:10:00+00:00,90.0
87,2012-03-07 23:10:00+00:00,55.0
88,2012-03-08 23:10:00+00:00,45.0
89,2012-03-11 23:10:00+00:00,-0.0
90,2012-03-12 23:10:00+00:00,-0.0
91,2012-03-13 23:10:00+00:00,-0.0
92,2012-03-14 23:10:00+00:00,-0.0
93,2012-03-15 23:10:00+00:00,-0.0
94,2012-03-18 23:10:00+00:00,-0.0
95,2012-03-19 23:10:00+00:00,20.0
96,2012-03-20 23:10:00+00:00,20.0
97,2012-03-21 23:10:00+00:00,30.0
98,2012-03-22 23:10:00+00:00,30.0
99,2012-03-25 23:10:00+00:00,30.0
100,2012-03-26 23:10:00+00:00,20.0
101,2012-03-27 23:10:00+00:00,20.0
102,2012-03-28 23:10:00+00:00,10.0
103,2012-03-29 23:10:00+00:00,10.0
