time,open,high,low,close,MA,Smoothing Line,Volume,Volume MA,Basic EPS,EPS estimates,Total common shares outstanding,Average basic shares outstanding,Diluted shares outstanding
2011-10-31T13:30:00Z,25.06,25.06,25.06,25.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2011-11-01T13:30:00Z,24.77,24.96001,24.62,24.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2011-11-02T13:30:00Z,24.58,24.88,24.53999,24.64,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2011-11-08T14:30:00Z,24.8116,25.16,24.8116,25.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2011-11-09T14:30:00Z,24.7,24.7,24.7,24.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2011-11-10T14:30:00Z,24.78,24.78,24.69,24.69,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2011-11-14T14:30:00Z,24.28999,24.28999,24.061,24.061,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2011-11-16T14:30:00Z,24.03999,24.05,24.03999,24.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2011-11-18T14:30:00Z,23.67,23.67,23.67,23.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2011-11-21T14:30:00Z,23.88,23.88,23.88,23.88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2011-11-22T14:30:00Z,22.96001,22.96001,22.96001,22.96001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2011-11-25T14:30:00Z,22.86,22.86,22.86,22.86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2011-11-29T14:30:00Z,23,23.21001,23,23.21001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2011-11-30T14:30:00Z,23.44,23.44,23.42,23.42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2011-12-02T14:30:00Z,23.39,23.39,23.24001,23.24001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2011-12-05T14:30:00Z,23.57001,23.57001,23.57001,23.57001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2011-12-06T14:30:00Z,23.77,23.77,23.77,23.77,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2011-12-07T14:30:00Z,23.61,23.61,22.89,22.89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2011-12-08T14:30:00Z,23.39999,23.66,23.39999,23.66,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2011-12-12T14:30:00Z,22.96001,23.67999,22.8,23.67999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2011-12-13T14:30:00Z,23.08,23.08,23,23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2011-12-14T14:30:00Z,22.47,22.55,22.47,22.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2011-12-16T14:30:00Z,22.77,22.77,22.77,22.77,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2011-12-19T14:30:00Z,22.89999,22.946,22.83,22.946,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2011-12-20T14:30:00Z,22.94,22.94,22.94,22.94,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2011-12-21T14:30:00Z,22.95,22.95,22.95,22.95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2011-12-23T14:30:00Z,23.36,23.36,23.16,23.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2011-12-27T14:30:00Z,23.33881,23.33881,23.33881,23.33881,24.087668800000003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2011-12-28T14:30:00Z,23.31,23.33,22.85001,22.85001,24.042469,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2011-12-29T14:30:00Z,22.98,22.98,22.98,22.98,23.990668799999998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2011-12-30T14:30:00Z,22.92999,22.92999,22.92999,22.92999,23.9546686,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-01-03T14:30:00Z,23.67999,23.81,23.67999,23.81,23.955668799999998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-01-04T14:30:00Z,23.92999,24.33,23.92999,24.33,23.975668799999998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-01-05T14:30:00Z,23.5,23.52,22.60001,22.84,23.9640688,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-01-06T14:30:00Z,22.75,22.85001,22.75,22.85001,23.946669,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-01-09T14:30:00Z,22.64999,23.00999,22.60001,23,23.936669000000002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-01-11T14:30:00Z,23.3,23.3,23.3,23.3,23.899469,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-01-12T14:30:00Z,23.10001,23.10001,23.03999,23.03999,23.8729648,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-01-13T14:30:00Z,22.95,22.95,22.95,22.95,23.8625648,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-01-17T14:30:00Z,23.44,23.44,23.19,23.21001,23.859364999999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-01-19T14:30:00Z,23.60001,23.62,23.53999,23.62,23.8487652,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-01-20T14:30:00Z,23.55,23.69,23.5,23.67,23.831965399999998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-01-23T14:30:00Z,23.97,23.98,23.97,23.98,23.7867652,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-01-24T14:30:00Z,23.97,23.98,23.91,23.91,23.738765200000003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-01-25T14:30:00Z,23.8,23.811,23.75,23.8,23.703165200000004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-01-26T14:30:00Z,23.87,23.87,23.82001,23.82001,23.677717200000004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-01-27T14:30:00Z,23.52,23.52,23.44099,23.44099,23.639536800000002,23.87876317,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-01-30T14:30:00Z,23.27,23.27,23.22,23.22,23.598336800000002,23.85429657,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-01-31T14:30:00Z,23.17,23.17,23.17,23.17,23.551336800000005,23.82973996,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-02-01T14:30:00Z,22.94,22.94,22.94,22.94,23.502137,23.80531337,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-02-02T14:30:00Z,22.96001,23.12,22.85001,22.86,23.458137,23.78048679,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-02-03T14:30:00Z,23.21001,23.21001,23.12,23.13,23.428337000000003,23.7541202,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-02-07T14:30:00Z,23.37,23.37,23.36,23.36,23.402737000000002,23.72547361,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-02-08T14:30:00Z,23.45,23.45,23.45,23.45,23.368537,23.69569702,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-02-10T14:30:00Z,23.5,23.5,23.5,23.5,23.344537000000006,23.66559042,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-02-14T14:30:00Z,23,23.02,22.91,23.02,23.311137000000002,23.63431382,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-02-15T14:30:00Z,23.12,23.12,23.12,23.12,23.292317000000004,23.60395622,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-02-16T14:30:00Z,23.39,23.39,23.39,23.39,23.279117000000006,23.57426383,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-02-17T14:30:00Z,23.3,23.3,23.3,23.3,23.271717000000002,23.54472144,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-02-21T14:30:00Z,23.62,23.62,23.62,23.62,23.266517000000004,23.51507904,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-02-23T14:30:00Z,23.78999,23.78999,23.78999,23.78999,23.283116600000003,23.486796610000003,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-02-24T14:30:00Z,24.2,24.25999,24.19,24.25999,23.311116400000007,23.460754160000004,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-02-27T14:30:00Z,24.49001,24.92999,24.49001,24.66,23.340116200000008,23.438421710000007,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-02-28T14:30:00Z,24.53999,24.59,24.53999,24.59,23.363516200000003,23.419659260000007,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-02-29T14:30:00Z,24.3,24.31,23.364,23.364,23.365996000000006,23.402800800000005,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-03-01T14:30:00Z,24.2,24.2,24.2,24.2,23.378595800000003,23.387844730000005,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-03-02T14:30:00Z,24.25999,24.5499,24.25999,24.5499,23.394193800000007,23.375577580000005,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-03-05T14:30:00Z,23.74001,23.74001,23.74001,23.74001,23.411194000000005,23.366220440000006,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-03-06T14:30:00Z,23.59,23.59,23.46001,23.46001,23.407194200000006,23.359013310000005,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-03-07T14:30:00Z,22.95,22.95,22.95,22.95,23.392594400000007,23.353536180000006,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-03-08T14:30:00Z,23.22,23.22,23.08,23.08,23.394194400000007,23.350339050000006,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-03-09T14:30:00Z,22.84,23.32001,22.84,23.32001,23.409594600000005,23.349401930000006,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-03-12T13:30:00Z,22.69,22.69,22.69,22.69,23.407994600000006,23.349664810000004,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-03-13T13:30:00Z,23.05,23.27,23.05,23.27,23.41447460000001,23.351961690000007,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-03-20T13:30:00Z,24.16,24.16,24.16,24.16,23.438874600000005,23.356678570000007,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-03-26T13:30:00Z,24.14,24.14,23.2901,23.62,23.452274600000006,23.363735450000007,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-03-27T13:30:00Z,23.57001,23.57001,23.44,23.44,23.457874600000004,23.37201333000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-03-29T13:30:00Z,23.53999,23.53999,23.44,23.44,23.459898400000007,23.38105240000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-03-30T13:30:00Z,23.67999,23.81,23.67999,23.78999,23.478698000000005,23.391401450000007,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-04-03T13:30:00Z,23.55,23.57001,23.50999,23.53999,23.489897800000005,23.40257049000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-04-04T13:30:00Z,23.629,23.629,23.629,23.629,23.503878,23.413608560000007,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-04-05T13:30:00Z,23.78999,23.78999,23.77,23.78,23.503278,23.42321664000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-04-09T13:30:00Z,23.91,23.95,23.883,23.95,23.495677999999998,23.43099473000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-04-11T13:30:00Z,22.95,22.95,22.95,22.95,23.497878,23.43771282000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-04-12T13:30:00Z,23.46001,23.46001,23.46001,23.46001,23.510078000000004,23.444916920000004,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-04-13T13:30:00Z,23.02,23.02,23.02,23.02,23.510478000000003,23.451511030000006,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-04-16T13:30:00Z,22.50999,22.50999,22.39999,22.39999,23.492477800000003,23.456425230000008,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-04-17T13:30:00Z,22.75999,22.77,22.75999,22.77,23.487078000000007,23.460219430000006,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-04-19T13:30:00Z,22.21001,22.21001,21.951,21.951,23.467098000000007,23.46321462000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-04-23T13:30:00Z,21.72501,21.72501,21.72501,21.72501,23.437398,23.465454800000007,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-04-24T13:30:00Z,21.64,21.64,21.64,21.64,23.397798,23.465634980000008,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-04-25T13:30:00Z,24.5,24.5,21.8,21.8,23.360398000000004,23.463175150000005,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-04-27T13:30:00Z,21.33,21.33,21.327,21.327,23.307338000000005,23.458142320000007,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-04-30T13:30:00Z,21.38,21.39,21.12,21.12,23.251538,23.449995490000006,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-05-01T13:30:00Z,20.98,20.98,20.98,20.98,23.195138,23.43780866000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-05-02T13:30:00Z,20.95,21.09,20.89,21.09,23.140537799999997,23.422221820000008,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-05-07T13:30:00Z,20.873,20.873,20.75011,20.75011,23.086720199999995,23.403664100000007,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-05-08T13:30:00Z,20.73,20.73,20.09399,20.573,23.033780199999995,23.38235819000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-05-10T13:30:00Z,20.395,20.395,20.395,20.395,22.9782802,23.357337300000005,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-05-15T13:30:00Z,20.6499,20.6499,20.6499,20.6499,22.932478199999995,23.329466320000005,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-05-18T13:30:00Z,20.379,20.39999,20.379,20.39999,22.883277999999997,23.298436320000004,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-05-22T13:30:00Z,20,20,19.8999,19.8999,22.818675999999996,23.264206220000005,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-05-23T13:30:00Z,19.60001,19.60001,19.60001,19.60001,22.7434762,23.226596130000004,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-05-25T13:30:00Z,19.62,19.62,19.62,19.62,22.6668762,23.185046040000003,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-05-29T13:30:00Z,19.592,19.592,19.592,19.592,22.588716200000004,23.138977950000005,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-05-30T13:30:00Z,19.38,19.44,19.38,19.41,22.5165162,23.08927986,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-05-31T13:30:00Z,19.248,19.248,19.248,19.248,22.439076200000002,23.036609780000003,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-06-01T13:30:00Z,18.8916,19.56,18.8916,19.00999,22.351476,22.97982968,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-06-04T13:30:00Z,19.004,19.004,19.004,19.004,22.265556000000007,22.91975258,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-06-06T13:30:00Z,19.34,21.50999,19.32401,21.50999,22.223355800000007,22.859050470000003,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-06-07T13:30:00Z,19.286,19.286,19.286,19.286,22.133276000000006,22.795824370000002,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-06-11T13:30:00Z,19.33,19.33,19.3,19.3,22.034076200000005,22.72950828,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-06-12T13:30:00Z,19.19,19.19,19.14999,19.14999,21.923876000000003,22.66033518,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-06-14T13:30:00Z,19.00999,19.05,18.63,18.63,21.804676000000008,22.587992080000003,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-06-15T13:30:00Z,18.99001,19.75,18.39999,19.1899,21.721194000000004,22.51429488,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-06-19T13:30:00Z,19.17999,19.48,19.17999,19.48,21.626794000000007,22.438607690000005,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-06-21T13:30:00Z,19.64999,19.69,19.0201,19.0201,21.51619800000001,22.360081580000006,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-06-22T13:30:00Z,19.33,19.33,18.69,18.77,21.41679780000001,22.279232460000006,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-06-25T13:30:00Z,18.7,18.8,18.69,18.8,21.323597600000014,22.196498330000004,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-06-26T13:30:00Z,18.83,18.83,18.83,18.83,21.24119760000001,22.111934300000005,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-06-28T13:30:00Z,19.47,19.47,18.86,19.17999,21.16319740000001,22.025930270000007,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-07-02T13:30:00Z,19.47,19.48,19.47,19.47,21.08619720000001,21.939306330000004,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-07-03T13:30:00Z,19.6601,19.84,19.66,19.84,21.02919720000001,21.853592380000006,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-07-05T13:30:00Z,19.98,20.17999,19.98,20,20.96379720000001,21.76843843000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-07-06T13:30:00Z,20.13,20.1599,19.97009,19.9989,20.880575200000013,21.68303138000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-07-09T13:30:00Z,20.47,20.85001,20.4501,20.82001,20.82457540000001,21.598434340000008,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-07-10T13:30:00Z,20.78999,21.16,20.67,20.7,20.76977540000001,21.514969300000008,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-07-11T13:30:00Z,20.81,21,20.64,21,20.72097540000001,21.433444270000006,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-07-12T13:30:00Z,20.5799,21.08,20.39999,20.41,20.653375600000007,21.352835250000005,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-07-13T13:30:00Z,20.63,20.8875,20.57001,20.75999,20.59777560000001,21.271556240000006,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-07-16T13:30:00Z,20.46001,20.67999,20.31,20.67999,20.538795400000012,21.19183221000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-07-17T13:30:00Z,20.60001,20.75999,20.60001,20.69,20.47699540000001,21.113978170000006,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-07-18T13:30:00Z,20.74001,20.8,20.71001,20.72,20.412395400000015,21.038404140000004,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-07-19T13:30:00Z,20.75,20.82001,20.487,20.78,20.36899540000001,20.966620110000004,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-07-20T13:30:00Z,20.7,21.09,20.7,21.02,20.32019520000001,20.896570170000007,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-07-23T13:30:00Z,20.98,21.03,20.84,21.02,20.280195200000012,20.829240230000007,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-07-24T13:30:00Z,21.00999,21.00999,20.78011,20.78011,20.247797600000013,20.765820210000008,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-07-25T13:30:00Z,20.83,20.83,20.83,20.83,20.20899760000001,20.705430200000013,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-07-26T13:30:00Z,20.48,21.08,19.7502,19.875,20.167477600000012,20.64762420000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-07-27T13:30:00Z,20.23,20.53999,20.23,20.53889,20.14375520000001,20.59275208000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-07-30T13:30:00Z,20.53999,20.56,20.53999,20.56,20.122155200000012,20.540699970000013,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-08-01T13:30:00Z,20.46001,20.46001,20.34,20.34,20.092955200000013,20.49103787000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-08-02T13:30:00Z,20.23,20.23,19.97,20.07001,20.067815400000015,20.442968780000008,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-08-03T13:30:00Z,20.07001,20.07001,20,20,20.045415400000014,20.39704969000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-08-06T13:30:00Z,20,20,19.55,19.763,20.021075400000015,20.35407470000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-08-07T13:30:00Z,19.58009,19.60001,19.58,19.60001,19.991275600000016,20.31240971000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-08-08T13:30:00Z,19.55,19.55,19.41,19.41,19.964473400000013,20.27214461000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-08-09T13:30:00Z,19.25,19.32001,19.14,19.23,19.93761340000001,20.23297651000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-08-13T13:30:00Z,19.05,19.05,19,19,19.909713400000015,20.195793400000014,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-08-14T13:30:00Z,18.92999,18.935,18.82001,18.82001,19.873115600000016,20.15956040000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-08-15T13:30:00Z,18.98,19.06,18.98,19.02,19.845515800000015,20.124896420000013,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-08-16T13:30:00Z,18.97,19.048,18.80009,18.80009,19.82351960000002,20.092222630000016,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-08-17T13:30:00Z,18.95,19.2,18.95,19.2,19.815519400000014,20.062378830000014,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-08-20T13:30:00Z,19.16,19.16,19.16,19.16,19.806319400000014,20.034245030000015,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-08-21T13:30:00Z,18.86,18.86,18.53,18.53,19.78507940000001,20.007489240000012,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-08-22T13:30:00Z,18.6501,18.7099,18.6501,18.7099,19.771077400000014,19.982033350000016,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-08-23T13:30:00Z,18.71001,18.7599,18.53,18.7599,19.76131540000001,19.957709240000014,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-08-24T13:30:00Z,18.53999,18.659,18.39999,18.659,19.754295600000013,19.934974140000016,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-08-27T13:30:00Z,18.5499,18.62,18.37,18.37,19.741615600000014,19.913681040000014,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-08-28T13:30:00Z,18.6899,18.6899,18.6899,18.6899,19.685213800000014,19.890753970000013,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-08-29T13:30:00Z,18.71001,18.71001,18.55,18.55,19.670493800000017,19.868170900000013,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-08-30T13:30:00Z,18.75,18.8299,18.64999,18.8299,19.661091800000015,19.846577730000014,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-08-31T13:30:00Z,18.56,18.77991,18.56,18.7692,19.653476000000015,19.825860760000012,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-09-04T13:30:00Z,18.74001,18.74001,18.39999,18.39999,19.648875800000017,19.806033780000014,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-09-05T13:30:00Z,18.3,18.3,18.25999,18.25999,19.630277600000017,19.786493890000013,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-09-06T13:30:00Z,18.05,18.11,17.96001,17.96001,19.599877800000016,19.76692400000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012-09-07T13:30:00Z,18.14999,18.34,18.14999,18.33,19.586075800000017,19.74800412000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN
