,asofdate,aic,bic,hqic,mae,mse,forecastHorizon,diff,trainDFLength,num_models,order_p,order_q,time,product_name,ar.L1.resid,ar.L2.resid,ma.L1.resid,ma.L2.resid
14,1971-10-13 00:00:00+00:00,-1603.3821569360011,-1582.2055824109325,-1594.8611420833208,0.007353105917807511,9.629781980175e-05,5,True,252,2000,2,2,0 days 00:00:02.244388,ZC1,0.3316481738241849,0.29544653141834815,0.3413490600765256,0.2993341011815258
15,1971-10-20 00:00:00+00:00,-1610.0141978452102,-1588.8376233201416,-1601.49318299253,0.007243410251706913,9.379606796475274e-05,5,True,252,2000,2,2,0 days 00:00:01.090458,ZC1,0.23858880315237765,0.21077330432560848,0.2508859681716129,0.21784976921752974
16,1971-10-27 00:00:00+00:00,-1612.3922542367973,-1591.2156797117286,-1603.871239384117,0.007354251605839121,9.28241456352748e-05,5,True,252,2000,2,2,0 days 00:00:02.125702,ZC1,0.02512823255124161,0.019678108292777798,0.01577694536016118,0.01871823484685017
17,1971-11-03 01:00:00+00:00,-1619.578558098678,-1598.4019835736094,-1611.0575432459977,0.0071124936915313176,9.030223820225819e-05,5,True,252,2000,2,2,0 days 00:00:00.638155,ZC1,0.25231948114584646,0.21547441922696822,0.26720451842691,0.22579567183852073
18,1971-11-10 01:00:00+00:00,-1621.7813965356245,-1600.6048220105558,-1613.2603816829442,0.007078823847268917,8.950894294671588e-05,5,True,252,2000,2,2,0 days 00:00:00.620147,ZC1,0.3256791209554786,0.28126269344984434,0.3385122801655249,0.2867845218633938
19,1971-11-17 01:00:00+00:00,-1624.9007922968963,-1603.7242177718276,-1616.379777444216,0.00704666952385694,8.84034000992586e-05,5,True,252,2000,2,2,0 days 00:00:00.732845,ZC1,0.3264858433294443,0.28936095010437896,0.3371479040926652,0.2914395221535598
20,1971-11-24 01:00:00+00:00,-1624.6577015646735,-1603.4811270396049,-1616.1366867119932,0.007079542775637829,8.849508577775308e-05,5,True,252,2000,2,2,0 days 00:00:00.735519,ZC1,1.5728047419809126,1.3929548282514663,1.5572676707768827,1.3101782702757263
21,1971-12-02 01:00:00+00:00,-1629.7448111106037,-1608.568236585535,-1621.2237962579234,0.006987636352351985,8.67389394855167e-05,5,True,252,2000,2,2,0 days 00:00:01.000268,ZC1,0.15835224603033807,,0.24771554055352826,
22,1971-12-09 01:00:00+00:00,-1615.2206197509386,-1594.04404522587,-1606.6996048982583,0.007169979981722514,9.186879030284683e-05,5,True,252,2000,2,2,0 days 00:00:00.393081,ZC1,0.47688388658027886,0.4146557809181159,0.4665495579237849,0.38158314634901525
23,1971-12-16 01:00:00+00:00,-1618.7538595850474,-1597.5772850599787,-1610.232844732367,0.007036360500716796,9.054566037415928e-05,5,True,252,2000,2,2,0 days 00:00:00.496627,ZC1,0.0863882497453312,0.09291828244731698,0.0639252856230922,0.07000488062043649
24,1971-12-23 01:00:00+00:00,-1623.0032828157432,-1601.8267082906746,-1614.482267963063,0.006979440836859978,8.906881559392372e-05,5,True,252,2000,2,2,0 days 00:00:00.417634,ZC1,0.35592668117865484,0.29220789064977243,0.34510555595289844,0.2647812991799572
25,1972-01-03 01:00:00+00:00,-1621.722503524451,-1600.5459289993823,-1613.2014886717707,0.006960364382860935,8.951896114299331e-05,5,True,252,2000,2,2,0 days 00:00:00.401068,ZC1,0.21116918538086227,0.17836124922791904,0.21987303961320162,0.1867808976708227
26,1972-01-10 01:00:00+00:00,-1623.6156741661698,-1602.4390996411012,-1615.0946593134895,0.0069330662730232445,8.885177184964344e-05,5,True,252,2000,2,2,0 days 00:00:00.463853,ZC1,0.34769222227206265,0.2878032350527099,0.33660221495161724,0.2603318772580411
27,1972-01-17 01:00:00+00:00,-1621.5190271407923,-1600.3424526157237,-1612.998012288112,0.006963814316029153,8.959673377791732e-05,5,True,252,2000,2,2,0 days 00:00:00.363788,ZC1,0.36990778932877016,0.3061802626486138,0.3591111425302541,0.27806254456486956
28,1972-01-24 01:00:00+00:00,-1624.7638526136802,-1603.5872780886116,-1616.242837761,0.006935807121490537,8.844943167609459e-05,5,True,252,2000,2,2,0 days 00:00:00.339465,ZC1,0.34546915790055494,0.2875113650146499,0.33454351284460343,0.2609735482059631
29,1972-01-31 01:00:00+00:00,-1624.1666766012227,-1602.990102076154,-1615.6456617485424,0.0069419654962489955,8.866229569527503e-05,5,True,252,2000,2,2,0 days 00:00:00.586113,ZC1,0.33745065841225386,0.2813579057944008,0.32633085679555685,0.2554196012082379
30,1972-02-07 01:00:00+00:00,-1627.1308423126688,-1605.9542677876002,-1618.6098274599885,0.0068790591086646,8.76138702061045e-05,5,True,252,2000,2,2,0 days 00:00:00.379723,ZC1,0.2693848103799078,0.22464368423545678,0.27172289310156006,0.24358552890357513
31,1972-02-14 01:00:00+00:00,-1628.3963147469735,-1607.2197402219049,-1619.8752998942932,0.006827982853412929,8.716673912729234e-05,5,True,252,2000,2,2,0 days 00:00:00.364750,ZC1,0.2672545219958493,0.22679429436402831,0.27055110182223063,0.24267868480324548
32,1972-02-22 01:00:00+00:00,-1628.4869776000155,-1607.3104030749469,-1619.9659627473352,0.006829456221139649,8.714221597417443e-05,5,True,252,2000,2,2,0 days 00:00:00.369829,ZC1,0.26717740718306127,0.22272811910545556,0.27302157361734947,0.23643729354394577
