time,asofdate,pointForecast,resid,forecastday,product_name,MA_50,MA_diff_50
1977-12-29 02:00:00+00:00,1977-12-29 02:00:00+00:00,0.9425470559255761,0.955355619530168,4,CT1,0.9218998364990625,0.00041746690140198606
1977-12-30 02:00:00+00:00,1977-12-30 02:00:00+00:00,0.9433977945730306,0.9441219592017048,5,CT1,0.9220914338447996,0.00019159734573714893
1978-01-03 02:00:00+00:00,1978-01-03 02:00:00+00:00,0.9435803315596731,0.9532690272344768,1,CT1,0.922495079367692,0.0004036455228924041
1978-01-04 02:00:00+00:00,1978-01-04 02:00:00+00:00,0.9470723716495316,0.9447765375841662,2,CT1,0.9228093239485291,0.0003142445808370642
1978-01-05 02:00:00+00:00,1978-01-05 02:00:00+00:00,0.945053830921474,0.9483328492993884,3,CT1,0.9231731578394644,0.0003638338909353056
1978-01-06 02:00:00+00:00,1978-01-06 02:00:00+00:00,0.9429936892608576,0.9397573412688685,4,CT1,0.9233928265084392,0.00021966866897482618
1978-01-09 02:00:00+00:00,1978-01-09 02:00:00+00:00,0.9432597006480671,0.9461118067205474,5,CT1,0.9239885781080255,0.0005957515995862472
1978-01-10 02:00:00+00:00,1978-01-10 02:00:00+00:00,0.9485229588546122,0.960054742769316,1,CT1,0.9250096135442738,0.0010210354362483187
1978-01-11 02:00:00+00:00,1978-01-11 02:00:00+00:00,0.9460113769878451,0.9565275666106238,2,CT1,0.9261081512232961,0.0010985376790223489
1978-01-12 02:00:00+00:00,1978-01-12 02:00:00+00:00,0.9449686843031901,0.9571362962775948,3,CT1,0.9270976202572493,0.0009894690339531387
1978-01-13 02:00:00+00:00,1978-01-13 02:00:00+00:00,0.9458269215970087,0.9655008382915282,4,CT1,0.9281980804640674,0.001100460206818088
1978-01-16 02:00:00+00:00,1978-01-16 02:00:00+00:00,0.9467430428006801,0.960008543101738,5,CT1,0.9293226458528597,0.0011245653887923535
1978-01-17 02:00:00+00:00,1978-01-17 02:00:00+00:00,0.9583625341493044,0.958654339872572,1,CT1,0.9304868864375722,0.0011642405847124282
