time,asofdate,pointForecast,resid,forecastday,product_name,MA_50,MA_diff_50
1971-07-07 00:00:00+00:00,1971-07-07 00:00:00+00:00,1.10186083799522,1.074657249145189,1,ZC1,1.0488378840796664,0.0023167707257285564
1971-07-08 00:00:00+00:00,1971-07-08 00:00:00+00:00,1.0942665161331537,1.0854787730447988,2,ZC1,1.0511962814296394,0.002358397349973007
1971-07-09 00:00:00+00:00,1971-07-09 00:00:00+00:00,1.0969521749302649,1.0717699072442104,3,ZC1,1.0533901350411798,0.0021938536115404528
1971-07-12 00:00:00+00:00,1971-07-12 00:00:00+00:00,1.0998674793682177,1.0620580022645738,4,ZC1,1.0553083986408187,0.0019182635996388697
1971-07-13 00:00:00+00:00,1971-07-13 00:00:00+00:00,1.0985245322260875,1.0754731133369424,5,ZC1,1.0572406022102951,0.0019322035694764317
1971-07-14 00:00:00+00:00,1971-07-14 00:00:00+00:00,1.0768427391960993,1.1087842354459616,1,ZC1,1.0597983217383211,0.00255771952802597
1971-07-15 00:00:00+00:00,1971-07-15 00:00:00+00:00,1.0707784201210393,1.0898859550508158,2,ZC1,1.0622259085241912,0.002427586785870073
1971-07-16 00:00:00+00:00,1971-07-16 00:00:00+00:00,1.0745709275461477,1.1006149247814925,3,ZC1,1.0646230591491372,0.002397150624946054
1971-07-19 00:00:00+00:00,1971-07-19 00:00:00+00:00,1.0803288149799068,1.1006164779068657,4,ZC1,1.0669062522279733,0.0022831930788360655
1971-07-20 00:00:00+00:00,1971-07-20 00:00:00+00:00,1.0771715617794475,1.085835014042818,5,ZC1,1.0691330569532447,0.0022268047252713696
1971-07-21 00:00:00+00:00,1971-07-21 00:00:00+00:00,1.0819410298825805,1.062921251846875,1,ZC1,1.0709588143444129,0.0018257573911681924
1971-07-22 00:00:00+00:00,1971-07-22 00:00:00+00:00,1.0848012786809351,1.0621686617992256,2,ZC1,1.0727428793400644,0.0017840649956515353
1971-07-23 00:00:00+00:00,1971-07-23 00:00:00+00:00,1.0900621941678763,1.0570853864335916,3,ZC1,1.0742894551470494,0.0015465758069850288
1971-07-26 00:00:00+00:00,1971-07-26 00:00:00+00:00,1.0877245482335376,1.0608474446490874,4,ZC1,1.0758868332580571,0.0015973781110076857
1971-07-27 00:00:00+00:00,1971-07-27 00:00:00+00:00,1.0828248831032663,1.0301570386522032,5,ZC1,1.076680871460022,0.0007940382019648862
1971-07-28 00:00:00+00:00,1971-07-28 00:00:00+00:00,1.0352065234942727,1.013803274883076,1,ZC1,1.0770463498586036,0.0003654783985815868
1971-07-29 00:00:00+00:00,1971-07-29 00:00:00+00:00,1.028139947544354,1.0111351956701105,2,ZC1,1.0774608294427703,0.00041447958416673814
1971-07-30 00:00:00+00:00,1971-07-30 00:00:00+00:00,1.027037025716209,1.009470992038774,3,ZC1,1.077733171021313,0.000272341578542612
1971-08-02 00:00:00+00:00,1971-08-02 00:00:00+00:00,1.0320512703941052,0.9881772862048764,4,ZC1,1.077460612685241,-0.00027255833607187085
1971-08-03 00:00:00+00:00,1971-08-03 00:00:00+00:00,1.0331624735404876,0.9863022118409313,5,ZC1,1.0768937685383848,-0.0005668441468562602
1971-08-04 00:00:00+00:00,1971-08-04 00:00:00+00:00,0.9841922794099369,0.9820607036125644,1,ZC1,1.0763680722063471,-0.0005256963320376951
1971-08-05 00:00:00+00:00,1971-08-05 00:00:00+00:00,0.9839921434198575,0.95694159204274,2,ZC1,1.0748930231507612,-0.0014750490555859308
1971-08-06 00:00:00+00:00,1971-08-06 00:00:00+00:00,0.983884079732869,0.9520464464336028,3,ZC1,1.0732485198133823,-0.0016445033373788664
1971-08-09 00:00:00+00:00,1971-08-09 00:00:00+00:00,0.9838556819004888,0.9642878002782826,4,ZC1,1.0717166407328411,-0.0015318790805411986
1971-08-10 00:00:00+00:00,1971-08-10 00:00:00+00:00,0.9838945964358938,0.9584353798509028,5,ZC1,1.0698949618414866,-0.001821678891354539
1971-08-11 00:00:00+00:00,1971-08-11 00:00:00+00:00,0.9571059250663737,0.9509295910740082,1,ZC1,1.0679206675827266,-0.0019742942587599455
1971-08-12 00:00:00+00:00,1971-08-12 00:00:00+00:00,0.9562745257219528,0.9584780249606848,2,ZC1,1.066165874106226,-0.001754793476500538
1971-08-13 00:00:00+00:00,1971-08-13 00:00:00+00:00,0.9567998901973296,0.9690781674252572,3,ZC1,1.0643037929073602,-0.0018620811988658836
1971-08-16 00:00:00+00:00,1971-08-16 00:00:00+00:00,0.9569068393730074,0.9611701917628844,4,ZC1,1.0623482989863189,-0.001955493921041329
1971-08-17 00:00:00+00:00,1971-08-17 00:00:00+00:00,0.9571044940059483,0.9721479570936948,5,ZC1,1.0606968437735873,-0.0016514552127315785
1971-08-18 00:00:00+00:00,1971-08-18 00:00:00+00:00,0.9732814713118759,0.9750080459294492,1,ZC1,1.0590410869129543,-0.0016557568606330175
1971-08-19 00:00:00+00:00,1971-08-19 00:00:00+00:00,0.971080571122457,0.9718622324666464,2,ZC1,1.0567419594671055,-0.0022991274458488142
1971-08-20 00:00:00+00:00,1971-08-20 00:00:00+00:00,0.9702005476059928,0.9784691278541506,3,ZC1,1.0538865698846835,-0.00285538958242193
1971-08-23 00:00:00+00:00,1971-08-23 00:00:00+00:00,0.9722259801402492,0.9730971711636682,4,ZC1,1.0508651819323607,-0.0030213879523228737
1971-08-24 00:00:00+00:00,1971-08-24 00:00:00+00:00,0.9730374045139664,0.9603393654542556,5,ZC1,1.047755761043296,-0.00310942088906474
