asofdate,pnl,pointForecast,forecastday,product_name
1971-01-26 01:00:00+00:00,,157.0226771773052,5,corn
1971-03-03 01:00:00+00:00,2.125,149.36418644672676,5,corn
1971-03-24 01:00:00+00:00,-1.75,150.85290396763136,5,corn
1971-03-31 01:00:00+00:00,3.25,149.1570281568034,5,corn
1971-04-07 01:00:00+00:00,1.5,146.18883582168152,5,corn
1971-04-29 00:00:00+00:00,-3.0,146.61618423696237,5,corn
1971-05-06 00:00:00+00:00,2.75,141.64687605528016,5,corn
1971-05-20 00:00:00+00:00,-3.25,144.0066572076473,5,corn
1971-06-18 00:00:00+00:00,2.125,159.7438937433087,5,corn
1971-07-26 00:00:00+00:00,-10.25,145.54836646628468,5,corn
1971-08-09 00:00:00+00:00,6.125,129.46319394795475,5,corn
1971-08-16 00:00:00+00:00,10.375,125.5554957941768,5,corn
1971-08-23 00:00:00+00:00,3.875,124.03900212916211,5,corn
1971-08-30 00:00:00+00:00,1.375,123.93246609487358,5,corn
1971-09-21 00:00:00+00:00,-2.0,115.91562626054484,5,corn
1971-09-28 00:00:00+00:00,3.75,113.70100081224328,5,corn
1971-10-05 00:00:00+00:00,2.0,112.90613067910022,5,corn
1971-11-02 01:00:00+00:00,-1.625,115.75329319680364,5,corn
1971-11-09 01:00:00+00:00,0.375,114.3879882193174,5,corn
1971-11-23 01:00:00+00:00,-1.0,114.024934161057,5,corn
1971-12-15 01:00:00+00:00,-0.125,122.23350338828922,5,corn
1971-12-22 01:00:00+00:00,7.0,124.04210823434887,5,corn
1972-01-07 01:00:00+00:00,-1.875,123.35766618943754,5,corn
1972-01-28 01:00:00+00:00,-1.75,120.74029222208658,5,corn
1972-02-04 01:00:00+00:00,0.125,121.20282345233102,5,corn
1972-03-06 01:00:00+00:00,0.5,118.30650911150586,5,corn
1972-03-20 01:00:00+00:00,0.75,124.43568417280456,5,corn
1972-04-04 01:00:00+00:00,-1.25,124.63594523233374,5,corn
1972-04-18 01:00:00+00:00,-0.25,125.26909285247991,5,corn
1972-05-16 00:00:00+00:00,-0.75,127.14932370594973,5,corn
1972-05-31 00:00:00+00:00,-0.375,127.03585816647436,5,corn
1972-06-21 00:00:00+00:00,1.0,121.65497325688938,5,corn
1972-06-28 00:00:00+00:00,2.625,118.25,5,corn
1972-07-06 00:00:00+00:00,1.5,118.24578490150788,5,corn
1972-08-03 00:00:00+00:00,0.75,124.85146854004569,5,corn
1972-08-24 00:00:00+00:00,-1.25,127.13080180085268,5,corn
1972-08-31 00:00:00+00:00,0.25,129.73971080513243,5,corn
1972-09-08 00:00:00+00:00,2.625,131.6309304724171,5,corn
1972-09-15 00:00:00+00:00,1.875,136.91692771952165,5,corn
1972-09-22 00:00:00+00:00,5.25,143.12161122571564,5,corn
1972-10-27 00:00:00+00:00,-2.75,134.63453024715344,5,corn
1972-11-03 01:00:00+00:00,1.375,137.2213007752682,5,corn
1972-11-20 01:00:00+00:00,-0.875,136.6883575013717,5,corn
1972-12-19 01:00:00+00:00,18.75,163.99909512302432,5,corn
1973-01-05 01:00:00+00:00,-13.25,151.99562834845997,5,corn
1973-01-12 01:00:00+00:00,2.75,156.36375057761018,5,corn
1973-01-19 01:00:00+00:00,3.0,157.83424281699476,5,corn
1973-01-29 01:00:00+00:00,2.0,161.25,5,corn
1973-02-05 01:00:00+00:00,-1.0,160.90113759344564,5,corn
1973-02-27 01:00:00+00:00,-0.75,165.7442151427408,5,corn
1973-03-06 01:00:00+00:00,6.5,165.5046397612906,5,corn
1973-03-27 01:00:00+00:00,-16.75,156.1027892419647,5,corn
1973-04-03 01:00:00+00:00,1.875,157.875,5,corn
1973-04-10 01:00:00+00:00,0.5,157.98931143022946,5,corn
1973-04-17 01:00:00+00:00,1.5,159.1982616837066,5,corn
