,asofdate,aic,bic,hqic,mae,mse,rsquare,forecastHorizon,diff,trainDFLength,num_models,order_p,order_q,time,product_name,ar.L1.close,ma.L1.close
0,2021-06-16 00:00:00+00:00,-689.4033222765257,-675.28560592648,-683.7226457080722,0.04647757836903178,0.0036780421759492737,1.0078536494207395,5,True,252,300,1,1,0 days 00:00:00.137969,dot,0.28617183065096424,0.27110363940975196
1,2021-06-21 00:00:00+00:00,-707.7342128115537,-693.616496461508,-702.0535362431001,0.04566022000584817,0.0034201163974189063,0.9913324941024039,5,True,252,300,1,1,0 days 00:00:00.149001,dot,0.3074959915257921,0.29232814374932464
2,2021-06-26 00:00:00+00:00,-713.0561699873314,-698.9384536372856,-707.3754934188778,0.0451126245419565,0.0033485394989296205,0.9894311687016079,5,True,252,300,1,1,0 days 00:00:00.146650,dot,0.3172360674588113,0.30218567937913426
3,2021-07-01 00:00:00+00:00,-713.524306475911,-699.4065901258653,-707.8436299074574,0.045140949951547306,0.0033423063708882613,0.9889644526141503,5,True,252,300,1,1,0 days 00:00:00.142538,dot,0.30645814538370447,0.2911948472268957
4,2021-07-06 00:00:00+00:00,-713.574018813748,-699.4563024637023,-707.8933422452944,0.04512220534034471,0.0033417269588931924,0.9899349403050556,5,True,252,300,1,1,0 days 00:00:00.206726,dot,0.3246967702554794,0.31040517683868984
5,2021-07-11 00:00:00+00:00,-715.5252953158148,-701.4075789657691,-709.8446187473612,0.04492628688481338,0.0033159133082508946,0.9877163470499619,5,True,252,300,1,1,0 days 00:00:00.224997,dot,0.3030337288903088,0.2874574602203133
6,2021-07-16 00:00:00+00:00,-717.5561235890644,-703.4384072390187,-711.8754470206109,0.044471043418880994,0.003289280763338904,0.9879710247621556,5,True,252,300,1,1,0 days 00:00:00.147001,dot,0.3111050805019016,0.2959404601398232
7,2021-07-21 00:00:00+00:00,-723.7167914798157,-709.59907512977,-718.0361149113621,0.04375749104100542,0.0032099004545088697,0.9899403280665757,5,True,252,300,1,1,0 days 00:00:00.280005,dot,0.35820170948294155,0.3440645152414168
8,2021-07-26 00:00:00+00:00,-723.6680866929079,-709.5503703428622,-717.9874101244543,0.04388957996228879,0.0032104808179582414,0.9900586579436134,5,True,252,300,1,1,0 days 00:00:00.171031,dot,0.35390494872042527,0.3397171885909487
9,2021-07-31 00:00:00+00:00,-721.2421712255865,-707.1244548755408,-715.5614946571329,0.044161311049600235,0.00324161763705365,0.9915453444484944,5,True,252,300,1,1,0 days 00:00:00.182872,dot,0.38538059107648237,0.37197752499054276
