time,asofdate,pointForecast,close,forecastday,product_name,MA_20,MA_50,MA_200,MA_diff_20,MA_diff_50,MA_diff_200
1971-01-06 01:00:00+00:00,1971-01-06 01:00:00+00:00,157.1144440410684,156.875,1,corn,154.85,150.49,140.680625,0.09999999999999432,0.19750000000001933,0.17124999999998636
1971-01-07 01:00:00+00:00,1971-01-07 01:00:00+00:00,156.99530738937037,155.75,2,corn,154.9375,150.5925,140.845,0.08750000000000568,0.10249999999999204,0.16437500000000682
1971-01-08 01:00:00+00:00,1971-01-08 01:00:00+00:00,157.0669945215431,157.125,3,corn,155.1125,150.7375,141.018125,0.17500000000001137,0.14500000000001023,0.17312499999999886
1971-01-11 01:00:00+00:00,1971-01-11 01:00:00+00:00,157.0238483674486,156.875,4,corn,155.35625,150.8825,141.18875,0.24374999999997726,0.1449999999999818,0.17062500000000114
1971-01-12 01:00:00+00:00,1971-01-12 01:00:00+00:00,157.04981285449773,156.5,5,corn,155.51875,151.0775,141.355625,0.16250000000002274,0.19499999999999318,0.16687500000000455
1971-01-13 01:00:00+00:00,1971-01-13 01:00:00+00:00,156.65207428181583,156.125,1,corn,155.68125,151.3075,141.5225,0.16249999999999432,0.2300000000000182,0.16687500000000455
1971-01-14 01:00:00+00:00,1971-01-14 01:00:00+00:00,156.6627967396046,157.125,2,corn,155.8125,151.5325,141.69375,0.13124999999999432,0.22499999999999432,0.17124999999998636
1971-01-15 01:00:00+00:00,1971-01-15 01:00:00+00:00,156.65636670568,157.5,3,corn,155.90625,151.73,141.863125,0.09375,0.1974999999999909,0.16937500000000227
1971-01-18 01:00:00+00:00,1971-01-18 01:00:00+00:00,156.6602225781838,156.625,4,corn,156.00625,151.87,142.024375,0.09999999999999432,0.14000000000001478,0.16124999999999545
1971-01-19 01:00:00+00:00,1971-01-19 01:00:00+00:00,156.65791031228608,156.875,5,corn,156.09375,151.98,142.184375,0.08750000000000568,0.10999999999998522,0.1599999999999966
1971-01-20 01:00:00+00:00,1971-01-20 01:00:00+00:00,156.96175131193667,157.125,1,corn,156.3,152.1425,142.343125,0.20625000000001137,0.16250000000002274,0.15874999999999773
1971-01-21 01:00:00+00:00,1971-01-21 01:00:00+00:00,157.0726600127009,156.625,2,corn,156.38125,152.2925,142.498125,0.08124999999998295,0.14999999999997726,0.15500000000000114
1971-01-22 01:00:00+00:00,1971-01-22 01:00:00+00:00,157.00583591065572,157.25,3,corn,156.53125,152.4725,142.66,0.15000000000000568,0.18000000000000682,0.1618750000000091
1971-01-25 01:00:00+00:00,1971-01-25 01:00:00+00:00,157.04608934441387,155.0,4,corn,156.45625,152.615,142.81125,-0.07499999999998863,0.1425000000000125,0.15125000000000455
1971-01-26 01:00:00+00:00,1971-01-26 01:00:00+00:00,157.02183823544993,155.125,5,corn,156.41875,152.765,142.96125,-0.03750000000002274,0.14999999999997726,0.15000000000000568
1971-01-27 01:00:00+00:00,1971-01-27 01:00:00+00:00,155.10977502304274,154.125,1,corn,156.34375,152.8925,143.1025,-0.07499999999998863,0.12750000000002615,0.14124999999998522
1971-01-28 01:00:00+00:00,1971-01-28 01:00:00+00:00,155.38161107409792,153.125,2,corn,156.25,153.05,143.234375,-0.09375,0.15749999999999886,0.13187500000000796
1971-01-29 01:00:00+00:00,1971-01-29 01:00:00+00:00,155.21916547343508,153.875,3,corn,156.16875,153.21,143.375,-0.08125000000001137,0.1599999999999966,0.140625
1971-02-01 01:00:00+00:00,1971-02-01 01:00:00+00:00,155.31618615913143,153.125,4,corn,155.98125,153.3775,143.511875,-0.1875,0.16749999999998977,0.1368750000000034
1971-02-02 01:00:00+00:00,1971-02-02 01:00:00+00:00,155.2582210290014,154.25,5,corn,155.85,153.5575,143.655,-0.13124999999999432,0.18000000000000682,0.14312499999999773
1971-02-03 01:00:00+00:00,1971-02-03 01:00:00+00:00,154.17968435929757,153.5,1,corn,155.68125,153.7275,143.7925,-0.16874999999998863,0.1699999999999875,0.13749999999998863
1971-02-04 01:00:00+00:00,1971-02-04 01:00:00+00:00,154.52728291396429,154.0,2,corn,155.59375,153.905,143.930625,-0.08750000000000568,0.1775000000000091,0.13812500000000227
1971-02-05 01:00:00+00:00,1971-02-05 01:00:00+00:00,154.3195691567832,153.625,3,corn,155.41875,154.0775,144.069375,-0.17500000000001137,0.17249999999998522,0.13875000000001592
1971-02-08 01:00:00+00:00,1971-02-08 01:00:00+00:00,154.44360238613686,154.25,4,corn,155.2875,154.2825,144.209375,-0.13124999999999432,0.2050000000000125,0.13999999999998636
1971-02-09 01:00:00+00:00,1971-02-09 01:00:00+00:00,154.36950570891818,153.0,5,corn,155.1125,154.445,144.3325,-0.17499999999998295,0.16249999999999432,0.12312500000001592
1971-02-10 01:00:00+00:00,1971-02-10 01:00:00+00:00,153.40692648656892,153.125,1,corn,154.9625,154.5875,144.45625,-0.15000000000000568,0.1425000000000125,0.12375000000000114
1971-02-11 01:00:00+00:00,1971-02-11 01:00:00+00:00,152.98435719873785,152.75,2,corn,154.74375,154.6775,144.5775,-0.21875,0.09000000000000341,0.12124999999997499
1971-02-12 01:00:00+00:00,1971-02-12 01:00:00+00:00,153.24346580613266,152.5,3,corn,154.49375,154.7775,144.7,-0.25,0.09999999999999432,0.12250000000000227
1971-02-16 01:00:00+00:00,1971-02-16 01:00:00+00:00,153.0844503524607,151.125,4,corn,154.21875,154.81,144.813125,-0.2750000000000057,0.03249999999999886,0.11312500000002501
1971-02-17 01:00:00+00:00,1971-02-17 01:00:00+00:00,153.1819869687578,150.875,5,corn,153.91875,154.815,144.924375,-0.30000000000001137,0.0049999999999954525,0.11124999999998408
1971-02-18 01:00:00+00:00,1971-02-18 01:00:00+00:00,150.95563718288614,151.375,1,corn,153.63125,154.745,145.04,-0.2874999999999943,-0.06999999999999318,0.11562499999999432
1971-02-19 01:00:00+00:00,1971-02-19 01:00:00+00:00,151.0315889351885,151.75,2,corn,153.3875,154.7,145.155,-0.24375000000000568,-0.045000000000015916,0.1150000000000091
1971-02-22 01:00:00+00:00,1971-02-22 01:00:00+00:00,150.98514907500615,151.25,3,corn,153.0875,154.6525,145.27,-0.29999999999998295,-0.04749999999998522,0.1150000000000091
1971-02-23 01:00:00+00:00,1971-02-23 01:00:00+00:00,151.01353974297487,150.75,4,corn,152.875,154.6275,145.38125,-0.21250000000000568,-0.025000000000005684,0.11124999999998408
1971-02-24 01:00:00+00:00,1971-02-24 01:00:00+00:00,150.99618164493998,149.25,5,corn,152.58125,154.5475,145.483125,-0.29374999999998863,-0.07999999999998408,0.10187500000000682
1971-02-25 01:00:00+00:00,1971-02-25 01:00:00+00:00,149.56760995096633,149.375,1,corn,152.34375,154.4775,145.585625,-0.23750000000001137,-0.0700000000000216,0.10249999999999204
1971-02-26 01:00:00+00:00,1971-02-26 01:00:00+00:00,149.25080653782652,149.5,2,corn,152.1625,154.3775,145.68875,-0.18125000000000568,-0.09999999999999432,0.10312500000000568
1971-03-01 01:00:00+00:00,1971-03-01 01:00:00+00:00,149.44166580378115,149.375,3,corn,151.9375,154.2525,145.789375,-0.22499999999999432,-0.125,0.10062500000000796
1971-03-02 01:00:00+00:00,1971-03-02 01:00:00+00:00,149.32660434977575,151.875,4,corn,151.875,154.1975,145.90125,-0.0625,-0.05500000000000682,0.11187499999999773
1971-03-03 01:00:00+00:00,1971-03-03 01:00:00+00:00,149.39594210503748,152.125,5,corn,151.76875,154.1375,146.019375,-0.10624999999998863,-0.060000000000002274,0.11812499999999204
1971-03-04 01:00:00+00:00,1971-03-04 01:00:00+00:00,152.39582442054194,151.75,1,corn,151.68125,154.1125,146.135625,-0.08750000000000568,-0.024999999999977263,0.11625000000000796
1971-03-05 01:00:00+00:00,1971-03-05 01:00:00+00:00,152.18284120011742,151.875,2,corn,151.575,154.05,146.251875,-0.10625000000001705,-0.0625,0.11625000000000796
1971-03-08 01:00:00+00:00,1971-03-08 01:00:00+00:00,152.30889157323068,154.125,3,corn,151.6,154.0475,146.37875,0.025000000000005684,-0.0024999999999977263,0.12687499999998408
1971-03-09 01:00:00+00:00,1971-03-09 01:00:00+00:00,152.23425698286638,153.625,4,corn,151.56875,153.99,146.49875,-0.03125,-0.05750000000000455,0.12000000000000455
1971-03-10 01:00:00+00:00,1971-03-10 01:00:00+00:00,152.27843634084059,153.875,5,corn,151.6125,153.95,146.616875,0.04375000000001705,-0.040000000000020464,0.11812499999999204
1971-03-11 01:00:00+00:00,1971-03-11 01:00:00+00:00,153.8978384155074,153.375,1,corn,151.625,153.905,146.734375,0.012499999999988631,-0.044999999999987494,0.11750000000000682
1971-03-12 01:00:00+00:00,1971-03-12 01:00:00+00:00,154.08014386638038,152.875,2,corn,151.63125,153.8625,146.853125,0.006249999999994316,-0.04249999999998977,0.11875000000000568
1971-03-15 01:00:00+00:00,1971-03-15 01:00:00+00:00,153.97187348198742,153.125,3,corn,151.6625,153.815,146.971875,0.03125,-0.04750000000001364,0.11875000000000568
1971-03-16 01:00:00+00:00,1971-03-16 01:00:00+00:00,154.03615013687153,153.5,4,corn,151.78125,153.7475,147.0925,0.11875000000000568,-0.06749999999999545,0.12062499999998977
1971-03-17 01:00:00+00:00,1971-03-17 01:00:00+00:00,153.9979824634783,150.625,5,corn,151.76875,153.6225,147.1975,-0.012499999999988631,-0.125,0.10499999999998977
1971-03-18 01:00:00+00:00,1971-03-18 01:00:00+00:00,151.1529803832825,149.875,1,corn,151.69375,153.4825,147.29875,-0.07500000000001705,-0.14000000000001478,0.1012500000000216
1971-03-19 01:00:00+00:00,1971-03-19 01:00:00+00:00,150.5035747684396,149.25,2,corn,151.56875,153.3525,147.395,-0.125,-0.12999999999999545,0.09624999999999773
1971-03-22 01:00:00+00:00,1971-03-22 01:00:00+00:00,150.88927326204785,148.375,3,corn,151.425,153.1775,147.4825,-0.14374999999998295,-0.17499999999998295,0.08749999999997726
1971-03-23 01:00:00+00:00,1971-03-23 01:00:00+00:00,150.65987793947457,147.875,4,corn,151.28125,152.9975,147.56875,-0.14375000000001137,-0.18000000000000682,0.08625000000000682
