asofdate,pnl,pointForecast,forecastday,product_name
1971-01-19 01:00:00+00:00,0.0,156.65791031228608,5,corn
1971-01-26 01:00:00+00:00,,157.02183823544993,5,corn
1971-02-02 01:00:00+00:00,0.0,155.2582210290014,5,corn
1971-02-09 01:00:00+00:00,0.0,154.36950570891818,5,corn
1971-02-17 01:00:00+00:00,0.0,153.1819869687578,5,corn
1971-02-24 01:00:00+00:00,0.0,150.99618164493998,5,corn
1971-03-03 01:00:00+00:00,2.125,149.39594210503748,5,corn
1971-03-10 01:00:00+00:00,0.0,152.2784363408406,5,corn
1971-03-17 01:00:00+00:00,0.0,153.9979824634783,5,corn
1971-03-24 01:00:00+00:00,-1.75,150.79619864936373,5,corn
1971-03-31 01:00:00+00:00,3.25,149.2177223042524,5,corn
1971-04-07 01:00:00+00:00,1.5,146.2180556651522,5,corn
1971-04-15 01:00:00+00:00,0.0,146.36023526872194,5,corn
1971-04-22 01:00:00+00:00,0.0,149.37362576564462,5,corn
1971-04-29 00:00:00+00:00,-3.0,146.59037022213573,5,corn
1971-05-06 00:00:00+00:00,2.75,141.54564414409344,5,corn
1971-05-13 00:00:00+00:00,0.0,144.82112418119314,5,corn
1971-05-20 00:00:00+00:00,-3.25,143.94501199366167,5,corn
1971-05-27 00:00:00+00:00,0.0,144.81692115994983,5,corn
1971-06-04 00:00:00+00:00,0.0,148.94118903119312,5,corn
1971-06-11 00:00:00+00:00,0.0,151.10013700962273,5,corn
1971-06-18 00:00:00+00:00,2.125,159.3928962776576,5,corn
1971-06-25 00:00:00+00:00,0.0,158.83986546656598,5,corn
1971-07-02 00:00:00+00:00,0.0,157.33345581438095,5,corn
1971-07-12 00:00:00+00:00,0.0,153.09045787470063,5,corn
1971-07-19 00:00:00+00:00,0.0,142.7699633827336,5,corn
1971-07-26 00:00:00+00:00,-10.25,145.84332297138036,5,corn
1971-08-02 00:00:00+00:00,0.0,139.6116970009718,5,corn
1971-08-09 00:00:00+00:00,6.125,129.327979624126,5,corn
1971-08-16 00:00:00+00:00,10.375,125.31062128720625,5,corn
1971-08-23 00:00:00+00:00,3.875,124.0320767570217,5,corn
1971-08-30 00:00:00+00:00,1.375,123.95199438194749,5,corn
1971-09-07 00:00:00+00:00,-0.0,117.7717696026756,5,corn
1971-09-14 00:00:00+00:00,0.0,119.74393844446142,5,corn
1971-09-21 00:00:00+00:00,-2.0,115.9703259514719,5,corn
1971-09-28 00:00:00+00:00,3.75,113.91805482878736,5,corn
1971-10-05 00:00:00+00:00,2.0,112.80548113836176,5,corn
1971-10-12 00:00:00+00:00,0.0,112.97388581368013,5,corn
1971-10-19 00:00:00+00:00,0.0,114.6674466571077,5,corn
1971-10-26 00:00:00+00:00,0.0,116.38279980669188,5,corn
1971-11-02 01:00:00+00:00,-1.625,115.90350761349931,5,corn
1971-11-09 01:00:00+00:00,0.375,114.49591437662744,5,corn
1971-11-16 01:00:00+00:00,0.0,115.54271629091969,5,corn
1971-11-23 01:00:00+00:00,-1.0,114.00110566951774,5,corn
1971-12-01 01:00:00+00:00,0.0,115.330601817336,5,corn
1971-12-08 01:00:00+00:00,0.0,115.1911285565344,5,corn
1971-12-15 01:00:00+00:00,-0.125,122.39432072151936,5,corn
1971-12-22 01:00:00+00:00,7.0,124.07902582470804,5,corn
1971-12-30 01:00:00+00:00,0.0,122.012581403893,5,corn
1972-01-07 01:00:00+00:00,-1.875,123.26243599796828,5,corn
1972-01-14 01:00:00+00:00,0.0,122.50456801902594,5,corn
1972-01-21 01:00:00+00:00,0.0,120.7480869963233,5,corn
1972-01-28 01:00:00+00:00,-1.75,120.87343974731616,5,corn
1972-02-04 01:00:00+00:00,0.125,121.13539724165334,5,corn
1972-02-11 01:00:00+00:00,0.0,120.76050432352044,5,corn
1972-02-18 01:00:00+00:00,0.0,119.5094167464014,5,corn
1972-02-28 01:00:00+00:00,0.0,119.01208961540743,5,corn
1972-03-06 01:00:00+00:00,0.5,118.2665933573022,5,corn
1972-03-13 01:00:00+00:00,0.0,119.00401667237956,5,corn
1972-03-20 01:00:00+00:00,0.75,124.64900758980608,5,corn
1972-03-27 01:00:00+00:00,0.0,123.40958810827313,5,corn
1972-04-04 01:00:00+00:00,-1.25,124.41420889084549,5,corn
1972-04-11 01:00:00+00:00,0.0,124.17086754403208,5,corn
1972-04-18 01:00:00+00:00,-0.25,125.291260304503,5,corn
1972-04-25 01:00:00+00:00,0.0,124.5441487723232,5,corn
1972-05-02 00:00:00+00:00,0.0,123.5561718744028,5,corn
1972-05-09 00:00:00+00:00,0.0,122.79987526941753,5,corn
1972-05-16 00:00:00+00:00,-0.75,126.6894248045156,5,corn
1972-05-23 00:00:00+00:00,0.0,126.30884805568738,5,corn
1972-05-31 00:00:00+00:00,-0.375,127.04927290598988,5,corn
1972-06-07 00:00:00+00:00,0.0,125.29094394414072,5,corn
1972-06-14 00:00:00+00:00,0.0,124.26918019741424,5,corn
1972-06-21 00:00:00+00:00,1.0,121.61590934301576,5,corn
1972-06-28 00:00:00+00:00,2.625,120.12601266631948,5,corn
1972-07-06 00:00:00+00:00,1.5,118.13163504501652,5,corn
1972-07-13 00:00:00+00:00,0.0,126.3977950463894,5,corn
1972-07-20 00:00:00+00:00,0.0,126.43362095196544,5,corn
1972-07-27 00:00:00+00:00,0.0,125.69169452177076,5,corn
1972-08-03 00:00:00+00:00,0.75,124.5921934898106,5,corn
1972-08-10 00:00:00+00:00,0.0,128.14794906288728,5,corn
1972-08-17 00:00:00+00:00,0.0,126.89172714564226,5,corn
1972-08-24 00:00:00+00:00,-1.25,127.13230007108731,5,corn
1972-08-31 00:00:00+00:00,0.25,129.81907483107994,5,corn
1972-09-08 00:00:00+00:00,2.625,131.67260363620355,5,corn
1972-09-15 00:00:00+00:00,1.875,136.94741318080185,5,corn
1972-09-22 00:00:00+00:00,5.25,142.88214702903548,5,corn
1972-09-29 00:00:00+00:00,0.0,142.353063638691,5,corn
1972-10-06 00:00:00+00:00,0.0,140.2036385425797,5,corn
1972-10-13 00:00:00+00:00,0.0,135.80328997663298,5,corn
1972-10-20 00:00:00+00:00,0.0,132.9961610472423,5,corn
1972-10-27 00:00:00+00:00,-2.75,134.60200569258055,5,corn
1972-11-03 01:00:00+00:00,1.375,136.9482156315211,5,corn
1972-11-13 01:00:00+00:00,0.0,136.0930046183719,5,corn
1972-11-20 01:00:00+00:00,-0.875,136.59050234555264,5,corn
1972-11-28 01:00:00+00:00,0.0,136.21374739054596,5,corn
1972-12-05 01:00:00+00:00,0.0,139.57041223283443,5,corn
1972-12-12 01:00:00+00:00,0.0,158.40969145604203,5,corn
1972-12-19 01:00:00+00:00,18.75,163.585540086686,5,corn
1972-12-27 01:00:00+00:00,0.0,150.02095045798922,5,corn
1973-01-05 01:00:00+00:00,-13.25,152.94412398858253,5,corn
1973-01-12 01:00:00+00:00,2.75,156.06133967437532,5,corn
1973-01-19 01:00:00+00:00,3.0,157.86779026351698,5,corn
1973-01-29 01:00:00+00:00,0.0,156.9102633013272,5,corn
1973-02-05 01:00:00+00:00,-1.0,161.4356164821682,5,corn
1973-02-12 01:00:00+00:00,0.0,159.98737691766522,5,corn
1973-02-20 01:00:00+00:00,0.0,159.5296718852753,5,corn
1973-02-27 01:00:00+00:00,-0.75,166.12364816512465,5,corn
1973-03-06 01:00:00+00:00,0.0,165.57021183153947,5,corn
1973-03-13 01:00:00+00:00,-0.125,170.85798259928023,5,corn
1973-03-20 01:00:00+00:00,0.0,154.13535438231082,5,corn
1973-03-27 01:00:00+00:00,-16.75,156.09341515006173,5,corn
1973-04-03 01:00:00+00:00,0.0,156.12763778004086,5,corn
1973-04-10 01:00:00+00:00,0.5,158.20623614530453,5,corn
1973-04-17 01:00:00+00:00,1.5,159.32280747878335,5,corn
1973-04-25 01:00:00+00:00,0.0,159.53771808001517,5,corn
1973-05-02 00:00:00+00:00,0.0,164.1804706987809,5,corn
1973-05-09 00:00:00+00:00,4.5,170.4210549780959,5,corn
1973-05-16 00:00:00+00:00,6.75,183.0136278350193,5,corn
1973-05-23 00:00:00+00:00,0.0,177.5381961205301,5,corn
1973-05-31 00:00:00+00:00,-4.625,192.43683092674135,5,corn
1973-06-07 00:00:00+00:00,13.75,218.57314320209895,5,corn
1973-06-14 00:00:00+00:00,26.875,222.6305674473033,5,corn
1973-06-21 00:00:00+00:00,0.0,222.8240543509279,5,corn
1973-06-28 00:00:00+00:00,0.5,242.94332995389303,5,corn
1973-07-06 00:00:00+00:00,0.0,214.22607938791447,5,corn
1973-07-13 00:00:00+00:00,0.0,201.62243389563227,5,corn
1973-07-20 00:00:00+00:00,-12.5,223.00331704638828,5,corn
1973-07-27 00:00:00+00:00,21.25,247.54395639020004,5,corn
1973-08-03 00:00:00+00:00,24.375,268.7753831145639,5,corn
1973-08-10 00:00:00+00:00,21.125,282.65978635302275,5,corn
