,asofdate,aic,bic,hqic,mae,mse,rsquare,forecastHorizon,diff,trainDFLength,num_models,order_p,order_q,time,product_name,ar.L1.close,ar.L2.close,ma.L1.close,ma.L2.close
0,1970-02-02 13:00:00+00:00,-1261.907265303073,-1240.7306907780044,-1253.3862504503927,0.01302211753243919,0.0003750547178197519,0.9177045822068506,5,True,252,12000,2,2,0 days 00:00:02.694283,orange_juice,0.23689644842284255,0.24200132625292023,0.2221492959801229,0.22178792600143934
1,1970-02-09 13:00:00+00:00,-1261.4195328530718,-1240.2429583280032,-1252.8985180003915,0.012979154657709288,0.0003747535243281574,0.9342263553937147,5,True,252,12000,2,2,0 days 00:00:01.495287,orange_juice,0.5966843035327987,0.30218172727612863,0.6084077060973724,0.4347505608870887
2,1970-02-16 13:00:00+00:00,-1254.3415228965127,-1233.164948371444,-1245.8205080438324,0.012896081712856524,0.0003846630783766533,0.9650752088810614,5,True,252,12000,2,2,0 days 00:00:02.060590,orange_juice,0.5037510061077288,0.3982150049359533,0.5375374380527009,0.37229777815078935
3,1970-02-24 13:00:00+00:00,-1254.2432643593334,-1233.0666898342647,-1245.722249506653,0.012945243330450034,0.00038495639332241163,0.9655548569703868,5,True,252,12000,2,2,0 days 00:00:01.982385,orange_juice,0.09295080194189373,0.11246098929322657,0.09090786686620565,0.10631529696379309
4,1970-03-03 13:00:00+00:00,-1259.1009830678013,-1237.9244085427326,-1250.579968215121,0.01282063969230522,0.00037791512777712535,0.9580111234505921,5,True,252,12000,2,2,0 days 00:00:01.730190,orange_juice,0.10249737997028786,0.12076993535049015,0.0853839135376575,0.12337696311820985
5,1970-03-10 13:00:00+00:00,-1267.7295813239393,-1246.5530067988707,-1259.208566471259,0.012686950930555484,0.00036468224578830856,0.9565816839002437,5,True,252,12000,2,2,0 days 00:00:01.154407,orange_juice,0.29071062904786193,0.4655902568593682,0.2194179010983399,0.5159303960555106
6,1970-03-17 13:00:00+00:00,-1262.8083879234082,-1241.6318133983395,-1254.2873730707279,0.012721224724626548,0.00037191635978683696,0.960031693943657,5,True,252,12000,2,2,0 days 00:00:01.037908,orange_juice,0.5256806671853715,0.2729628066815478,0.5521247455145589,0.2212167423458028
7,1970-03-24 13:00:00+00:00,-1261.7627255551965,-1240.586151030128,-1253.2417107025162,0.012794803935406081,0.00037343991401793,0.960304607589857,5,True,252,12000,2,2,0 days 00:00:01.242567,orange_juice,0.4588883370436174,0.3127222532117879,0.4963262949262266,0.2668305240535982
8,1970-04-01 13:00:00+00:00,-1253.1161428557884,-1231.9395683307198,-1244.5951280031081,0.013068683342836403,0.00038653780732232445,0.9570636798195441,5,True,252,12000,2,2,0 days 00:00:01.007090,orange_juice,0.47414250423566123,0.24545291775046185,0.4809477937578179,0.22262444103296736
9,1970-04-08 13:00:00+00:00,-1256.5390076527501,-1235.3624331276815,-1248.0179928000698,0.012913538437504899,0.00038131239462057295,0.9579474614797953,5,True,252,12000,2,2,0 days 00:00:00.970829,orange_juice,0.3852808836090854,0.3810491335430963,0.3924755378822025,0.3937632064771275
