,asofdate,aic,bic,hqic,mae,mse,rsquare,forecastHorizon,diff,trainDFLength,num_models,order_p,order_q,time,product_name,ar.L1.close,ma.L1.close
44,2021-10-17 00:00:00+00:00,-656.3416224315182,-642.2239060814725,-650.6609458630646,0.04924644240717864,0.0041936620618314045,1.006598583670777,5,True,252,400,1,1,0 days 00:00:00.195004,matic,0.45156135331325675,0.45753234950132526
45,2021-10-22 00:00:00+00:00,-655.2866359347719,-641.1689195847262,-649.6059593663183,0.04966669823516578,0.004211437658063006,1.0068840299879505,5,True,252,400,1,1,0 days 00:00:00.234512,matic,0.4817161186286865,0.4893982965803088
46,2021-10-27 00:00:00+00:00,-655.3278755270447,-641.210159176999,-649.6471989585912,0.04971752165073745,0.004211807375851777,1.0062049893586198,5,True,252,400,1,1,0 days 00:00:00.243026,matic,0.49149908426166034,0.5001923602820687
47,2021-11-01 00:00:00+00:00,-663.6972780326906,-649.5795616826449,-658.016601464237,0.04924337603900437,0.00407304591649248,1.0150856198651397,5,True,252,400,1,1,0 days 00:00:00.219314,matic,0.7173230328767207,0.7430860962785676
48,2021-11-06 00:00:00+00:00,-653.3415417851808,-639.223825435135,-647.6608652167272,0.050219010123836345,0.004243923588070811,1.0102909561548197,5,True,252,400,1,1,0 days 00:00:00.191995,matic,0.8202252932427665,0.844779016678874
49,2021-11-11 00:00:00+00:00,-636.3284395125992,-622.2107231625534,-630.6477629441456,0.051588226810266875,0.004540360880535517,0.9970316827508938,5,True,252,400,1,1,0 days 00:00:00.201006,matic,0.6687092434889219,0.676666651693589
50,2021-11-16 00:00:00+00:00,-632.4346233380862,-618.3169069880405,-626.7539467696326,0.051934816942784484,0.004610925029770246,1.0014195982815524,5,True,252,400,1,1,0 days 00:00:00.293803,matic,0.024970196066602255,
51,2021-11-21 00:00:00+00:00,-632.92218731265,-618.8044709626042,-627.2415107441964,0.051319713710250854,0.004602592911384016,0.9964776809155133,5,True,252,400,1,1,0 days 00:00:00.387981,matic,0.02662898234321002,
52,2021-11-26 00:00:00+00:00,-644.4622049202488,-630.3444885702031,-638.7815283517953,0.050352536426821456,0.004396203043127308,0.9999426237514298,5,True,252,400,1,1,0 days 00:00:00.263001,matic,1.005208692197715,1.004926601792037
53,2021-12-01 00:00:00+00:00,-649.1648486605185,-635.0471323104728,-643.4841720920649,0.04973899998582545,0.004314928186377313,1.001100802539558,5,True,252,400,1,1,0 days 00:00:00.336001,matic,0.8040847236034366,0.8022149094031293
54,2021-12-06 00:00:00+00:00,-655.5878227325453,-641.4701063824996,-649.9071461640917,0.0488889734826799,0.0042063336603924036,0.9994682272726799,5,True,252,400,1,1,0 days 00:00:00.304895,matic,0.7735015941299261,0.7721149385909748
55,2021-12-11 00:00:00+00:00,-657.6518692375827,-643.534152887537,-651.9711926691291,0.04900223587052852,0.004172030183664486,0.9978838928606797,5,True,252,400,1,1,0 days 00:00:00.244869,matic,0.7661150285637547,0.7723196498725211
56,2021-12-16 00:00:00+00:00,-664.7948529466399,-650.6771365965942,-659.1141763781864,0.04811208408331937,0.004055427383887793,0.9966620562860132,5,True,252,400,1,1,0 days 00:00:00.369683,matic,0.6481405804615071,0.6548966680052907
57,2021-12-21 00:00:00+00:00,-666.7820145052955,-652.6642981552498,-661.1013379368419,0.047882643974168276,0.004023578996701451,0.9978399355347015,5,True,252,400,1,1,0 days 00:00:00.259026,matic,0.953044035439084,0.9574851228295723
58,2021-12-26 00:00:00+00:00,-672.6736740635014,-658.5559577134557,-666.9929974950478,0.04698132925348876,0.003930598620825758,0.9977654711307049,5,True,252,400,1,1,0 days 00:00:00.212567,matic,0.5788031711296697,0.5856550054136614
59,2021-12-31 00:00:00+00:00,-673.091346420539,-658.9736300704933,-667.4106698520854,0.04674145075734402,0.003924077595121425,0.9972562856589824,5,True,252,400,1,1,0 days 00:00:00.275059,matic,0.5974871686260947,0.5989361342688057
60,2022-01-05 00:00:00+00:00,-672.4629875151617,-658.345271165116,-666.7823109467081,0.04678133781406842,0.003933874603838704,0.9975237176596294,5,True,252,400,1,1,0 days 00:00:00.319209,matic,0.5590600035672343,0.560218681672306
61,2022-01-10 00:00:00+00:00,-673.1850437412189,-659.0673273911732,-667.5043671727653,0.046641821456790744,0.003922707278690821,0.9976668401027646,5,True,252,400,1,1,0 days 00:00:00.320006,matic,0.5534988254102462,0.5549596432716685
62,2022-01-15 00:00:00+00:00,-676.1735422178618,-662.0558258678161,-670.4928656494083,0.04652091418680366,0.0038763660874246066,0.9991123101111304,5,True,252,400,1,1,0 days 00:00:00.202797,matic,0.533205977813889,0.534639435249229
63,2022-01-20 00:00:00+00:00,-677.4537623875941,-663.3360460375484,-671.7730858191405,0.04618066237729711,0.0038568742928929423,0.9989341335720672,5,True,252,400,1,1,0 days 00:00:00.243027,matic,0.49690535244706424,0.49829364211199695
64,2022-01-25 00:00:00+00:00,-685.9671671823293,-671.8494508322835,-680.2864906138757,0.04510721079765548,0.0037285980157028553,0.9958472068031599,5,True,252,400,1,1,0 days 00:00:00.195064,matic,0.49423297773945774,0.4959173111447106
65,2022-01-30 00:00:00+00:00,-687.3703943741176,-673.2526780240719,-681.689717805664,0.04481543164392039,0.00370789562669107,0.9957415482814479,5,True,252,400,1,1,0 days 00:00:00.196088,matic,0.5002097940152725,0.5022952302481438
66,2022-02-04 00:00:00+00:00,-690.664585012429,-676.5468686623833,-684.9839084439755,0.04428602308358723,0.0036597313567830548,0.995434351852946,5,True,252,400,1,1,0 days 00:00:00.161118,matic,0.479532541267524,0.48259940560259107
67,2022-02-09 00:00:00+00:00,-696.2086440553688,-682.0909277053231,-690.5279674869153,0.04406039359275392,0.0035801316163199016,1.001267422592524,5,True,252,400,1,1,0 days 00:00:00.335108,matic,1.4018391005816035,1.407573610416781
68,2022-02-14 00:00:00+00:00,-698.4105982651619,-684.2928819151161,-692.7299216967083,0.04357333470408999,0.0035491043512876986,0.9979826408814506,5,True,252,400,1,1,0 days 00:00:00.243346,matic,0.49851537073532,0.5017034731939404
