Date,asofdate,pointForecast,Close,forecastday,product_name,MA_50,MA_diff_50
1997-03-17 00:00:00-05:00,1997-03-18 00:00:00-05:00,7.135946536252978,7.119593620300293,1,EWW,7.249760780334473,0.010068073272705647
1997-03-18 00:00:00-05:00,1997-03-19 00:00:00-05:00,7.117235460022279,7.263424396514893,2,EWW,7.256952285766602,0.007191505432128764
1997-03-19 00:00:00-05:00,1997-03-20 00:00:00-05:00,7.129494080352132,7.407254219055176,3,EWW,7.2684586715698245,0.01150638580322294
1997-03-20 00:00:00-05:00,1997-03-21 00:00:00-05:00,7.1214567900784775,7.263424396514893,4,EWW,7.272773551940918,0.004314880371093288
1997-03-21 00:00:00-05:00,1997-03-24 00:00:00-05:00,7.126723805414959,7.335339069366455,5,EWW,7.280684223175049,0.00791067123413125
1997-03-24 00:00:00-05:00,1997-03-25 00:00:00-05:00,7.2480104954523545,7.227468967437744,1,EWW,7.284279994964599,0.003595771789550284
1997-03-25 00:00:00-05:00,1997-03-26 00:00:00-05:00,7.2215957799763855,7.299381732940674,2,EWW,7.2907523250579835,0.006472330093384215
1997-03-26 00:00:00-05:00,1997-03-27 00:00:00-05:00,7.238663452724141,7.299381732940674,3,EWW,7.293628931045532,0.002876605987548686
1997-03-27 00:00:00-05:00,1997-03-31 00:00:00-05:00,7.227623577924432,7.299381732940674,4,EWW,7.293628931045532,0.0
1997-03-31 00:00:00-05:00,1997-04-01 00:00:00-05:00,7.234759592158316,7.299381732940674,5,EWW,7.2929097843170165,-0.0007191467285156961
1997-04-01 00:00:00-05:00,1997-04-02 00:00:00-05:00,7.135699503631055,7.119593620300293,1,EWW,7.287875699996948,-0.005034084320068466
1997-04-02 00:00:00-05:00,1997-04-03 00:00:00-05:00,7.115693606412347,7.191509246826172,2,EWW,7.284999103546142,-0.002876596450805735
1997-04-03 00:00:00-05:00,1997-04-04 00:00:00-05:00,7.1275267121321,7.263424396514893,3,EWW,7.283560810089111,-0.0014382934570313921
1997-04-04 00:00:00-05:00,1997-04-07 00:00:00-04:00,7.12052126854726,7.263424396514893,4,EWW,7.284999113082886,0.0014383029937752312
1997-04-07 00:00:00-04:00,1997-04-08 00:00:00-04:00,7.12466639823251,7.263424396514893,5,EWW,7.284999113082886,0.0
1997-04-08 00:00:00-04:00,1997-04-09 00:00:00-04:00,7.302551774352045,7.299381732940674,1,EWW,7.287156562805176,0.002157449722290039
1997-04-09 00:00:00-04:00,1997-04-10 00:00:00-04:00,7.305582358421184,7.335339069366455,2,EWW,7.291471471786499,0.004314908981323029
1997-04-10 00:00:00-04:00,1997-04-11 00:00:00-04:00,7.303899380625199,7.263424396514893,3,EWW,7.291471471786499,0.0
1997-04-11 00:00:00-04:00,1997-04-14 00:00:00-04:00,7.3048338565572335,7.119593620300293,4,EWW,7.292909736633301,0.0014382648468016512
1997-04-14 00:00:00-04:00,1997-04-15 00:00:00-04:00,7.304314946057143,7.0836358070373535,5,EWW,7.290752267837524,-0.002157468795776829
1997-04-15 00:00:00-04:00,1997-04-16 00:00:00-04:00,7.251245804569331,7.263424396514893,1,EWW,7.292190570831298,0.001438302993774343
1997-04-16 00:00:00-04:00,1997-04-17 00:00:00-04:00,7.273927561119945,7.407254219055176,2,EWW,7.297943782806397,0.00575321197509826
1997-04-17 00:00:00-04:00,1997-04-18 00:00:00-04:00,7.262987745557333,7.407254219055176,3,EWW,7.304416151046753,0.006472368240356019
1997-04-18 00:00:00-04:00,1997-04-21 00:00:00-04:00,7.268257892882839,7.335339069366455,4,EWW,7.310169324874878,0.0057531738281255684
1997-04-21 00:00:00-04:00,1997-04-22 00:00:00-04:00,7.265717584400921,7.335339069366455,5,EWW,7.313045921325684,0.002876596450805735
1997-04-22 00:00:00-04:00,1997-04-23 00:00:00-04:00,7.371076391735668,7.371297836303711,1,EWW,7.318080005645752,0.005034084320067578
1997-04-23 00:00:00-04:00,1997-04-24 00:00:00-04:00,7.3742978994631585,7.479169845581055,2,EWW,7.32383321762085,0.00575321197509826
1997-04-24 00:00:00-04:00,1997-04-25 00:00:00-04:00,7.3732939449732475,7.335339069366455,3,EWW,7.325271511077881,0.0014382934570313921
1997-04-25 00:00:00-04:00,1997-04-28 00:00:00-04:00,7.37360675683098,7.371297836303711,4,EWW,7.325271511077881,0.0
