,asofdate,aic,bic,hqic,mae,mse,forecastHorizon,diff,trainDFLength,num_models,order_p,order_q,time,product_name,acf_0,acf_1,acf_2,acf_3,acf_4,pacf_0,pacf_1,pacf_2,pacf_3,pacf_4
263,2019-07-26 00:00:00-04:00,-1592.912343744188,-1578.7946273941425,-1587.2316671757346,0.007605224603557284,0.00010198271588721348,5,True,252,2167,1,0,0 days 00:00:00.206088,CORN,1.0,0.02982525151774669,-0.022270774585947298,-0.02628639383728704,-0.1152410524716791,1.0,0.029944077221004665,-0.02336654009910563,-0.025251904912637575,-0.11629305571470402
264,2019-08-02 00:00:00-04:00,-1588.9672380219833,-1574.8495216719377,-1583.2865614535299,0.007697570164866995,0.00010359176201714125,5,True,252,2167,1,0,0 days 00:00:00.151336,CORN,1.0,0.03841364966047977,-0.019277046229241816,-0.032984033036786826,-0.10923340796323754,1.0,0.03856669208940598,-0.02094981287449243,-0.0318697361120559,-0.10917764178059836
265,2019-08-09 00:00:00-04:00,-1586.6696577618213,-1572.5519414117757,-1580.9889811933679,0.007775063681326171,0.00010454082243225802,5,True,252,2167,1,0,0 days 00:00:00.221732,CORN,1.0,0.037322715059343765,-0.027156312423615887,-0.029855617869584558,-0.10397747707813824,1.0,0.03747141113527743,-0.028818133308163553,-0.028143037822302992,-0.10453487710726511
266,2019-08-16 00:00:00-04:00,-1560.5279714561552,-1546.4102551061096,-1554.8472948877018,0.007974793999844252,0.0001159681267498519,5,True,252,2167,1,0,0 days 00:00:00.149854,CORN,1.0,0.06401640341900444,-0.012985402159214177,-0.0523491214896673,-0.11121943604526348,1.0,0.06427144885095264,-0.017291532708114194,-0.05123958646568042,-0.10724074599940892
267,2019-08-23 00:00:00-04:00,-1561.9654302477115,-1547.847713897666,-1556.284753679258,0.007937068342492392,0.00011530919754377347,5,True,252,2167,1,0,0 days 00:00:00.215134,CORN,1.0,0.0486372684540479,-0.022365431495862686,-0.04565744220077691,-0.1027887393010158,1.0,0.04883104243195247,-0.02498840978391478,-0.043991247950112757,-0.10104910295497821
268,2019-08-30 00:00:00-04:00,-1562.708980006866,-1548.5912636568205,-1557.0283034384126,0.007910352454255483,0.00011496805198741082,5,True,252,2167,1,0,0 days 00:00:00.236870,CORN,1.0,0.0453358209839298,-0.02223314127190515,-0.04465118270202772,-0.0998458595235967,1.0,0.045516441784662555,-0.024533580233128526,-0.04314266655464715,-0.09838337897508284
269,2019-09-09 00:00:00-04:00,-1564.155883273776,-1550.0381669237304,-1558.4752067053225,0.007909543544430258,0.00011430972198110407,5,True,252,2167,1,0,0 days 00:00:00.305280,CORN,1.0,0.04611320558861447,-0.01809422464513719,-0.047279441602141946,-0.09770501104277475,1.0,0.046296923539166715,-0.02042616511857461,-0.04615990551754049,-0.09570961793407405
270,2019-09-16 00:00:00-04:00,-1562.1670359939699,-1548.0493196439243,-1556.4863594255164,0.007998762754447875,0.0001152159942166926,5,True,252,2167,1,0,0 days 00:00:00.231149,CORN,1.0,0.031453206101901346,-0.0017983277620884724,-0.05132995148464104,-0.10856311457519228,1.0,0.03157851767999657,-0.002812722017262817,-0.051854278263191625,-0.10743786512870848
271,2019-09-23 00:00:00-04:00,-1562.7551133459656,-1548.63739699592,-1557.0744367775121,0.007965148019158616,0.00011494781394123815,5,True,252,2167,1,0,0 days 00:00:00.221332,CORN,1.0,0.00839801753965875,0.00042758010990553633,-0.054947973086255535,-0.09878602648442271,1.0,0.008431475776868522,0.0003599365548207228,-0.055620625582739246,-0.09975661891855797
272,2019-09-30 00:00:00-04:00,-1558.6916028833111,-1544.5738865332655,-1553.0109263148577,0.007974381897953162,0.00011681728493320034,5,True,252,2167,1,0,0 days 00:00:00.219415,CORN,1.0,0.011977751704558923,-0.016342899518239043,-0.04777118084903759,-0.09079721003968914,1.0,0.012025471830871912,-0.01662065823331567,-0.04796565487886982,-0.09164582925103607
