Date,asofdate,pointForecast,Close,forecastday,product_name,MA_50,MA_diff_50
2001-07-16 00:00:00-04:00,2001-07-17 00:00:00-04:00,5.798707162001425,5.743875503540039,1,EWZ,6.7235198497772215,-0.026798477172851776
2001-07-17 00:00:00-04:00,2001-07-18 00:00:00-04:00,5.74338952934003,5.926592350006104,2,EWZ,6.696815023422241,-0.026704826354980504
2001-07-18 00:00:00-04:00,2001-07-19 00:00:00-04:00,5.707539544852288,5.950016498565674,3,EWZ,6.672452716827393,-0.02436230659484817
2001-07-19 00:00:00-04:00,2001-07-20 00:00:00-04:00,5.779829319713418,5.851633548736572,4,EWZ,6.648933811187744,-0.023518905639648757
2001-07-20 00:00:00-04:00,2001-07-23 00:00:00-04:00,5.7625825061516736,5.931278228759766,5,EWZ,6.626632986068725,-0.022300825119018874
2001-07-23 00:00:00-04:00,2001-07-24 00:00:00-04:00,6.1347673824063325,6.184267997741699,1,EWZ,6.60789270401001,-0.018740282058715252
2001-07-24 00:00:00-04:00,2001-07-25 00:00:00-04:00,6.1579977202059135,6.043717861175537,2,EWZ,6.586341419219971,-0.021551284790039205
2001-07-25 00:00:00-04:00,2001-07-26 00:00:00-04:00,6.189103916053525,5.950016498565674,3,EWZ,6.568350830078125,-0.017990589141845703
2001-07-26 00:00:00-04:00,2001-07-27 00:00:00-04:00,6.152804975006814,6.113995552062988,4,EWZ,6.556450786590577,-0.011900043487548473
2001-07-27 00:00:00-04:00,2001-07-30 00:00:00-04:00,6.16439000056203,5.959388732910156,5,EWZ,6.540240545272827,-0.01621024131774984
2001-07-30 00:00:00-04:00,2001-07-31 00:00:00-04:00,6.262077338286183,6.207694053649902,1,EWZ,6.5247798252105715,-0.015460720062255184
2001-07-31 00:00:00-04:00,2001-08-01 00:00:00-04:00,6.139759723461022,5.950016498565674,2,EWZ,6.501823053359986,-0.022956771850585866
2001-08-01 00:00:00-04:00,2001-08-02 00:00:00-04:00,6.189666113040868,6.043717861175537,3,EWZ,6.483082809448242,-0.01874024391174345
2001-08-02 00:00:00-04:00,2001-08-03 00:00:00-04:00,6.264680354408981,5.9968695640563965,4,EWZ,6.462374906539917,-0.020707902908324805
2001-08-03 00:00:00-04:00,2001-08-06 00:00:00-04:00,6.15400775624212,6.00623893737793,5,EWZ,6.442885084152222,-0.01948982238769581
2001-08-06 00:00:00-04:00,2001-08-07 00:00:00-04:00,6.203084662999165,6.2123799324035645,1,EWZ,6.430985059738159,-0.011900024414062571
2001-08-07 00:00:00-04:00,2001-08-08 00:00:00-04:00,6.167297921147334,6.19832706451416,2,EWZ,6.4173047065734865,-0.013680353164672532
2001-08-08 00:00:00-04:00,2001-08-09 00:00:00-04:00,6.198241448878553,6.170216083526611,3,EWZ,6.403905439376831,-0.013399267196655629
2001-08-09 00:00:00-04:00,2001-08-10 00:00:00-04:00,6.204568794823892,6.146791458129883,4,EWZ,6.39125584602356,-0.012649593353271094
2001-08-10 00:00:00-04:00,2001-08-13 00:00:00-04:00,6.184032684420423,6.00623893737793,5,EWZ,6.37335898399353,-0.017896862030029936
