Date,asofdate,pointForecast,Close,forecastday,product_name,MA_50,MA_diff_50
2010-06-22 00:00:00-04:00,2010-06-23 00:00:00-04:00,25.06115585732026,25.04339408874512,1,EPU,24.39612991333008,-0.00414268493652159
2010-06-23 00:00:00-04:00,2010-06-24 00:00:00-04:00,25.077385256280134,25.09464454650879,2,EPU,24.396475143432617,0.0003452301025390625
2010-06-24 00:00:00-04:00,2010-06-25 00:00:00-04:00,25.07863755800153,24.889667510986328,3,EPU,24.387382202148437,-0.009092941284180256
2010-06-25 00:00:00-04:00,2010-06-28 00:00:00-04:00,25.078734157703238,24.904306411743164,4,EPU,24.379880561828614,-0.007501640319823366
2010-06-28 00:00:00-04:00,2010-06-29 00:00:00-04:00,25.078741608999206,24.882343292236328,5,EPU,24.381462593078613,0.0015820312499990052
2010-06-29 00:00:00-04:00,2010-06-30 00:00:00-04:00,24.05917539419859,24.06977081298828,1,EPU,24.36881343841553,-0.012649154663083806
2010-06-30 00:00:00-04:00,2010-07-01 00:00:00-04:00,24.09168595438179,24.091737747192383,2,EPU,24.356603622436523,-0.012209815979005612
2010-07-01 00:00:00-04:00,2010-07-02 00:00:00-04:00,24.094130168263153,23.86479377746582,3,EPU,24.340287742614745,-0.016315879821778623
2010-07-02 00:00:00-04:00,2010-07-06 00:00:00-04:00,24.094313806206305,24.06652069091797,4,EPU,24.32165771484375,-0.018630027770996094
2010-07-06 00:00:00-04:00,2010-07-07 00:00:00-04:00,24.094327602541213,24.06652069091797,5,EPU,24.298554649353026,-0.02310306549072294
2010-07-07 00:00:00-04:00,2010-07-08 00:00:00-04:00,24.533983800480236,24.48461532592773,1,EPU,24.285112190246583,-0.013442459106443039
2010-07-08 00:00:00-04:00,2010-07-09 00:00:00-04:00,24.516292837912243,24.71934509277344,2,EPU,24.285310173034667,0.00019798278808380587
2010-07-09 00:00:00-04:00,2010-07-12 00:00:00-04:00,24.516399013988615,24.866039276123047,3,EPU,24.284690437316893,-0.0006197357177732954
2010-07-12 00:00:00-04:00,2010-07-13 00:00:00-04:00,24.516398376520417,24.800029754638672,4,EPU,24.282173461914063,-0.002516975402830468
2010-07-13 00:00:00-04:00,2010-07-14 00:00:00-04:00,24.51639838034769,25.18145751953125,5,EPU,24.29060359954834,0.008430137634277912
2010-07-14 00:00:00-04:00,2010-07-15 00:00:00-04:00,25.160150953088227,25.130107879638672,1,EPU,24.30247974395752,0.011876144409178835
2010-07-15 00:00:00-04:00,2010-07-16 00:00:00-04:00,25.163591831264547,25.166784286499023,2,EPU,24.329035339355467,0.02655559539794794
2010-07-16 00:00:00-04:00,2010-07-19 00:00:00-04:00,25.16370542253411,24.734006881713867,3,EPU,24.349840965270996,0.02080562591552848
2010-07-19 00:00:00-04:00,2010-07-20 00:00:00-04:00,25.163709172185982,24.44060707092285,4,EPU,24.37276844024658,0.022927474975585227
2010-07-20 00:00:00-04:00,2010-07-21 00:00:00-04:00,25.163709295961848,24.667991638183597,5,EPU,24.40198684692383,0.02921840667724851
2010-07-21 00:00:00-04:00,2010-07-22 00:00:00-04:00,24.737141870311103,24.712003707885746,1,EPU,24.409859199523925,0.007872352600095667
2010-07-22 00:00:00-04:00,2010-07-23 00:00:00-04:00,24.737248824521796,24.97608184814453,2,EPU,24.417492713928223,0.007633514404297159
2010-07-23 00:00:00-04:00,2010-07-26 00:00:00-04:00,24.73724352928592,25.36483192443848,3,EPU,24.426509284973143,0.009016571044920596
2010-07-26 00:00:00-04:00,2010-07-27 00:00:00-04:00,24.73724379144916,25.3941707611084,4,EPU,24.436257743835448,0.009748458862304688
2010-07-27 00:00:00-04:00,2010-07-28 00:00:00-04:00,24.73724377846965,24.998083114624023,5,EPU,24.444476470947265,0.008218727111817259
2010-07-28 00:00:00-04:00,2010-07-29 00:00:00-04:00,24.92481874492886,24.910053253173828,1,EPU,24.460377197265625,0.01590072631836037
2010-07-29 00:00:00-04:00,2010-07-30 00:00:00-04:00,24.931323892048802,25.15212059020996,2,EPU,24.48402473449707,0.02364753723144375
2010-07-30 00:00:00-04:00,2010-08-02 00:00:00-04:00,24.932517407493638,25.445518493652344,3,EPU,24.52370906829834,0.03968433380127223
2010-08-02 00:00:00-04:00,2010-08-03 00:00:00-04:00,24.93273635711874,25.79759979248047,4,EPU,24.58656017303467,0.06285110473632827
2010-08-03 00:00:00-04:00,2010-08-04 00:00:00-04:00,24.93277652235474,25.608192443847656,5,EPU,24.629207572937013,0.0426473999023429
2010-08-04 00:00:00-04:00,2010-08-05 00:00:00-04:00,25.903735612147326,25.872493743896484,1,EPU,24.679029541015623,0.04982196807861072
2010-08-05 00:00:00-04:00,2010-08-06 00:00:00-04:00,25.892976629963947,25.74033737182617,2,EPU,24.727079887390136,0.048050346374513
2010-08-06 00:00:00-04:00,2010-08-09 00:00:00-04:00,25.894591365223384,25.58615493774414,3,EPU,24.77044864654541,0.043368759155274716
2010-08-09 00:00:00-04:00,2010-08-10 00:00:00-04:00,25.894348972460474,25.83578491210937,4,EPU,24.797745780944823,0.027297134399411505
2010-08-10 00:00:00-04:00,2010-08-11 00:00:00-04:00,25.894385357657693,25.72565269470215,5,EPU,24.828215255737305,0.030469474792482742
2010-08-11 00:00:00-04:00,2010-08-12 00:00:00-04:00,25.11119039605614,25.108943939208984,1,EPU,24.855938491821288,0.027723236083982528
2010-08-12 00:00:00-04:00,2010-08-13 00:00:00-04:00,25.1329003847449,25.571475982666016,2,EPU,24.877919960021973,0.021981468200685583
2010-08-13 00:00:00-04:00,2010-08-16 00:00:00-04:00,25.131477374255095,25.674264907836918,3,EPU,24.905617446899413,0.02769748687743956
2010-08-16 00:00:00-04:00,2010-08-17 00:00:00-04:00,25.131570607279013,25.769702911376957,4,EPU,24.951182441711424,0.04556499481201115
2010-08-17 00:00:00-04:00,2010-08-18 00:00:00-04:00,25.131564498650974,26.019317626953125,5,EPU,25.00744972229004,0.05626728057861641
2010-08-18 00:00:00-04:00,2010-08-19 00:00:00-04:00,26.000502236647005,25.975282669067383,1,EPU,25.053905334472656,0.046455612182615624
2010-08-19 00:00:00-04:00,2010-08-20 00:00:00-04:00,26.00192310011603,25.674264907836918,2,EPU,25.091119537353517,0.03721420288086108
2010-08-20 00:00:00-04:00,2010-08-23 00:00:00-04:00,26.001482149622298,25.74768447875977,3,EPU,25.112672119140626,0.02155258178710895
2010-08-23 00:00:00-04:00,2010-08-24 00:00:00-04:00,26.001618990734247,25.77704429626465,4,EPU,25.136129455566405,0.023457336425778408
2010-08-24 00:00:00-04:00,2010-08-25 00:00:00-04:00,26.00157652421323,25.50539970397949,5,EPU,25.154300537109375,0.018171081542970313
2010-08-25 00:00:00-04:00,2010-08-26 00:00:00-04:00,25.74199461609098,25.718311309814453,1,EPU,25.1607710647583,0.006470527648925639
2010-08-26 00:00:00-04:00,2010-08-27 00:00:00-04:00,25.740083124281686,25.865148544311523,2,EPU,25.172228240966795,0.011457176208494957
2010-08-27 00:00:00-04:00,2010-08-30 00:00:00-04:00,25.7406854865181,26.3056583404541,3,EPU,25.193666839599608,0.0214385986328125
2010-08-30 00:00:00-04:00,2010-08-31 00:00:00-04:00,25.740495659705104,26.04869842529297,4,EPU,25.2105517578125,0.01688491821289162
2010-08-31 00:00:00-04:00,2010-09-01 00:00:00-04:00,25.7405554805853,26.54793357849121,5,EPU,25.23185791015625,0.021306152343750995
2010-09-01 00:00:00-04:00,2010-09-02 00:00:00-04:00,27.001401144546314,26.966421127319336,1,EPU,25.270318450927736,0.038460540771485086
2010-09-02 00:00:00-04:00,2010-09-03 00:00:00-04:00,26.998188024310828,27.221569061279297,2,EPU,25.312856941223146,0.042538490295410014
2010-09-03 00:00:00-04:00,2010-09-07 00:00:00-04:00,26.998953695068863,27.677471160888672,3,EPU,25.368613014221193,0.0557560729980473
2010-09-07 00:00:00-04:00,2010-09-08 00:00:00-04:00,26.99877122925044,27.79511833190918,4,EPU,25.426429252624512,0.057816238403319176
2010-09-08 00:00:00-04:00,2010-09-09 00:00:00-04:00,26.99881471181688,27.80248069763184,5,EPU,25.48483200073242,0.05840274810790902
2010-09-09 00:00:00-04:00,2010-09-10 00:00:00-04:00,27.94522449692533,27.912771224975582,1,EPU,25.56169200897217,0.07686000823974837
2010-09-10 00:00:00-04:00,2010-09-13 00:00:00-04:00,27.943735556686143,28.30984878540039,2,EPU,25.64605422973633,0.08436222076415945
2010-09-13 00:00:00-04:00,2010-09-14 00:00:00-04:00,27.943818670301624,28.890756607055664,3,EPU,25.746573486328124,0.10051925659179517
2010-09-14 00:00:00-04:00,2010-09-15 00:00:00-04:00,27.94381403072217,28.986347198486328,4,EPU,25.844970016479493,0.09839653015136918
2010-09-15 00:00:00-04:00,2010-09-16 00:00:00-04:00,27.943814289713018,28.986347198486328,5,EPU,25.94336654663086,0.09839653015136562
2010-09-16 00:00:00-04:00,2010-09-17 00:00:00-04:00,29.142412598319353,29.111347198486328,1,EPU,26.035901184082032,0.0925346374511733
2010-09-17 00:00:00-04:00,2010-09-20 00:00:00-04:00,29.140790778305135,29.25106239318848,2,EPU,26.126535530090333,0.09063434600830078
2010-09-20 00:00:00-04:00,2010-09-21 00:00:00-04:00,29.141156797947012,29.61871719360352,3,EPU,26.22158908843994,0.09505355834960838
2010-09-21 00:00:00-04:00,2010-09-22 00:00:00-04:00,29.14107419080493,29.80254364013672,4,EPU,26.321639366149903,0.10005027770996122
2010-09-22 00:00:00-04:00,2010-09-23 00:00:00-04:00,29.14109283433787,30.04520797729492,5,EPU,26.418914375305175,0.09727500915527187
2010-09-23 00:00:00-04:00,2010-09-24 00:00:00-04:00,29.985163181916707,29.956972122192383,1,EPU,26.51545166015625,0.09653728485107393
2010-09-24 00:00:00-04:00,2010-09-27 00:00:00-04:00,29.98759380686534,30.11139297485352,2,EPU,26.61434383392334,0.0988921737670907
2010-09-27 00:00:00-04:00,2010-09-28 00:00:00-04:00,29.987609700528573,30.155494689941406,3,EPU,26.72277359008789,0.10842975616455064
2010-09-28 00:00:00-04:00,2010-09-29 00:00:00-04:00,29.98760980445176,30.604042053222656,4,EPU,26.846042289733887,0.12326869964599751
2010-09-29 00:00:00-04:00,2010-09-30 00:00:00-04:00,29.98760980513128,30.861412048339844,5,EPU,26.96991069793701,0.12386840820312273
2010-09-30 00:00:00-04:00,2010-10-01 00:00:00-04:00,31.259828491272067,31.2143669128418,1,EPU,27.099957962036132,0.13004726409912237
