,asofdate,aic,bic,hqic,mae,mse,forecastHorizon,diff,trainDFLength,num_models,order_p,order_q,time,product_name,acf_0,acf_1,acf_2,acf_3,acf_4,pacf_0,pacf_1,pacf_2,pacf_3,pacf_4
1076,2018-08-01 00:00:00-04:00,-1736.069323588867,-1721.9516072388215,-1730.3886470204136,0.005316689596705239,5.7784662575863e-05,5,True,252,6484,1,0,0 days 00:00:00.229518,EWU,1.0,-0.03747163523883995,-0.034328427537923326,0.14382849285597146,-0.007119905166601062,1.0,-0.03762092462226161,-0.03606943923026162,0.14324448325869657,0.002068884543097237
1077,2018-08-08 00:00:00-04:00,-1732.0682820361314,-1717.9505656860858,-1726.387605467678,0.005415355916766818,5.870944552833649e-05,5,True,252,6484,1,0,0 days 00:00:00.196600,EWU,1.0,-0.03631588320084818,-0.044537262070435076,0.14342852470432912,-0.01721147938241057,1.0,-0.03646056799447708,-0.04628446250110228,0.14224984919987818,-0.009786370636477831
1078,2018-08-15 00:00:00-04:00,-1728.2656519525788,-1714.1479356025332,-1722.5849753841253,0.005472436407335804,5.960206775593813e-05,5,True,252,6484,1,0,0 days 00:00:00.218131,EWU,1.0,-0.025052194195436243,-0.0370824853876135,0.15419859854823778,-0.005333230261516333,1.0,-0.02515200373406347,-0.03803583091511408,0.15444481857328746,0.0003613618559255693
1079,2018-08-22 00:00:00-04:00,-1728.935263333285,-1714.8175469832395,-1723.2545867648316,0.005466626888928113,5.944389271346029e-05,5,True,252,6484,1,0,0 days 00:00:00.230229,EWU,1.0,-0.026281692615811668,-0.03517623035226432,0.14648782633399776,-0.019531198672293634,1.0,-0.02638640055452007,-0.03617907172341694,0.14662252488842886,-0.014183850397466414
1080,2018-08-29 00:00:00-04:00,-1722.6366287863657,-1708.51891243632,-1716.9559522179122,0.005596802601597486,6.094840193803197e-05,5,True,252,6484,1,0,0 days 00:00:00.210370,EWU,1.0,-0.035620737953339664,-0.04017706771775263,0.14876961452639242,-0.02768911942627845,1.0,-0.03576265324399045,-0.04183095204914804,0.14800506117296097,-0.02013656039099188
1081,2018-09-06 00:00:00-04:00,-1719.4415710945032,-1705.3238547444575,-1713.7608945260497,0.005668387612060317,6.172608412650302e-05,5,True,252,6484,1,0,0 days 00:00:00.220132,EWU,1.0,-0.023785153958605167,-0.02415798920123173,0.14269327542323687,-0.03841009069501653,1.0,-0.023879915528161336,-0.02493572308568063,0.1433918805224143,-0.03384436892640466
1082,2018-09-13 00:00:00-04:00,-1720.7142595187638,-1706.5965431687182,-1715.0335829503103,0.005637922430522126,6.141511458177248e-05,5,True,252,6484,1,0,0 days 00:00:00.222921,EWU,1.0,-0.023134420273785167,-0.02593221896067825,0.14136869711852387,-0.03384600168022211,1.0,-0.023226589278860014,-0.02669355165097543,0.14200633233612056,-0.029463675547210286
1083,2018-09-20 00:00:00-04:00,-1716.6804179752942,-1702.5627016252486,-1710.9997414068407,0.005693380208724697,6.240611315172136e-05,5,True,252,6484,1,0,0 days 00:00:00.212982,EWU,1.0,-0.015601164259397497,-0.020638129835106954,0.138423549220886,-0.028940325725682038,1.0,-0.01566332029230347,-0.021053739792520614,0.13952488491334555,-0.026314305222840298
1084,2018-09-27 00:00:00-04:00,-1716.247838403874,-1702.1301220538285,-1710.5671618354206,0.005684000148645112,6.251332681770891e-05,5,True,252,6484,1,0,0 days 00:00:00.352070,EWU,1.0,-0.01747974343735496,-0.02088800876115682,0.1489419579271825,-0.026047268781525405,1.0,-0.017549383849455934,-0.021369675155962463,0.15009876526624083,-0.022532664697074312
1085,2018-10-04 00:00:00-04:00,-1713.5212694296388,-1699.4035530795932,-1707.8405928611853,0.005746519732264903,6.319337188343572e-05,5,True,252,6484,1,0,0 days 00:00:00.211617,EWU,1.0,-0.020015179083681243,-0.013867247542661212,0.13811106808158094,-0.019443565839926492,1.0,-0.02009492083301863,-0.014387801244502344,0.13928606952926031,-0.014847531939954937
1086,2018-10-11 00:00:00-04:00,-1707.4692797903094,-1693.3515634402638,-1701.788603221856,0.005852651564665957,6.472940945618754e-05,5,True,252,6484,1,0,0 days 00:00:00.233703,EWU,1.0,-0.0005785960116825282,-0.0029233862680804875,0.1498755560427204,0.0007438928852680862,1.0,-0.0005809011750756808,-0.0029471117988919384,0.1516792254121456,0.0008763140620084643
1087,2018-10-18 00:00:00-04:00,-1702.1778743607215,-1688.0601580106759,-1696.497197792268,0.0059328360785721145,6.61029485804591e-05,5,True,252,6484,1,0,0 days 00:00:00.162353,EWU,1.0,-0.0006052816813389341,-0.013020285648791527,0.13569128791487087,-0.005262894179262121,1.0,-0.0006076931621411254,-0.013124822071839563,0.13733377448276596,-0.005707054353857344
1088,2018-10-25 00:00:00-04:00,-1691.417332827033,-1677.2996164769875,-1685.7366562585796,0.006092809044387779,6.898670181591796e-05,5,True,252,6484,1,0,0 days 00:00:00.231210,EWU,1.0,-0.01554489019831218,-0.008270485779352679,0.12514259331685437,0.019059770536776297,1.0,-0.015606822031771581,-0.008582312978327653,0.12642527102615916,0.023524828780069642
1089,2018-11-01 00:00:00-04:00,-1684.3813066395373,-1670.2635902894917,-1678.7006300710839,0.006181259763355544,7.094001418574943e-05,5,True,252,6484,1,0,0 days 00:00:00.336451,EWU,1.0,-9.028861593651738e-05,0.009133817995570523,0.12736485677552667,0.0015176081218233606,1.0,-9.064833153784135e-05,0.009206880398069132,0.12891196310971237,0.0016612075713260794
1090,2018-11-08 00:00:00-05:00,-1680.9249556065693,-1666.8072392565236,-1675.2442790381158,0.006254709088428162,7.191969522326095e-05,5,True,252,6484,1,0,0 days 00:00:00.215092,EWU,1.0,-0.012484213922662885,0.016591880104464038,0.1186676897407662,0.019707846288559608,1.0,-0.012533951826737246,0.016570118361644282,0.12056330021979082,0.023303787654761
1091,2018-11-15 00:00:00-05:00,-1675.5799260480885,-1661.462209698043,-1669.899249479635,0.006348864618095635,7.34614416133969e-05,5,True,252,6484,1,0,0 days 00:00:00.322244,EWU,1.0,-0.0063301529153977345,0.007933969611346316,0.10594541535076343,0.0252597169518913,1.0,-0.006355372648128406,0.007957372011055557,0.10733399186631967,0.02736589543475431
1092,2018-11-23 00:00:00-05:00,-1668.0973471147736,-1653.979630764728,-1662.4166705463201,0.00647951184233194,7.56754187771361e-05,5,True,252,6484,1,0,0 days 00:00:00.218762,EWU,1.0,-0.027784382119697495,0.018089410172812324,0.09820364046215425,0.02144472970725855,1.0,-0.027895076869178383,0.017469583840756774,0.10048272004484676,0.027429618453849905
1093,2018-11-30 00:00:00-05:00,-1661.895481778447,-1647.7777654284014,-1656.2148052099935,0.0065975067251937665,7.756019860624044e-05,5,True,252,6484,1,0,0 days 00:00:00.151270,EWU,1.0,-0.04660430265761448,0.043650251429167994,0.06642128233962503,0.034429772246191565,1.0,-0.046789977170194605,0.041901887361292085,0.0714361417072578,0.03991796539017593
1094,2018-12-10 00:00:00-05:00,-1649.5784316911204,-1635.4607153410748,-1643.897755122667,0.006848857199503205,8.14458439087093e-05,5,True,252,6484,1,0,0 days 00:00:00.244012,EWU,1.0,-0.032634345249723765,0.05495124919744417,0.09287053829207742,0.020168776529308177,1.0,-0.03276436256147565,0.05437572826907778,0.09788138227050056,0.024262729670268404
1095,2018-12-17 00:00:00-05:00,-1644.11041284586,-1629.9926964958145,-1638.4297362774066,0.00693030421281446,8.323259067490708e-05,5,True,252,6484,1,0,0 days 00:00:00.407379,EWU,1.0,-0.02785845594770422,0.03135334545349977,0.06702991622255258,0.008204876776428751,1.0,-0.027969445812037683,0.0308460128423673,0.0696776892458111,0.01131057690226606
1096,2018-12-24 00:00:00-05:00,-1644.1259143461355,-1630.0081979960898,-1638.445237777682,0.006942346315592623,8.32259506201378e-05,5,True,252,6484,1,0,0 days 00:00:00.217526,EWU,1.0,-0.0247124343500421,0.0343774298359675,0.06526823585645314,0.006418293369140941,1.0,-0.02481089026378729,0.03405783433001954,0.06785050318143826,0.008760214020868073
1097,2019-01-02 00:00:00-05:00,-1635.8902974707291,-1621.7725811206835,-1630.2096209022757,0.007037030384823094,8.599253626575692e-05,5,True,252,6484,1,0,0 days 00:00:00.219415,EWU,1.0,-0.05481651377122614,0.03935253269748247,0.05755686242498479,-0.006360273214688678,1.0,-0.05503490625637047,0.036749821414828056,0.06264981420618781,-0.0013938873706520222
1098,2019-01-09 00:00:00-05:00,-1626.5764406828675,-1612.458724332822,-1620.895764114414,0.007158425585387795,8.922904031236912e-05,5,True,252,6484,1,0,0 days 00:00:00.245856,EWU,1.0,-0.056004269981308856,0.04430903235293272,0.06042987430041692,0.00974724070751748,1.0,-0.05622739456290767,0.041633610199550246,0.06622947420960833,0.015214482580530863
1099,2019-01-16 00:00:00-05:00,-1628.8846794502,-1614.7669631001545,-1623.2040028817466,0.007144203930371574,8.841571158281786e-05,5,True,252,6484,1,0,0 days 00:00:00.325832,EWU,1.0,-0.06017203788772689,0.04252981267608213,0.05668752566668618,0.0149903447943976,1.0,-0.06041176712233938,0.03936413218343305,0.06256138294686237,0.020828355782002667
1100,2019-01-24 00:00:00-05:00,-1626.410774254965,-1612.2930579049194,-1620.7300976865115,0.007223021377064491,8.928777152246153e-05,5,True,252,6484,1,0,0 days 00:00:00.210656,EWU,1.0,-0.06851945243239886,0.04151023879142346,0.05782995547812468,0.004844015945083723,1.0,-0.06879243829866342,0.037286375160346115,0.06425582611335888,0.011740530495813487
1101,2019-01-31 00:00:00-05:00,-1624.7112333054743,-1610.5935169554286,-1619.0305567370208,0.007245980204511586,8.98919326061428e-05,5,True,252,6484,1,0,0 days 00:00:00.229118,EWU,1.0,-0.0600196461557762,0.041171642329131085,0.05118439420117074,-0.0061737681973335345,1.0,-0.06025876825201436,0.03800790755754531,0.05678506044854085,-0.0014630067846407295
1102,2019-02-07 00:00:00-05:00,-1664.674410558704,-1650.5566942086584,-1658.9937339902506,0.006940450652222929,7.671225318350244e-05,5,True,252,6484,1,0,0 days 00:00:00.227663,EWU,1.0,-0.06026527459198091,0.07136448470213862,-0.001981825197295879,-0.034975528295305626,1.0,-0.0605053752875665,0.06852536467868002,0.006246768054647465,-0.04057021303483874
1103,2019-02-14 00:00:00-05:00,-1671.6596289861243,-1657.5419126360787,-1665.9789524176708,0.006824704960658392,7.46207947304229e-05,5,True,252,6484,1,0,0 days 00:00:00.228169,EWU,1.0,-0.07568195670447928,0.07363494904357996,-0.0005418909039965539,-0.021393802235097174,1.0,-0.07598347844433777,0.06884803300038597,0.010039681924665431,-0.026458180409922052
1104,2019-02-22 00:00:00-05:00,-1674.8480003647624,-1660.7302840147167,-1669.167323796309,0.006786679317742147,7.367282013107032e-05,5,True,252,6484,1,0,0 days 00:00:00.237860,EWU,1.0,-0.08374615258052047,0.0876998790536364,0.01875194322195594,-0.017569558417253633,1.0,-0.08407980259080143,0.08191112849567528,0.033144007388356024,-0.02133300414107573
1105,2019-03-01 00:00:00-05:00,-1682.2532557430097,-1668.1355393929641,-1676.5725791745563,0.006645924617580378,7.154362142485536e-05,5,True,252,6484,1,0,0 days 00:00:00.223660,EWU,1.0,-0.10594821967636421,0.09327134497137754,0.03690476297749337,0.0002197962643686162,1.0,-0.10637032413722622,0.08364933244690605,0.056440389108747206,0.0016983454975369834
1106,2019-03-08 00:00:00-05:00,-1682.6271479061318,-1668.5094315560862,-1676.9464713376783,0.006649401712838125,7.143230932995618e-05,5,True,252,6484,1,0,0 days 00:00:00.238689,EWU,1.0,-0.1063628223062389,0.09393935116290571,0.03640371416301553,-0.00495488155801155,1.0,-0.1067865785704072,0.08424820636172192,0.056132685731798165,-0.003843541962462301
1107,2019-03-15 00:00:00-04:00,-1679.0295049025353,-1664.9117885524897,-1673.3488283340819,0.006717160510837148,7.245942566858727e-05,5,True,252,6484,1,0,0 days 00:00:00.237668,EWU,1.0,-0.10404197121805409,0.10490121893775138,0.03688259225090201,-0.008578838438485625,1.0,-0.10445648106354434,0.09587538356149287,0.058498205960118684,-0.0098236511159148
1108,2019-03-22 00:00:00-04:00,-1675.6446026335557,-1661.52688628351,-1669.9639260651022,0.00678226330182586,7.345297370572561e-05,5,True,252,6484,1,0,0 days 00:00:00.209440,EWU,1.0,-0.09420514010119196,0.10772643770236828,0.02597918120588511,-0.00982605093344957,1.0,-0.09458045938446363,0.10054218230828801,0.045909858467561106,-0.014940312346775078
1109,2019-03-29 00:00:00-04:00,-1686.4893808294332,-1672.3716644793876,-1680.8087042609798,0.006626660556127154,7.034781007281083e-05,5,True,252,6484,1,0,0 days 00:00:00.175356,EWU,1.0,-0.08779295660409674,0.12434744678821114,0.006380057452034424,0.013388756142174324,1.0,-0.08814272933957126,0.11849367970094338,0.027231106020297862,0.001442339062428543
1110,2019-04-05 00:00:00-04:00,-1688.660729084113,-1674.5430127340674,-1682.9800525156595,0.00657853262979042,6.974343798596419e-05,5,True,252,6484,1,0,0 days 00:00:00.156244,EWU,1.0,-0.08406374286708124,0.1232371538449938,-0.0026314991542160677,0.001610649096370361,1.0,-0.08439865817730867,0.11794002008191093,0.0168921389560052,-0.012207306217548489
1111,2019-04-12 00:00:00-04:00,-1692.6821350922546,-1678.564418742209,-1687.0014585238011,0.0065167874504698554,6.863852176007188e-05,5,True,252,6484,1,0,0 days 00:00:00.195135,EWU,1.0,-0.09058760275582872,0.12382378184555792,-0.0074057807698039895,0.00033355662278429233,1.0,-0.09094850953971646,0.11751477965269636,0.01350719200846632,-0.014162537529110794
1112,2019-04-22 00:00:00-04:00,-1693.5179633307762,-1679.4002469807306,-1687.8372867623227,0.006486453097265979,6.841138963110084e-05,5,True,252,6484,1,0,0 days 00:00:00.164683,EWU,1.0,-0.09125042048583785,0.12635958338474382,-0.007585686684153579,-0.001004423267134922,1.0,-0.09161396797781331,0.11998438415295422,0.01389906238764017,-0.016173903460762837
1113,2019-04-29 00:00:00-04:00,-1693.3006064612778,-1679.1828901112322,-1687.6199298928243,0.0064958712589456985,6.847041353891808e-05,5,True,252,6484,1,0,0 days 00:00:00.225935,EWU,1.0,-0.08891965693606478,0.12586262167960485,-0.005577155704586215,0.001562086667216114,1.0,-0.08927391851748338,0.11985491371548175,0.015365646445762294,-0.013149189116983935
1114,2019-05-06 00:00:00-04:00,-1687.7614265975321,-1673.6437102474865,-1682.0807500290787,0.006591222908964442,6.999165889808582e-05,5,True,252,6484,1,0,0 days 00:00:00.240103,EWU,1.0,-0.0987653240519856,0.11285150239642297,0.003349201836598954,-0.0010595439285655342,1.0,-0.09915881139880622,0.1049537996108279,0.024398551285822318,-0.010762549670822522
1115,2019-05-13 00:00:00-04:00,-1680.2933991726743,-1666.1756828226287,-1674.6127226042208,0.006693808516294491,7.209654186740641e-05,5,True,252,6484,1,0,0 days 00:00:00.159749,EWU,1.0,-0.0944842445889655,0.0941364040245391,-0.0030212575675853982,0.02938487065186435,1.0,-0.09486067584230798,0.08667085930766565,0.013608899134644801,0.022926365490506587
1116,2019-05-20 00:00:00-04:00,-1679.0865257975274,-1664.9688094474818,-1673.405849229074,0.006740891055702752,7.244288397324157e-05,5,True,252,6484,1,0,0 days 00:00:00.211896,EWU,1.0,-0.10158273871245349,0.09236375221862772,-0.016836671915968455,0.03993744247622301,1.0,-0.1019874508188776,0.08357047540797861,0.00018865876565241405,0.03177583466066825
1117,2019-05-28 00:00:00-04:00,-1677.2284591338416,-1663.110742783796,-1671.5477825653882,0.006784965812282965,7.298597938666654e-05,5,True,252,6484,1,0,0 days 00:00:00.215864,EWU,1.0,-0.11757228766989489,0.0840804280279052,-0.008229804683949713,0.050541457771145964,1.0,-0.11804070315861956,0.07182017802851527,0.009617469078751101,0.04628178317113357
1118,2019-06-04 00:00:00-04:00,-1681.7382093555952,-1667.6204930055496,-1676.0575327871418,0.006722556066835396,7.168374708828277e-05,5,True,252,6484,1,0,0 days 00:00:00.236583,EWU,1.0,-0.10773725087356234,0.07652247241097924,0.00564800156414838,0.048292702089813434,1.0,-0.10816648294875583,0.06620931231859767,0.021005419247384447,0.04743947575450694
1119,2019-06-11 00:00:00-04:00,-1679.5016699915986,-1665.383953641553,-1673.8209934231452,0.006771965764040513,7.232521401973916e-05,5,True,252,6484,1,0,0 days 00:00:00.174937,EWU,1.0,-0.0977688867524465,0.08659276988780626,0.01249607643696987,0.05037674023356385,1.0,-0.09815840422954789,0.07840588610906175,0.02868997003605154,0.048916445097916025
1120,2019-06-18 00:00:00-04:00,-1679.3570018660125,-1665.239285515967,-1673.676325297559,0.006770514566875456,7.23659547103237e-05,5,True,252,6484,1,0,0 days 00:00:00.215853,EWU,1.0,-0.10073378696844096,0.08095299173280036,0.0028770994956676525,0.038740974124106,1.0,-0.10113511679700048,0.07210986601414124,0.018141109467854563,0.036019937675872464
1121,2019-06-25 00:00:00-04:00,-1681.88690961997,-1667.7691932699245,-1676.2062330515166,0.006727368412019783,7.165395169013493e-05,5,True,252,6484,1,0,0 days 00:00:00.219666,EWU,1.0,-0.07849382212183109,0.07457384632304628,0.008596684784183604,0.026427300507192223,1.0,-0.07880654651275473,0.06939091564328746,0.019900391939450236,0.02401956856686004
