Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2013-05-06 00:00:00-04:00,31.678442244120127,31.678442244120127,31.432396329971898,31.470840454101562,14530800,0.0,0.0,0.0
2013-05-07 00:00:00-04:00,31.53233837121479,31.71687420259279,31.47851603145819,31.709186553955078,8152200,0.0,0.0,0.0
2013-05-08 00:00:00-04:00,31.701498285860794,31.755320629545455,31.632297710680835,31.74763298034668,6623300,0.0,0.0,0.0
2013-05-09 00:00:00-04:00,31.72457129865968,31.79377188939685,31.447771868809404,31.524660110473633,12872500,0.0,0.0,0.0
2013-05-10 00:00:00-04:00,31.46312734639534,31.670728987801336,31.46312734639534,31.647663116455078,8304700,0.0,0.0,0.0
2013-05-13 00:00:00-04:00,31.61693063917852,31.816844786084364,31.563108276495896,31.701509475708008,7821600,0.0,0.0,0.0
2013-05-14 00:00:00-04:00,31.68611716507826,32.08594234820481,31.68611716507826,32.07825469970703,7373100,0.0,0.0,0.0
2013-05-15 00:00:00-04:00,32.06288044122465,32.44732744187938,32.032123977228785,32.39350509643555,11728700,0.0,0.0,0.0
2013-05-16 00:00:00-04:00,32.31661484480017,32.3781277745209,32.14746015426403,32.2012825012207,9313100,0.0,0.0,0.0
2013-05-17 00:00:00-04:00,32.208965711329135,32.27047863257116,32.01674223209409,32.24740982055664,9368100,0.0,0.0,0.0
2013-05-20 00:00:00-04:00,32.22434494342407,32.255101405001234,31.893720314213592,31.916786193847656,9866600,0.0,0.0,0.0
2013-05-21 00:00:00-04:00,32.00905129076878,32.03980481512871,31.732249039848906,31.947538375854492,10408400,0.0,0.0,0.0
2013-05-22 00:00:00-04:00,31.970611781527637,32.30892406289969,31.786075943353474,31.893720626831055,16899000,0.0,0.0,0.0
2013-05-23 00:00:00-04:00,31.63230032774609,31.870658535996878,31.56309974684089,31.76301383972168,12831900,0.0,0.0,0.0
2013-05-24 00:00:00-04:00,31.770708478458978,32.07826733527159,31.770708478458978,32.062889099121094,16015800,0.0,0.0,0.0
2013-05-28 00:00:00-04:00,32.339690681847756,32.43964481469989,32.0167535968911,32.1167106628418,15727400,0.0,0.0,0.0
2013-05-29 00:00:00-04:00,31.932167593834993,31.96292405846467,31.44007589215178,31.501588821411133,21414900,0.0,0.0,0.0
2013-05-30 00:00:00-04:00,31.540045288935907,31.647690024203076,31.363199947697126,31.378578186035156,15949200,0.0,0.0,0.0
2013-05-31 00:00:00-04:00,31.30935747011016,31.30935747011016,30.778818854058912,30.79419708251953,33824800,0.0,0.0,0.0
2013-06-03 00:00:00-04:00,30.87109280454353,31.140204509784102,30.509711714851097,31.132516860961914,39020500,0.0,0.0,0.0
2013-06-04 00:00:00-04:00,31.24785581024228,31.35550051513789,30.917231112006792,31.14021110534668,12962800,0.0,0.0,0.0
2013-06-05 00:00:00-04:00,31.047935841934425,31.078689368125296,30.755755344890694,30.763442993164062,17077900,0.0,0.0,0.0
2013-06-06 00:00:00-04:00,30.748064826633268,30.901841242526515,30.525084917252087,30.894153594970703,12352700,0.0,0.0,0.0
2013-06-07 00:00:00-04:00,31.055634038260415,31.40932464091437,31.055634038260415,31.278614044189453,18700800,0.0,0.0,0.0
2013-06-10 00:00:00-04:00,31.40932464091437,31.40932464091437,31.13252521259718,31.278614044189453,11190300,0.0,0.0,0.0
2013-06-11 00:00:00-04:00,31.101766047329377,31.41701250204231,31.00180899590387,31.201723098754883,20334000,0.0,0.0,0.0
2013-06-12 00:00:00-04:00,31.317060635947815,31.447774176085353,31.04794883728027,31.047948837280273,14908400,0.0,0.0,0.0
2013-06-13 00:00:00-04:00,31.117144695647553,32.20128524295049,30.924921173550594,31.370878219604492,13048700,0.0,0.0,0.0
2013-06-14 00:00:00-04:00,31.31704552121487,31.547713084901243,31.209400853701037,31.29397964477539,8453300,0.0,0.0,0.0
2013-06-17 00:00:00-04:00,31.39394785886705,31.70150374241716,31.355500806962315,31.57079315185547,9877200,0.0,0.0,0.0
2013-06-18 00:00:00-04:00,31.570796248600733,31.72457273891043,31.470839183420598,31.686128616333008,8441200,0.0,0.0,0.0
2013-06-19 00:00:00-04:00,31.686122606832196,31.75532318758659,31.05562973022461,31.05562973022461,25795200,0.0,0.0,0.0
2013-06-20 00:00:00-04:00,30.79420609119477,30.97105137058124,30.063756157660716,30.117578506469727,32296500,0.0,0.0,0.0
2013-06-21 00:00:00-04:00,30.345105827742067,30.67015058517851,30.213542131041784,30.51536750793457,22743500,0.254,0.0,0.0
2013-06-24 00:00:00-04:00,30.298675668324144,30.68563191976,30.08197815999557,30.391544342041016,24973100,0.0,0.0,0.0
2013-06-25 00:00:00-04:00,30.523108548677683,30.55406575783592,30.275456779895702,30.43798065185547,13004400,0.0,0.0,0.0
2013-06-26 00:00:00-04:00,30.62372239608064,30.871374200394634,30.62372239608064,30.75528907775879,18133100,0.0,0.0,0.0
2013-06-27 00:00:00-04:00,30.94876315589175,31.180936322809483,30.87911091059223,30.89458656311035,10033600,0.0,0.0,0.0
2013-06-28 00:00:00-04:00,30.832667936890466,30.98745099630861,30.677884877472323,30.701101303100586,11033300,0.0,0.0,0.0
2013-07-01 00:00:00-04:00,30.88684208193299,31.14997240167656,30.554059531897263,30.925537109375,11795300,0.0,0.0,0.0
2013-07-02 00:00:00-04:00,30.910061671374763,31.13449698664568,30.855888036963393,30.964235305786133,5441200,0.0,0.0,0.0
2013-07-03 00:00:00-04:00,30.86361821430972,30.971965445920013,30.685618769201294,30.902313232421875,3985400,0.0,0.0,0.0
2013-07-05 00:00:00-04:00,30.97197370780251,31.111278171958734,30.68562695469979,30.979711532592773,10602600,0.0,0.0,0.0
2013-07-08 00:00:00-04:00,31.018404203436937,31.320229506694183,31.018404203436937,31.28927230834961,7611700,0.0,0.0,0.0
2013-07-09 00:00:00-04:00,31.498229804773217,31.591098450030724,31.444056182352924,31.521446228027344,8937800,0.0,0.0,0.0
2013-07-10 00:00:00-04:00,31.521460827770742,31.699460377058475,31.475025007513885,31.560155868530273,7701700,0.0,0.0,0.0
2013-07-11 00:00:00-04:00,31.892940928801384,32.1018977072899,31.861983712971394,32.05546188354492,12282200,0.0,0.0,0.0
2013-07-12 00:00:00-04:00,32.00128366677214,32.09415530101335,31.94711002291918,32.06319808959961,5566100,0.0,0.0,0.0
2013-07-15 00:00:00-04:00,32.11737222626514,32.11737222626514,32.03224136969219,32.10963439941406,7076000,0.0,0.0,0.0
2013-07-16 00:00:00-04:00,31.83101321627327,32.05544553597868,31.83101321627327,31.993534088134766,10156700,0.0,0.0,0.0
2013-07-17 00:00:00-04:00,32.04772405570872,32.14833353103488,32.016766839878734,32.05546188354492,9365500,0.0,0.0,0.0
2013-07-18 00:00:00-04:00,32.04771504996674,32.27988819896338,32.00127923927071,32.16380310058594,7136100,0.0,0.0,0.0
2013-07-19 00:00:00-04:00,32.17153740260882,32.34953689575195,32.132842374054476,32.34953689575195,8352700,0.0,0.0,0.0
2013-07-22 00:00:00-04:00,32.38049759998701,32.388235425637795,32.233455294687914,32.27988815307617,7887600,0.0,0.0,0.0
2013-07-23 00:00:00-04:00,32.310848108068726,32.31858593437759,32.179284395124014,32.217979431152344,6122500,0.0,0.0,0.0
2013-07-24 00:00:00-04:00,32.30311318804016,32.30311318804016,31.939373321716133,32.00902557373047,8262900,0.0,0.0,0.0
2013-07-25 00:00:00-04:00,31.947095668954848,32.21022594326174,31.923879246946864,32.17927169799805,4720600,0.0,0.0,0.0
2013-07-26 00:00:00-04:00,32.055459805831305,32.15606927463634,31.745896524323946,32.14059066772461,6073200,0.0,0.0,0.0
2013-07-29 00:00:00-04:00,32.09414222678498,32.14831584856917,31.993532806796797,32.0709228515625,7493000,0.0,0.0,0.0
2013-07-30 00:00:00-04:00,32.125113570389395,32.25668025920027,31.978071226181974,32.03998565673828,5733600,0.0,0.0,0.0
2013-07-31 00:00:00-04:00,32.04771661091105,32.20249970186173,31.9935429719146,32.0322380065918,6735500,0.0,0.0,0.0
2013-08-01 00:00:00-04:00,32.19476634881633,32.349549475465395,32.19476634881633,32.29537582397461,6207700,0.0,0.0,0.0
2013-08-02 00:00:00-04:00,32.20248574625651,32.326311574906214,32.070919142680836,32.31083297729492,3956400,0.0,0.0,0.0
2013-08-05 00:00:00-04:00,32.30310641517299,32.388234303348945,32.23345417776236,32.33406066894531,5010300,0.0,0.0,0.0
2013-08-06 00:00:00-04:00,32.318592259687065,32.3418116476421,32.179290693169754,32.29537582397461,3148600,0.0,0.0,0.0
2013-08-07 00:00:00-04:00,32.1870264884598,32.217983702283256,32.08641701965476,32.14059066772461,5987100,0.0,0.0,0.0
2013-08-08 00:00:00-04:00,32.23344294147909,32.349527995202834,32.132833533126,32.31083297729492,2915000,0.0,0.0,0.0
2013-08-09 00:00:00-04:00,32.24893319220324,32.295369006067624,32.08641227204084,32.17154312133789,4266300,0.0,0.0,0.0
2013-08-12 00:00:00-04:00,32.04771329627232,32.11736553238402,31.931625252005613,32.078670501708984,4208600,0.0,0.0,0.0
2013-08-13 00:00:00-04:00,32.156060382356515,32.17153898498787,31.93936585000077,32.10188674926758,4178500,0.0,0.0,0.0
2013-08-14 00:00:00-04:00,32.086399967494366,32.11735716486577,31.86196471491293,31.877443313598633,4871500,0.0,0.0,0.0
2013-08-15 00:00:00-04:00,31.637537889335068,31.645275713896506,31.34345036789759,31.366666793823242,8854300,0.0,0.0,0.0
2013-08-16 00:00:00-04:00,31.31249286593654,31.366666494072934,31.05710332647087,31.18092918395996,8607300,0.0,0.0,0.0
2013-08-19 00:00:00-04:00,31.165455668957282,31.165455668957282,31.033889013267657,31.041629791259766,5126600,0.0,0.0,0.0
2013-08-20 00:00:00-04:00,31.103535810113037,31.227361666138023,31.00292933175862,31.049362182617188,7174100,0.0,0.0,0.0
2013-08-21 00:00:00-04:00,30.9642321668027,31.088058026081857,30.778494854004638,30.809452056884766,7899700,0.0,0.0,0.0
2013-08-22 00:00:00-04:00,30.81720838339533,31.010686589193764,30.801729772662277,30.9410343170166,5501900,0.0,0.0,0.0
2013-08-23 00:00:00-04:00,31.018412062937184,31.157713586302364,30.964235475986364,31.1190185546875,3352900,0.0,0.0,0.0
2013-08-26 00:00:00-04:00,31.12676678422978,31.165461825108395,30.75528907775879,30.75528907775879,17412500,0.0,0.0,0.0
2013-08-27 00:00:00-04:00,30.52310213416622,30.677885195187375,30.49214788375506,30.592754364013672,11462400,0.0,0.0,0.0
2013-08-28 00:00:00-04:00,30.523108995829144,30.530849774353083,30.33737164264266,30.36058807373047,18628600,0.0,0.0,0.0
2013-08-29 00:00:00-04:00,30.244496482470943,30.615974061451457,30.22127710411872,30.484407424926758,7455000,0.0,0.0,0.0
2013-08-30 00:00:00-04:00,30.57728385925293,30.6314604543609,30.45345796809639,30.57728385925293,8672400,0.0,0.0,0.0
2013-09-03 00:00:00-04:00,30.71658470628493,30.824934931385272,30.492152334895785,30.55406379699707,15164200,0.0,0.0,0.0
2013-09-04 00:00:00-04:00,30.538577133322846,30.82492679572015,30.484403511191676,30.747533798217773,6468800,0.0,0.0,0.0
2013-09-05 00:00:00-04:00,30.793972910096258,30.81718933572452,30.67014705301,30.701101303100586,4525100,0.0,0.0,0.0
2013-09-06 00:00:00-04:00,30.8094549016614,30.91780216950469,30.484410145889903,30.77849769592285,6976700,0.0,0.0,0.0
2013-09-09 00:00:00-04:00,30.793971855614995,31.026144960671232,30.78623107917644,30.995187759399414,10347600,0.0,0.0,0.0
2013-09-10 00:00:00-04:00,31.080325294901975,31.14223971080872,30.917804381509534,31.026151657104492,6501800,0.0,0.0,0.0
2013-09-11 00:00:00-04:00,30.964247163160238,31.258334828468946,30.964247163160238,31.25059700012207,6812300,0.0,0.0,0.0
2013-09-12 00:00:00-04:00,31.258323669433594,31.351192337656492,31.22736646261205,31.258323669433594,7002900,0.0,0.0,0.0
2013-09-13 00:00:00-04:00,31.32797545800293,31.536932172679872,31.32797545800293,31.513715744018555,5063200,0.0,0.0,0.0
2013-09-16 00:00:00-04:00,31.776851469022777,31.90067736323203,31.738153478385605,31.800067901611328,8178900,0.0,0.0,0.0
2013-09-17 00:00:00-04:00,31.79233542801282,31.93937777956957,31.79233542801282,31.90842056274414,5344500,0.0,0.0,0.0
2013-09-18 00:00:00-04:00,31.88519711501425,32.31084841991806,31.722676190781495,32.28763198852539,12763900,0.0,0.0,0.0
2013-09-19 00:00:00-04:00,32.34180960533468,32.380504646492795,32.07093841274303,32.14059066772461,6148500,0.0,0.0,0.0
2013-09-20 00:00:00-04:00,32.13357902545504,32.13357902545504,31.892150730447774,31.91551399230957,7279100,0.261,0.0,0.0
2013-09-23 00:00:00-04:00,31.884358282440257,31.884358282440257,31.705233024612912,31.775325775146484,5586800,0.0,0.0,0.0
2013-09-24 00:00:00-04:00,31.775327849274362,31.829844106479786,31.580626081851218,31.627355575561523,6855000,0.0,0.0,0.0
2013-09-25 00:00:00-04:00,31.61177829064075,31.66629454648892,31.30804401636863,31.362560272216797,8234700,0.0,0.0,0.0
2013-09-26 00:00:00-04:00,31.40149308439215,31.52610206604004,31.34697684060323,31.52610206604004,4560300,0.0,0.0,0.0
2013-09-27 00:00:00-04:00,31.417078711178142,31.417078711178142,31.191223937876863,31.331409454345703,4453400,0.0,0.0,0.0
2013-09-30 00:00:00-04:00,31.113339416654515,31.237948414503744,30.9420009305195,30.996517181396484,8120800,0.0,0.0,0.0
2013-10-01 00:00:00-04:00,30.980943940462208,31.19901193779536,30.949793915911613,31.183435440063477,7152300,0.0,0.0,0.0
2013-10-02 00:00:00-04:00,31.089977959318887,31.121130956291346,30.825186397792923,31.113344192504883,5827400,0.0,0.0,0.0
2013-10-03 00:00:00-04:00,31.06661307921856,31.09776607456869,30.86412455126901,30.95758056640625,9686800,0.0,0.0,0.0
2013-10-04 00:00:00-04:00,30.96535835281239,31.12112031349391,30.87969209680423,31.004301071166992,5713900,0.0,0.0,0.0
2013-10-07 00:00:00-04:00,30.825179501642523,31.058820984839514,30.80960300664104,30.903059005737305,5438900,0.0,0.0,0.0
2013-10-08 00:00:00-04:00,30.95757525278618,31.105547498931323,30.871906015734336,30.903059005737305,9532300,0.0,0.0,0.0
2013-10-09 00:00:00-04:00,30.942000522379058,31.08218601447443,30.825181259574787,30.926424026489258,8706800,0.0,0.0,0.0
2013-10-10 00:00:00-04:00,31.1289157754353,31.518319263360535,31.1289157754353,31.502742767333984,6104900,0.0,0.0,0.0
2013-10-11 00:00:00-04:00,31.479372999336192,31.60398495354134,31.409283231464556,31.596195220947266,5451800,0.0,0.0,0.0
2013-10-14 00:00:00-04:00,31.424858534435476,31.736382495765113,31.393708515032653,31.728595733642578,6808200,0.0,0.0,0.0
2013-10-15 00:00:00-04:00,31.68186470904449,31.713017697846556,31.401493751650946,31.440433502197266,7792900,0.0,0.0,0.0
2013-10-16 00:00:00-04:00,31.557264402081127,31.923304693874552,31.557264402081127,31.90772819519043,7034800,0.0,0.0,0.0
2013-10-17 00:00:00-04:00,31.806483439411245,32.273766530975955,31.806483439411245,32.2659797668457,8498700,0.0,0.0,0.0
