,asofdate,aic,bic,hqic,mae,mse,forecastHorizon,diff,trainDFLength,num_models,order_p,order_q,time,product_name,acf_0,acf_1,acf_2,acf_3,acf_4,pacf_0,pacf_1,pacf_2,pacf_3,pacf_4
19,2009-08-14 00:00:00-04:00,-953.1236629082316,-931.9470883831631,-944.6026480555513,0.026462456549849734,0.0012708875987054156,5,True,252,3455,2,0,0 days 00:00:00.417401,THD,1.0,-0.20478091230822806,-0.005820152432159685,0.0803300362643147,0.031667338369969954,1.0,-0.20559677251662734,-0.05026129302926915,0.07295795783190986,0.06759672556775435
20,2009-08-21 00:00:00-04:00,-951.7728389093909,-930.5962643843224,-943.2518240567106,0.026641941516917633,0.0012777613214831403,5,True,252,3455,2,0,0 days 00:00:00.546110,THD,1.0,-0.20805404224633572,-0.009933739851606092,0.0823096351930553,0.03236027746705423,1.0,-0.20888294281305425,-0.056092736550295876,0.07276965361762396,0.06929994613560755
21,2009-08-28 00:00:00-04:00,-953.7554105650208,-932.5788360399523,-945.2343957123405,0.026344797279544144,0.0012679964156332674,5,True,252,3455,2,0,0 days 00:00:00.328649,THD,1.0,-0.20868595771158818,-0.0021791791634018687,0.0869927676508733,0.02926906085913058,1.0,-0.20951737586980163,-0.048210463702942866,0.08120256936900189,0.0693110466632383
22,2009-09-04 00:00:00-04:00,-956.5367477430652,-935.3601732179967,-948.0157328903849,0.02603583264895337,0.001253779696961441,5,True,252,3455,2,0,0 days 00:00:00.599806,THD,1.0,-0.21461711403165365,-0.002780931317409049,0.08922460025229799,0.03155153523304797,1.0,-0.21547216229472801,-0.05162845022679001,0.0825840512927357,0.0739397163357395
23,2009-09-14 00:00:00-04:00,-955.6930789260894,-934.5165044010208,-947.172064073409,0.026105801633110978,0.0012586620329059362,5,True,252,3455,2,0,0 days 00:00:00.311754,THD,1.0,-0.20970044349258987,-0.0005475022251520671,0.09558802999752818,0.022358339095725564,1.0,-0.21053590342682327,-0.04695871095430585,0.09095483371239328,0.06636903095075766
24,2009-09-21 00:00:00-04:00,-964.3434833314054,-943.1669088063369,-955.8224684787251,0.02555689537103915,0.0012162910591918758,5,True,252,3455,2,0,0 days 00:00:00.626380,THD,1.0,-0.20120905774776293,0.01352110463733697,0.08971180063360575,0.018657569661461697,1.0,-0.20201068745990539,-0.028335362867837725,0.09171318475713568,0.05917432700983725
25,2009-09-28 00:00:00-04:00,-968.8920107452526,-947.7154362201841,-960.3709958925723,0.025197784927312648,0.0011956747262912403,5,True,252,3455,2,0,0 days 00:00:00.291402,THD,1.0,-0.20984777150238992,0.02904240411158502,0.09386590150067502,0.010986431355626273,1.0,-0.21068381840080586,-0.015814915251871977,0.10250456433435523,0.05580800455507321
26,2009-10-05 00:00:00-04:00,-976.9479458722927,-955.7713713472242,-968.4269310196124,0.024539365856724338,0.0011585100102060966,5,True,252,3455,2,0,0 days 00:00:00.532471,THD,1.0,-0.2048134647368925,0.019905318470972773,0.0703367046255174,0.013303863219422993,1.0,-0.20562945463624271,-0.023199883222128893,0.07379342061545106,0.04590578930659698
27,2009-10-12 00:00:00-04:00,-996.9515113782992,-975.7749368532307,-988.4304965256189,0.023362854635459847,0.0010735105092122704,5,True,252,3455,2,0,0 days 00:00:00.629436,THD,1.0,-0.2350608023153125,0.013295729249225709,0.029905568837856313,0.04388128907394112,1.0,-0.23599729953569235,-0.04478703173854804,0.024406303479522263,0.06189728610074424
28,2009-10-19 00:00:00-04:00,-1031.34110225829,-1010.1645277332215,-1022.8200874056097,0.022445407059409842,0.0009331346225958529,5,True,252,3455,2,0,0 days 00:00:00.533463,THD,1.0,-0.21231134322227754,0.04929706841164599,0.003055100570306917,0.07081977666312078,1.0,-0.21315720514746586,0.004458004729264946,0.01528166220087534,0.07910651262745011
29,2009-10-26 00:00:00-04:00,-1050.0991375007939,-1028.9225629757252,-1041.5781226481135,0.021771891110984834,0.0008703559163493079,5,True,252,3455,2,0,0 days 00:00:00.523738,THD,1.0,-0.2613948816726991,0.05827296457514894,-0.05398704908748062,0.1089574227426408,1.0,-0.262436295543905,-0.01088321877761495,-0.04501593312643998,0.09225838766209751
30,2009-11-02 00:00:00-05:00,-1069.444938890238,-1048.2683643651694,-1060.9239240375578,0.02110126811763314,0.0008026948200816564,5,True,252,3455,2,0,0 days 00:00:00.522933,THD,1.0,-0.22242792686731985,0.009466609979301144,-0.020824001463529324,0.11875191563988446,1.0,-0.22331409390663196,-0.04244346254422617,-0.029872583960521133,0.11559520013182986
31,2009-11-09 00:00:00-05:00,-1083.6239770493453,-1062.4474025242766,-1075.102962196665,0.020809531487985054,0.0007609788468845004,5,True,252,3455,2,0,0 days 00:00:00.516133,THD,1.0,-0.219633945240379,0.0555544823982967,-0.04703667401473561,0.11220159964613655,1.0,-0.2205089808787869,0.007751624218129898,-0.03536305508692444,0.10083902879927395
