,asofdate,pnl,strategy
52,1973-11-21 02:00:00+00:00,-3.019999999999996,arma_threshold_ma
53,1973-11-23 02:00:00+00:00,-3.8999999999999915,arma_threshold_ma
54,1973-11-26 02:00:00+00:00,-6.47999999999999,arma_threshold_ma
55,1973-11-27 02:00:00+00:00,0.0,arma_threshold_ma
56,1973-11-28 02:00:00+00:00,0.0,arma_threshold_ma
57,1973-11-29 02:00:00+00:00,0.0,arma_threshold_ma
58,1973-11-30 02:00:00+00:00,0.0,arma_threshold_ma
59,1973-12-03 02:00:00+00:00,0.0,arma_threshold_ma
60,1973-12-04 02:00:00+00:00,0.0,arma_threshold_ma
61,1973-12-05 02:00:00+00:00,0.0,arma_threshold_ma
62,1973-12-06 02:00:00+00:00,0.0,arma_threshold_ma
63,1973-12-07 02:00:00+00:00,0.0,arma_threshold_ma
64,1973-12-10 02:00:00+00:00,0.0,arma_threshold_ma
65,1973-12-11 02:00:00+00:00,0.0,arma_threshold_ma
66,1973-12-12 02:00:00+00:00,0.0,arma_threshold_ma
67,1973-12-13 02:00:00+00:00,0.0,arma_threshold_ma
68,1973-12-14 02:00:00+00:00,0.0,arma_threshold_ma
69,1973-12-17 02:00:00+00:00,0.0,arma_threshold_ma
70,1973-12-18 02:00:00+00:00,-4.450000000000003,arma_threshold_ma
71,1973-12-19 02:00:00+00:00,-2.0,arma_threshold_ma
72,1973-12-20 02:00:00+00:00,-2.0,arma_threshold_ma
73,1973-12-21 02:00:00+00:00,-6.0,arma_threshold_ma
74,1973-12-26 02:00:00+00:00,-6.049999999999997,arma_threshold_ma
75,1973-12-27 02:00:00+00:00,6.679999999999993,arma_threshold_ma
76,1973-12-28 02:00:00+00:00,5.1299999999999955,arma_threshold_ma
77,1974-01-02 02:00:00+00:00,2.3799999999999955,arma_threshold_ma
78,1974-01-03 02:00:00+00:00,0.1599999999999966,arma_threshold_ma
79,1974-01-04 02:00:00+00:00,-2.1299999999999955,arma_threshold_ma
80,1974-01-07 01:00:00+00:00,0.0,arma_threshold_ma
81,1974-01-08 01:00:00+00:00,0.0,arma_threshold_ma
82,1974-01-09 01:00:00+00:00,0.0,arma_threshold_ma
83,1974-01-10 01:00:00+00:00,0.0,arma_threshold_ma
84,1974-01-11 01:00:00+00:00,0.0,arma_threshold_ma
85,1974-01-14 01:00:00+00:00,8.989999999999995,arma_threshold_ma
86,1974-01-15 01:00:00+00:00,6.049999999999997,arma_threshold_ma
87,1974-01-16 01:00:00+00:00,2.049999999999997,arma_threshold_ma
88,1974-01-17 01:00:00+00:00,-1.5600000000000023,arma_threshold_ma
89,1974-01-18 01:00:00+00:00,-3.6499999999999915,arma_threshold_ma
90,1974-01-21 01:00:00+00:00,0.0,arma_threshold_ma
91,1974-01-22 01:00:00+00:00,0.0,arma_threshold_ma
92,1974-01-23 01:00:00+00:00,0.0,arma_threshold_ma
93,1974-01-24 01:00:00+00:00,0.0,arma_threshold_ma
94,1974-01-25 01:00:00+00:00,0.0,arma_threshold_ma
95,1974-01-28 01:00:00+00:00,0.0,arma_threshold_ma
96,1974-01-29 01:00:00+00:00,0.0,arma_threshold_ma
97,1974-01-30 01:00:00+00:00,0.0,arma_threshold_ma
98,1974-01-31 01:00:00+00:00,0.0,arma_threshold_ma
99,1974-02-01 01:00:00+00:00,0.0,arma_threshold_ma
100,1974-02-04 01:00:00+00:00,0.0,arma_threshold_ma
101,1974-02-05 01:00:00+00:00,0.0,arma_threshold_ma
102,1974-02-06 01:00:00+00:00,0.0,arma_threshold_ma
103,1974-02-07 01:00:00+00:00,0.0,arma_threshold_ma
104,1974-02-08 01:00:00+00:00,0.0,arma_threshold_ma
105,1974-02-11 01:00:00+00:00,-5.88000000000001,arma_threshold_ma
106,1974-02-12 01:00:00+00:00,-5.88000000000001,arma_threshold_ma
107,1974-02-13 01:00:00+00:00,-5.88000000000001,arma_threshold_ma
108,1974-02-14 01:00:00+00:00,-8.850000000000009,arma_threshold_ma
109,1974-02-15 01:00:00+00:00,-4.969999999999999,arma_threshold_ma
110,1974-02-19 01:00:00+00:00,0.0,arma_threshold_ma
111,1974-02-20 01:00:00+00:00,0.0,arma_threshold_ma
112,1974-02-21 01:00:00+00:00,0.0,arma_threshold_ma
113,1974-02-22 01:00:00+00:00,0.0,arma_threshold_ma
114,1974-02-25 01:00:00+00:00,0.0,arma_threshold_ma
115,1974-02-26 01:00:00+00:00,0.0,arma_threshold_ma
116,1974-02-27 01:00:00+00:00,0.0,arma_threshold_ma
117,1974-02-28 01:00:00+00:00,0.0,arma_threshold_ma
118,1974-03-01 01:00:00+00:00,0.0,arma_threshold_ma
119,1974-03-04 01:00:00+00:00,0.0,arma_threshold_ma
120,1974-03-05 01:00:00+00:00,9.330000000000013,arma_threshold_ma
121,1974-03-06 01:00:00+00:00,5.38000000000001,arma_threshold_ma
122,1974-03-07 01:00:00+00:00,1.980000000000004,arma_threshold_ma
123,1974-03-08 01:00:00+00:00,-2.0,arma_threshold_ma
124,1974-03-11 01:00:00+00:00,-4.280000000000001,arma_threshold_ma
125,1974-03-12 01:00:00+00:00,-4.280000000000001,arma_threshold_ma
126,1974-03-13 01:00:00+00:00,-0.28000000000000114,arma_threshold_ma
127,1974-03-14 01:00:00+00:00,3.719999999999999,arma_threshold_ma
128,1974-03-15 01:00:00+00:00,3.719999999999999,arma_threshold_ma
129,1974-03-18 01:00:00+00:00,4.799999999999997,arma_threshold_ma
130,1974-03-19 01:00:00+00:00,1.8299999999999983,arma_threshold_ma
131,1974-03-20 01:00:00+00:00,1.0999999999999943,arma_threshold_ma
132,1974-03-21 01:00:00+00:00,0.44999999999998863,arma_threshold_ma
133,1974-03-22 01:00:00+00:00,1.7800000000000011,arma_threshold_ma
134,1974-03-25 01:00:00+00:00,2.799999999999997,arma_threshold_ma
135,1974-03-26 01:00:00+00:00,0.0,arma_threshold_ma
136,1974-03-27 01:00:00+00:00,0.0,arma_threshold_ma
137,1974-03-28 01:00:00+00:00,0.0,arma_threshold_ma
138,1974-03-29 01:00:00+00:00,0.0,arma_threshold_ma
139,1974-04-01 01:00:00+00:00,0.0,arma_threshold_ma
140,1974-04-02 01:00:00+00:00,0.0,arma_threshold_ma
141,1974-04-03 01:00:00+00:00,0.0,arma_threshold_ma
142,1974-04-04 01:00:00+00:00,0.0,arma_threshold_ma
143,1974-04-05 01:00:00+00:00,0.0,arma_threshold_ma
144,1974-04-08 01:00:00+00:00,0.0,arma_threshold_ma
145,1974-04-09 01:00:00+00:00,-1.3800000000000026,arma_threshold_ma
146,1974-04-10 01:00:00+00:00,-1.2000000000000028,arma_threshold_ma
147,1974-04-11 01:00:00+00:00,-2.829999999999991,arma_threshold_ma
148,1974-04-15 01:00:00+00:00,-0.6300000000000097,arma_threshold_ma
149,1974-04-16 01:00:00+00:00,-1.3299999999999912,arma_threshold_ma
150,1974-04-17 01:00:00+00:00,0.0,arma_threshold_ma
151,1974-04-18 01:00:00+00:00,0.0,arma_threshold_ma
152,1974-04-19 01:00:00+00:00,0.0,arma_threshold_ma
153,1974-04-22 01:00:00+00:00,0.0,arma_threshold_ma
154,1974-04-23 01:00:00+00:00,0.0,arma_threshold_ma
155,1974-04-24 01:00:00+00:00,0.269999999999996,arma_threshold_ma
156,1974-04-25 01:00:00+00:00,0.5600000000000023,arma_threshold_ma
157,1974-04-26 01:00:00+00:00,-1.0499999999999972,arma_threshold_ma
158,1974-04-29 01:00:00+00:00,-2.799999999999997,arma_threshold_ma
159,1974-04-30 01:00:00+00:00,-1.9100000000000037,arma_threshold_ma
160,1974-05-01 01:00:00+00:00,0.0,arma_threshold_ma
161,1974-05-02 01:00:00+00:00,0.0,arma_threshold_ma
162,1974-05-03 01:00:00+00:00,0.0,arma_threshold_ma
163,1974-05-06 01:00:00+00:00,0.0,arma_threshold_ma
164,1974-05-07 01:00:00+00:00,0.0,arma_threshold_ma
165,1974-05-08 01:00:00+00:00,1.0200000000000102,arma_threshold_ma
166,1974-05-09 01:00:00+00:00,1.0499999999999972,arma_threshold_ma
167,1974-05-10 01:00:00+00:00,-2.8800000000000097,arma_threshold_ma
168,1974-05-13 01:00:00+00:00,-0.8000000000000114,arma_threshold_ma
169,1974-05-14 01:00:00+00:00,-1.230000000000004,arma_threshold_ma
170,1974-05-15 01:00:00+00:00,0.5699999999999932,arma_threshold_ma
171,1974-05-16 01:00:00+00:00,2.1300000000000026,arma_threshold_ma
172,1974-05-17 01:00:00+00:00,5.170000000000002,arma_threshold_ma
173,1974-05-20 01:00:00+00:00,7.070000000000007,arma_threshold_ma
174,1974-05-21 01:00:00+00:00,7.829999999999998,arma_threshold_ma
175,1974-05-22 01:00:00+00:00,0.0,arma_threshold_ma
176,1974-05-23 01:00:00+00:00,0.0,arma_threshold_ma
177,1974-05-24 01:00:00+00:00,0.0,arma_threshold_ma
178,1974-05-28 01:00:00+00:00,0.0,arma_threshold_ma
179,1974-05-29 01:00:00+00:00,0.0,arma_threshold_ma
180,1974-05-30 01:00:00+00:00,3.549999999999997,arma_threshold_ma
181,1974-05-31 01:00:00+00:00,3.270000000000003,arma_threshold_ma
182,1974-06-03 01:00:00+00:00,5.770000000000003,arma_threshold_ma
183,1974-06-04 01:00:00+00:00,5.060000000000002,arma_threshold_ma
184,1974-06-05 01:00:00+00:00,1.0700000000000003,arma_threshold_ma
185,1974-06-06 01:00:00+00:00,0.0,arma_threshold_ma
186,1974-06-07 01:00:00+00:00,0.0,arma_threshold_ma
187,1974-06-10 01:00:00+00:00,0.0,arma_threshold_ma
188,1974-06-11 01:00:00+00:00,0.0,arma_threshold_ma
189,1974-06-12 01:00:00+00:00,0.0,arma_threshold_ma
190,1974-06-13 01:00:00+00:00,-0.01999999999999602,arma_threshold_ma
191,1974-06-14 01:00:00+00:00,-2.9000000000000057,arma_threshold_ma
192,1974-06-17 01:00:00+00:00,-3.719999999999999,arma_threshold_ma
193,1974-06-18 01:00:00+00:00,-6.030000000000001,arma_threshold_ma
194,1974-06-19 01:00:00+00:00,-6.259999999999998,arma_threshold_ma
195,1974-06-20 01:00:00+00:00,-4.350000000000001,arma_threshold_ma
196,1974-06-21 01:00:00+00:00,-3.979999999999997,arma_threshold_ma
197,1974-06-24 01:00:00+00:00,-4.100000000000001,arma_threshold_ma
198,1974-06-25 01:00:00+00:00,-0.10999999999999943,arma_threshold_ma
199,1974-06-26 01:00:00+00:00,3.8900000000000006,arma_threshold_ma
200,1974-06-27 01:00:00+00:00,0.0,arma_threshold_ma
201,1974-06-28 01:00:00+00:00,0.0,arma_threshold_ma
202,1974-07-01 01:00:00+00:00,0.0,arma_threshold_ma
203,1974-07-02 01:00:00+00:00,0.0,arma_threshold_ma
204,1974-07-03 01:00:00+00:00,0.0,arma_threshold_ma
205,1974-07-05 01:00:00+00:00,0.0,arma_threshold_ma
206,1974-07-08 01:00:00+00:00,0.0,arma_threshold_ma
207,1974-07-09 01:00:00+00:00,0.0,arma_threshold_ma
208,1974-07-10 01:00:00+00:00,0.0,arma_threshold_ma
209,1974-07-11 01:00:00+00:00,0.0,arma_threshold_ma
210,1974-07-12 01:00:00+00:00,-1.3000000000000043,arma_threshold_ma
211,1974-07-15 01:00:00+00:00,-0.4299999999999997,arma_threshold_ma
212,1974-07-16 01:00:00+00:00,-0.13000000000000256,arma_threshold_ma
213,1974-07-17 01:00:00+00:00,-0.75,arma_threshold_ma
214,1974-07-18 01:00:00+00:00,-1.1499999999999986,arma_threshold_ma
215,1974-07-19 01:00:00+00:00,0.0,arma_threshold_ma
216,1974-07-22 01:00:00+00:00,0.0,arma_threshold_ma
217,1974-07-23 01:00:00+00:00,0.0,arma_threshold_ma
218,1974-07-24 01:00:00+00:00,0.0,arma_threshold_ma
219,1974-07-25 01:00:00+00:00,0.0,arma_threshold_ma
220,1974-07-26 01:00:00+00:00,0.0,arma_threshold_ma
221,1974-07-29 01:00:00+00:00,0.0,arma_threshold_ma
222,1974-07-30 01:00:00+00:00,0.0,arma_threshold_ma
223,1974-07-31 01:00:00+00:00,0.0,arma_threshold_ma
224,1974-08-01 01:00:00+00:00,0.0,arma_threshold_ma
225,1974-08-02 01:00:00+00:00,-2.1799999999999997,arma_threshold_ma
226,1974-08-05 01:00:00+00:00,-3.1099999999999994,arma_threshold_ma
227,1974-08-06 01:00:00+00:00,-3.9299999999999997,arma_threshold_ma
228,1974-08-07 01:00:00+00:00,-5.800000000000004,arma_threshold_ma
229,1974-08-08 01:00:00+00:00,-2.260000000000005,arma_threshold_ma
230,1974-08-09 01:00:00+00:00,-1.8399999999999963,arma_threshold_ma
231,1974-08-12 01:00:00+00:00,-1.8900000000000006,arma_threshold_ma
232,1974-08-13 01:00:00+00:00,0.8000000000000043,arma_threshold_ma
233,1974-08-14 01:00:00+00:00,2.9000000000000057,arma_threshold_ma
234,1974-08-15 01:00:00+00:00,2.9000000000000057,arma_threshold_ma
235,1974-08-16 01:00:00+00:00,3.6199999999999974,arma_threshold_ma
236,1974-08-19 01:00:00+00:00,4.939999999999998,arma_threshold_ma
237,1974-08-20 01:00:00+00:00,2.8699999999999974,arma_threshold_ma
238,1974-08-21 01:00:00+00:00,1.8999999999999986,arma_threshold_ma
239,1974-08-22 01:00:00+00:00,0.6699999999999946,arma_threshold_ma
240,1974-08-23 01:00:00+00:00,-0.060000000000002274,arma_threshold_ma
241,1974-08-26 01:00:00+00:00,0.7999999999999972,arma_threshold_ma
242,1974-08-27 01:00:00+00:00,-1.2299999999999969,arma_threshold_ma
243,1974-08-28 01:00:00+00:00,0.7199999999999989,arma_threshold_ma
244,1974-08-29 01:00:00+00:00,0.6799999999999997,arma_threshold_ma
245,1974-08-30 01:00:00+00:00,-0.27999999999999403,arma_threshold_ma
246,1974-09-03 01:00:00+00:00,0.15000000000000568,arma_threshold_ma
247,1974-09-04 01:00:00+00:00,3.8799999999999955,arma_threshold_ma
248,1974-09-05 01:00:00+00:00,2.799999999999997,arma_threshold_ma
249,1974-09-06 01:00:00+00:00,1.5,arma_threshold_ma
250,1974-09-09 01:00:00+00:00,0.0,arma_threshold_ma
251,1974-09-10 01:00:00+00:00,0.0,arma_threshold_ma
252,1974-09-11 01:00:00+00:00,0.0,arma_threshold_ma
253,1974-09-12 01:00:00+00:00,0.0,arma_threshold_ma
254,1974-09-13 01:00:00+00:00,0.0,arma_threshold_ma
255,1974-09-16 01:00:00+00:00,0.30000000000000426,arma_threshold_ma
256,1974-09-17 01:00:00+00:00,-1.2000000000000028,arma_threshold_ma
257,1974-09-18 01:00:00+00:00,-1.3500000000000014,arma_threshold_ma
258,1974-09-19 01:00:00+00:00,-1.4600000000000009,arma_threshold_ma
259,1974-09-20 01:00:00+00:00,-2.3999999999999986,arma_threshold_ma
260,1974-09-23 01:00:00+00:00,-0.4399999999999977,arma_threshold_ma
261,1974-09-24 01:00:00+00:00,0.7999999999999972,arma_threshold_ma
262,1974-09-25 01:00:00+00:00,0.25,arma_threshold_ma
263,1974-09-26 01:00:00+00:00,2.740000000000002,arma_threshold_ma
264,1974-09-27 01:00:00+00:00,3.009999999999998,arma_threshold_ma
265,1974-09-30 01:00:00+00:00,0.0,arma_threshold_ma
266,1974-10-01 01:00:00+00:00,0.0,arma_threshold_ma
267,1974-10-02 01:00:00+00:00,0.0,arma_threshold_ma
268,1974-10-03 01:00:00+00:00,0.0,arma_threshold_ma
269,1974-10-04 01:00:00+00:00,0.0,arma_threshold_ma
270,1974-10-07 01:00:00+00:00,0.0,arma_threshold_ma
271,1974-10-08 01:00:00+00:00,0.0,arma_threshold_ma
272,1974-10-09 01:00:00+00:00,0.0,arma_threshold_ma
273,1974-10-10 01:00:00+00:00,0.0,arma_threshold_ma
274,1974-10-11 01:00:00+00:00,0.0,arma_threshold_ma
275,1974-10-14 01:00:00+00:00,-3.760000000000005,arma_threshold_ma
276,1974-10-15 01:00:00+00:00,-1.0200000000000031,arma_threshold_ma
277,1974-10-16 01:00:00+00:00,-1.8699999999999974,arma_threshold_ma
278,1974-10-17 01:00:00+00:00,-3.6099999999999994,arma_threshold_ma
279,1974-10-18 01:00:00+00:00,-1.7999999999999972,arma_threshold_ma
280,1974-10-21 01:00:00+00:00,2.190000000000005,arma_threshold_ma
281,1974-10-22 01:00:00+00:00,1.0900000000000034,arma_threshold_ma
282,1974-10-23 01:00:00+00:00,1.1999999999999957,arma_threshold_ma
283,1974-10-24 01:00:00+00:00,3.200000000000003,arma_threshold_ma
284,1974-10-25 01:00:00+00:00,4.350000000000001,arma_threshold_ma
285,1974-10-28 02:00:00+00:00,2.8299999999999983,arma_threshold_ma
286,1974-10-29 02:00:00+00:00,1.8999999999999986,arma_threshold_ma
287,1974-10-30 02:00:00+00:00,3.460000000000001,arma_threshold_ma
288,1974-10-31 02:00:00+00:00,3.239999999999995,arma_threshold_ma
289,1974-11-01 02:00:00+00:00,1.1499999999999986,arma_threshold_ma
290,1974-11-04 02:00:00+00:00,0.759999999999998,arma_threshold_ma
291,1974-11-06 02:00:00+00:00,1.8200000000000003,arma_threshold_ma
292,1974-11-07 02:00:00+00:00,2.690000000000005,arma_threshold_ma
293,1974-11-08 02:00:00+00:00,3.030000000000001,arma_threshold_ma
294,1974-11-11 02:00:00+00:00,2.539999999999999,arma_threshold_ma
295,1974-11-12 02:00:00+00:00,0.0,arma_threshold_ma
296,1974-11-13 02:00:00+00:00,0.0,arma_threshold_ma
297,1974-11-14 02:00:00+00:00,0.0,arma_threshold_ma
298,1974-11-15 02:00:00+00:00,0.0,arma_threshold_ma
299,1974-11-18 02:00:00+00:00,0.0,arma_threshold_ma
300,1974-11-19 02:00:00+00:00,0.0,arma_threshold_ma
301,1974-11-20 02:00:00+00:00,0.0,arma_threshold_ma
302,1974-11-21 02:00:00+00:00,0.0,arma_threshold_ma
303,1974-11-22 02:00:00+00:00,0.0,arma_threshold_ma
304,1974-11-25 02:00:00+00:00,0.0,arma_threshold_ma
305,1974-11-26 02:00:00+00:00,0.0,arma_threshold_ma
306,1974-11-27 02:00:00+00:00,0.0,arma_threshold_ma
307,1974-11-29 02:00:00+00:00,0.0,arma_threshold_ma
308,1974-12-02 02:00:00+00:00,0.0,arma_threshold_ma
309,1974-12-03 02:00:00+00:00,0.0,arma_threshold_ma
310,1974-12-04 02:00:00+00:00,0.0,arma_threshold_ma
311,1974-12-05 02:00:00+00:00,0.0,arma_threshold_ma
312,1974-12-06 02:00:00+00:00,0.0,arma_threshold_ma
313,1974-12-09 02:00:00+00:00,0.0,arma_threshold_ma
314,1974-12-10 02:00:00+00:00,0.0,arma_threshold_ma
315,1974-12-11 02:00:00+00:00,0.0,arma_threshold_ma
316,1974-12-12 02:00:00+00:00,0.0,arma_threshold_ma
317,1974-12-13 02:00:00+00:00,0.0,arma_threshold_ma
318,1974-12-16 02:00:00+00:00,0.0,arma_threshold_ma
319,1974-12-17 02:00:00+00:00,0.0,arma_threshold_ma
320,1974-12-18 02:00:00+00:00,0.8100000000000023,arma_threshold_ma
321,1974-12-19 02:00:00+00:00,1.2199999999999989,arma_threshold_ma
322,1974-12-20 02:00:00+00:00,1.0499999999999972,arma_threshold_ma
323,1974-12-23 02:00:00+00:00,-0.23999999999999488,arma_threshold_ma
324,1974-12-24 02:00:00+00:00,-0.20000000000000284,arma_threshold_ma
325,1974-12-26 02:00:00+00:00,0.3999999999999986,arma_threshold_ma
326,1974-12-27 02:00:00+00:00,0.6899999999999977,arma_threshold_ma
327,1974-12-30 02:00:00+00:00,1.6000000000000014,arma_threshold_ma
328,1974-12-31 02:00:00+00:00,2.3900000000000006,arma_threshold_ma
329,1975-01-02 02:00:00+00:00,3.4299999999999997,arma_threshold_ma
330,1975-01-03 02:00:00+00:00,0.0,arma_threshold_ma
331,1975-01-06 02:00:00+00:00,0.0,arma_threshold_ma
332,1975-01-07 02:00:00+00:00,0.0,arma_threshold_ma
333,1975-01-08 02:00:00+00:00,0.0,arma_threshold_ma
334,1975-01-09 02:00:00+00:00,0.0,arma_threshold_ma
335,1975-01-10 02:00:00+00:00,0.0,arma_threshold_ma
336,1975-01-13 02:00:00+00:00,0.0,arma_threshold_ma
337,1975-01-14 02:00:00+00:00,0.0,arma_threshold_ma
338,1975-01-15 02:00:00+00:00,0.0,arma_threshold_ma
339,1975-01-16 02:00:00+00:00,0.0,arma_threshold_ma
340,1975-01-17 02:00:00+00:00,-0.8500000000000014,arma_threshold_ma
341,1975-01-20 02:00:00+00:00,-0.970000000000006,arma_threshold_ma
342,1975-01-21 02:00:00+00:00,-1.0700000000000003,arma_threshold_ma
343,1975-01-22 02:00:00+00:00,-1.3699999999999974,arma_threshold_ma
344,1975-01-23 02:00:00+00:00,-0.3299999999999983,arma_threshold_ma
345,1975-01-24 02:00:00+00:00,-1.1499999999999986,arma_threshold_ma
346,1975-01-27 02:00:00+00:00,-0.04999999999999716,arma_threshold_ma
347,1975-01-28 02:00:00+00:00,-1.6200000000000045,arma_threshold_ma
348,1975-01-29 02:00:00+00:00,0.060000000000002274,arma_threshold_ma
349,1975-01-30 02:00:00+00:00,0.5799999999999983,arma_threshold_ma
350,1975-01-31 02:00:00+00:00,0.0,arma_threshold_ma
351,1975-02-03 02:00:00+00:00,0.0,arma_threshold_ma
352,1975-02-04 02:00:00+00:00,0.0,arma_threshold_ma
353,1975-02-05 02:00:00+00:00,0.0,arma_threshold_ma
354,1975-02-06 02:00:00+00:00,0.0,arma_threshold_ma
355,1975-02-07 02:00:00+00:00,-0.030000000000001137,arma_threshold_ma
356,1975-02-10 02:00:00+00:00,0.28999999999999915,arma_threshold_ma
357,1975-02-11 02:00:00+00:00,0.240000000000002,arma_threshold_ma
358,1975-02-12 02:00:00+00:00,-0.18000000000000682,arma_threshold_ma
359,1975-02-13 02:00:00+00:00,-1.25,arma_threshold_ma
360,1975-02-14 02:00:00+00:00,0.0,arma_threshold_ma
361,1975-02-18 02:00:00+00:00,0.0,arma_threshold_ma
362,1975-02-19 02:00:00+00:00,0.0,arma_threshold_ma
363,1975-02-20 02:00:00+00:00,0.0,arma_threshold_ma
364,1975-02-21 02:00:00+00:00,0.0,arma_threshold_ma
365,1975-02-24 01:00:00+00:00,-0.07000000000000028,arma_threshold_ma
366,1975-02-25 01:00:00+00:00,0.7899999999999991,arma_threshold_ma
367,1975-02-26 01:00:00+00:00,1.1599999999999966,arma_threshold_ma
368,1975-02-27 01:00:00+00:00,0.5700000000000003,arma_threshold_ma
369,1975-02-28 01:00:00+00:00,-0.3299999999999983,arma_threshold_ma
370,1975-03-03 01:00:00+00:00,0.0,arma_threshold_ma
371,1975-03-04 01:00:00+00:00,0.0,arma_threshold_ma
372,1975-03-05 01:00:00+00:00,0.0,arma_threshold_ma
373,1975-03-06 01:00:00+00:00,0.0,arma_threshold_ma
374,1975-03-07 01:00:00+00:00,0.0,arma_threshold_ma
375,1975-03-10 01:00:00+00:00,-0.6000000000000014,arma_threshold_ma
376,1975-03-11 01:00:00+00:00,-0.29999999999999716,arma_threshold_ma
377,1975-03-12 01:00:00+00:00,1.6700000000000017,arma_threshold_ma
378,1975-03-13 01:00:00+00:00,0.5899999999999963,arma_threshold_ma
379,1975-03-14 01:00:00+00:00,0.8199999999999932,arma_threshold_ma
380,1975-03-17 01:00:00+00:00,0.0,arma_threshold_ma
381,1975-03-18 01:00:00+00:00,0.0,arma_threshold_ma
382,1975-03-19 01:00:00+00:00,0.0,arma_threshold_ma
383,1975-03-20 01:00:00+00:00,0.0,arma_threshold_ma
384,1975-03-21 01:00:00+00:00,0.0,arma_threshold_ma
385,1975-03-24 01:00:00+00:00,0.7199999999999989,arma_threshold_ma
386,1975-03-25 01:00:00+00:00,1.3599999999999994,arma_threshold_ma
387,1975-03-26 01:00:00+00:00,0.6799999999999997,arma_threshold_ma
388,1975-03-27 01:00:00+00:00,-0.28000000000000114,arma_threshold_ma
389,1975-03-31 01:00:00+00:00,-0.2700000000000031,arma_threshold_ma
390,1975-04-01 01:00:00+00:00,-0.240000000000002,arma_threshold_ma
391,1975-04-02 01:00:00+00:00,-1.0200000000000031,arma_threshold_ma
392,1975-04-03 01:00:00+00:00,-0.2700000000000031,arma_threshold_ma
393,1975-04-04 01:00:00+00:00,0.030000000000001137,arma_threshold_ma
