,asofdate,aic,bic,hqic,mae,mse,rsquare,forecastHorizon,diff,trainDFLength,num_models,order_p,order_q,time,product_name,ar.L1.close
0,1970-01-05 01:00:00+00:00,-1582.4460252034546,-1571.8577379409203,-1578.1855177771145,0.006667405661978368,0.0001071469241364686,0.9707787015986973,5,True,252,13000,1,0,0 days 00:00:00.135937,corn,0.06226351539099357
1,1970-01-12 01:00:00+00:00,-1582.054352565147,-1571.4660653026126,-1577.7938451388068,0.006682500947915181,0.00010731471198720487,0.9705841842731159,5,True,252,13000,1,0,0 days 00:00:00.096999,corn,0.0622878389201856
2,1970-01-19 01:00:00+00:00,-1581.5206472974191,-1570.9323600348848,-1577.260139871079,0.006712029817871094,0.00010754223489432768,0.9706653923849737,5,True,252,13000,1,0,0 days 00:00:00.091028,corn,0.06227712168758763
3,1970-01-26 01:00:00+00:00,-1580.4106720311984,-1569.822384768664,-1576.1501646048582,0.0067304009050810475,0.00010801734358107161,0.969701717668574,5,True,252,13000,1,0,0 days 00:00:00.078002,corn,0.062251713814247434
4,1970-02-02 01:00:00+00:00,-1579.382822570643,-1568.7945353081086,-1575.1223151443028,0.006773776794442766,0.00010846090832195926,0.9702688236241707,5,True,252,13000,1,0,0 days 00:00:00.093901,corn,0.062341581543175734
5,1970-02-09 01:00:00+00:00,-1578.8849123902537,-1568.2966251277194,-1574.6244049639135,0.006801813025459373,0.00010867112069671638,0.9693836461567379,5,True,252,13000,1,0,0 days 00:00:00.085068,corn,0.06230406138428074
6,1970-02-16 01:00:00+00:00,-1578.265992770775,-1567.6777055082407,-1574.0054853444349,0.006817251322727818,0.00010894162133712655,0.9708360554234382,5,True,252,13000,1,0,0 days 00:00:00.095975,corn,0.06230552318100712
7,1970-02-24 01:00:00+00:00,-1578.4369051069125,-1567.8486178443782,-1574.1763976805723,0.006808571015922593,0.0001088661926408089,0.9721690114373107,5,True,252,13000,1,0,0 days 00:00:00.117002,corn,0.06244137192761206
8,1970-03-03 01:00:00+00:00,-1577.015634393002,-1566.4273471304678,-1572.755126966662,0.006820066456298234,0.00010948170064783721,0.9727437928705739,5,True,252,13000,1,0,0 days 00:00:00.113104,corn,0.062322154358026675
9,1970-03-10 01:00:00+00:00,-1576.8245767614399,-1566.2362894989055,-1572.5640693350997,0.006806772692300521,0.00010956443070062346,0.9720338636438783,5,True,252,13000,1,0,0 days 00:00:00.119905,corn,0.06229966452971806
10,1970-03-17 01:00:00+00:00,-1573.0944294961814,-1562.506142233647,-1568.8339220698413,0.006894161229404418,0.00011119874051032267,0.9724444954352899,5,True,252,13000,1,0,0 days 00:00:00.099033,corn,0.0627393165577193
11,1970-03-24 01:00:00+00:00,-1571.570090852761,-1560.9818035902267,-1567.3095834264209,0.006972252738478007,0.00011187387116010783,0.9742994221946617,5,True,252,13000,1,0,0 days 00:00:00.092968,corn,0.0624267110123111
12,1970-04-01 01:00:00+00:00,-1570.4081019367995,-1559.8198146742652,-1566.1475945104594,0.007017871659296116,0.00011239273338750766,0.9745321321578432,5,True,252,13000,1,0,0 days 00:00:00.085595,corn,0.06240647263832624
