,asofdate,aic,bic,hqic,mae,mse,rsquare,forecastHorizon,log_diff,trainDFLength,num_models,order_p,order_q,time,ar.L1.close,ma.L1.close
23,1972-03-22 08:30:00+00:00,-1048.9514872183581,-1034.8337708683125,-1043.2708106499047,0.02351266835759975,0.0008832243817273766,0.988630501418266,5,True,252,12000,1,1,0 days 00:00:00.337970,0.5136526021606203,0.5281942908197461
24,1972-03-29 08:30:00+00:00,-1063.3570261255823,-1049.2393097755366,-1057.6763495571288,0.022830491122247002,0.0008339816894034757,0.987685070286115,5,True,252,12000,1,1,0 days 00:00:00.501991,0.41197355527415486,0.429914762754993
25,1972-04-07 08:30:00+00:00,-1068.8653160383287,-1054.7475996882831,-1063.1846394698753,0.02256373436162616,0.0008161104988207279,0.9896070127834617,5,True,252,12000,1,1,0 days 00:00:00.401467,0.4945052306973449,0.513567047730351
26,1972-04-14 08:30:00+00:00,-1075.2111791850211,-1061.0934628349755,-1069.5305026165677,0.022315812574941595,0.0007957130429224872,0.985477975587354,5,True,252,12000,1,1,0 days 00:00:00.486006,0.3743438175357677,0.3920430223686974
27,1972-04-21 08:30:00+00:00,-1079.9248163626594,-1065.8071000126138,-1074.244139794206,0.02207950856389966,0.0007808842741621903,0.98371533268592,5,True,252,12000,1,1,0 days 00:00:00.584095,0.40852437149878534,0.4272671640391161
28,1972-04-28 08:30:00+00:00,-1085.7210254959928,-1071.6033091459472,-1080.0403489275393,0.021812417157058377,0.0007631319692467713,0.985950733089339,5,True,252,12000,1,1,0 days 00:00:00.730001,0.44839976257949177,0.4629346527255993
29,1972-05-05 07:30:00+00:00,-1084.2454799960747,-1070.127763646029,-1078.5648034276212,0.02196386351266051,0.0007676054432776112,0.9854142412281665,5,True,252,12000,1,1,0 days 00:00:00.506945,0.48266959915067426,0.4968814150251318
30,1972-05-12 07:30:00+00:00,-1082.9101299031117,-1068.7924135530661,-1077.2294533346583,0.02214514117411168,0.0007716927619499846,0.9861721034112173,5,True,252,12000,1,1,0 days 00:00:00.271999,0.41221840811704524,0.4277521395948187
31,1972-05-19 07:30:00+00:00,-1081.4765083813122,-1067.3587920312666,-1075.7958318128588,0.022155727500964957,0.0007760906702062862,0.9864091979995679,5,True,252,12000,1,1,0 days 00:00:00.256999,0.4393895452328871,0.4558270606613048
32,1972-05-26 07:30:00+00:00,-1076.7168461153087,-1062.5991297652631,-1071.0361695468553,0.022403192921739104,0.0007910674882363865,0.987753674572273,5,True,252,12000,1,1,0 days 00:00:00.334434,0.39767762720461924,0.41331991055171785
33,1972-06-05 07:30:00+00:00,-1081.734947942883,-1067.6172315928375,-1076.0542713744296,0.022342378557647338,0.000775303989503494,0.9897055108960026,5,True,252,12000,1,1,0 days 00:00:00.269998,0.44608519839898114,0.4627668217055634
34,1972-06-12 07:30:00+00:00,-1079.421784686278,-1065.3040683362324,-1073.7411081178245,0.022602548614361916,0.0007824724840714037,0.9911317268621078,5,True,252,12000,1,1,0 days 00:00:00.309005,0.45213480345358964,0.4673410366501875
35,1972-06-19 07:30:00+00:00,-1084.7660696016242,-1070.6483532515786,-1079.0853930331707,0.022303747329207806,0.000766049771183165,0.9922454445414712,5,True,252,12000,1,1,0 days 00:00:00.271997,0.481421322769261,0.4943165591777034
36,1972-06-26 07:30:00+00:00,-1082.3522126509092,-1068.2344963008636,-1076.6715360824558,0.02241849348741689,0.0007734336215975156,0.9926885595927447,5,True,252,12000,1,1,0 days 00:00:00.260009,0.482908990602199,0.49463965230603807
37,1972-07-03 07:30:00+00:00,-1079.454492869656,-1065.3367765196103,-1073.7738163012025,0.022569010840721795,0.000782380275274388,0.9920007244466883,5,True,252,12000,1,1,0 days 00:00:00.439990,0.45762285915861245,0.4705301225052315
38,1972-07-11 07:30:00+00:00,-1089.2470013715742,-1075.1292850215286,-1083.5663248031208,0.022225124426537256,0.0007525504989137652,0.9893674100307628,5,True,252,12000,1,1,0 days 00:00:00.300006,0.4158394915476896,0.42560588756589635
39,1972-07-18 07:30:00+00:00,-1085.6151093743497,-1071.497393024304,-1079.9344328058962,0.022390013363122536,0.0007634797390042456,0.9881951101429701,5,True,252,12000,1,1,0 days 00:00:00.217993,0.37893403275968723,0.38795682182158014
40,1972-07-25 07:30:00+00:00,-1086.4755294215533,-1072.3578130715077,-1080.7948528530999,0.02235369311034149,0.0007608630654996823,0.9885502672064376,5,True,252,12000,1,1,0 days 00:00:00.265002,0.40791276579897656,0.41672969943624466
41,1972-08-01 07:30:00+00:00,-1086.3394331981476,-1072.221716848102,-1080.6587566296942,0.02224893923656445,0.000761269102725446,0.9875238069785969,5,True,252,12000,1,1,0 days 00:00:00.311000,0.4165180212773407,0.4256273950790091
42,1972-08-08 07:30:00+00:00,-1089.3502338800704,-1075.2325175300248,-1083.669557311617,0.022175437442375292,0.0007522585473271971,0.987861585011406,5,True,252,12000,1,1,0 days 00:00:00.244001,0.3612843136540723,0.37054915693751395
43,1972-08-15 07:30:00+00:00,-1094.5424605447133,-1080.4247441946677,-1088.8617839762599,0.02182502088191729,0.0007368953156270694,0.9879172085637891,5,True,252,12000,1,1,0 days 00:00:00.281996,0.3397565878420077,0.34864377302282074
44,1972-08-22 07:30:00+00:00,-1101.4531939817202,-1087.3354776316746,-1095.7725174132668,0.021479007985427043,0.000717125214032716,0.9898455774741982,5,True,252,12000,1,1,0 days 00:00:00.287004,0.383189328634478,0.39433200248384387
45,1972-08-29 07:30:00+00:00,-1108.5680115153577,-1094.4502951653121,-1102.8873349469043,0.02116863210062652,0.0006970968973486328,0.9930594106084065,5,True,252,12000,1,1,0 days 00:00:00.616288,0.37017798882677,0.3827570329175548
46,1972-09-06 07:30:00+00:00,-1114.58091168692,-1100.4631953368744,-1108.9002351184665,0.02092043178811075,0.0006806461684939582,0.9969460913268486,5,True,252,12000,1,1,0 days 00:00:00.741466,0.5696939772391331,0.5852454879086678
47,1972-09-13 07:30:00+00:00,-1131.5439422892468,-1117.4262259392012,-1125.8632657207934,0.0204012738265649,0.0006362760326616861,0.9979030440204609,5,True,252,12000,1,1,0 days 00:00:01.556239,1.166053090305204,1.1875506424342133
48,1972-09-20 07:30:00+00:00,-1127.1001744291198,-1112.9824580790741,-1121.4194978606663,0.020463417950043108,0.0006475440243989644,0.9891412878648655,5,True,252,12000,1,1,0 days 00:00:02.594837,0.020823244745686222,0.01292972884090059
49,1972-09-27 07:30:00+00:00,-1127.9649161184398,-1113.8471997683941,-1122.2842395499863,0.020279404886656877,0.0006453848063540826,0.9882659760083761,5,True,252,12000,1,1,0 days 00:00:01.602818,0.02082716553968267,0.012636414424577393
50,1972-10-04 07:30:00+00:00,-1123.0318691156644,-1108.9141527656188,-1117.351192547211,0.020705991292874325,0.0006581324830633004,1.0031835140238807,5,True,252,12000,1,1,0 days 00:00:00.591527,0.2381285180305636,0.21425312847902772
51,1972-10-12 07:30:00+00:00,-1128.6365794578187,-1114.518863107773,-1122.9559028893652,0.020332331611699304,0.0006437687058203625,0.9894277796194875,5,True,252,12000,1,1,0 days 00:00:01.074764,0.021023062567720692,0.012624664344107122
52,1972-10-19 07:30:00+00:00,-1124.6865803128849,-1110.5688639628393,-1119.0059037444314,0.020596424139641155,0.0006538278040398443,1.0028490823515948,5,True,252,12000,1,1,0 days 00:00:00.971130,0.22055604584591407,0.20154620225547742
53,1972-10-27 07:30:00+00:00,-1128.0026234491665,-1113.884907099121,-1122.321946880713,0.02042772405169227,0.0006454928547633297,0.9907173510220285,5,True,252,12000,1,1,0 days 00:00:01.519069,0.021823325848416026,0.011748759284840345
54,1972-11-03 08:30:00+00:00,-1133.6206412122692,-1119.5029248622236,-1127.9399646438158,0.02019568431740414,0.0006312613832063456,0.9898471956360252,5,True,252,12000,1,1,0 days 00:00:01.403066,0.022580457464012674,0.011450166429612548
55,1972-11-13 08:30:00+00:00,-1128.2435241596409,-1114.1258078095952,-1122.5628475911874,0.02035879794086767,0.0006446514742725188,1.000940418230297,5,True,252,12000,1,1,0 days 00:00:00.746080,0.08824481600659732,0.07246462235979502
56,1972-11-20 08:30:00+00:00,-1120.8232358356554,-1106.7055194856098,-1115.142559267202,0.02076528336149714,0.0006639128529696884,1.001078876510636,5,True,252,12000,1,1,0 days 00:00:00.488996,0.32145518477695795,0.29363431874643314
57,1972-11-28 08:30:00+00:00,-1122.5203949154147,-1108.4026785653691,-1116.8397183469613,0.020619739022004896,0.0006603575327429861,0.9829021571673868,5,True,252,12000,1,1,0 days 00:00:00.929291,0.028259736602974747,0.011070713209846714
58,1972-12-05 08:30:00+00:00,-1121.0100620109815,-1106.892345660936,-1115.329385442528,0.020587675605296424,0.0006634397516442733,1.0046229613228583,5,True,252,12000,1,1,0 days 00:00:00.778973,0.1537011546458474,0.15765929677155008
59,1972-12-12 08:30:00+00:00,-1125.8366861923746,-1111.718969842329,-1120.1560096239211,0.020399254138360277,0.0006508511282944737,0.9946903907237585,5,True,252,12000,1,1,0 days 00:00:00.757262,0.10057308872991688,0.08024499466159486
60,1972-12-19 08:30:00+00:00,-1123.52713258742,-1109.4094162373744,-1117.8464560189666,0.020612488267133498,0.0006568127361678088,0.9960809040106032,5,True,252,12000,1,1,0 days 00:00:00.700535,0.26122340061076116,0.22803509441934522
61,1972-12-29 08:30:00+00:00,-1122.3294381829992,-1108.2117218329536,-1116.6487616145457,0.02062233765610356,0.0006599673550865197,0.9970561159259457,5,True,252,12000,1,1,0 days 00:00:00.934186,0.10626228280981252,0.08705657408856725
62,1973-01-08 08:30:00+00:00,-1117.0729800390254,-1102.9552636889798,-1111.392303470572,0.020928163665537954,0.0006738615352291936,0.995730358358531,5,True,252,12000,1,1,0 days 00:00:00.490978,0.23476428191542945,0.20729590186926386
63,1973-01-15 08:30:00+00:00,-1111.1736175937986,-1097.055901243753,-1105.492941025345,0.02113580033130435,0.000689857444750428,1.0027267821709318,5,True,252,12000,1,1,0 days 00:00:00.514657,0.20968100179544477,0.19762047006114453
64,1973-01-22 08:30:00+00:00,-1113.8024140537887,-1099.684697703743,-1108.1217374853352,0.021068304982772203,0.00068279250471367,0.9920730970151665,5,True,252,12000,1,1,0 days 00:00:01.009168,0.26485132756909074,0.23448482032627835
65,1973-01-30 08:30:00+00:00,-1108.1019379643585,-1093.984221614313,-1102.421261395905,0.02118278155879783,0.0006983061192146003,0.9985641868875851,5,True,252,12000,1,1,0 days 00:00:00.707998,2.2376111148059192,2.2272401941565443
66,1973-02-06 08:30:00+00:00,-1106.7002821817114,-1092.5825658316658,-1101.019605613258,0.02131135513451874,0.0007022016709128618,0.9883130057490542,5,True,252,12000,1,1,0 days 00:00:00.685927,0.22928853866263754,0.1996988750641208
67,1973-02-14 08:30:00+00:00,-1083.8288778694923,-1069.7111615194467,-1078.1482013010389,0.021829870421863393,0.0007688989485504419,0.9785984392468611,5,True,252,12000,1,1,0 days 00:00:00.340979,0.3734786281711587,0.34437818226396993
68,1973-02-22 08:30:00+00:00,-1060.6467001439573,-1046.5289837939117,-1054.9660235755039,0.022633099800535864,0.0008429866088273844,0.9798552811481881,5,True,252,12000,1,1,0 days 00:00:00.426887,0.34925632563946085,0.31824032873073727
69,1973-03-01 08:30:00+00:00,-1056.9574788189889,-1042.8397624689433,-1051.2768022505354,0.02291626045967711,0.0008556549556253205,0.9743224051370982,5,True,252,12000,1,1,0 days 00:00:00.932005,0.3431917558696636,0.31289051187124406
70,1973-03-08 08:30:00+00:00,-1055.538246413284,-1041.4205300632384,-1049.8575698448306,0.022930720049179447,0.000860167192360895,0.97285597650818,5,True,252,12000,1,1,0 days 00:00:00.979995,0.3272574788871229,0.2993195123110245
71,1973-03-15 08:30:00+00:00,-1053.1896113091398,-1039.0718949590942,-1047.5089347406863,0.023026683629982128,0.0008682114012584065,0.9687530851550505,5,True,252,12000,1,1,0 days 00:00:00.786996,0.2842750948877641,0.2572370387233813
72,1973-03-22 08:30:00+00:00,-1044.2979071677205,-1030.1801908176749,-1038.617230599267,0.02345045741747787,0.0008996277864405151,0.9696690232326766,5,True,252,12000,1,1,0 days 00:00:00.642002,0.3304773288465719,0.30975163002841166
73,1973-03-29 08:30:00+00:00,-1035.850811037616,-1021.7330946875703,-1030.1701344691626,0.023869212436862318,0.0009300784820594304,0.9647355013063237,5,True,252,12000,1,1,0 days 00:00:00.563798,0.28092957481478503,0.2569944626025272
74,1973-04-05 08:30:00+00:00,-1026.4649798637524,-1012.3472635137067,-1020.7843032952989,0.02435339452447883,0.0009653220833588396,0.9623894349797906,5,True,252,12000,1,1,0 days 00:00:00.444106,0.21263034114158827,0.18628125839472767
75,1973-04-12 08:30:00+00:00,-1023.5902331697712,-1009.4725168197255,-1017.9095566013176,0.02456536942273412,0.0009763560386991476,0.9631754757806041,5,True,252,12000,1,1,0 days 00:00:00.368366,0.2113897601243461,0.1838226520954775
76,1973-04-19 08:30:00+00:00,-1011.281687047186,-997.1639706971403,-1005.6010104787324,0.02498920341091374,0.0010252473448662343,0.9689715887132384,5,True,252,12000,1,1,0 days 00:00:00.558147,0.21342821608451346,0.18436709646780186
77,1973-04-27 08:30:00+00:00,-1010.4698361475351,-996.3521197974894,-1004.7891595790816,0.02508186221089048,0.0010287806962011917,0.9681482583354896,5,True,252,12000,1,1,0 days 00:00:00.408000,0.21956705304686938,0.18960188970591105
78,1973-05-04 07:30:00+00:00,-1007.5831546035687,-993.465438253523,-1001.9024780351151,0.0252984108085114,0.0010403816724172971,0.9702253490838051,5,True,252,12000,1,1,0 days 00:00:00.398083,0.20155150862091328,0.17171858158663272
79,1973-05-11 07:30:00+00:00,-1004.848883579983,-990.7311672299372,-999.1682070115294,0.02550877884094974,0.0010518623373736336,0.9726021152492477,5,True,252,12000,1,1,0 days 00:00:00.650579,0.2017728595394373,0.17181118386001004
80,1973-05-18 07:30:00+00:00,-1005.8481083586584,-991.7303920086126,-1000.1674317902048,0.025408645711973554,0.001047687620172845,0.9685348345982044,5,True,252,12000,1,1,0 days 00:00:00.530998,0.1882745080563806,0.15759194865283013
81,1973-05-25 07:30:00+00:00,-1001.6554224667506,-987.5377061167048,-995.974745898297,0.025704350321800514,0.0010652709784541904,0.972380606346647,5,True,252,12000,1,1,0 days 00:00:00.570990,0.19363545951871775,0.16371870808163402
82,1973-06-04 07:30:00+00:00,-1001.4594347720462,-987.3417184220004,-995.7787582035926,0.0257832609679017,0.0010662812248345322,0.9716509415214055,5,True,252,12000,1,1,0 days 00:00:00.465021,0.19212898907784481,0.16288063431687339
83,1973-06-11 07:30:00+00:00,-999.0245892882093,-984.9068729381636,-993.3439127197557,0.025848835067480827,0.0010763954763980262,0.9685127184018263,5,True,252,12000,1,1,0 days 00:00:00.502065,0.19653828995699382,0.16765488418664182
84,1973-06-18 07:30:00+00:00,-991.4110681360193,-977.2933517859735,-985.7303915675657,0.026413708445113298,0.0011093299305385094,0.9664945467294384,5,True,252,12000,1,1,0 days 00:00:00.264520,0.18184093412462515,0.15308389072331371
85,1973-06-25 07:30:00+00:00,-971.40731586307,-957.2895995130243,-965.7266392946165,0.027257530607710093,0.0012011196147954123,0.9898386950708452,5,True,252,12000,1,1,0 days 00:00:00.415538,0.2510350374851226,0.22332901719220166
86,1973-07-02 07:30:00+00:00,-973.9362795282799,-959.8185631782342,-968.2556029598263,0.027082930312773066,0.0011891621292400708,0.9926001765883099,5,True,252,12000,1,1,0 days 00:00:00.439997,0.3321112476128103,0.3023177502344397
87,1973-07-10 07:30:00+00:00,-972.3942480118254,-958.2765316617797,-966.7135714433718,0.027213885865057057,0.0011965179352064774,0.993567218044912,5,True,252,12000,1,1,0 days 00:00:00.457998,0.3094015930963309,0.2837205502747367
88,1973-07-17 07:30:00+00:00,-972.3376303806907,-958.219914030645,-966.6569538122371,0.02724458789686608,0.0011967229728850923,0.9930068081866101,5,True,252,12000,1,1,0 days 00:00:00.301005,0.3486101436660965,0.326836705686015
89,1973-07-24 07:30:00+00:00,-970.9787667437773,-956.8610503937316,-965.2980901753238,0.027410419779046853,0.0012032259585301503,0.996099948731868,5,True,252,12000,1,1,0 days 00:00:00.405999,0.3546570807795474,0.33754943002506327
90,1973-07-31 07:30:00+00:00,-970.8341785779415,-956.7164622278958,-965.153502009488,0.027409842778633415,0.0012039136996190155,0.99637294085695,5,True,252,12000,1,1,0 days 00:00:00.385996,0.36740216589926245,0.35098966850251173
91,1973-08-07 07:30:00+00:00,-970.6172561107943,-956.4995397607486,-964.9365795423407,0.027482888661208963,0.0012049452583153145,0.9947473558091253,5,True,252,12000,1,1,0 days 00:00:00.308002,0.34110627862575055,0.3259740861249193
92,1973-08-14 07:30:00+00:00,-971.1855840444249,-957.0678676943792,-965.5049074759713,0.027504745725432954,0.0012022464941928103,0.9969563415183601,5,True,252,12000,1,1,0 days 00:00:00.283001,0.3712695953714822,0.3559864542488302
93,1973-08-21 07:30:00+00:00,-969.7360114425177,-955.618295092472,-964.0553348740641,0.027674465201510408,0.0012091708669707854,0.9972072289455166,5,True,252,12000,1,1,0 days 00:00:00.276314,0.3808453899576386,0.365303953855932
94,1973-08-28 07:30:00+00:00,-959.4243716140714,-945.3066552640257,-953.7436950456179,0.028418158599603695,0.0012597025495903187,1.0002975595569996,5,True,252,12000,1,1,0 days 00:00:00.350003,0.5362495321295598,0.5228225034097421
95,1973-09-05 07:30:00+00:00,-946.6968511739868,-932.5791348239411,-941.0161746055333,0.02915170761889722,0.0013249654270232186,1.0021882094662893,5,True,252,12000,1,1,0 days 00:00:00.357994,0.4290911590603919,0.41431302551301774
96,1973-09-12 07:30:00+00:00,-939.8585459085385,-925.7408295584928,-934.177869340085,0.029684274207600187,0.001361425619641967,1.0065171197707832,5,True,252,12000,1,1,0 days 00:00:00.360012,0.7385038965433498,0.7308956265799534
97,1973-09-19 07:30:00+00:00,-939.1899276993803,-925.0722113493346,-933.5092511309267,0.029705751936701955,0.0013650457451774953,1.0060481348337045,5,True,252,12000,1,1,0 days 00:00:00.336991,0.6872661025391841,0.6796991431867104
98,1973-09-26 07:30:00+00:00,-929.0443229666356,-914.9266066165899,-923.363646398182,0.030116335208160597,0.0014211225627323168,1.0102031210386093,5,True,252,12000,1,1,0 days 00:00:00.292999,0.7656987061563535,0.7581339751939937
99,1973-10-03 07:30:00+00:00,-935.545905496345,-921.4281891462992,-929.8652289278914,0.029781634985623372,0.0013849256570886636,1.009282521727006,5,True,252,12000,1,1,0 days 00:00:00.232528,0.8236068545346142,0.8171042001317672
100,1973-10-11 07:30:00+00:00,-937.137939146159,-923.0202227961133,-931.4572625777055,0.0297691750455762,0.0013761271379714199,1.0036516839917289,5,True,252,12000,1,1,0 days 00:00:00.392004,0.18863742592737506,0.16289873120245632
101,1973-10-18 07:30:00+00:00,-936.4191814084719,-922.3014650584262,-930.7385048400183,0.029757116133045557,0.0013801359719658964,1.0096886181255704,5,True,252,12000,1,1,0 days 00:00:00.324973,0.9934851750633071,0.9876575458818676
102,1973-10-26 07:30:00+00:00,-936.5954109283572,-922.4776945783115,-930.9147343599036,0.02978375681215185,0.001379170762345507,1.0097911934607928,5,True,252,12000,1,1,0 days 00:00:00.293110,0.867457701615408,0.8611913133360112
103,1973-11-02 08:30:00+00:00,-938.1107265725637,-923.993010222518,-932.4300500041102,0.029496022532068834,0.0013704491554930459,0.997644328397021,5,True,252,12000,1,1,0 days 00:00:00.467076,0.024495933849017184,0.034290046261547594
104,1973-11-12 08:30:00+00:00,-933.471804168354,-919.3540878183082,-927.7911275999004,0.0300414784295881,0.0013963679840412596,1.009065179343686,5,True,252,12000,1,1,0 days 00:00:00.360003,0.672197955312443,0.665853314296126
105,1973-11-19 08:30:00+00:00,-931.2105186083971,-917.0928022583514,-925.5298420399436,0.030383986144288107,0.0014089711097192994,1.0085305614811413,5,True,252,12000,1,1,0 days 00:00:00.265000,0.614664364839393,0.6089345114036637
106,1973-11-27 08:30:00+00:00,-930.6279106806177,-916.510194330572,-924.9472341121641,0.0305333147934717,0.0014122184333390058,1.0063867676886087,5,True,252,12000,1,1,0 days 00:00:00.295002,0.5572038715278284,0.5545047839583003
107,1973-12-04 08:30:00+00:00,-926.2712009550822,-912.1534846050365,-920.5905243866287,0.03105500378873211,0.0014368315792391484,1.0053575508816013,5,True,252,12000,1,1,0 days 00:00:00.462125,0.518019560123621,0.5140968943548125
108,1973-12-11 08:30:00+00:00,-922.5876117526626,-908.4698954026169,-916.906935184209,0.03145404935313436,0.0014580110932275142,1.0030598818472027,5,True,252,12000,1,1,0 days 00:00:00.310769,0.46584171061122115,0.46098547692763864
109,1973-12-18 08:30:00+00:00,-922.8785301056784,-908.7608137556326,-917.1978535372248,0.03133195688408406,0.0014563194768310562,1.0015536409932717,5,True,252,12000,1,1,0 days 00:00:00.263465,0.41750953920359324,0.4127917703713245
110,1973-12-27 08:30:00+00:00,-921.4113927012417,-907.2936763511959,-915.7307161327881,0.03152114523943203,0.001464839963560747,1.0021613942025345,5,True,252,12000,1,1,0 days 00:00:00.279432,0.43598766142076356,0.43322208794499295
111,1974-01-04 08:30:00+00:00,-919.6822176010013,-905.5645012509556,-914.0015410325477,0.03165030040132241,0.0014748270464942925,0.9956808074199408,5,True,252,12000,1,1,0 days 00:00:00.316995,0.40133517539875696,0.40435414606264364
112,1974-01-11 07:30:00+00:00,-918.9886636814491,-904.8709473314034,-913.3079871129955,0.03174448828640995,0.0014789532960827272,0.9976890864202764,5,True,252,12000,1,1,0 days 00:00:00.300998,0.3865728521146177,0.38549085319812737
113,1974-01-18 07:30:00+00:00,-917.2305938854491,-903.1128775354034,-911.5499173169956,0.03188582515957329,0.0014892380774694897,0.9942439106780535,5,True,252,12000,1,1,0 days 00:00:00.231003,0.3400295093792241,0.33880590827785634
114,1974-01-25 07:30:00+00:00,-913.0128169293579,-898.8951005793122,-907.3321403609043,0.03230327259411885,0.0015145711294584914,0.9964803136655206,5,True,252,12000,1,1,0 days 00:00:00.556007,0.3508664194885197,0.34886656819128525
115,1974-02-01 07:30:00+00:00,-912.1882653502174,-898.0705490001717,-906.5075887817638,0.03243020300596599,0.0015194533653992248,1.0009091528934007,5,True,252,12000,1,1,0 days 00:00:00.295991,0.3906267899071031,0.39163838696204484
