,asofdate,pointForecast,close,forecastday,product_name
0,2018-05-31 00:00:00+00:00,0.34237669386092023,0.343477,1,chainlink
1,2018-06-01 00:00:00+00:00,0.34585829553971814,0.350758,2,chainlink
2,2018-06-02 00:00:00+00:00,0.3403902183426272,0.367845,3,chainlink
3,2018-06-03 00:00:00+00:00,0.3326977498930845,0.362294,4,chainlink
4,2018-06-04 00:00:00+00:00,0.33185054625122934,0.338959,5,chainlink
5,2018-06-05 00:00:00+00:00,0.33892686824731644,0.335581,1,chainlink
6,2018-06-06 00:00:00+00:00,0.339018301504545,0.331268,2,chainlink
7,2018-06-07 00:00:00+00:00,0.3391864780411425,0.306495,3,chainlink
8,2018-06-08 00:00:00+00:00,0.3392515429318207,0.30105,4,chainlink
9,2018-06-09 00:00:00+00:00,0.33937996344718263,0.302669,5,chainlink
10,2018-06-10 00:00:00+00:00,0.30431578037100965,0.241726,1,chainlink
11,2018-06-11 00:00:00+00:00,0.30132479827838105,0.262577,2,chainlink
12,2018-06-12 00:00:00+00:00,0.29954686514946216,0.226934,3,chainlink
13,2018-06-13 00:00:00+00:00,0.3011993949377955,0.218512,4,chainlink
14,2018-06-14 00:00:00+00:00,0.3041324020744241,0.241001,5,chainlink
15,2018-06-15 00:00:00+00:00,0.24179315729855275,0.223784,1,chainlink
16,2018-06-16 00:00:00+00:00,0.2437457202679815,0.221082,2,chainlink
17,2018-06-17 00:00:00+00:00,0.24208121772771118,0.216884,3,chainlink
18,2018-06-18 00:00:00+00:00,0.2387061104570562,0.211045,4,chainlink
19,2018-06-19 00:00:00+00:00,0.23737141310136378,0.218846,5,chainlink
20,2018-06-20 00:00:00+00:00,0.21858106640338482,0.225353,1,chainlink
21,2018-06-21 00:00:00+00:00,0.21967285709981987,0.212624,2,chainlink
22,2018-06-22 00:00:00+00:00,0.21913212417386965,0.1848,3,chainlink
23,2018-06-23 00:00:00+00:00,0.21760098824191895,0.194283,4,chainlink
24,2018-06-24 00:00:00+00:00,0.21687839663673955,0.186744,5,chainlink
25,2018-06-25 00:00:00+00:00,0.18500415883941873,0.180884,1,chainlink
26,2018-06-26 00:00:00+00:00,0.18515292221729074,0.171369,2,chainlink
27,2018-06-27 00:00:00+00:00,0.18531557348623828,0.174417,3,chainlink
28,2018-06-28 00:00:00+00:00,0.18548881198897355,0.166745,4,chainlink
29,2018-06-29 00:00:00+00:00,0.18566922570532518,0.183147,5,chainlink
30,2018-06-30 00:00:00+00:00,0.18144377742916684,0.223463,1,chainlink
31,2018-07-01 00:00:00+00:00,0.1819022247081118,0.224614,2,chainlink
32,2018-07-02 00:00:00+00:00,0.18542585167582196,0.252324,3,chainlink
33,2018-07-03 00:00:00+00:00,0.1816609962637922,0.236417,4,chainlink
34,2018-07-04 00:00:00+00:00,0.181967964728516,0.233183,5,chainlink
35,2018-07-05 00:00:00+00:00,0.23249568313682517,0.219079,1,chainlink
36,2018-07-06 00:00:00+00:00,0.23447019657324955,0.230389,2,chainlink
37,2018-07-07 00:00:00+00:00,0.232657652287533,0.247297,3,chainlink
38,2018-07-08 00:00:00+00:00,0.23415450585167263,0.248056,4,chainlink
39,2018-07-09 00:00:00+00:00,0.2327756103161124,0.235859,5,chainlink
40,2018-07-10 00:00:00+00:00,0.23722260218898483,0.213871,1,chainlink
41,2018-07-11 00:00:00+00:00,0.2352872390656888,0.20495,2,chainlink
42,2018-07-12 00:00:00+00:00,0.23691872928602736,0.196695,3,chainlink
43,2018-07-13 00:00:00+00:00,0.23546485202033104,0.201657,4,chainlink
44,2018-07-14 00:00:00+00:00,0.2366878574972471,0.195856,5,chainlink
45,2018-07-15 00:00:00+00:00,0.1950583300457609,0.198022,1,chainlink
46,2018-07-16 00:00:00+00:00,0.1948314876971602,0.221994,2,chainlink
47,2018-07-17 00:00:00+00:00,0.19612305817135453,0.248606,3,chainlink
48,2018-07-18 00:00:00+00:00,0.19707594948223495,0.243073,4,chainlink
49,2018-07-19 00:00:00+00:00,0.19636839298817024,0.23254,5,chainlink
50,2018-07-20 00:00:00+00:00,0.2342396031402847,0.217931,1,chainlink
51,2018-07-21 00:00:00+00:00,0.2328698436516158,0.217626,2,chainlink
52,2018-07-22 00:00:00+00:00,0.23296295218995886,0.201949,3,chainlink
53,2018-07-23 00:00:00+00:00,0.23287042115863463,0.198808,4,chainlink
54,2018-07-24 00:00:00+00:00,0.23281685011668013,0.203638,5,chainlink
55,2018-07-25 00:00:00+00:00,0.20184503730235293,0.246628,1,chainlink
56,2018-07-26 00:00:00+00:00,0.20355237219682046,0.253792,2,chainlink
57,2018-07-27 00:00:00+00:00,0.20551157349546234,0.269489,3,chainlink
58,2018-07-28 00:00:00+00:00,0.20416431870496715,0.278915,4,chainlink
59,2018-07-29 00:00:00+00:00,0.20199079391015146,0.330162,5,chainlink
60,2018-07-30 00:00:00+00:00,0.3248915467781612,0.316764,1,chainlink
61,2018-07-31 00:00:00+00:00,0.3382419512775855,0.294852,2,chainlink
62,2018-08-01 00:00:00+00:00,0.32332252751079676,0.292142,3,chainlink
63,2018-08-02 00:00:00+00:00,0.33944108914119625,0.310392,4,chainlink
64,2018-08-03 00:00:00+00:00,0.3226143430065732,0.282904,5,chainlink
65,2018-08-04 00:00:00+00:00,0.28370680920546903,0.257539,1,chainlink
66,2018-08-05 00:00:00+00:00,0.28226356244096845,0.253747,2,chainlink
67,2018-08-06 00:00:00+00:00,0.28224474763968255,0.237611,3,chainlink
68,2018-08-07 00:00:00+00:00,0.2826228644094431,0.234737,4,chainlink
69,2018-08-08 00:00:00+00:00,0.282975056526422,0.228785,5,chainlink
70,2018-08-09 00:00:00+00:00,0.22909448527089962,0.277999,1,chainlink
71,2018-08-10 00:00:00+00:00,0.2297074368336009,0.275847,2,chainlink
72,2018-08-11 00:00:00+00:00,0.22914327627902517,0.278637,3,chainlink
73,2018-08-12 00:00:00+00:00,0.2296564124921287,0.286145,4,chainlink
74,2018-08-13 00:00:00+00:00,0.22918365251423822,0.261471,5,chainlink
75,2018-08-14 00:00:00+00:00,0.2608654797382262,0.271509,1,chainlink
76,2018-08-15 00:00:00+00:00,0.25967706733560997,0.257676,2,chainlink
77,2018-08-16 00:00:00+00:00,0.26125856418639315,0.266631,3,chainlink
78,2018-08-17 00:00:00+00:00,0.2632390453328753,0.293712,4,chainlink
79,2018-08-18 00:00:00+00:00,0.26281547384471865,0.273431,5,chainlink
80,2018-08-19 00:00:00+00:00,0.2705889871560286,0.305263,1,chainlink
81,2018-08-20 00:00:00+00:00,0.27198445539666793,0.290841,2,chainlink
