time,asofdate,pointForecast,close,forecastday,product_name,MA_50,MA_diff_50
2015-11-09 14:30:00+00:00,2015-11-10 14:30:00+00:00,25.214878002601665,25.162,1,DAX,24.593752,0.005640000000003198
2015-11-10 14:30:00+00:00,2015-11-11 14:30:00+00:00,25.148961304912905,25.11,2,DAX,24.598466000000002,0.004714000000003438
2015-11-11 14:30:00+00:00,2015-11-12 14:30:00+00:00,25.163323268118482,25.1801,3,DAX,24.617268,0.01880199999999732
2015-11-12 14:30:00+00:00,2015-11-13 14:30:00+00:00,25.162936706326136,24.96,4,DAX,24.627067999999998,0.009799999999998477
2015-11-13 14:30:00+00:00,2015-11-16 14:30:00+00:00,25.160257015559488,24.7694,5,DAX,24.630656,0.0035880000000005907
2015-11-16 14:30:00+00:00,2015-11-17 14:30:00+00:00,24.812602215780235,24.8301,1,DAX,24.644658,0.014002000000001402
2015-11-17 14:30:00+00:00,2015-11-18 14:30:00+00:00,24.832152636856755,24.9301,2,DAX,24.64466,1.999999998503199e-06
2015-11-18 14:30:00+00:00,2015-11-19 14:30:00+00:00,24.82680816656941,25.23,3,DAX,24.652414,0.007754000000002037
2015-11-19 14:30:00+00:00,2015-11-20 14:30:00+00:00,24.827331271711095,25.6,4,DAX,24.666414,0.013999999999999346
2015-11-20 14:30:00+00:00,2015-11-23 14:30:00+00:00,24.8281659107039,25.462,5,DAX,24.679313999999998,0.012899999999998357
2015-11-23 14:30:00+00:00,2015-11-24 14:30:00+00:00,25.316538532604937,25.3028,1,DAX,24.688554000000003,0.009240000000005466
2015-11-24 14:30:00+00:00,2015-11-25 14:30:00+00:00,25.297453208479265,25.14,2,DAX,24.693314,0.004759999999997433
2015-11-25 14:30:00+00:00,2015-11-27 14:30:00+00:00,25.303122529794713,25.56,3,DAX,24.705513999999997,0.012199999999996436
2015-11-27 14:30:00+00:00,2015-11-30 14:30:00+00:00,25.301333881653626,25.83,4,DAX,24.713516,0.008002000000001175
2015-11-30 14:30:00+00:00,2015-12-01 14:30:00+00:00,25.30192224096484,25.91,5,DAX,24.748715999999998,0.035199999999999676
2015-12-01 14:30:00+00:00,2015-12-02 14:30:00+00:00,25.852043579891134,25.85,1,DAX,24.786668,0.03795200000000065
2015-12-02 14:30:00+00:00,2015-12-03 14:30:00+00:00,25.844307897575273,25.5,2,DAX,24.833668000000003,0.04700000000000415
2015-12-03 14:30:00+00:00,2015-12-04 14:30:00+00:00,25.84970840284655,25.196,3,DAX,24.872988,0.03931999999999647
2015-12-04 14:30:00+00:00,2015-12-07 14:30:00+00:00,25.847376541971645,25.441,4,DAX,24.920806,0.04781799999999947
2015-12-07 14:30:00+00:00,2015-12-08 14:30:00+00:00,25.848757771756535,25.4301,5,DAX,24.964852,0.044046000000001584
2015-12-08 14:30:00+00:00,2015-12-09 14:30:00+00:00,25.101884499439894,25.07,1,DAX,25.008452,0.04359999999999786
2015-12-09 14:30:00+00:00,2015-12-11 14:30:00+00:00,25.058960453310345,24.97,2,DAX,25.047972,0.03952000000000311
2015-12-11 14:30:00+00:00,2015-12-14 14:30:00+00:00,25.06839003483464,24.5,3,DAX,25.072632,0.02465999999999724
2015-12-14 14:30:00+00:00,2015-12-15 14:30:00+00:00,25.059933292590586,24.22,4,DAX,25.096832,0.024200000000000443
2015-12-15 14:30:00+00:00,2015-12-16 14:30:00+00:00,25.062833544471413,24.652,5,DAX,25.121271999999998,0.024439999999998463
2015-12-16 14:30:00+00:00,2015-12-17 14:30:00+00:00,24.972763915260845,25.02,1,DAX,25.144674,0.02340200000000081
2015-12-17 14:30:00+00:00,2015-12-18 14:30:00+00:00,25.010353688614536,24.9701,2,DAX,25.162496,0.017822000000002447
2015-12-18 14:30:00+00:00,2015-12-21 14:30:00+00:00,25.004126881502728,24.71,3,DAX,25.172096,0.009599999999998943
2015-12-21 14:30:00+00:00,2015-12-22 14:30:00+00:00,25.01098490861191,24.7,4,DAX,25.176755999999997,0.004659999999997666
2015-12-22 14:30:00+00:00,2015-12-23 14:30:00+00:00,25.009966605000034,24.8401,5,DAX,25.179758000000003,0.0030020000000057223
2015-12-23 14:30:00+00:00,2015-12-24 14:30:00+00:00,25.159130934385928,25.2,1,DAX,25.188148,0.008389999999998565
2015-12-24 14:30:00+00:00,2015-12-28 14:30:00+00:00,25.194167739291874,25.17,2,DAX,25.198547999999995,0.010399999999993526
2015-12-28 14:30:00+00:00,2015-12-29 14:30:00+00:00,25.16979660774,25.19,3,DAX,25.212478,0.013930000000005549
2015-12-29 14:30:00+00:00,2015-12-30 14:30:00+00:00,25.19595648147863,25.5369,4,DAX,25.229234,0.01675600000000088
2015-12-30 14:30:00+00:00,2015-12-31 14:30:00+00:00,25.177205999695545,25.07,5,DAX,25.235367999999998,0.006133999999995865
2015-12-31 14:30:00+00:00,2016-01-04 14:30:00+00:00,24.902403592974164,24.8901,1,DAX,25.23657,0.001202000000002812
2016-01-04 14:30:00+00:00,2016-01-05 14:30:00+00:00,24.889045051086846,23.9895,2,DAX,25.22016,-0.01641000000000048
2016-01-05 14:30:00+00:00,2016-01-06 14:30:00+00:00,24.885238599082765,23.8501,3,DAX,25.199540000000002,-0.020619999999997418
2016-01-06 14:30:00+00:00,2016-01-07 14:30:00+00:00,24.884370726397293,23.58,4,DAX,25.164920000000002,-0.03462000000000032
2016-01-07 14:30:00+00:00,2016-01-08 14:30:00+00:00,24.884090973152528,23.16,5,DAX,25.113322000000004,-0.05159799999999848
2016-01-08 14:30:00+00:00,2016-01-11 14:30:00+00:00,22.928163551099768,22.94,1,DAX,25.05812,-0.05520200000000486
2016-01-11 14:30:00+00:00,2016-01-12 14:30:00+00:00,22.925656932293396,23.12,2,DAX,25.012118,-0.04600199999999788
2016-01-12 14:30:00+00:00,2016-01-13 14:30:00+00:00,22.926979142007472,23.4,3,DAX,24.968118000000004,-0.04399999999999693
2016-01-13 14:30:00+00:00,2016-01-14 14:30:00+00:00,22.926454990308265,22.913,4,DAX,24.917412000000002,-0.050706000000001694
