time,asofdate,pointForecast,close,forecastday,product_name,MA_50,MA_diff_50
2015-09-15 00:00:00+00:00,2015-09-15 00:00:00+00:00,230.64075340702007,230.6,1,BTC,249.81439999999998,-1.2722000000000264
2015-09-16 00:00:00+00:00,2015-09-16 00:00:00+00:00,230.28434058367506,229.73,2,BTC,248.49380000000002,-1.3205999999999563
2015-09-17 00:00:00+00:00,2015-09-17 00:00:00+00:00,230.82304556503522,233.34,3,BTC,247.3568,-1.1370000000000289
2015-09-18 00:00:00+00:00,2015-09-18 00:00:00+00:00,230.36937757498512,233.78,4,BTC,246.26260000000002,-1.0941999999999723
2015-09-19 00:00:00+00:00,2015-09-19 00:00:00+00:00,230.6796633604721,232.88,5,BTC,245.2164,-1.0462000000000273
2015-09-20 00:00:00+00:00,2015-09-20 00:00:00+00:00,232.39333599854632,232.24,1,BTC,244.23059999999998,-0.9858000000000118
2015-09-21 00:00:00+00:00,2015-09-21 00:00:00+00:00,232.70666012029568,227.31,2,BTC,243.12440000000004,-1.1061999999999443
2015-09-22 00:00:00+00:00,2015-09-22 00:00:00+00:00,232.1974527513405,231.28,3,BTC,242.13099999999997,-0.9934000000000651
2015-09-23 00:00:00+00:00,2015-09-23 00:00:00+00:00,232.69260020003102,230.26,4,BTC,241.02599999999998,-1.1049999999999898
2015-09-24 00:00:00+00:00,2015-09-24 00:00:00+00:00,232.28049583141203,235.27,5,BTC,240.07600000000002,-0.9499999999999602
2015-09-25 00:00:00+00:00,2015-09-25 00:00:00+00:00,236.96965226548144,235.89,1,BTC,239.2008,-0.8752000000000351
2015-09-26 00:00:00+00:00,2015-09-26 00:00:00+00:00,232.67397291887036,234.69,2,BTC,238.2958,-0.9049999999999727
2015-09-27 00:00:00+00:00,2015-09-27 00:00:00+00:00,237.71989870159516,233.58,3,BTC,237.727,-0.5688000000000102
2015-09-28 00:00:00+00:00,2015-09-28 00:00:00+00:00,235.53268143226157,239.99,4,BTC,237.17419999999998,-0.552800000000019
