,asofdate,aic,bic,hqic,mae,mse,forecastHorizon,diff,trainDFLength,num_models,order_p,order_q,time,product_name
38,2016-03-22 00:00:00+00:00,-1022.1699189195397,-1004.5227734819825,-1015.0690732089728,0.0192753694454337,0.0009742494173510073,5,True,252,2600,2,0,0 days 00:00:00.774630,BTC
39,2016-03-27 00:00:00+00:00,-1022.5515121569931,-1004.904366719436,-1015.4506664464262,0.019200494446357783,0.0009727661854070482,5,True,252,2600,2,0,0 days 00:00:00.610811,BTC
40,2016-04-01 00:00:00+00:00,-1024.1560934751024,-1006.5089480375452,-1017.0552477645355,0.019072733459395353,0.0009665803020523527,5,True,252,2600,2,0,0 days 00:00:00.439666,BTC
41,2016-04-06 00:00:00+00:00,-1024.7802302159077,-1007.1330847783506,-1017.6793845053409,0.01896946855467591,0.0009641904657003233,5,True,252,2600,2,0,0 days 00:00:00.563841,BTC
42,2016-04-11 00:00:00+00:00,-1025.2581592690922,-1007.611013831535,-1018.1573135585253,0.018846473890465412,0.0009623664861630941,5,True,252,2600,2,0,0 days 00:00:00.533079,BTC
43,2016-04-16 00:00:00+00:00,-1030.6422683555184,-1012.9951229179612,-1023.5414226449515,0.018492054152912635,0.0009420235441905872,5,True,252,2600,2,0,0 days 00:00:00.432943,BTC
44,2016-04-21 00:00:00+00:00,-1031.5655237446908,-1013.9183783071337,-1024.4646780341238,0.018374482761457395,0.0009385647043071685,5,True,252,2600,2,0,0 days 00:00:00.567564,BTC
45,2016-04-26 00:00:00+00:00,-1056.2264870919917,-1038.5793416544345,-1049.1256413814247,0.017906495356061976,0.000851128934834709,5,True,252,2600,2,0,0 days 00:00:00.384493,BTC
46,2016-05-01 00:00:00+00:00,-1054.5679786972792,-1036.920833259722,-1047.4671329867122,0.017893427620699336,0.0008572127888086839,5,True,252,2600,2,0,0 days 00:00:00.427318,BTC
47,2016-05-06 00:00:00+00:00,-1064.7923870724574,-1047.1452416349002,-1057.6915413618904,0.01757507937229807,0.000822629793773875,5,True,252,2600,2,0,0 days 00:00:00.407993,BTC
48,2016-05-11 00:00:00+00:00,-1064.3412147875492,-1046.694069349992,-1057.2403690769822,0.01755231721429441,0.0008241154156777468,5,True,252,2600,2,0,0 days 00:00:00.549221,BTC
49,2016-05-16 00:00:00+00:00,-1065.5516242776334,-1047.9044788400763,-1058.4507785670664,0.017348074207125017,0.0008201730365157324,5,True,252,2600,2,0,0 days 00:00:00.547952,BTC
50,2016-05-21 00:00:00+00:00,-1064.6667227483783,-1047.0195773108212,-1057.5658770378113,0.01734060458456522,0.0008230677815574417,5,True,252,2600,2,0,0 days 00:00:00.747260,BTC
51,2016-05-26 00:00:00+00:00,-1065.5839696192147,-1047.9368241816576,-1058.4831239086477,0.01723430257999107,0.0008200428456854079,5,True,252,2600,2,0,0 days 00:00:00.684428,BTC
52,2016-05-31 00:00:00+00:00,-1052.1262979901262,-1034.479152552569,-1045.0254522795592,0.017752934215151145,0.0008650567957554465,5,True,252,2600,2,0,0 days 00:00:00.786193,BTC
53,2016-06-05 00:00:00+00:00,-1048.8413118709982,-1031.194166433441,-1041.7404661604312,0.017894318546518156,0.0008764233021647473,5,True,252,2600,2,0,0 days 00:00:00.400662,BTC
54,2016-06-10 00:00:00+00:00,-1048.9289055690176,-1031.2817601314605,-1041.8280598584506,0.017916951416719163,0.0008760965803385088,5,True,252,2600,2,0,0 days 00:00:00.653445,BTC
55,2016-06-15 00:00:00+00:00,-1032.6001027754726,-1014.9529573379154,-1025.4992570649056,0.01879745705933918,0.0009347482298651903,5,True,252,2600,2,0,0 days 00:00:00.944459,BTC
56,2016-06-20 00:00:00+00:00,-1015.0894103330277,-997.4422648954705,-1007.9885646224608,0.01952682724502,0.0010019927562068978,5,True,252,2600,2,0,0 days 00:00:00.957799,BTC
57,2016-06-25 00:00:00+00:00,-998.8166381687608,-981.1694927312037,-991.715792458194,0.020301253499864693,0.0010688796883995275,5,True,252,2600,2,0,0 days 00:00:00.879521,BTC
58,2016-06-30 00:00:00+00:00,-994.7582505351169,-977.1111050975597,-987.65740482455,0.0205767563586799,0.0010861956403617526,5,True,252,2600,2,0,0 days 00:00:00.679297,BTC
59,2016-07-05 00:00:00+00:00,-989.2406316247184,-971.5934861871613,-982.1397859141515,0.02091914850533841,0.0011102993864943436,5,True,252,2600,2,0,0 days 00:00:00.471974,BTC
60,2016-07-10 00:00:00+00:00,-991.0476954576056,-973.4005500200485,-983.9468497470388,0.020620372773702655,0.0011028259237346064,5,True,252,2600,2,0,0 days 00:00:00.283341,BTC
61,2016-07-15 00:00:00+00:00,-1014.1864605278934,-996.5393150903362,-1007.0856148173265,0.019465714900295878,0.0010056494255959892,5,True,252,2600,2,0,0 days 00:00:00.316797,BTC
62,2016-07-20 00:00:00+00:00,-1036.7411475458957,-1019.0940021083386,-1029.6403018353287,0.018591981769341653,0.000919694608725368,5,True,252,2600,2,0,0 days 00:00:00.381691,BTC
63,2016-07-25 00:00:00+00:00,-1043.5824496162331,-1025.935304178676,-1036.4816039056661,0.018135695578806253,0.000894906094815403,5,True,252,2600,2,0,0 days 00:00:00.215159,BTC
64,2016-07-30 00:00:00+00:00,-1045.0536657615462,-1027.406520323989,-1037.9528200509792,0.017937223324652866,0.0008897002353642996,5,True,252,2600,2,0,0 days 00:00:00.318269,BTC
65,2016-08-04 00:00:00+00:00,-1026.3980186505366,-1008.7508732129795,-1019.2971729399698,0.018600385411556605,0.0009580618818140372,5,True,252,2600,2,0,0 days 00:00:00.444508,BTC
66,2016-08-09 00:00:00+00:00,-1029.6854789843426,-1012.0383335467855,-1022.5846332737757,0.018344445161431643,0.0009456414227653836,5,True,252,2600,2,0,0 days 00:00:00.349966,BTC
67,2016-08-14 00:00:00+00:00,-1033.1194054333198,-1015.4722599957627,-1026.0185597227528,0.018214643436289573,0.0009328611617804462,5,True,252,2600,2,0,0 days 00:00:00.440028,BTC
68,2016-08-19 00:00:00+00:00,-1043.894355732608,-1026.2472102950508,-1036.793510022041,0.017842437843966746,0.0008938395005463512,5,True,252,2600,2,0,0 days 00:00:00.245406,BTC
69,2016-08-24 00:00:00+00:00,-1048.343471334076,-1030.6963258965188,-1041.242625623509,0.01745234494455265,0.0008781601082804567,5,True,252,2600,2,0,0 days 00:00:00.317997,BTC
70,2016-08-29 00:00:00+00:00,-1050.8380827527114,-1033.1909373151543,-1043.7372370421444,0.01722301002262822,0.0008695072657646938,5,True,252,2600,2,0,0 days 00:00:00.214615,BTC
71,2016-09-03 00:00:00+00:00,-1058.8089511773878,-1041.1618057398307,-1051.7081054668208,0.01686044178102356,0.000842426310258265,5,True,252,2600,2,0,0 days 00:00:00.203223,BTC
72,2016-09-08 00:00:00+00:00,-1058.8352028391264,-1041.1880574015693,-1051.7343571285594,0.0168926472091457,0.000842341836735524,5,True,252,2600,2,0,0 days 00:00:00.313989,BTC
73,2016-09-13 00:00:00+00:00,-1057.7640576986323,-1040.1169122610752,-1050.6632119880653,0.016973048927150597,0.0008459404435780519,5,True,252,2600,2,0,0 days 00:00:00.302781,BTC
74,2016-09-18 00:00:00+00:00,-1062.4635674410433,-1044.8164220034862,-1055.3627217304763,0.016695168061905012,0.0008303104523279154,5,True,252,2600,2,0,0 days 00:00:00.303601,BTC
75,2016-09-23 00:00:00+00:00,-1107.7600899860086,-1090.1129445484514,-1100.6592442754416,0.016091306535120566,0.0006937525011735153,5,True,252,2600,2,0,0 days 00:00:00.276766,BTC
76,2016-09-28 00:00:00+00:00,-1138.2455883069697,-1120.5984428694126,-1131.1447425964027,0.01523156424638673,0.0006146828042971237,5,True,252,2600,2,0,0 days 00:00:00.088424,BTC
77,2016-10-03 00:00:00+00:00,-1150.8715168450271,-1133.22437140747,-1143.7706711344601,0.014639884901864058,0.0005846396638493264,5,True,252,2600,2,0,0 days 00:00:00.327553,BTC
78,2016-10-08 00:00:00+00:00,-1153.6681121850977,-1136.0209667475406,-1146.5672664745307,0.014510330830858611,0.0005781912165137939,5,True,252,2600,2,0,0 days 00:00:00.206024,BTC
79,2016-10-13 00:00:00+00:00,-1157.4504600789842,-1139.803314641427,-1150.3496143684172,0.014336791753262046,0.0005695719349040108,5,True,252,2600,2,0,0 days 00:00:00.230356,BTC
80,2016-10-18 00:00:00+00:00,-1159.2550996351188,-1141.6079541975616,-1152.1542539245518,0.014183369988354191,0.0005655094329750568,5,True,252,2600,2,0,0 days 00:00:00.333382,BTC
81,2016-10-23 00:00:00+00:00,-1160.7935089016844,-1143.1463634641273,-1153.6926631911174,0.014063387596225673,0.0005620697137734253,5,True,252,2600,2,0,0 days 00:00:00.318343,BTC
82,2016-10-28 00:00:00+00:00,-1160.699300674924,-1143.0521552373668,-1153.598454964357,0.014037479534284726,0.0005622872254978012,5,True,252,2600,2,0,0 days 00:00:00.299021,BTC
83,2016-11-02 00:00:00+00:00,-1159.2904510491599,-1141.6433056116027,-1152.1896053385929,0.014148534296733937,0.0005654289125877319,5,True,252,2600,2,0,0 days 00:00:00.219366,BTC
84,2016-11-07 00:00:00+00:00,-1147.3684235441847,-1129.7212781066276,-1140.2675778336177,0.014507968908460523,0.0005928254491898634,5,True,252,2600,2,0,0 days 00:00:00.475767,BTC
85,2016-11-12 00:00:00+00:00,-1151.0626824959172,-1133.41553705836,-1143.9618367853502,0.014288109295487938,0.000584198200740583,5,True,252,2600,2,0,0 days 00:00:00.422341,BTC
86,2016-11-17 00:00:00+00:00,-1149.6075049837443,-1131.9603595461872,-1142.5066592731773,0.014330840043365342,0.00058758151265573,5,True,252,2600,2,0,0 days 00:00:00.318882,BTC
87,2016-11-22 00:00:00+00:00,-1148.2856445504442,-1130.638499112887,-1141.1847988398772,0.014442877924687285,0.0005906709787768154,5,True,252,2600,2,0,0 days 00:00:00.284486,BTC
88,2016-11-27 00:00:00+00:00,-1148.7054945906125,-1131.0583491530554,-1141.6046488800455,0.014469234249666422,0.0005896877920965612,5,True,252,2600,2,0,0 days 00:00:00.342615,BTC
89,2016-12-02 00:00:00+00:00,-1148.1648114735233,-1130.5176660359662,-1141.0639657629563,0.014541620836401408,0.0005909546923104471,5,True,252,2600,2,0,0 days 00:00:00.365203,BTC
90,2016-12-07 00:00:00+00:00,-1148.414325482551,-1130.767180044994,-1141.313479771984,0.01448229129063979,0.0005903699359015559,5,True,252,2600,2,0,0 days 00:00:00.423863,BTC
91,2016-12-12 00:00:00+00:00,-1148.2435986544465,-1130.5964532168894,-1141.1427529438795,0.014514688621083325,0.0005907700460864728,5,True,252,2600,2,0,0 days 00:00:00.381599,BTC
92,2016-12-17 00:00:00+00:00,-1148.2367843418701,-1130.589638904313,-1141.1359386313031,0.014518411807479434,0.0005907860982760859,5,True,252,2600,2,0,0 days 00:00:00.427736,BTC
93,2016-12-22 00:00:00+00:00,-1144.743806209291,-1127.096660771734,-1137.642960498724,0.014736550029347137,0.0005990317156256019,5,True,252,2600,2,0,0 days 00:00:00.868323,BTC
94,2016-12-27 00:00:00+00:00,-1135.4631344643922,-1117.815989026835,-1128.3622887538252,0.015107534060688342,0.000621505290874924,5,True,252,2600,2,0,0 days 00:00:00.545514,BTC
95,2017-01-01 00:00:00+00:00,-1130.6986678530423,-1113.0515224154851,-1123.5978221424753,0.015285562384744522,0.0006333670770620961,5,True,252,2600,2,0,0 days 00:00:00.561712,BTC
96,2017-01-06 00:00:00+00:00,-1082.2175083031111,-1064.570362865554,-1075.1166625925441,0.016453100705135015,0.0007677009187633873,5,True,252,2600,2,0,0 days 00:00:00.412756,BTC
97,2017-01-11 00:00:00+00:00,-1060.0982470454533,-1042.4511016078961,-1052.9974013348863,0.01680352406315663,0.0008381432178715023,5,True,252,2600,2,0,0 days 00:00:00.605838,BTC
98,2017-01-16 00:00:00+00:00,-1059.9164464468463,-1042.2693010092892,-1052.8156007362793,0.016859076940918878,0.000838750065241741,5,True,252,2600,2,0,0 days 00:00:00.524433,BTC
99,2017-01-21 00:00:00+00:00,-1050.9592653739205,-1033.3121199363634,-1043.8584196633535,0.01735830046593066,0.0008690963245056769,5,True,252,2600,2,0,0 days 00:00:00.519568,BTC
100,2017-01-26 00:00:00+00:00,-1050.673034292424,-1033.025888854867,-1043.572188581857,0.01750972880619349,0.0008700870474158169,5,True,252,2600,2,0,0 days 00:00:00.436097,BTC
101,2017-01-31 00:00:00+00:00,-1048.441442838022,-1030.794297400465,-1041.340597127455,0.017652285938644825,0.0008778455533775397,5,True,252,2600,2,0,0 days 00:00:00.364434,BTC
102,2017-02-05 00:00:00+00:00,-1060.73291863358,-1043.085773196023,-1053.632072923013,0.017312172622468768,0.0008360240865095634,5,True,252,2600,2,0,0 days 00:00:00.501096,BTC
103,2017-02-10 00:00:00+00:00,-1060.2472650179047,-1042.6001195803476,-1053.1464193073377,0.01726355350850791,0.0008376124837871374,5,True,252,2600,2,0,0 days 00:00:00.517945,BTC
104,2017-02-15 00:00:00+00:00,-1060.090794560924,-1042.4436491233669,-1052.989948850357,0.01731139077709176,0.0008381764596706224,5,True,252,2600,2,0,0 days 00:00:00.381124,BTC
105,2017-02-20 00:00:00+00:00,-1077.6635347806873,-1060.0163893431302,-1070.5626890701203,0.016773907539003412,0.0007819452601825609,5,True,252,2600,2,0,0 days 00:00:00.338909,BTC
106,2017-02-25 00:00:00+00:00,-1085.9376479580862,-1068.2905025205291,-1078.8368022475192,0.016360439482979668,0.0007567352056806031,5,True,252,2600,2,0,0 days 00:00:00.465713,BTC
107,2017-03-02 00:00:00+00:00,-1117.3416703883759,-1099.6945249508187,-1110.2408246778089,0.01538655043498305,0.0006679961115020313,5,True,252,2600,2,0,0 days 00:00:00.444259,BTC
108,2017-03-07 00:00:00+00:00,-1122.9529516843302,-1105.305806246773,-1115.8521059737632,0.015242194522685356,0.0006531431372604142,5,True,252,2600,2,0,0 days 00:00:00.318357,BTC
109,2017-03-12 00:00:00+00:00,-1107.4749528559546,-1089.8278074183975,-1100.3741071453876,0.015585124242617028,0.000694498814005246,5,True,252,2600,2,0,0 days 00:00:00.271969,BTC
110,2017-03-17 00:00:00+00:00,-1093.848552648375,-1076.201407210818,-1086.747706937808,0.01584826517946926,0.000733066436453702,5,True,252,2600,2,0,0 days 00:00:00.230283,BTC
111,2017-03-22 00:00:00+00:00,-1066.796200559049,-1049.149055121492,-1059.695354848482,0.01687834801060294,0.0008161225968321289,5,True,252,2600,2,0,0 days 00:00:00.415930,BTC
112,2017-03-27 00:00:00+00:00,-1050.512765863541,-1032.865620425984,-1043.411920152974,0.01752329981862981,0.0008705989409338837,5,True,252,2600,2,0,0 days 00:00:00.517784,BTC
113,2017-04-01 00:00:00+00:00,-1049.1550351563346,-1031.5078897187775,-1042.0541894457676,0.01750647617768869,0.0008752994016030364,5,True,252,2600,2,0,0 days 00:00:00.560507,BTC
114,2017-04-06 00:00:00+00:00,-1044.6047161941642,-1026.957570756607,-1037.5038704835972,0.017853155769139338,0.0008912959864244582,5,True,252,2600,2,0,0 days 00:00:00.474058,BTC
115,2017-04-11 00:00:00+00:00,-1065.6461081599796,-1047.9989627224224,-1058.5452624494126,0.017171095321457476,0.0008199740669517267,5,True,252,2600,2,0,0 days 00:00:00.428653,BTC
116,2017-04-16 00:00:00+00:00,-1069.5817293457326,-1051.9345839081755,-1062.4808836351656,0.016967043355426044,0.000807159258004264,5,True,252,2600,2,0,0 days 00:00:00.495236,BTC
117,2017-04-21 00:00:00+00:00,-1069.816895477158,-1052.1697500396008,-1062.716049766591,0.016945032216333707,0.0008064139665244503,5,True,252,2600,2,0,0 days 00:00:00.425549,BTC
118,2017-04-26 00:00:00+00:00,-1070.8116970905644,-1053.1645516530073,-1063.7108513799974,0.016789614677346708,0.0008032203822298375,5,True,252,2600,2,0,0 days 00:00:00.502019,BTC
119,2017-05-01 00:00:00+00:00,-1067.6395371246826,-1049.9923916871255,-1060.5386914141156,0.01705952479797387,0.0008134096652798876,5,True,252,2600,2,0,0 days 00:00:00.531886,BTC
120,2017-05-06 00:00:00+00:00,-1064.0537901995576,-1046.4066447620005,-1056.9529444889906,0.01737238541272519,0.0008251044113944507,5,True,252,2600,2,0,0 days 00:00:00.251283,BTC
121,2017-05-11 00:00:00+00:00,-1057.8419643225589,-1040.1948188850017,-1050.7411186119919,0.017835890894802045,0.0008456989459134551,5,True,252,2600,2,0,0 days 00:00:00.449377,BTC
122,2017-05-16 00:00:00+00:00,-1047.1546265812683,-1029.5074811437112,-1040.0537808707013,0.01814483982964499,0.000882333768609551,5,True,252,2600,2,0,0 days 00:00:00.334565,BTC
123,2017-05-21 00:00:00+00:00,-1043.4439222176788,-1025.7967767801217,-1036.3430765071118,0.01848803791316243,0.0008954242062466157,5,True,252,2600,2,0,0 days 00:00:00.497376,BTC
124,2017-05-26 00:00:00+00:00,-1031.152762807816,-1013.505617370259,-1024.051917097249,0.019324280889593096,0.0009401749094887559,5,True,252,2600,2,0,0 days 00:00:00.630959,BTC
125,2017-05-31 00:00:00+00:00,-1016.8796022147653,-999.2324567772082,-1009.7787565041984,0.02002856748014748,0.0009949605524959039,5,True,252,2600,2,0,0 days 00:00:00.533539,BTC
126,2017-06-05 00:00:00+00:00,-1010.2533874666278,-992.6062420290707,-1003.1525417560609,0.020603765616729944,0.0010214715542723651,5,True,252,2600,2,0,0 days 00:00:00.669386,BTC
127,2017-06-10 00:00:00+00:00,-1000.3388624971121,-982.691717059555,-993.2380167865452,0.021258008138232455,0.0010624431481891998,5,True,252,2600,2,0,0 days 00:00:00.652660,BTC
128,2017-06-15 00:00:00+00:00,-973.2558170149412,-955.608671577384,-966.1549713043743,0.02235016481263582,0.0011830182893206428,5,True,252,2600,2,0,0 days 00:00:00.428330,BTC
129,2017-06-20 00:00:00+00:00,-966.9969492251585,-949.3498037876013,-959.8961035145916,0.02284466635078664,0.0012127647283704875,5,True,252,2600,2,0,0 days 00:00:00.334332,BTC
130,2017-06-25 00:00:00+00:00,-963.2699874370549,-945.6228419994977,-956.169141726488,0.023240444488085772,0.0012308328319238072,5,True,252,2600,2,0,0 days 00:00:00.318943,BTC
131,2017-06-30 00:00:00+00:00,-957.6364191272598,-939.9892736897027,-950.535573416693,0.023725029114423743,0.0012586606125585523,5,True,252,2600,2,0,0 days 00:00:00.501186,BTC
132,2017-07-05 00:00:00+00:00,-957.9097831349546,-940.2626376973975,-950.8089374243878,0.023718317843392324,0.0012572796129012567,5,True,252,2600,2,0,0 days 00:00:00.746977,BTC
133,2017-07-10 00:00:00+00:00,-951.7894819148072,-934.1423364772501,-944.6886362042403,0.024187393420911477,0.0012882088750030152,5,True,252,2600,2,0,0 days 00:00:00.396551,BTC
134,2017-07-15 00:00:00+00:00,-942.9027923609968,-925.2556469234397,-935.80194665043,0.024734851880431685,0.001334444861937774,5,True,252,2600,2,0,0 days 00:00:00.393870,BTC
135,2017-07-20 00:00:00+00:00,-889.6297810776181,-871.982635640061,-882.5289353670512,0.026076149652700453,0.0016485499543325971,5,True,252,2600,2,0,0 days 00:00:00.197399,BTC
136,2017-07-25 00:00:00+00:00,-879.5417063744954,-861.8945609369383,-872.4408606639286,0.027056029662348546,0.001715915727121136,5,True,252,2600,2,0,0 days 00:00:00.261556,BTC
137,2017-07-30 00:00:00+00:00,-877.7635785962793,-860.1164331587222,-870.6627328857124,0.02718240803326504,0.0017280552997313017,5,True,252,2600,2,0,0 days 00:00:00.422859,BTC
138,2017-08-04 00:00:00+00:00,-874.851096818163,-857.2039513806059,-867.7502511075961,0.027601217447882766,0.001748138341239669,5,True,252,2600,2,0,0 days 00:00:00.397121,BTC
139,2017-08-09 00:00:00+00:00,-864.8869589513279,-847.2398135137707,-857.786113240761,0.02829550601457613,0.0018186528083236001,5,True,252,2600,2,0,0 days 00:00:00.653283,BTC
140,2017-08-14 00:00:00+00:00,-859.3236390482746,-841.6764936107174,-852.2227933377077,0.028992619172610208,0.0018592585069894167,5,True,252,2600,2,0,0 days 00:00:00.308445,BTC
141,2017-08-19 00:00:00+00:00,-855.7335377334764,-838.0863922959193,-848.6326920229095,0.029589230140264742,0.0018859324481451778,5,True,252,2600,2,0,0 days 00:00:00.209706,BTC
142,2017-08-24 00:00:00+00:00,-854.4462712796433,-836.7991258420861,-847.3454255690764,0.029863648539119526,0.001895590142646126,5,True,252,2600,2,0,0 days 00:00:00.230129,BTC
