,asofdate,pnl,strategy,positionType
0,2011-06-16 13:30:00+00:00,0.0,arma_threshold_ma,no_position
5,2011-06-23 13:30:00+00:00,4.369999999999997,arma_threshold_ma,short
10,2011-06-30 13:30:00+00:00,0.0,arma_threshold_ma,no_position
15,2011-07-08 13:30:00+00:00,3.270000000000003,arma_threshold_ma,short
20,2011-07-15 13:30:00+00:00,0.0,arma_threshold_ma,no_position
25,2011-07-22 13:30:00+00:00,0.0,arma_threshold_ma,no_position
30,2011-07-29 13:30:00+00:00,-0.17501000000000033,arma_threshold_ma,long
35,2011-08-05 13:30:00+00:00,0.0,arma_threshold_ma,no_position
40,2011-08-12 13:30:00+00:00,2.0900199999999955,arma_threshold_ma,long
45,2011-08-19 13:30:00+00:00,0.4160000000000039,arma_threshold_ma,long
50,2011-08-26 13:30:00+00:00,0.0,arma_threshold_ma,no_position
55,2011-09-02 13:30:00+00:00,0.0,arma_threshold_ma,no_position
60,2011-09-12 13:30:00+00:00,0.0,arma_threshold_ma,no_position
65,2011-09-19 13:30:00+00:00,0.0,arma_threshold_ma,no_position
70,2011-09-26 13:30:00+00:00,0.0,arma_threshold_ma,no_position
75,2011-10-03 13:30:00+00:00,2.43609,arma_threshold_ma,short
80,2011-10-10 13:30:00+00:00,0.0,arma_threshold_ma,no_position
85,2011-10-17 13:30:00+00:00,0.0,arma_threshold_ma,no_position
90,2011-10-24 13:30:00+00:00,0.0,arma_threshold_ma,no_position
95,2011-10-31 13:30:00+00:00,0.0,arma_threshold_ma,no_position
100,2011-11-07 14:30:00+00:00,-0.01000999999999408,arma_threshold_ma,short
105,2011-11-14 14:30:00+00:00,-0.51999,arma_threshold_ma,short
110,2011-11-21 14:30:00+00:00,2.059999999999995,arma_threshold_ma,short
115,2011-11-29 14:30:00+00:00,1.980000000000004,arma_threshold_ma,short
120,2011-12-06 14:30:00+00:00,0.0,arma_threshold_ma,no_position
125,2011-12-13 14:30:00+00:00,0.30799000000000376,arma_threshold_ma,short
130,2011-12-20 14:30:00+00:00,0.0,arma_threshold_ma,no_position
135,2011-12-28 14:30:00+00:00,0.0,arma_threshold_ma,no_position
140,2012-01-05 14:30:00+00:00,0.0,arma_threshold_ma,no_position
145,2012-01-12 14:30:00+00:00,0.1100099999999955,arma_threshold_ma,short
150,2012-01-20 14:30:00+00:00,1.759990000000002,arma_threshold_ma,short
155,2012-01-27 14:30:00+00:00,0.0,arma_threshold_ma,no_position
160,2012-02-03 14:30:00+00:00,0.0,arma_threshold_ma,no_position
165,2012-02-10 14:30:00+00:00,0.0,arma_threshold_ma,no_position
170,2012-02-17 14:30:00+00:00,0.0,arma_threshold_ma,no_position
175,2012-02-27 14:30:00+00:00,0.0,arma_threshold_ma,no_position
180,2012-03-05 14:30:00+00:00,-0.25101000000000084,arma_threshold_ma,long
185,2012-03-12 13:30:00+00:00,0.0,arma_threshold_ma,no_position
190,2012-03-19 13:30:00+00:00,0.0,arma_threshold_ma,no_position
195,2012-03-26 13:30:00+00:00,-0.13000000000000256,arma_threshold_ma,short
200,2012-04-02 13:30:00+00:00,1.3900000000000006,arma_threshold_ma,short
205,2012-04-10 13:30:00+00:00,-0.009990000000001942,arma_threshold_ma,long
