time,asofdate,pointForecast,close,forecastday,product_name,MA_50,MA_diff_50
1969-02-11 14:30:00+00:00,1969-02-11 14:30:00+00:00,4.383661297723979,4.390625,1,CVX,4.425312699999999,-0.0004687600000004011
1969-02-12 14:30:00+00:00,1969-02-12 14:30:00+00:00,4.376405731763845,4.429688,2,CVX,4.425156459999999,-0.00015623999999991867
1969-02-13 14:30:00+00:00,1969-02-13 14:30:00+00:00,4.369786428194825,4.429688,3,CVX,4.42406272,-0.001093739999999066
1969-02-14 14:30:00+00:00,1969-02-14 14:30:00+00:00,4.371838511772848,4.40625,4,CVX,4.42140646,-0.002656260000000188
1969-02-17 14:30:00+00:00,1969-02-17 14:30:00+00:00,4.379938363018467,4.351563,5,CVX,4.41718772,-0.0042187399999997766
1969-02-18 14:30:00+00:00,1969-02-18 14:30:00+00:00,4.358250659415292,4.273438,1,CVX,4.41093772,-0.006250000000000533
1969-02-19 14:30:00+00:00,1969-02-19 14:30:00+00:00,4.357593707493067,4.226563,2,CVX,4.40421898,-0.006718740000000167
1969-02-20 14:30:00+00:00,1969-02-20 14:30:00+00:00,4.357898483146703,4.226563,3,CVX,4.39734398,-0.0068749999999999645
1969-02-24 14:30:00+00:00,1969-02-24 14:30:00+00:00,4.357260510805063,4.21875,4,CVX,4.39046898,-0.0068749999999999645
1969-02-25 14:30:00+00:00,1969-02-25 14:30:00+00:00,4.35758201635155,4.21875,5,CVX,4.38296898,-0.007499999999999396
1969-02-26 14:30:00+00:00,1969-02-26 14:30:00+00:00,4.234967212307066,4.179688,1,CVX,4.37375024,-0.009218740000000558
1969-02-27 14:30:00+00:00,1969-02-27 14:30:00+00:00,4.233035539078135,4.1875,2,CVX,4.36312524,-0.010625000000000107
1969-02-28 14:30:00+00:00,1969-02-28 14:30:00+00:00,4.233211829024047,4.15625,3,CVX,4.35203148,-0.01109375999999962
1969-03-03 14:30:00+00:00,1969-03-03 14:30:00+00:00,4.231838488798106,4.171875,4,CVX,4.34109398,-0.010937499999999822
1969-03-04 14:30:00+00:00,1969-03-04 14:30:00+00:00,4.231740682659049,4.21875,5,CVX,4.33000022,-0.011093760000000508
1969-03-05 14:30:00+00:00,1969-03-05 14:30:00+00:00,4.2340086417344684,4.21875,1,CVX,4.31921896,-0.010781259999999904
1969-03-06 14:30:00+00:00,1969-03-06 14:30:00+00:00,4.232631433648793,4.203125,2,CVX,4.31015646,-0.009062499999999751
1969-03-07 14:30:00+00:00,1969-03-07 14:30:00+00:00,4.232712194293121,4.21875,3,CVX,4.30328146,-0.0068749999999999645
1969-03-10 14:30:00+00:00,1969-03-10 14:30:00+00:00,4.23141148620871,4.34375,4,CVX,4.2981252,-0.0051562599999996905
1969-03-11 14:30:00+00:00,1969-03-11 14:30:00+00:00,4.2315586003907475,4.359375,5,CVX,4.2928127,-0.005312500000000497
1969-03-12 14:30:00+00:00,1969-03-12 14:30:00+00:00,4.3125,4.3125,1,CVX,4.2868752,-0.005937499999999929
1969-03-13 14:30:00+00:00,1969-03-13 14:30:00+00:00,4.0625,4.0625,2,CVX,4.2775002,-0.009374999999999467
1969-03-14 14:30:00+00:00,1969-03-14 14:30:00+00:00,4.054688,4.054688,3,CVX,4.2684377,-0.00906250000000064
