,asofdate,aic,bic,hqic,mae,mse,forecastHorizon,diff,trainDFLength,num_models,order_p,order_q,time,product_name,ar.L1.close,ar.L2.close,ma.L1.close,ma.L2.close
0,1999-12-22 14:30:00+00:00,-1529.4838467089494,-1508.3072721838807,-1520.962831856269,0.008751154824771736,0.0001290511015440014,5,True,252,5500,2,2,0 days 00:00:00.713382,XLU,0.21751291401469047,0.1290510096629123,0.2406029435526212,0.1750497309211569
1,2000-01-06 14:30:00+00:00,-1512.7362888732614,-1491.5597143481928,-1504.215274020581,0.008965809948464498,0.00013799354493706026,5,True,252,5500,2,2,0 days 00:00:00.673240,XLU,0.3483291275589208,0.15711852925719172,0.3908345876972722,0.2330622933864496
2,2000-01-13 14:30:00+00:00,-1517.0933610109373,-1495.9167864858687,-1508.572346158257,0.008933879403189132,0.0001356744431902559,5,True,252,5500,2,2,0 days 00:00:00.583998,XLU,0.26675251413585516,0.14869274277222047,0.29260497713961797,0.18599149970774506
3,2000-01-21 14:30:00+00:00,-1520.0097800756903,-1498.8332055506216,-1511.48876522301,0.00887198991180146,0.00013471712013646164,5,True,252,5500,2,2,0 days 00:00:00.618305,XLU,0.24069033110899749,0.15020641802625095,0.26111648949264404,0.15971635877612725
4,2000-01-28 14:30:00+00:00,-1523.4623942356366,-1502.285819710568,-1514.9413793829563,0.008845234144798104,0.00013215496557654444,5,True,252,5500,2,2,0 days 00:00:00.656376,XLU,0.21982301653222946,0.1434866107238116,0.229903668367802,0.14358822441811275
5,2000-02-04 14:30:00+00:00,-1511.2831448932939,-1490.1065703682252,-1502.7621300406136,0.008966144551022123,0.00013868137013267268,5,True,252,5500,2,2,0 days 00:00:00.461390,XLU,0.23079480836317634,0.14572349099839288,0.23664002873870524,0.14360807290838873
6,2000-02-11 14:30:00+00:00,-1507.2877870457814,-1486.1112125207128,-1498.7667721931011,0.009048497830992942,0.0001410864342638013,5,True,252,5500,2,2,0 days 00:00:00.552698,XLU,0.21806727275505627,0.14060488153624442,0.2234028318351241,0.1424368886314816
7,2000-02-18 14:30:00+00:00,-1500.728345921781,-1479.5517713967124,-1492.2073310691007,0.00911977167626272,0.00014492636005249197,5,True,252,5500,2,2,0 days 00:00:01.161950,XLU,0.5012638205819807,0.31699883315816996,0.4967293991375316,0.2422403512366444
8,2000-02-28 14:30:00+00:00,-1491.9526694585306,-1470.776094933462,-1483.4316546058503,0.009317470148072502,0.00014984791529375663,5,True,252,5500,2,2,0 days 00:00:01.224444,XLU,0.7301192671484199,0.6174658847392629,0.7058759123698128,0.5171205449882326
9,2000-03-06 14:30:00+00:00,-1475.486233966467,-1454.3096594413983,-1466.9652191137866,0.009589018841565388,0.0001598988148566871,5,True,252,5500,2,2,0 days 00:00:00.564877,XLU,0.3111439877510259,0.13057118942250784,0.26231711879450176,0.1126179861840423
