,asofdate,pnl,strategy,positionType
0,2005-04-05 21:46:00+00:00,,arma_threshold_ma,long
1,2005-04-06 21:46:00+00:00,,arma_threshold_ma,long
2,2005-04-07 21:46:00+00:00,,arma_threshold_ma,long
3,2005-04-10 21:46:00+00:00,,arma_threshold_ma,long
4,2005-04-11 21:46:00+00:00,,arma_threshold_ma,long
5,2005-04-12 21:46:00+00:00,3.75,arma_threshold_ma,long
6,2005-04-13 21:46:00+00:00,11.25,arma_threshold_ma,long
7,2005-04-14 21:46:00+00:00,5.75,arma_threshold_ma,long
8,2005-04-17 21:46:00+00:00,4.0,arma_threshold_ma,long
9,2005-04-18 21:46:00+00:00,4.75,arma_threshold_ma,long
10,2005-04-19 21:46:00+00:00,13.25,arma_threshold_ma,short
11,2005-04-20 21:46:00+00:00,34.75,arma_threshold_ma,short
12,2005-04-21 21:46:00+00:00,40.0,arma_threshold_ma,short
13,2005-04-24 21:46:00+00:00,37.0,arma_threshold_ma,short
14,2005-04-25 21:46:00+00:00,34.25,arma_threshold_ma,short
15,2005-04-26 21:46:00+00:00,36.25,arma_threshold_ma,short
16,2005-04-27 21:46:00+00:00,-1.0,arma_threshold_ma,short
17,2005-04-28 21:46:00+00:00,-13.75,arma_threshold_ma,short
18,2005-05-01 21:46:00+00:00,-17.25,arma_threshold_ma,short
19,2005-05-02 21:46:00+00:00,2.0,arma_threshold_ma,short
20,2005-05-03 21:46:00+00:00,0.0,arma_threshold_ma,no_position
21,2005-05-04 21:46:00+00:00,0.0,arma_threshold_ma,no_position
22,2005-05-05 21:46:00+00:00,0.0,arma_threshold_ma,no_position
23,2005-05-08 21:46:00+00:00,0.0,arma_threshold_ma,no_position
24,2005-05-09 21:46:00+00:00,0.0,arma_threshold_ma,no_position
25,2005-05-10 21:46:00+00:00,0.0,arma_threshold_ma,no_position
26,2005-05-11 21:46:00+00:00,0.0,arma_threshold_ma,no_position
27,2005-05-12 21:46:00+00:00,0.0,arma_threshold_ma,no_position
28,2005-05-15 21:46:00+00:00,0.0,arma_threshold_ma,no_position
29,2005-05-16 21:46:00+00:00,0.0,arma_threshold_ma,no_position
30,2005-05-17 21:46:00+00:00,0.0,arma_threshold_ma,no_position
31,2005-05-18 21:46:00+00:00,0.0,arma_threshold_ma,no_position
32,2005-05-19 21:46:00+00:00,0.0,arma_threshold_ma,no_position
33,2005-05-22 21:46:00+00:00,0.0,arma_threshold_ma,no_position
34,2005-05-23 21:46:00+00:00,0.0,arma_threshold_ma,no_position
35,2005-05-24 21:46:00+00:00,0.0,arma_threshold_ma,no_position
36,2005-05-25 21:46:00+00:00,0.0,arma_threshold_ma,no_position
37,2005-05-26 21:46:00+00:00,0.0,arma_threshold_ma,no_position
38,2005-05-30 21:46:00+00:00,0.0,arma_threshold_ma,no_position
