,asofdate,pnl,strategy,positionType
0,1999-08-01 22:00:00+00:00,,arma_threshold_ma,long
5,1999-08-08 22:00:00+00:00,0.0010000000000000009,arma_threshold_ma,long
10,1999-08-16 22:00:00+00:00,0.0,arma_threshold_ma,no_position
15,1999-08-23 22:00:00+00:00,0.0,arma_threshold_ma,no_position
20,1999-08-30 22:00:00+00:00,-0.015000000000000013,arma_threshold_ma,long
25,1999-09-07 22:00:00+00:00,0.03650000000000009,arma_threshold_ma,long
30,1999-09-14 22:00:00+00:00,0.0,arma_threshold_ma,no_position
35,1999-09-21 22:00:00+00:00,0.007000000000000006,arma_threshold_ma,long
40,1999-09-28 22:00:00+00:00,0.0,arma_threshold_ma,no_position
45,1999-10-05 22:00:00+00:00,0.0,arma_threshold_ma,no_position
50,1999-10-12 22:00:00+00:00,0.0,arma_threshold_ma,no_position
55,1999-10-19 22:00:00+00:00,0.0,arma_threshold_ma,no_position
60,1999-10-26 22:00:00+00:00,0.0,arma_threshold_ma,no_position
65,1999-11-02 23:00:00+00:00,-0.015499999999999958,arma_threshold_ma,long
70,1999-11-09 23:00:00+00:00,0.0,arma_threshold_ma,no_position
75,1999-11-16 23:00:00+00:00,0.02100000000000002,arma_threshold_ma,short
80,1999-11-28 23:00:00+00:00,0.0,arma_threshold_ma,no_position
85,1999-12-05 23:00:00+00:00,0.0,arma_threshold_ma,no_position
90,1999-12-12 23:00:00+00:00,-0.0010000000000000009,arma_threshold_ma,short
95,1999-12-19 23:00:00+00:00,0.0,arma_threshold_ma,no_position
100,1999-12-27 23:00:00+00:00,0.0,arma_threshold_ma,no_position
105,2000-01-05 23:00:00+00:00,0.0,arma_threshold_ma,no_position
110,2000-01-12 23:00:00+00:00,0.0010000000000000009,arma_threshold_ma,long
115,2000-01-20 23:00:00+00:00,0.0,arma_threshold_ma,no_position
120,2000-01-27 23:00:00+00:00,0.0,arma_threshold_ma,no_position
125,2000-02-03 23:00:00+00:00,0.0,arma_threshold_ma,no_position
130,2000-02-10 23:00:00+00:00,-0.007499999999999951,arma_threshold_ma,long
135,2000-02-17 23:00:00+00:00,0.0,arma_threshold_ma,no_position
140,2000-02-27 23:00:00+00:00,0.0,arma_threshold_ma,no_position
145,2000-03-05 23:00:00+00:00,0.03799999999999992,arma_threshold_ma,short
150,2000-03-12 23:00:00+00:00,-0.010499999999999954,arma_threshold_ma,short
155,2000-03-19 23:00:00+00:00,0.0,arma_threshold_ma,no_position
160,2000-03-26 23:00:00+00:00,0.0,arma_threshold_ma,no_position
165,2000-04-02 22:00:00+00:00,0.0,arma_threshold_ma,no_position
170,2000-04-09 22:00:00+00:00,-0.0,arma_threshold_ma,short
175,2000-04-16 22:00:00+00:00,0.027000000000000024,arma_threshold_ma,short
180,2000-04-24 22:00:00+00:00,0.0,arma_threshold_ma,no_position
185,2000-05-01 22:00:00+00:00,0.0,arma_threshold_ma,no_position
190,2000-05-08 22:00:00+00:00,0.0,arma_threshold_ma,no_position
195,2000-05-15 22:00:00+00:00,0.0,arma_threshold_ma,no_position
200,2000-05-22 22:00:00+00:00,0.0,arma_threshold_ma,no_position
205,2000-05-30 22:00:00+00:00,0.0,arma_threshold_ma,no_position
210,2000-06-06 22:00:00+00:00,0.0,arma_threshold_ma,no_position
215,2000-06-13 22:00:00+00:00,0.0,arma_threshold_ma,no_position
220,2000-06-20 22:00:00+00:00,0.014500000000000068,arma_threshold_ma,long
225,2000-06-27 22:00:00+00:00,0.0,arma_threshold_ma,no_position
230,2000-07-06 22:00:00+00:00,0.0,arma_threshold_ma,no_position
235,2000-07-13 22:00:00+00:00,-0.0050000000000000044,arma_threshold_ma,long
240,2000-07-20 22:00:00+00:00,0.015499999999999958,arma_threshold_ma,long
245,2000-07-27 22:00:00+00:00,0.038000000000000034,arma_threshold_ma,long
250,2000-08-03 22:00:00+00:00,0.0,arma_threshold_ma,no_position
255,2000-08-10 22:00:00+00:00,0.0,arma_threshold_ma,no_position
260,2000-08-17 22:00:00+00:00,0.0,arma_threshold_ma,no_position
265,2000-08-24 22:00:00+00:00,0.0,arma_threshold_ma,no_position
270,2000-08-31 22:00:00+00:00,-0.0024999999999999467,arma_threshold_ma,long
275,2000-09-10 22:00:00+00:00,0.03499999999999992,arma_threshold_ma,long
280,2000-09-17 22:00:00+00:00,0.02300000000000002,arma_threshold_ma,long
285,2000-09-24 22:00:00+00:00,0.0,arma_threshold_ma,no_position
290,2000-10-01 22:00:00+00:00,0.0,arma_threshold_ma,no_position
295,2000-10-08 22:00:00+00:00,0.0,arma_threshold_ma,no_position
300,2000-10-15 22:00:00+00:00,0.0,arma_threshold_ma,no_position
305,2000-10-22 22:00:00+00:00,0.0,arma_threshold_ma,no_position
310,2000-10-29 23:00:00+00:00,0.0,arma_threshold_ma,no_position
315,2000-11-05 23:00:00+00:00,0.0,arma_threshold_ma,no_position
320,2000-11-12 23:00:00+00:00,0.0,arma_threshold_ma,no_position
325,2000-11-19 23:00:00+00:00,0.006500000000000061,arma_threshold_ma,short
330,2000-11-29 23:00:00+00:00,0.0,arma_threshold_ma,no_position
335,2000-12-06 23:00:00+00:00,0.0,arma_threshold_ma,no_position
340,2000-12-13 23:00:00+00:00,0.0,arma_threshold_ma,no_position
345,2000-12-20 23:00:00+00:00,-0.010499999999999954,arma_threshold_ma,short
350,2000-12-28 23:00:00+00:00,0.03799999999999992,arma_threshold_ma,short
355,2001-01-07 23:00:00+00:00,0.010500000000000065,arma_threshold_ma,short
360,2001-01-15 23:00:00+00:00,0.0,arma_threshold_ma,no_position
365,2001-01-22 23:00:00+00:00,0.0,arma_threshold_ma,no_position
370,2001-01-29 23:00:00+00:00,0.0,arma_threshold_ma,no_position
375,2001-02-05 23:00:00+00:00,0.0,arma_threshold_ma,no_position
380,2001-02-14 23:00:00+00:00,0.0,arma_threshold_ma,no_position
385,2001-02-22 23:00:00+00:00,0.0025000000000000577,arma_threshold_ma,short
390,2001-03-01 23:00:00+00:00,0.0,arma_threshold_ma,no_position
395,2001-03-08 23:00:00+00:00,0.0,arma_threshold_ma,no_position
400,2001-03-15 23:00:00+00:00,-0.0045000000000000595,arma_threshold_ma,short
405,2001-03-22 23:00:00+00:00,0.04049999999999998,arma_threshold_ma,short
410,2001-03-29 23:00:00+00:00,0.0,arma_threshold_ma,no_position
415,2001-04-05 22:00:00+00:00,0.0,arma_threshold_ma,no_position
420,2001-04-15 22:00:00+00:00,0.0,arma_threshold_ma,no_position
425,2001-04-23 22:00:00+00:00,0.0,arma_threshold_ma,no_position
