,asofdate,pnl,strategy,positionType
0,2005-04-05 21:46:00+00:00,,arma_threshold_ma,long
5,2005-04-12 21:46:00+00:00,3.75,arma_threshold_ma,long
10,2005-04-19 21:46:00+00:00,13.25,arma_threshold_ma,short
15,2005-04-26 21:46:00+00:00,36.25,arma_threshold_ma,short
20,2005-05-03 21:46:00+00:00,0.0,arma_threshold_ma,no_position
25,2005-05-10 21:46:00+00:00,0.0,arma_threshold_ma,no_position
30,2005-05-17 21:46:00+00:00,0.0,arma_threshold_ma,no_position
35,2005-05-24 21:46:00+00:00,0.0,arma_threshold_ma,no_position
40,2005-06-01 21:46:00+00:00,0.0,arma_threshold_ma,no_position
45,2005-06-08 21:46:00+00:00,0.0,arma_threshold_ma,no_position
50,2005-06-15 21:46:00+00:00,-4.25,arma_threshold_ma,long
55,2005-06-22 21:46:00+00:00,14.75,arma_threshold_ma,long
60,2005-06-29 21:46:00+00:00,0.0,arma_threshold_ma,no_position
65,2005-07-07 21:46:00+00:00,0.0,arma_threshold_ma,no_position
70,2005-07-14 21:46:00+00:00,21.0,arma_threshold_ma,long
75,2005-07-21 21:46:00+00:00,0.0,arma_threshold_ma,no_position
80,2005-07-28 21:46:00+00:00,5.75,arma_threshold_ma,long
85,2005-08-04 21:46:00+00:00,0.0,arma_threshold_ma,no_position
90,2005-08-11 21:46:00+00:00,-7.0,arma_threshold_ma,long
95,2005-08-18 21:46:00+00:00,0.0,arma_threshold_ma,no_position
100,2005-08-25 21:46:00+00:00,0.0,arma_threshold_ma,no_position
105,2005-09-01 21:46:00+00:00,0.0,arma_threshold_ma,no_position
110,2005-09-11 21:46:00+00:00,13.75,arma_threshold_ma,long
115,2005-09-18 21:46:00+00:00,0.0,arma_threshold_ma,no_position
120,2005-09-25 21:46:00+00:00,0.0,arma_threshold_ma,no_position
125,2005-10-02 21:46:00+00:00,0.0,arma_threshold_ma,no_position
130,2005-10-09 21:46:00+00:00,-10.25,arma_threshold_ma,short
135,2005-10-16 21:46:00+00:00,41.75,arma_threshold_ma,short
140,2005-10-23 21:46:00+00:00,-4.25,arma_threshold_ma,short
145,2005-10-30 22:46:00+00:00,0.0,arma_threshold_ma,no_position
150,2005-11-06 22:46:00+00:00,0.0,arma_threshold_ma,no_position
155,2005-11-13 22:46:00+00:00,13.0,arma_threshold_ma,long
160,2005-11-20 22:46:00+00:00,14.5,arma_threshold_ma,long
165,2005-11-28 22:46:00+00:00,19.75,arma_threshold_ma,long
170,2005-12-05 22:46:00+00:00,2.25,arma_threshold_ma,long
175,2005-12-12 22:46:00+00:00,6.25,arma_threshold_ma,long
180,2005-12-19 22:46:00+00:00,0.0,arma_threshold_ma,no_position
185,2005-12-27 22:46:00+00:00,0.0,arma_threshold_ma,no_position
190,2006-01-04 22:46:00+00:00,-2.75,arma_threshold_ma,long
195,2006-01-11 22:46:00+00:00,16.0,arma_threshold_ma,long
200,2006-01-19 22:46:00+00:00,0.0,arma_threshold_ma,no_position
205,2006-01-26 22:46:00+00:00,0.0,arma_threshold_ma,no_position
210,2006-02-02 22:46:00+00:00,0.0,arma_threshold_ma,no_position
215,2006-02-09 22:46:00+00:00,0.0,arma_threshold_ma,no_position
220,2006-02-16 22:46:00+00:00,2.75,arma_threshold_ma,long
225,2006-02-26 22:46:00+00:00,20.75,arma_threshold_ma,long
230,2006-03-05 22:46:00+00:00,0.0,arma_threshold_ma,no_position
235,2006-03-12 22:46:00+00:00,-14.5,arma_threshold_ma,long
240,2006-03-19 22:46:00+00:00,16.25,arma_threshold_ma,long
245,2006-03-26 22:46:00+00:00,0.0,arma_threshold_ma,no_position
250,2006-04-02 21:46:00+00:00,0.0,arma_threshold_ma,no_position
255,2006-04-09 21:46:00+00:00,0.0,arma_threshold_ma,no_position
260,2006-04-17 21:46:00+00:00,0.0,arma_threshold_ma,no_position
265,2006-04-24 21:46:00+00:00,8.0,arma_threshold_ma,long
270,2006-05-01 21:46:00+00:00,0.0,arma_threshold_ma,no_position
275,2006-05-08 21:46:00+00:00,8.5,arma_threshold_ma,long
280,2006-05-15 21:46:00+00:00,0.0,arma_threshold_ma,no_position
285,2006-05-22 21:46:00+00:00,0.0,arma_threshold_ma,no_position
290,2006-05-30 21:46:00+00:00,42.5,arma_threshold_ma,short
295,2006-06-06 21:46:00+00:00,0.0,arma_threshold_ma,no_position
300,2006-06-13 21:46:00+00:00,16.0,arma_threshold_ma,short
305,2006-06-20 21:46:00+00:00,0.0,arma_threshold_ma,no_position
310,2006-06-27 21:46:00+00:00,-20.5,arma_threshold_ma,short
315,2006-07-05 21:46:00+00:00,0.0,arma_threshold_ma,no_position
320,2006-07-12 21:46:00+00:00,-25.0,arma_threshold_ma,short
325,2006-07-19 21:46:00+00:00,35.25,arma_threshold_ma,short
330,2006-07-26 21:46:00+00:00,0.0,arma_threshold_ma,no_position
335,2006-08-02 21:46:00+00:00,0.0,arma_threshold_ma,no_position
340,2006-08-09 21:46:00+00:00,0.0,arma_threshold_ma,no_position
345,2006-08-16 21:46:00+00:00,-11.75,arma_threshold_ma,long
350,2006-08-23 21:46:00+00:00,0.0,arma_threshold_ma,no_position
355,2006-08-30 21:46:00+00:00,-5.0,arma_threshold_ma,long
360,2006-09-07 21:46:00+00:00,0.0,arma_threshold_ma,no_position
365,2006-09-14 21:46:00+00:00,5.0,arma_threshold_ma,long
370,2006-09-21 21:46:00+00:00,0.0,arma_threshold_ma,no_position
375,2006-09-28 21:46:00+00:00,-6.25,arma_threshold_ma,long
380,2006-10-05 21:46:00+00:00,19.5,arma_threshold_ma,long
385,2006-10-12 21:46:00+00:00,13.25,arma_threshold_ma,long
390,2006-10-19 21:46:00+00:00,14.75,arma_threshold_ma,long
395,2006-10-26 21:46:00+00:00,1.5,arma_threshold_ma,long
400,2006-11-02 22:46:00+00:00,0.0,arma_threshold_ma,no_position
405,2006-11-09 22:46:00+00:00,-16.25,arma_threshold_ma,long
410,2006-11-16 22:46:00+00:00,16.25,arma_threshold_ma,long
415,2006-11-26 22:46:00+00:00,0.0,arma_threshold_ma,no_position
420,2006-12-03 22:46:00+00:00,0.0,arma_threshold_ma,no_position
425,2006-12-10 22:46:00+00:00,27.25,arma_threshold_ma,long
430,2006-12-17 22:46:00+00:00,16.0,arma_threshold_ma,long
435,2006-12-25 22:46:00+00:00,0.0,arma_threshold_ma,no_position
440,2007-01-03 22:46:00+00:00,-6.0,arma_threshold_ma,long
445,2007-01-10 22:46:00+00:00,-1.25,arma_threshold_ma,long
450,2007-01-18 22:46:00+00:00,3.5,arma_threshold_ma,long
455,2007-01-25 22:46:00+00:00,0.0,arma_threshold_ma,no_position
460,2007-02-01 22:46:00+00:00,-9.25,arma_threshold_ma,long
465,2007-02-08 22:46:00+00:00,25.5,arma_threshold_ma,long
470,2007-02-15 22:46:00+00:00,-10.0,arma_threshold_ma,long
475,2007-02-25 22:46:00+00:00,0.0,arma_threshold_ma,no_position
480,2007-03-04 22:46:00+00:00,0.0,arma_threshold_ma,no_position
485,2007-03-11 21:46:00+00:00,0.0,arma_threshold_ma,no_position
490,2007-03-18 21:46:00+00:00,-47.25,arma_threshold_ma,short
495,2007-03-25 21:46:00+00:00,0.0,arma_threshold_ma,no_position
500,2007-04-01 21:46:00+00:00,0.0,arma_threshold_ma,no_position
505,2007-04-09 21:46:00+00:00,0.0,arma_threshold_ma,no_position
510,2007-04-16 21:46:00+00:00,22.75,arma_threshold_ma,long
515,2007-04-23 21:46:00+00:00,23.0,arma_threshold_ma,long
520,2007-04-30 21:46:00+00:00,9.5,arma_threshold_ma,long
525,2007-05-07 21:46:00+00:00,4.25,arma_threshold_ma,long
530,2007-05-14 21:46:00+00:00,0.0,arma_threshold_ma,no_position
535,2007-05-21 21:46:00+00:00,-3.75,arma_threshold_ma,long
540,2007-05-29 21:46:00+00:00,0.0,arma_threshold_ma,no_position
545,2007-06-05 21:46:00+00:00,8.75,arma_threshold_ma,long
550,2007-06-12 21:46:00+00:00,0.0,arma_threshold_ma,no_position
555,2007-06-19 21:46:00+00:00,13.75,arma_threshold_ma,long
560,2007-06-26 21:46:00+00:00,0.0,arma_threshold_ma,no_position
565,2007-07-04 21:46:00+00:00,-8.0,arma_threshold_ma,long
570,2007-07-11 21:46:00+00:00,0.0,arma_threshold_ma,no_position
575,2007-07-18 21:46:00+00:00,21.25,arma_threshold_ma,long
580,2007-07-25 21:46:00+00:00,0.0,arma_threshold_ma,no_position
585,2007-08-01 21:46:00+00:00,71.75,arma_threshold_ma,short
590,2007-08-08 21:46:00+00:00,0.0,arma_threshold_ma,no_position
595,2007-08-15 21:46:00+00:00,23.75,arma_threshold_ma,short
600,2007-08-22 21:46:00+00:00,0.0,arma_threshold_ma,no_position
605,2007-08-29 21:46:00+00:00,-42.0,arma_threshold_ma,short
610,2007-09-06 21:46:00+00:00,0.0,arma_threshold_ma,no_position
615,2007-09-13 21:46:00+00:00,0.0,arma_threshold_ma,no_position
620,2007-09-20 21:46:00+00:00,0.0,arma_threshold_ma,no_position
625,2007-09-27 21:46:00+00:00,0.0,arma_threshold_ma,no_position
630,2007-10-04 21:46:00+00:00,0.0,arma_threshold_ma,no_position
635,2007-10-11 21:46:00+00:00,32.75,arma_threshold_ma,long
640,2007-10-18 21:46:00+00:00,0.0,arma_threshold_ma,no_position
645,2007-10-25 21:46:00+00:00,0.0,arma_threshold_ma,no_position
650,2007-11-01 21:46:00+00:00,0.0,arma_threshold_ma,no_position
655,2007-11-08 22:46:00+00:00,0.0,arma_threshold_ma,no_position
660,2007-11-15 22:46:00+00:00,62.5,arma_threshold_ma,short
665,2007-11-25 22:46:00+00:00,0.0,arma_threshold_ma,no_position
670,2007-12-02 22:46:00+00:00,0.0,arma_threshold_ma,no_position
675,2007-12-09 22:46:00+00:00,0.0,arma_threshold_ma,no_position
680,2007-12-16 22:46:00+00:00,-43.25,arma_threshold_ma,short
685,2007-12-23 22:46:00+00:00,0.0,arma_threshold_ma,no_position
690,2008-01-01 22:46:00+00:00,-49.75,arma_threshold_ma,short
695,2008-01-08 22:46:00+00:00,48.0,arma_threshold_ma,short
700,2008-01-15 22:46:00+00:00,47.0,arma_threshold_ma,short
705,2008-01-23 22:46:00+00:00,35.5,arma_threshold_ma,short
710,2008-01-30 22:46:00+00:00,0.0,arma_threshold_ma,no_position
715,2008-02-06 22:46:00+00:00,-27.25,arma_threshold_ma,short
720,2008-02-13 22:46:00+00:00,0.0,arma_threshold_ma,no_position
725,2008-02-21 22:46:00+00:00,-10.75,arma_threshold_ma,short
730,2008-02-28 22:46:00+00:00,0.0,arma_threshold_ma,no_position
735,2008-03-06 22:46:00+00:00,24.25,arma_threshold_ma,short
740,2008-03-13 21:46:00+00:00,0.0,arma_threshold_ma,no_position
745,2008-03-23 21:46:00+00:00,0.0,arma_threshold_ma,no_position
750,2008-03-30 21:46:00+00:00,0.0,arma_threshold_ma,no_position
755,2008-04-06 21:46:00+00:00,0.0,arma_threshold_ma,no_position
760,2008-04-13 21:46:00+00:00,0.0,arma_threshold_ma,no_position
765,2008-04-20 21:46:00+00:00,0.0,arma_threshold_ma,no_position
770,2008-04-27 21:46:00+00:00,57.0,arma_threshold_ma,long
775,2008-05-04 21:46:00+00:00,9.25,arma_threshold_ma,long
780,2008-05-11 21:46:00+00:00,0.0,arma_threshold_ma,no_position
785,2008-05-18 21:46:00+00:00,-3.5,arma_threshold_ma,long
790,2008-05-26 21:46:00+00:00,0.0,arma_threshold_ma,no_position
795,2008-06-02 21:46:00+00:00,-45.0,arma_threshold_ma,long
800,2008-06-09 21:46:00+00:00,0.0,arma_threshold_ma,no_position
805,2008-06-16 21:46:00+00:00,0.0,arma_threshold_ma,no_position
810,2008-06-23 21:46:00+00:00,3.25,arma_threshold_ma,short
815,2008-06-30 21:46:00+00:00,37.5,arma_threshold_ma,short
820,2008-07-08 21:46:00+00:00,29.25,arma_threshold_ma,short
825,2008-07-15 21:46:00+00:00,38.25,arma_threshold_ma,short
830,2008-07-22 21:46:00+00:00,0.0,arma_threshold_ma,no_position
835,2008-07-29 21:46:00+00:00,-41.5,arma_threshold_ma,short
840,2008-08-05 21:46:00+00:00,0.0,arma_threshold_ma,no_position
845,2008-08-12 21:46:00+00:00,0.0,arma_threshold_ma,no_position
850,2008-08-19 21:46:00+00:00,3.25,arma_threshold_ma,short
855,2008-08-26 21:46:00+00:00,0.0,arma_threshold_ma,no_position
860,2008-09-03 21:46:00+00:00,0.0,arma_threshold_ma,no_position
865,2008-09-10 21:46:00+00:00,45.5,arma_threshold_ma,short
870,2008-09-17 21:46:00+00:00,-14.5,arma_threshold_ma,short
875,2008-09-24 21:46:00+00:00,0.0,arma_threshold_ma,no_position
880,2008-10-01 21:46:00+00:00,-10.25,arma_threshold_ma,short
885,2008-10-08 21:46:00+00:00,89.0,arma_threshold_ma,short
