,asofdate,aic,bic,hqic,mae,mse,forecastHorizon,diff,trainDFLength,num_models,order_p,order_q,time,product_name
15,1994-05-17 13:30:00+00:00,-1865.2366669496137,-1851.118950599568,-1859.5559903811602,0.0042461753486853415,3.4616694046673156e-05,5,True,252,7300,1,0,0 days 00:00:00.211961,SPY
16,1994-05-24 13:30:00+00:00,-1877.0703714513506,-1862.952655101305,-1871.3896948828972,0.004195783993303162,3.302371254965467e-05,5,True,252,7300,1,0,0 days 00:00:00.306084,SPY
17,1994-06-01 13:30:00+00:00,-1884.5982610598214,-1870.4805447097758,-1878.917584491368,0.004119654959925958,3.205068513139348e-05,5,True,252,7300,1,0,0 days 00:00:00.211672,SPY
18,1994-06-08 13:30:00+00:00,-1885.5543098185042,-1871.4365934684586,-1879.8736332500507,0.004090247652496813,3.1929220240001304e-05,5,True,252,7300,1,0,0 days 00:00:00.427782,SPY
19,1994-06-15 13:30:00+00:00,-1883.183934452648,-1869.0662181026023,-1877.5032578841945,0.00413153067655101,3.223108358965162e-05,5,True,252,7300,1,0,0 days 00:00:00.407215,SPY
20,1994-06-22 13:30:00+00:00,-1883.2062353967801,-1869.0885190467345,-1877.5255588283267,0.0041740357590284915,3.222832332699556e-05,5,True,252,7300,1,0,0 days 00:00:00.231045,SPY
21,1994-06-29 13:30:00+00:00,-1869.003244436919,-1854.8855280868734,-1863.3225678684655,0.004237088121838306,3.4096639585243356e-05,5,True,252,7300,1,0,0 days 00:00:00.282693,SPY
22,1994-07-07 13:30:00+00:00,-1875.228206357022,-1861.1104900069763,-1869.5475297885685,0.0041739023068050815,3.3264570605417576e-05,5,True,252,7300,1,0,0 days 00:00:00.265286,SPY
23,1994-07-14 13:30:00+00:00,-1872.346206483888,-1858.2284901338423,-1866.6655299154345,0.004195999309501548,3.36471947416576e-05,5,True,252,7300,1,0,0 days 00:00:00.321443,SPY
24,1994-07-21 13:30:00+00:00,-1873.292290132767,-1859.1745737827214,-1867.6116135643135,0.004182666832738077,3.352136478894728e-05,5,True,252,7300,1,0,0 days 00:00:00.317066,SPY
25,1994-07-28 13:30:00+00:00,-1875.5844600613586,-1861.466743711313,-1869.9037834929052,0.004139291878565494,3.32179053680888e-05,5,True,252,7300,1,0,0 days 00:00:00.276286,SPY
26,1994-08-04 13:30:00+00:00,-1871.9598968412392,-1857.8421804911936,-1866.2792202727858,0.0041834360817504515,3.3698905832661757e-05,5,True,252,7300,1,0,0 days 00:00:00.439022,SPY
27,1994-08-11 13:30:00+00:00,-1871.701659084018,-1857.5839427339724,-1866.0209825155646,0.004202207455635244,3.373342651796091e-05,5,True,252,7300,1,0,0 days 00:00:00.215954,SPY
28,1994-08-18 13:30:00+00:00,-1870.5031406790877,-1856.385424329042,-1864.8224641106342,0.0042121919289284,3.3894207891628735e-05,5,True,252,7300,1,0,0 days 00:00:00.287173,SPY
29,1994-08-25 13:30:00+00:00,-1869.306020397435,-1855.1883040473895,-1863.6253438289816,0.004236233644926584,3.405551942224524e-05,5,True,252,7300,1,0,0 days 00:00:00.263947,SPY
30,1994-09-01 13:30:00+00:00,-1864.1487223099325,-1850.031005959887,-1858.468045741479,0.004270595076128773,3.4759661246792175e-05,5,True,252,7300,1,0,0 days 00:00:00.249972,SPY
31,1994-09-09 13:30:00+00:00,-1864.1239891120401,-1850.0062727619945,-1858.4433125435867,0.004260767292946301,3.476288102632212e-05,5,True,252,7300,1,0,0 days 00:00:00.202895,SPY
32,1994-09-16 13:30:00+00:00,-1858.4992150690236,-1844.381498718978,-1852.8185385005702,0.004300192004525625,3.554936062381935e-05,5,True,252,7300,1,0,0 days 00:00:00.243874,SPY
33,1994-09-23 13:30:00+00:00,-1853.064899954211,-1838.9471836041653,-1847.3842233857574,0.004300979152200645,3.632560386352546e-05,5,True,252,7300,1,0,0 days 00:00:00.230732,SPY
34,1994-09-30 13:30:00+00:00,-1854.6875745445475,-1840.5698581945019,-1849.006897976094,0.004287451080829121,3.6087558857744135e-05,5,True,252,7300,1,0,0 days 00:00:00.237513,SPY
35,1994-10-07 13:30:00+00:00,-1847.98740061544,-1833.8696842653944,-1842.3067240469866,0.004357644410662453,3.706076409416619e-05,5,True,252,7300,1,0,0 days 00:00:00.200511,SPY
36,1994-10-14 13:30:00+00:00,-1843.3344906644375,-1829.2167743143918,-1837.653814095984,0.004414160584009071,3.7752659724280685e-05,5,True,252,7300,1,0,0 days 00:00:00.260392,SPY
37,1994-10-21 13:30:00+00:00,-1843.2484245058006,-1829.130708155755,-1837.5677479373471,0.004424647804756594,3.776534235004255e-05,5,True,252,7300,1,0,0 days 00:00:00.255903,SPY
38,1994-10-28 13:30:00+00:00,-1829.8802645585527,-1815.762548208507,-1824.1995879900992,0.004547021291391167,3.982325985985231e-05,5,True,252,7300,1,0,0 days 00:00:00.366113,SPY
39,1994-11-04 14:30:00+00:00,-1828.708289318105,-1814.5905729680594,-1823.0276127496516,0.00456134387559465,4.000812346118438e-05,5,True,252,7300,1,0,0 days 00:00:00.411489,SPY
40,1994-11-11 14:30:00+00:00,-1826.7128486887614,-1812.5951323387158,-1821.032172120308,0.0045968982067218075,4.032621035958118e-05,5,True,252,7300,1,0,0 days 00:00:00.242068,SPY
41,1994-11-18 14:30:00+00:00,-1824.101984397716,-1809.9842680476704,-1818.4213078292626,0.004626097899269754,4.0746301084909946e-05,5,True,252,7300,1,0,0 days 00:00:00.307160,SPY
42,1994-11-28 14:30:00+00:00,-1810.4371069224553,-1796.3193905724097,-1804.7564303540018,0.004742466339149287,4.301652558866584e-05,5,True,252,7300,1,0,0 days 00:00:00.274769,SPY
43,1994-12-05 14:30:00+00:00,-1806.3440873212735,-1792.2263709712279,-1800.66341075282,0.004787958103255609,4.371905154146581e-05,5,True,252,7300,1,0,0 days 00:00:00.300295,SPY
44,1994-12-12 14:30:00+00:00,-1803.336920530056,-1789.2192041800104,-1797.6562439616025,0.004885450479875809,4.4247043765149394e-05,5,True,252,7300,1,0,0 days 00:00:00.264858,SPY
45,1994-12-19 14:30:00+00:00,-1804.5336648087223,-1790.4159484586767,-1798.8529882402688,0.004918517700093208,4.403091155466422e-05,5,True,252,7300,1,0,0 days 00:00:00.532762,SPY
46,1994-12-27 14:30:00+00:00,-1798.5558679675073,-1784.4381516174617,-1792.8751913990538,0.004906103556617538,4.5076517174550344e-05,5,True,252,7300,1,0,0 days 00:00:00.230425,SPY
47,1995-01-04 14:30:00+00:00,-1798.8516982860792,-1784.7339819360336,-1793.1710217176258,0.004968812132825703,4.504093231117103e-05,5,True,252,7300,1,0,0 days 00:00:00.466036,SPY
48,1995-01-11 14:30:00+00:00,-1799.7790319290489,-1785.6613155790033,-1794.0983553605954,0.004879941920152621,4.486262017111986e-05,5,True,252,7300,1,0,0 days 00:00:00.233076,SPY
49,1995-01-18 14:30:00+00:00,-1797.657445743355,-1783.5397293933095,-1791.9767691749016,0.0048897542280029295,4.525030227411135e-05,5,True,252,7300,1,0,0 days 00:00:00.268992,SPY
50,1995-01-25 14:30:00+00:00,-1796.186403079746,-1782.0686867297004,-1790.5057265112926,0.004918646428775397,4.552407886726567e-05,5,True,252,7300,1,0,0 days 00:00:00.299266,SPY
51,1995-02-01 14:30:00+00:00,-1801.689271139745,-1787.5715547896993,-1796.0085945712915,0.004880673714359291,4.45372908351719e-05,5,True,252,7300,1,0,0 days 00:00:00.264647,SPY
52,1995-02-08 14:30:00+00:00,-1810.1978171877208,-1796.0801008376752,-1804.5171406192674,0.004790084120645171,4.3058486752086174e-05,5,True,252,7300,1,0,0 days 00:00:00.485962,SPY
53,1995-02-15 14:30:00+00:00,-1812.6813056811393,-1798.5635893310937,-1807.0006291126858,0.00473033726482176,4.263613175944186e-05,5,True,252,7300,1,0,0 days 00:00:00.295785,SPY
54,1995-02-23 14:30:00+00:00,-1815.0732900652915,-1800.955573715246,-1809.392613496838,0.00469642214458969,4.223372119310142e-05,5,True,252,7300,1,0,0 days 00:00:00.397751,SPY
55,1995-03-02 14:30:00+00:00,-1816.0435218319358,-1801.9258054818902,-1810.3628452634823,0.004694637060850635,4.207077262201959e-05,5,True,252,7300,1,0,0 days 00:00:00.454143,SPY
56,1995-03-09 14:30:00+00:00,-1816.3311549827904,-1802.2134386327448,-1810.650478414337,0.0046697841200958245,4.202326871316692e-05,5,True,252,7300,1,0,0 days 00:00:01.001634,SPY
57,1995-03-16 14:30:00+00:00,-1813.3873366252997,-1799.269620275254,-1807.7066600568462,0.004684302381149779,4.25168635261191e-05,5,True,252,7300,1,0,0 days 00:00:00.392822,SPY
58,1995-03-23 14:30:00+00:00,-1814.3947575320635,-1800.277041182018,-1808.71408096361,0.004648383602929895,4.2353214520944024e-05,5,True,252,7300,1,0,0 days 00:00:00.335144,SPY
59,1995-03-30 14:30:00+00:00,-1828.9782861293381,-1814.8605697792925,-1823.2976095608847,0.004545551457972247,3.996629519334863e-05,5,True,252,7300,1,0,0 days 00:00:00.677193,SPY
60,1995-04-06 13:30:00+00:00,-1844.6685498332329,-1830.5508334831873,-1838.9878732647794,0.004438828597393823,3.755378465174825e-05,5,True,252,7300,1,0,0 days 00:00:00.222260,SPY
61,1995-04-13 13:30:00+00:00,-1846.392997248033,-1832.2752808979874,-1840.7123206795795,0.004418154762419377,3.7297673285342225e-05,5,True,252,7300,1,0,0 days 00:00:00.544727,SPY
62,1995-04-21 13:30:00+00:00,-1850.1985630155718,-1836.0808466655262,-1844.5178864471184,0.004395658412842526,3.673862248459446e-05,5,True,252,7300,1,0,0 days 00:00:00.313530,SPY
63,1995-04-28 13:30:00+00:00,-1851.061878368051,-1836.9441620180055,-1845.3812017995976,0.004372003334506239,3.6612996877269996e-05,5,True,252,7300,1,0,0 days 00:00:00.440109,SPY
64,1995-05-05 13:30:00+00:00,-1849.8559886457524,-1835.7382722957068,-1844.175312077299,0.004366422301771371,3.678863743746999e-05,5,True,252,7300,1,0,0 days 00:00:00.280974,SPY
65,1995-05-12 13:30:00+00:00,-1855.4521526496153,-1841.3344362995697,-1849.7714760811618,0.004282851693289686,3.59806729742406e-05,5,True,252,7300,1,0,0 days 00:00:00.230425,SPY
66,1995-05-19 13:30:00+00:00,-1855.7201151013942,-1841.6023987513486,-1850.0394385329407,0.004266831623284966,3.5942421088348756e-05,5,True,252,7300,1,0,0 days 00:00:00.276681,SPY
67,1995-05-26 13:30:00+00:00,-1847.280953089446,-1833.1632367394004,-1841.6002765209926,0.00436158062377744,3.716648766463259e-05,5,True,252,7300,1,0,0 days 00:00:00.266690,SPY
68,1995-06-05 13:30:00+00:00,-1836.8982164853678,-1822.7805001353222,-1831.2175399169143,0.004423645812404628,3.8729762116484715e-05,5,True,252,7300,1,0,0 days 00:00:00.256186,SPY
69,1995-06-12 13:30:00+00:00,-1836.6650910235053,-1822.5473746734597,-1830.9844144550518,0.0044453659468528155,3.8765589677350886e-05,5,True,252,7300,1,0,0 days 00:00:00.359075,SPY
70,1995-06-19 13:30:00+00:00,-1838.757701166877,-1824.6399848168314,-1833.0770245984236,0.0044213653072242,3.844504864574277e-05,5,True,252,7300,1,0,0 days 00:00:00.194725,SPY
71,1995-06-26 13:30:00+00:00,-1853.540228506089,-1839.4225121560435,-1847.8595519376356,0.004323597403238503,3.6254685772447315e-05,5,True,252,7300,1,0,0 days 00:00:00.251381,SPY
72,1995-07-03 13:30:00+00:00,-1855.3605570496566,-1841.242840699611,-1849.679880481203,0.004296622091830125,3.5993720788836324e-05,5,True,252,7300,1,0,0 days 00:00:00.376085,SPY
73,1995-07-11 13:30:00+00:00,-1850.980743591289,-1836.8630272412433,-1845.3000670228355,0.004348853172121521,3.6624803518896995e-05,5,True,252,7300,1,0,0 days 00:00:00.216515,SPY
74,1995-07-18 13:30:00+00:00,-1846.9857441318827,-1832.868027781837,-1841.3050675634292,0.0044089559651939916,3.721005235178818e-05,5,True,252,7300,1,0,0 days 00:00:00.184279,SPY
75,1995-07-25 13:30:00+00:00,-1841.5792280601067,-1827.4615117100611,-1835.8985514916533,0.004488787505146099,3.801699781306811e-05,5,True,252,7300,1,0,0 days 00:00:00.114534,SPY
76,1995-08-01 13:30:00+00:00,-1840.8841207360165,-1826.7664043859709,-1835.203444167563,0.004510658109999545,3.812200648469038e-05,5,True,252,7300,1,0,0 days 00:00:00.271496,SPY
77,1995-08-08 13:30:00+00:00,-1842.2249270746543,-1828.1072107246086,-1836.5442505062008,0.004483875930408043,3.791970877015094e-05,5,True,252,7300,1,0,0 days 00:00:00.255276,SPY
78,1995-08-15 13:30:00+00:00,-1842.0802225739983,-1827.9625062239527,-1836.3995460055448,0.004477647260027069,3.794149266256799e-05,5,True,252,7300,1,0,0 days 00:00:00.142193,SPY
79,1995-08-22 13:30:00+00:00,-1842.726948568561,-1828.6092322185154,-1837.0462720001076,0.004461799339666565,3.7844224622080246e-05,5,True,252,7300,1,0,0 days 00:00:00.406674,SPY
80,1995-08-29 13:30:00+00:00,-1848.987092266713,-1834.8693759166674,-1843.3064156982596,0.004400856526372499,3.691566670962047e-05,5,True,252,7300,1,0,0 days 00:00:00.214164,SPY
81,1995-09-06 13:30:00+00:00,-1847.983319551417,-1833.8656032013714,-1842.3026429829636,0.004407536319867145,3.706302332139143e-05,5,True,252,7300,1,0,0 days 00:00:00.260154,SPY
82,1995-09-13 13:30:00+00:00,-1851.3749715878091,-1837.2572552377635,-1845.6942950193556,0.004372963300027112,3.656755535372342e-05,5,True,252,7300,1,0,0 days 00:00:00.169234,SPY
83,1995-09-20 13:30:00+00:00,-1865.41615578693,-1851.2984394368843,-1859.7354792184765,0.004336962795183646,3.458551336390321e-05,5,True,252,7300,1,0,0 days 00:00:00.255675,SPY
84,1995-09-27 13:30:00+00:00,-1866.6599477270493,-1852.5422313770036,-1860.9792711585958,0.004300973282797212,3.441543689037535e-05,5,True,252,7300,1,0,0 days 00:00:00.215351,SPY
85,1995-10-04 13:30:00+00:00,-1873.270112450246,-1859.1523961002003,-1867.5894358817925,0.004253359650305094,3.3524442810562286e-05,5,True,252,7300,1,0,0 days 00:00:00.261496,SPY
86,1995-10-11 13:30:00+00:00,-1881.3541244362052,-1867.2364080861596,-1875.6734478677517,0.004154600988663154,3.246604617224454e-05,5,True,252,7300,1,0,0 days 00:00:00.239700,SPY
87,1995-10-18 13:30:00+00:00,-1880.5037995532462,-1866.3860832032005,-1874.8231229847927,0.004160713963766105,3.257620738821725e-05,5,True,252,7300,1,0,0 days 00:00:00.230206,SPY
88,1995-10-25 13:30:00+00:00,-1881.8605511015435,-1867.7428347514979,-1876.17987453309,0.004138979411649276,3.2404246653013975e-05,5,True,252,7300,1,0,0 days 00:00:00.303328,SPY
89,1995-11-01 14:30:00+00:00,-1893.697798122532,-1879.5800817724864,-1888.0171215540786,0.0040930228618291575,3.091455710743533e-05,5,True,252,7300,1,0,0 days 00:00:00.244777,SPY
90,1995-11-08 14:30:00+00:00,-1897.6270814127424,-1883.5093650626968,-1891.946404844289,0.004078642155906635,3.0436124737567258e-05,5,True,252,7300,1,0,0 days 00:00:00.287662,SPY
91,1995-11-15 14:30:00+00:00,-1898.4743168727784,-1884.3566005227328,-1892.793640304325,0.004061608076681146,3.033417691035573e-05,5,True,252,7300,1,0,0 days 00:00:00.230687,SPY
92,1995-11-22 14:30:00+00:00,-1917.6790916157217,-1903.5613752656761,-1911.9984150472683,0.004005615737839352,2.8107824374612208e-05,5,True,252,7300,1,0,0 days 00:00:00.683540,SPY
93,1995-11-30 14:30:00+00:00,-1919.568929816036,-1905.4512134659903,-1913.8882532475825,0.0039859481916329305,2.7897836471271833e-05,5,True,252,7300,1,0,0 days 00:00:00.261112,SPY
94,1995-12-07 14:30:00+00:00,-1930.773906702988,-1916.6561903529423,-1925.0932301345345,0.0038232144425155226,2.6662594715025168e-05,5,True,252,7300,1,0,0 days 00:00:00.631977,SPY
95,1995-12-14 14:30:00+00:00,-1929.0721694115173,-1914.9544530614717,-1923.3914928430638,0.0038688418488006856,2.685283123878205e-05,5,True,252,7300,1,0,0 days 00:00:00.599432,SPY
96,1995-12-21 14:30:00+00:00,-1900.3751325705698,-1886.2574162205242,-1894.6944560021163,0.004104733243741087,3.010575347268428e-05,5,True,252,7300,1,0,0 days 00:00:00.211512,SPY
97,1995-12-29 14:30:00+00:00,-1907.1554022805778,-1893.0376859305322,-1901.4747257121244,0.004056123676373143,2.9306514679735476e-05,5,True,252,7300,1,0,0 days 00:00:00.412683,SPY
98,1996-01-08 14:30:00+00:00,-1900.5218950436756,-1886.40417869363,-1894.8412184752221,0.0041288830878734705,3.0088192429247965e-05,5,True,252,7300,1,0,0 days 00:00:00.236666,SPY
99,1996-01-15 14:30:00+00:00,-1890.8888536011855,-1876.7711372511399,-1885.208177032732,0.004160383313055902,3.125536078540702e-05,5,True,252,7300,1,0,0 days 00:00:00.601267,SPY
100,1996-01-22 14:30:00+00:00,-1886.7484830317626,-1872.630766681717,-1881.0678064633091,0.004212361946357028,3.177707952914401e-05,5,True,252,7300,1,0,0 days 00:00:00.259672,SPY
101,1996-01-29 14:30:00+00:00,-1882.7076813492145,-1868.5899649991688,-1877.027004780761,0.004277314537093351,3.229169709537519e-05,5,True,252,7300,1,0,0 days 00:00:00.305961,SPY
102,1996-02-05 14:30:00+00:00,-1882.1715530316142,-1868.0538366815686,-1876.4908764631607,0.004301501915620423,3.2359980583489664e-05,5,True,252,7300,1,0,0 days 00:00:00.777846,SPY
103,1996-02-12 14:30:00+00:00,-1874.056237993031,-1859.9385216429853,-1868.3755614245774,0.0044335729765968895,3.3419788084822694e-05,5,True,252,7300,1,0,0 days 00:00:00.389893,SPY
104,1996-02-20 14:30:00+00:00,-1865.4510751976563,-1851.3333588476107,-1859.7703986292029,0.004532290360871064,3.458095425774959e-05,5,True,252,7300,1,0,0 days 00:00:00.313208,SPY
105,1996-02-27 14:30:00+00:00,-1853.0848420577604,-1838.9671257077148,-1847.404165489307,0.004639581663471079,3.632028810838991e-05,5,True,252,7300,1,0,0 days 00:00:00.466811,SPY
106,1996-03-05 14:30:00+00:00,-1844.759792985438,-1830.6420766353924,-1839.0791164169846,0.0047466447970840545,3.754011374591883e-05,5,True,252,7300,1,0,0 days 00:00:00.269343,SPY
107,1996-03-12 14:30:00+00:00,-1813.8280637781002,-1799.7103474280545,-1808.1473872096467,0.004902307160682477,4.2442760156295804e-05,5,True,252,7300,1,0,0 days 00:00:00.549177,SPY
108,1996-03-19 14:30:00+00:00,-1811.8409251524458,-1797.7232088024002,-1806.1602485839924,0.004886444645323546,4.277059661915954e-05,5,True,252,7300,1,0,0 days 00:00:00.318795,SPY
109,1996-03-26 14:30:00+00:00,-1814.7639343584508,-1800.6462180084052,-1809.0832577899973,0.004876845390045412,4.227319133123259e-05,5,True,252,7300,1,0,0 days 00:00:00.551854,SPY
110,1996-04-02 14:30:00+00:00,-1808.2632977798646,-1794.145581429819,-1802.5826212114112,0.004964089943169228,4.338749722258475e-05,5,True,252,7300,1,0,0 days 00:00:00.330442,SPY
111,1996-04-10 13:30:00+00:00,-1790.3272335375104,-1776.2095171874648,-1784.646556969057,0.005137116202680289,4.659090040889506e-05,5,True,252,7300,1,0,0 days 00:00:00.308253,SPY
112,1996-04-17 13:30:00+00:00,-1789.0307130496324,-1774.9129966995868,-1783.350036481179,0.0051477181133700685,4.6830879739691784e-05,5,True,252,7300,1,0,0 days 00:00:00.319099,SPY
113,1996-04-24 13:30:00+00:00,-1790.8493453047204,-1776.7316289546748,-1785.168668736267,0.00512966129280535,4.6493635056573236e-05,5,True,252,7300,1,0,0 days 00:00:00.265576,SPY
114,1996-05-01 13:30:00+00:00,-1792.909789255286,-1778.7920729052403,-1787.2291126868324,0.005104544855696958,4.611591391381924e-05,5,True,252,7300,1,0,0 days 00:00:00.315969,SPY
115,1996-05-08 13:30:00+00:00,-1783.093320923866,-1768.9756045738204,-1777.4126443554126,0.005220401204132637,4.794786607106823e-05,5,True,252,7300,1,0,0 days 00:00:00.192938,SPY
116,1996-05-15 13:30:00+00:00,-1777.0835861317532,-1762.9658697817076,-1771.4029095632998,0.005309556007140352,4.9105373353513346e-05,5,True,252,7300,1,0,0 days 00:00:00.305780,SPY
117,1996-05-22 13:30:00+00:00,-1782.7963458637869,-1768.6786295137413,-1777.1156692953334,0.005270083935342702,4.80066176678248e-05,5,True,252,7300,1,0,0 days 00:00:00.158172,SPY
118,1996-05-30 13:30:00+00:00,-1789.6949350604011,-1775.5772187103555,-1784.0142584919477,0.005232514563685222,4.670834478407953e-05,5,True,252,7300,1,0,0 days 00:00:00.266129,SPY
119,1996-06-06 13:30:00+00:00,-1786.3466020920655,-1772.2288857420199,-1780.665925523612,0.005291994292167351,4.73331296307946e-05,5,True,252,7300,1,0,0 days 00:00:00.458205,SPY
120,1996-06-13 13:30:00+00:00,-1790.1012411783418,-1775.9835248282961,-1784.4205646098883,0.005194981170661992,4.663118046417758e-05,5,True,252,7300,1,0,0 days 00:00:00.545250,SPY
121,1996-06-20 13:30:00+00:00,-1790.3721840487592,-1776.2544676987136,-1784.6915074803057,0.005236947388150654,4.6579548988553255e-05,5,True,252,7300,1,0,0 days 00:00:00.257883,SPY
122,1996-06-27 13:30:00+00:00,-1790.4899570861976,-1776.372240736152,-1784.8092805177441,0.005241116996990888,4.6515822297138365e-05,5,True,252,7300,1,0,0 days 00:00:00.273258,SPY
123,1996-07-05 13:30:00+00:00,-1781.826874248285,-1767.7091578982395,-1776.1461976798316,0.005251540312553895,4.818971514026594e-05,5,True,252,7300,1,0,0 days 00:00:00.235986,SPY
124,1996-07-12 13:30:00+00:00,-1775.4794600515327,-1761.361743701487,-1769.7987834830792,0.00529762875105806,4.9418945239521956e-05,5,True,252,7300,1,0,0 days 00:00:00.225166,SPY
125,1996-07-19 13:30:00+00:00,-1755.2193019536703,-1741.1015856036247,-1749.5386253852168,0.005433187385824681,5.355618664411415e-05,5,True,252,7300,1,0,0 days 00:00:00.491093,SPY
126,1996-07-26 13:30:00+00:00,-1752.7397986930864,-1738.6220823430408,-1747.059122124633,0.00546077787028388,5.408574233807537e-05,5,True,252,7300,1,0,0 days 00:00:00.337945,SPY
127,1996-08-02 13:30:00+00:00,-1736.2352850362165,-1722.117568686171,-1730.554608467763,0.005668097017310049,5.7746624653817244e-05,5,True,252,7300,1,0,0 days 00:00:00.577271,SPY
128,1996-08-09 13:30:00+00:00,-1735.8551418087873,-1721.7374254587417,-1730.1744652403338,0.005687033300568593,5.7833801437705696e-05,5,True,252,7300,1,0,0 days 00:00:00.266505,SPY
129,1996-08-16 13:30:00+00:00,-1733.9821071828455,-1719.8643908328,-1728.301430614392,0.005737307369126253,5.8265220479775806e-05,5,True,252,7300,1,0,0 days 00:00:00.409224,SPY
130,1996-08-23 13:30:00+00:00,-1732.70103729656,-1718.5833209465143,-1727.0203607281064,0.005762150089536059,5.856221494702289e-05,5,True,252,7300,1,0,0 days 00:00:00.275411,SPY
131,1996-08-30 13:30:00+00:00,-1728.623546558754,-1714.5058302087084,-1722.9428699903006,0.005848858430512052,5.951748827718423e-05,5,True,252,7300,1,0,0 days 00:00:00.432160,SPY
132,1996-09-09 13:30:00+00:00,-1721.7999742666154,-1707.6822579165698,-1716.119297698162,0.0059605364998968745,6.115109807996034e-05,5,True,252,7300,1,0,0 days 00:00:00.387955,SPY
133,1996-09-16 13:30:00+00:00,-1719.7483581591512,-1705.6306418091056,-1714.0676815906977,0.005970103712476697,6.165094692589328e-05,5,True,252,7300,1,0,0 days 00:00:00.296122,SPY
134,1996-09-23 13:30:00+00:00,-1721.1267751750372,-1707.0090588249916,-1715.4460986065837,0.0059407693915065184,6.131464992248821e-05,5,True,252,7300,1,0,0 days 00:00:00.362396,SPY
135,1996-09-30 13:30:00+00:00,-1722.5103789003774,-1708.3926625503318,-1716.829702331924,0.005886574498555654,6.0978938884690376e-05,5,True,252,7300,1,0,0 days 00:00:00.306105,SPY
136,1996-10-07 13:30:00+00:00,-1720.3372715726946,-1706.219555222649,-1714.6565950042411,0.0059309451003999,6.150705803700465e-05,5,True,252,7300,1,0,0 days 00:00:00.550865,SPY
137,1996-10-14 13:30:00+00:00,-1717.6919866472356,-1703.57427029719,-1712.0113100787821,0.0059753229050289545,6.21561250553584e-05,5,True,252,7300,1,0,0 days 00:00:00.281748,SPY
138,1996-10-21 13:30:00+00:00,-1718.6790455068717,-1704.561329156826,-1712.9983689384183,0.005946862234873102,6.191313858919558e-05,5,True,252,7300,1,0,0 days 00:00:00.267801,SPY
139,1996-10-28 14:30:00+00:00,-1719.4519577891465,-1705.3342414391009,-1713.771281220693,0.0059302620983225475,6.172349995467552e-05,5,True,252,7300,1,0,0 days 00:00:00.221631,SPY
