asofdate,pnl,pointForecast,forecastday,product_name
2011-06-29 13:30:00+00:00,1.2850100000000069,44.11909721916017,5,BATS_BATS_CORN
2011-07-14 13:30:00+00:00,2.3200000000000003,41.93202030991458,5,BATS_BATS_CORN
2011-08-04 13:30:00+00:00,1.220009999999995,46.20218497802642,5,BATS_BATS_CORN
2011-08-18 13:30:00+00:00,0.759999999999998,47.35147859153132,5,BATS_BATS_CORN
2011-08-25 13:30:00+00:00,-0.1300099999999986,47.29005086821015,5,BATS_BATS_CORN
2011-10-07 13:30:00+00:00,2.5700000000000003,40.15982717412317,5,BATS_BATS_CORN
2011-11-11 14:30:00+00:00,0.2700099999999992,43.56365240997248,5,BATS_BATS_CORN
2011-11-18 14:30:00+00:00,1.5,42.0862847203412,5,BATS_BATS_CORN
2011-11-28 14:30:00+00:00,1.8099900000000064,40.156504690528735,5,BATS_BATS_CORN
2011-12-05 14:30:00+00:00,1.2399899999999988,39.00560572601999,5,BATS_BATS_CORN
2011-12-19 14:30:00+00:00,0.1019999999999967,38.877392829049874,5,BATS_BATS_CORN
2012-01-19 14:30:00+00:00,0.4499899999999996,42.05495136470753,5,BATS_BATS_CORN
2012-01-26 14:30:00+00:00,2.8000100000000003,39.31553394930671,5,BATS_BATS_CORN
2012-03-09 14:30:00+00:00,0.8599999999999994,41.052310368617015,5,BATS_BATS_CORN
2012-03-30 13:30:00+00:00,1.5300200000000004,39.99928422657796,5,BATS_BATS_CORN
2012-04-09 13:30:00+00:00,0.7800000000000011,39.23461815932934,5,BATS_BATS_CORN
2012-04-16 13:30:00+00:00,0.1500099999999946,39.47718374360401,5,BATS_BATS_CORN
2012-04-23 13:30:00+00:00,1.8729999999999976,37.51119070574392,5,BATS_BATS_CORN
2012-05-14 13:30:00+00:00,1.3900000000000006,37.4402183709394,5,BATS_BATS_CORN
2012-05-21 13:30:00+00:00,1.9699999999999989,35.50040743164625,5,BATS_BATS_CORN
2012-06-05 13:30:00+00:00,1.5100100000000012,36.027508823382085,5,BATS_BATS_CORN
2012-06-12 13:30:00+00:00,0.4499999999999957,35.39429799177014,5,BATS_BATS_CORN
2012-07-03 13:30:00+00:00,2.8999900000000025,41.64763414243058,5,BATS_BATS_CORN
2012-07-11 13:30:00+00:00,3.0,44.607680617248434,5,BATS_BATS_CORN
2012-07-18 13:30:00+00:00,1.3400000000000034,45.99199421098806,5,BATS_BATS_CORN
2012-07-25 13:30:00+00:00,4.059989999999999,50.056363298903165,5,BATS_BATS_CORN
2012-08-08 13:30:00+00:00,0.8399999999999963,50.67197717692487,5,BATS_BATS_CORN
2012-08-15 13:30:00+00:00,1.0,51.68909004477271,5,BATS_BATS_CORN
2012-08-29 13:30:00+00:00,1.710009999999997,52.54045846680207,5,BATS_BATS_CORN
2012-10-25 13:30:00+00:00,1.0200099999999992,48.233054144700375,5,BATS_BATS_CORN
2012-11-05 14:30:00+00:00,0.4600099999999969,47.70052172614215,5,BATS_BATS_CORN
2012-11-12 14:30:00+00:00,0.4199899999999985,47.35523975642791,5,BATS_BATS_CORN
2012-11-19 14:30:00+00:00,1.239990000000006,46.09242600448534,5,BATS_BATS_CORN
2012-12-11 14:30:00+00:00,0.4000000000000057,47.92892124690248,5,BATS_BATS_CORN
2012-12-18 14:30:00+00:00,1.3399900000000002,46.535945812478005,5,BATS_BATS_CORN
2012-12-26 14:30:00+00:00,0.4700099999999949,46.15946941361294,5,BATS_BATS_CORN
2013-01-03 14:30:00+00:00,1.970000000000006,44.24413162053351,5,BATS_BATS_CORN
2013-01-10 14:30:00+00:00,0.7199999999999989,43.41241386527921,5,BATS_BATS_CORN
2013-02-01 14:30:00+00:00,0.3500000000000014,44.42976329084375,5,BATS_BATS_CORN
2013-02-15 14:30:00+00:00,1.829979999999999,43.30100157335599,5,BATS_BATS_CORN
2013-02-25 14:30:00+00:00,0.7010099999999966,42.662200356950656,5,BATS_BATS_CORN
2013-03-04 14:30:00+00:00,0.9690100000000044,41.66264273731862,5,BATS_BATS_CORN
2013-04-02 13:30:00+00:00,0.6800099999999958,43.95509487244571,5,BATS_BATS_CORN
2013-04-09 13:30:00+00:00,3.80001,40.02792389741606,5,BATS_BATS_CORN
2013-04-16 13:30:00+00:00,-0.0600000000000022,40.11112345110887,5,BATS_BATS_CORN
2013-04-30 13:30:00+00:00,1.6500000000000057,39.08685964939311,5,BATS_BATS_CORN
2013-05-14 13:30:00+00:00,1.200019999999995,40.28239620393752,5,BATS_BATS_CORN
2013-05-29 13:30:00+00:00,1.5399999999999991,39.2564935016165,5,BATS_BATS_CORN
