,asofdate,aic,bic,hqic,mae,mse,forecastHorizon,diff,trainDFLength,num_models,order_p,order_q,time,product_name,ar.L1.close
15,2008-09-04 13:30:00+00:00,-869.1341235619562,-858.5458362994219,-864.8736161356161,0.031211344509922922,0.0018167404215119506,5,True,252,3500,1,0,0 days 00:00:00.072031,ovx,0.062234677272878826
16,2008-09-11 13:30:00+00:00,-869.2225703337812,-858.6342830712468,-864.962062907441,0.03120387048375055,0.001816147830680587,5,True,252,3500,1,0,0 days 00:00:00.152024,ovx,0.062320427554856776
17,2008-09-18 13:30:00+00:00,-861.3317191230443,-850.74343186051,-857.0712116967042,0.0316928922321319,0.001873881159803365,5,True,252,3500,1,0,0 days 00:00:00.127947,ovx,0.06236961008572503
18,2008-09-25 13:30:00+00:00,-856.7994435508136,-846.2111562882793,-852.5389361244735,0.032253289417471895,0.0019081005745866181,5,True,252,3500,1,0,0 days 00:00:00.103997,ovx,0.062446438722529786
19,2008-10-02 13:30:00+00:00,-838.181195349607,-827.5929080870727,-833.9206879232669,0.03293489442863367,0.002054193423061142,5,True,252,3500,1,0,0 days 00:00:00.112039,ovx,0.06210675437638685
20,2008-10-09 13:30:00+00:00,-830.8552462954655,-820.2669590329311,-826.5947388691253,0.03328472787532768,0.0021147453423319474,5,True,252,3500,1,0,0 days 00:00:00.111960,ovx,0.062046091202360903
21,2008-10-16 13:30:00+00:00,-822.9202431603445,-812.3319558978102,-818.6597357340044,0.033759277311692114,0.0021825118273334433,5,True,252,3500,1,0,0 days 00:00:00.120427,ovx,0.062277614761716775
22,2008-10-23 13:30:00+00:00,-813.4453012884825,-802.8570140259482,-809.1847938621423,0.034084433514332435,0.0022659617194716636,5,True,252,3500,1,0,0 days 00:00:00.083398,ovx,0.06199165912297919
23,2008-10-30 13:30:00+00:00,-800.3566991473325,-789.7684118847982,-796.0961917209924,0.03514381093102414,0.0023866763262036096,5,True,252,3500,1,0,0 days 00:00:00.108604,ovx,0.06163115411123433
24,2008-11-06 14:30:00+00:00,-803.6549117445498,-793.0666244820155,-799.3944043182097,0.03477740539728981,0.0023561008959338283,5,True,252,3500,1,0,0 days 00:00:00.112036,ovx,0.061843301317852255
25,2008-11-13 14:30:00+00:00,-800.7420316457514,-790.153744383217,-796.4815242194112,0.034911633310487446,0.0023829639872112777,5,True,252,3500,1,0,0 days 00:00:00.088268,ovx,0.06136838937786503
26,2008-11-20 14:30:00+00:00,-802.8329202719184,-792.2446330093841,-798.5724128455782,0.03485220352083599,0.002363493514127766,5,True,252,3500,1,0,0 days 00:00:00.128005,ovx,0.06175497881733693
27,2008-11-28 14:30:00+00:00,-784.2190226337367,-773.6307353712024,-779.9585152073965,0.03567165537132699,0.002544688190654991,5,True,252,3500,1,0,0 days 00:00:00.136034,ovx,0.061946068427912004
28,2008-12-05 14:30:00+00:00,-781.2481277755977,-770.6598405130634,-776.9876203492576,0.035864374063212245,0.0025744527161821957,5,True,252,3500,1,0,0 days 00:00:00.096002,ovx,0.060789224950353986
29,2008-12-12 14:30:00+00:00,-780.5821483518811,-769.9938610893468,-776.3216409255409,0.035969249488999315,0.0025811512373771044,5,True,252,3500,1,0,0 days 00:00:00.095981,ovx,0.060776263761773565
30,2008-12-19 14:30:00+00:00,-778.5869341496867,-767.9986468871524,-774.3264267233466,0.03614732376330807,0.0026019315452728764,5,True,252,3500,1,0,0 days 00:00:00.120046,ovx,0.06074801193918941
31,2008-12-29 14:30:00+00:00,-783.6208128997515,-773.0325256372172,-779.3603054734114,0.03587829188129775,0.0025524802952228316,5,True,252,3500,1,0,0 days 00:00:00.095942,ovx,0.06068419292310829
32,2009-01-06 14:30:00+00:00,-792.0869592162334,-781.498671953699,-787.8264517898932,0.03542285890365962,0.002467945244620383,5,True,252,3500,1,0,0 days 00:00:00.096003,ovx,0.060324614921997935
33,2009-01-13 14:30:00+00:00,-793.7934494421103,-783.205162179576,-789.5329420157701,0.035272543143110846,0.002449231120166766,5,True,252,3500,1,0,0 days 00:00:00.119990,ovx,0.05992343381201548
34,2009-01-21 14:30:00+00:00,-789.346539286198,-778.7582520236637,-785.0860318598578,0.03583130364717298,0.0024928911832787825,5,True,252,3500,1,0,0 days 00:00:00.096038,ovx,0.060017415270995904
35,2009-01-28 14:30:00+00:00,-796.6321951205083,-786.043907857974,-792.3716876941681,0.03527154761044069,0.002426609015910152,5,True,252,3500,1,0,0 days 00:00:00.095997,ovx,0.061018656509526155
36,2009-02-04 14:30:00+00:00,-800.3849550376493,-789.796667775115,-796.1244476113092,0.035013839468889085,0.002386713193106583,5,True,252,3500,1,0,0 days 00:00:00.088005,ovx,0.060499111500313126
37,2009-02-11 14:30:00+00:00,-801.8818536058665,-791.2935663433321,-797.6213461795263,0.03462358339432404,0.0023718540891576466,5,True,252,3500,1,0,0 days 00:00:00.143964,ovx,0.06030056079566691
38,2009-02-19 14:30:00+00:00,-794.1252822440907,-783.5369949815564,-789.8647748177506,0.03529250534763839,0.002446530991546038,5,True,252,3500,1,0,0 days 00:00:00.112581,ovx,0.060431003554887806
39,2009-02-26 14:30:00+00:00,-799.6089483751153,-789.020661112581,-795.3484409487752,0.034796376274082455,0.0023939748211492676,5,True,252,3500,1,0,0 days 00:00:00.088041,ovx,0.060356420559982166
40,2009-03-05 14:30:00+00:00,-795.1990016875455,-784.6107144250112,-790.9384942612054,0.03510465785300533,0.0024363334789865984,5,True,252,3500,1,0,0 days 00:00:00.103960,ovx,0.06033127753506876
41,2009-03-12 13:30:00+00:00,-790.8984727795447,-780.3101855170104,-786.6379653532045,0.03520467455231672,0.002477569870184402,5,True,252,3500,1,0,0 days 00:00:00.079967,ovx,0.060280399051372
42,2009-03-19 13:30:00+00:00,-776.2549541157936,-765.6666668532592,-771.9944466894534,0.0361217451421256,0.002625750460810121,5,True,252,3500,1,0,0 days 00:00:00.111993,ovx,0.06178768820342512
43,2009-03-26 13:30:00+00:00,-771.8942151214025,-761.3059278588681,-767.6337076950623,0.03630214255310403,0.0026726663838401612,5,True,252,3500,1,0,0 days 00:00:00.096011,ovx,0.05997470747184365
44,2009-04-02 13:30:00+00:00,-751.9188554464569,-741.3305681839225,-747.6583480201167,0.037534704163124454,0.002892248812706707,5,True,252,3500,1,0,0 days 00:00:00.096002,ovx,0.05976213066865067
45,2009-04-09 13:30:00+00:00,-749.7081714513721,-739.1198841888378,-745.4476640250319,0.037848453216001776,0.002917591940314409,5,True,252,3500,1,0,0 days 00:00:00.103998,ovx,0.05987886285403569
46,2009-04-17 13:30:00+00:00,-707.3151660454063,-696.726878782872,-703.0546586190661,0.041241080657856484,0.003456082911426346,5,True,252,3500,1,0,0 days 00:00:00.120029,ovx,0.06110846049692472
47,2009-04-24 13:30:00+00:00,-707.2360016115955,-696.6477143490612,-702.9754941852553,0.04141795417528803,0.0034514610761185623,5,True,252,3500,1,0,0 days 00:00:00.127961,ovx,0.056442385300185964
48,2009-05-01 13:30:00+00:00,-708.4198463595081,-697.8315590969738,-704.159338933168,0.04141274739427682,0.003435141284374679,5,True,252,3500,1,0,0 days 00:00:00.088005,ovx,0.05662841021362783
49,2009-05-08 13:30:00+00:00,-706.9930020220519,-696.4047147595176,-702.7324945957117,0.04163850649062269,0.0034546643045398266,5,True,252,3500,1,0,0 days 00:00:00.079994,ovx,0.05672560222607055
50,2009-05-15 13:30:00+00:00,-707.2154450042357,-696.6271577417014,-702.9549375778955,0.04155104252246073,0.003451845433051029,5,True,252,3500,1,0,0 days 00:00:00.080041,ovx,0.056634233161865596
51,2009-05-22 13:30:00+00:00,-704.643268933649,-694.0549816711147,-700.3827615073088,0.041794922266731434,0.0034872891218231555,5,True,252,3500,1,0,0 days 00:00:00.087957,ovx,0.05681270241271479
52,2009-06-01 13:30:00+00:00,-704.858653295371,-694.2703660328367,-700.5981458690309,0.04176007266295574,0.0034851850662918583,5,True,252,3500,1,0,0 days 00:00:00.095999,ovx,0.056864966193927606
53,2009-06-08 13:30:00+00:00,-704.1033209708957,-693.5150337083613,-699.8428135445555,0.04169938746055472,0.0034948642971697717,5,True,252,3500,1,0,0 days 00:00:00.160358,ovx,0.05689343465410617
54,2009-06-15 13:30:00+00:00,-716.9239700701943,-706.33568280766,-712.6634626438541,0.040986105339152125,0.003333856864189853,5,True,252,3500,1,0,0 days 00:00:00.103723,ovx,0.05737371699024698
55,2009-06-22 13:30:00+00:00,-721.1412481698466,-710.5529609073122,-716.8807407435064,0.04054516251581748,0.0032666475853025145,5,True,252,3500,1,0,0 days 00:00:00.080435,ovx,0.05701177406412737
56,2009-06-29 13:30:00+00:00,-719.2002291426028,-708.6119418800685,-714.9397217162626,0.040750035277278926,0.0032941720038268626,5,True,252,3500,1,0,0 days 00:00:00.095974,ovx,0.05718511172111974
57,2009-07-07 13:30:00+00:00,-714.5399192421083,-703.951631979574,-710.2794118157682,0.041450752265736315,0.003353612247100123,5,True,252,3500,1,0,0 days 00:00:00.088342,ovx,0.05743799994408764
58,2009-07-14 13:30:00+00:00,-714.7471983343565,-704.1589110718222,-710.4866909080164,0.04138093577177413,0.0033515154149555797,5,True,252,3500,1,0,0 days 00:00:00.087818,ovx,0.05747611478514729
59,2009-07-21 13:30:00+00:00,-714.3711670542992,-703.7828797917649,-710.1106596279591,0.04144971356073425,0.003358963518639798,5,True,252,3500,1,0,0 days 00:00:00.111994,ovx,0.057637356224261166
60,2009-07-28 13:30:00+00:00,-715.9605158911048,-705.3722286285705,-711.7000084647647,0.04105957670344943,0.003334298745521241,5,True,252,3500,1,0,0 days 00:00:00.064009,ovx,0.05740536101054174
61,2009-08-04 13:30:00+00:00,-714.0337391053152,-703.4454518427809,-709.7732316789751,0.04142433000710311,0.0033600718696278633,5,True,252,3500,1,0,0 days 00:00:00.072053,ovx,0.05746928839232298
62,2009-08-11 13:30:00+00:00,-714.4456475105206,-703.8573602479863,-710.1851400841805,0.04130814263089111,0.0033544021317131224,5,True,252,3500,1,0,0 days 00:00:00.095996,ovx,0.05744281178664628
63,2009-08-18 13:30:00+00:00,-714.4478787747997,-703.8595915122654,-710.1873713484596,0.041398862110439166,0.003355371036736116,5,True,252,3500,1,0,0 days 00:00:00.080442,ovx,0.0575237806004636
64,2009-08-25 13:30:00+00:00,-715.7421931811017,-705.1539059185674,-711.4816857547615,0.041060077962116595,0.0033390368207106714,5,True,252,3500,1,0,0 days 00:00:00.080014,ovx,0.05743746448249972
65,2009-09-01 13:30:00+00:00,-716.9531032113235,-706.3648159487892,-712.6925957849834,0.04084129788716819,0.003321876140734592,5,True,252,3500,1,0,0 days 00:00:00.095757,ovx,0.057250016842085055
66,2009-09-09 13:30:00+00:00,-716.3559854953791,-705.7676982328447,-712.0954780690389,0.04105720560750332,0.003328974801511326,5,True,252,3500,1,0,0 days 00:00:00.081239,ovx,0.057253325660368594
67,2009-09-16 13:30:00+00:00,-721.1474318835307,-710.5591446209963,-716.8869244571905,0.04058234064620398,0.0032663799119985273,5,True,252,3500,1,0,0 days 00:00:00.095054,ovx,0.057114272405983595
68,2009-09-23 13:30:00+00:00,-723.5630730153176,-712.9747857527833,-719.3025655889775,0.040088394324567386,0.003235149962240391,5,True,252,3500,1,0,0 days 00:00:00.064102,ovx,0.057150859346121505
69,2009-09-30 13:30:00+00:00,-734.9050863366807,-724.3167990741464,-730.6445789103406,0.0396006392835136,0.00309306259879034,5,True,252,3500,1,0,0 days 00:00:00.103950,ovx,0.05706876311667353
70,2009-10-07 13:30:00+00:00,-741.7834776431727,-731.1951903806383,-737.5229702168325,0.03877534599561579,0.0030096524002859756,5,True,252,3500,1,0,0 days 00:00:00.160125,ovx,0.05691132172691998
71,2009-10-14 13:30:00+00:00,-747.9089182108213,-737.320630948287,-743.6484107844811,0.038207773090805586,0.002936950342417592,5,True,252,3500,1,0,0 days 00:00:00.079982,ovx,0.05671036854297199
72,2009-10-21 13:30:00+00:00,-749.246456165674,-738.6581689031397,-744.9859487393338,0.0383866007682938,0.0029403998236640972,5,True,252,3500,1,0,0 days 00:00:00.096327,ovx,0.05731176724840863
73,2009-10-28 13:30:00+00:00,-757.8579673550104,-747.269680092476,-753.5974599286702,0.03748546527256609,0.002839504296472839,5,True,252,3500,1,0,0 days 00:00:00.111997,ovx,0.05754438610710263
74,2009-11-04 14:30:00+00:00,-765.0589536871192,-754.4706664245849,-760.7984462607791,0.0368964524274914,0.0027437301311254536,5,True,252,3500,1,0,0 days 00:00:00.071778,ovx,0.05662124903009078
75,2009-11-11 14:30:00+00:00,-767.0262379964514,-756.4379507339171,-762.7657305701113,0.03683105047110309,0.002728097056642005,5,True,252,3500,1,0,0 days 00:00:00.104113,ovx,0.056887005073449334
76,2009-11-18 14:30:00+00:00,-770.6881175915568,-760.0998303290224,-766.4276101652166,0.03660515598107303,0.0026852082773149346,5,True,252,3500,1,0,0 days 00:00:00.080035,ovx,0.05671458468037786
77,2009-11-25 14:30:00+00:00,-775.1424833484542,-764.5541960859199,-770.8819759221141,0.03622552746667434,0.0026685717393215794,5,True,252,3500,1,0,0 days 00:00:00.091358,ovx,0.05795969178136742
78,2009-12-03 14:30:00+00:00,-790.0173121335366,-779.4290248710023,-785.7568047071965,0.03494534123727078,0.0024850965769219703,5,True,252,3500,1,0,0 days 00:00:00.085076,ovx,0.056613541669604445
79,2009-12-10 14:30:00+00:00,-791.625126031504,-781.0368387689697,-787.3646186051639,0.03481429968739367,0.0024709644680364507,5,True,252,3500,1,0,0 days 00:00:00.088344,ovx,0.05671651898968066
80,2009-12-17 14:30:00+00:00,-792.528310947201,-781.9400236846667,-788.2678035208609,0.03462623245816703,0.002461631565675766,5,True,252,3500,1,0,0 days 00:00:00.096311,ovx,0.056834994494767796
81,2009-12-24 14:30:00+00:00,-792.570887388856,-781.9826001263217,-788.3103799625159,0.034652239836996376,0.0024600145121089663,5,True,252,3500,1,0,0 days 00:00:00.080559,ovx,0.056786502564210764
82,2010-01-04 14:30:00+00:00,-797.347705936248,-786.7594186737136,-793.0871985099078,0.03420565642855848,0.002416588273193097,5,True,252,3500,1,0,0 days 00:00:00.096002,ovx,0.056637023977298216
83,2010-01-11 14:30:00+00:00,-798.3497399387555,-787.7614526762212,-794.0892325124154,0.03382628775885234,0.00240414873390187,5,True,252,3500,1,0,0 days 00:00:00.080057,ovx,0.056648730269863584
84,2010-01-19 14:30:00+00:00,-794.7650819407551,-784.1767946782207,-790.5045745144149,0.03435738041640197,0.0024458136043028814,5,True,252,3500,1,0,0 days 00:00:00.087940,ovx,0.057183276807127155
85,2010-01-26 14:30:00+00:00,-791.7601138069516,-781.1718265444173,-787.4996063806115,0.03457696339290575,0.0024689617176980446,5,True,252,3500,1,0,0 days 00:00:00.080567,ovx,0.05692022550467058
86,2010-02-02 14:30:00+00:00,-792.2227534620398,-781.6344661995055,-787.9622460356996,0.03458839449921363,0.0024661200287814573,5,True,252,3500,1,0,0 days 00:00:00.112004,ovx,0.05693717600887284
87,2010-02-09 14:30:00+00:00,-782.4368796655523,-771.848592403018,-778.1763722392121,0.035150735932987814,0.00256132565946637,5,True,252,3500,1,0,0 days 00:00:00.087957,ovx,0.057447433591633484
88,2010-02-17 14:30:00+00:00,-790.1375827486039,-779.5492954860696,-785.8770753222637,0.0345848269879798,0.0024841051747543914,5,True,252,3500,1,0,0 days 00:00:00.080002,ovx,0.057292803621829654
89,2010-02-24 14:30:00+00:00,-789.8254576503813,-779.237170387847,-785.5649502240411,0.034741082731649074,0.002488394610285051,5,True,252,3500,1,0,0 days 00:00:00.216007,ovx,0.057257817481419185
90,2010-03-03 14:30:00+00:00,-795.8929730445576,-785.3046857820233,-791.6324656182175,0.034272949388134584,0.00242791348564806,5,True,252,3500,1,0,0 days 00:00:00.088001,ovx,0.05699506665734105
91,2010-03-10 14:30:00+00:00,-796.1320785764309,-785.5437913138966,-791.8715711500907,0.034264795750710446,0.002434750183930571,5,True,252,3500,1,0,0 days 00:00:00.096031,ovx,0.05777202481693055
92,2010-03-17 13:30:00+00:00,-804.3782891443749,-793.7900018818406,-800.1177817180347,0.03353999606150296,0.002348181527909617,5,True,252,3500,1,0,0 days 00:00:00.120498,ovx,0.05709517725064843
93,2010-03-24 13:30:00+00:00,-828.2844467549675,-817.6961594924331,-824.0239393286273,0.031899090788321253,0.002135321473939805,5,True,252,3500,1,0,0 days 00:00:00.080442,ovx,0.05808947193673903
94,2010-03-31 13:30:00+00:00,-845.2797290773914,-834.6914418148571,-841.0192216510512,0.031088890941388527,0.0020148241578802862,5,True,252,3500,1,0,0 days 00:00:00.208185,ovx,0.05978393557765886
95,2010-04-08 13:30:00+00:00,-866.2848885916925,-855.6966013291582,-862.0243811653523,0.029976023984968736,0.0018367393400898675,5,True,252,3500,1,0,0 days 00:00:00.143998,ovx,0.05751572026255164
96,2010-04-15 13:30:00+00:00,-882.1479410231246,-871.5596537605903,-877.8874335967845,0.028632362005005428,0.0017515791621693316,5,True,252,3500,1,0,0 days 00:00:00.128030,ovx,0.06277691801924827
97,2010-04-22 13:30:00+00:00,-990.3680969123258,-979.7798096497914,-986.1075894859856,0.025055535481840856,0.0011230361638861984,5,True,252,3500,1,0,0 days 00:00:00.104535,ovx,0.06287091144382075
98,2010-04-29 13:30:00+00:00,-986.3620512860035,-975.7737640234692,-982.1015438596634,0.025333838204960407,0.0011410291116135053,5,True,252,3500,1,0,0 days 00:00:00.112020,ovx,0.0630071735352609
99,2010-05-06 13:30:00+00:00,-968.056307821742,-957.4680205592077,-963.7958003954019,0.026251277155314667,0.00122698064648341,5,True,252,3500,1,0,0 days 00:00:00.088000,ovx,0.06398068331715337
100,2010-05-13 13:30:00+00:00,-963.3297779485182,-952.7414906859839,-959.069270522178,0.02654608125049782,0.0012502096792748666,5,True,252,3500,1,0,0 days 00:00:00.096386,ovx,0.06263087140110497
101,2010-05-20 13:30:00+00:00,-957.4781001894147,-946.8898129268804,-953.2175927630745,0.02698952557765706,0.001279566331314369,5,True,252,3500,1,0,0 days 00:00:00.112011,ovx,0.06282992429881636
102,2010-05-27 13:30:00+00:00,-951.9336196168177,-941.3453323542834,-947.6731121904776,0.027324857718699296,0.0013080200598388967,5,True,252,3500,1,0,0 days 00:00:00.120403,ovx,0.06293142137680104
103,2010-06-04 13:30:00+00:00,-927.816641367452,-917.2283541049177,-923.5561339411119,0.02823899090497525,0.0014394193584833577,5,True,252,3500,1,0,0 days 00:00:00.200130,ovx,0.0640668863613564
104,2010-06-11 13:30:00+00:00,-919.9251064576532,-909.3368191951189,-915.6645990313131,0.02869910721225229,0.001485209605274066,5,True,252,3500,1,0,0 days 00:00:00.160002,ovx,0.06274261516303545
105,2010-06-18 13:30:00+00:00,-917.5826909678063,-906.994403705272,-913.3221835414662,0.028910972966722303,0.0014990924473657916,5,True,252,3500,1,0,0 days 00:00:00.108115,ovx,0.06284324358688907
106,2010-06-25 13:30:00+00:00,-922.0997106765889,-911.5114234140545,-917.8392032502487,0.02858992670037226,0.0014724479679986298,5,True,252,3500,1,0,0 days 00:00:00.117353,ovx,0.06288700004967124
107,2010-07-02 13:30:00+00:00,-919.2245866372845,-908.6362993747501,-914.9640792109443,0.028804754514073938,0.001489422543548551,5,True,252,3500,1,0,0 days 00:00:00.103083,ovx,0.06350966670336196
108,2010-07-12 13:30:00+00:00,-918.8917243094969,-908.3034370469626,-914.6312168831568,0.02885217349326858,0.0014913252849512691,5,True,252,3500,1,0,0 days 00:00:00.119753,ovx,0.06294226144886145
109,2010-07-19 13:30:00+00:00,-920.0998169163446,-909.5115296538103,-915.8393094900044,0.028652392911094893,0.0014841892748910226,5,True,252,3500,1,0,0 days 00:00:00.105442,ovx,0.0627873722932652
110,2010-07-26 13:30:00+00:00,-918.4363320810713,-907.848044818537,-914.1758246547312,0.028908870366365982,0.0014940367934547147,5,True,252,3500,1,0,0 days 00:00:00.079061,ovx,0.0629952694977155
111,2010-08-02 13:30:00+00:00,-919.7216216912467,-909.1333344287124,-915.4611142649065,0.028694277958142705,0.0014864381193545832,5,True,252,3500,1,0,0 days 00:00:00.096611,ovx,0.06302729089812725
112,2010-08-09 13:30:00+00:00,-921.1573860410821,-910.5690987785478,-916.8968786147419,0.028561532869020446,0.0014779810045687292,5,True,252,3500,1,0,0 days 00:00:00.111058,ovx,0.06284923197506523
113,2010-08-16 13:30:00+00:00,-918.2495309117804,-907.6612436492461,-913.9890234854403,0.028849310410246458,0.0014951348751159085,5,True,252,3500,1,0,0 days 00:00:00.135996,ovx,0.06289966529730394
114,2010-08-23 13:30:00+00:00,-918.607524425515,-908.0192371629806,-914.3470169991748,0.028771740997967043,0.0014930083517017219,5,True,252,3500,1,0,0 days 00:00:00.112183,ovx,0.06281049995123034
115,2010-08-30 13:30:00+00:00,-916.642430284147,-906.0541430216127,-912.3819228578069,0.029040300547779955,0.0015047494164178742,5,True,252,3500,1,0,0 days 00:00:00.097216,ovx,0.06351781927943802
116,2010-09-07 13:30:00+00:00,-918.8597499038534,-908.2714626413191,-914.5992424775133,0.02905293878411933,0.0014915258681693143,5,True,252,3500,1,0,0 days 00:00:00.103601,ovx,0.06305012708413202
117,2010-09-14 13:30:00+00:00,-919.7263033620042,-909.1380160994698,-915.465795935664,0.0289661285722603,0.0014864020165782658,5,True,252,3500,1,0,0 days 00:00:00.144403,ovx,0.06290149993638522
118,2010-09-21 13:30:00+00:00,-919.9588996941055,-909.3706124315712,-915.6983922677654,0.02899404530663393,0.0014850283674548565,5,True,252,3500,1,0,0 days 00:00:00.111973,ovx,0.0629404555031539
119,2010-09-28 13:30:00+00:00,-920.9062162071938,-910.3179289446595,-916.6457087808536,0.028943829473631808,0.0014794561860557466,5,True,252,3500,1,0,0 days 00:00:00.168031,ovx,0.06283473418508094
120,2010-10-05 13:30:00+00:00,-920.4597146066407,-909.8714273441063,-916.1992071803005,0.02908412820754027,0.0014820797070897768,5,True,252,3500,1,0,0 days 00:00:00.136428,ovx,0.06286385242143526
121,2010-10-12 13:30:00+00:00,-919.0467698196136,-908.4584825570793,-914.7862623932734,0.029259605786466313,0.0014904194864635571,5,True,252,3500,1,0,0 days 00:00:00.111979,ovx,0.0629643156974609
122,2010-10-19 13:30:00+00:00,-923.4081346552945,-912.8198473927602,-919.1476272289543,0.028975496732256845,0.0014648450725760446,5,True,252,3500,1,0,0 days 00:00:00.096718,ovx,0.06313881749871479
123,2010-10-26 13:30:00+00:00,-920.4111992290603,-909.822911966526,-916.1506918027202,0.02919657063042425,0.001482371667170199,5,True,252,3500,1,0,0 days 00:00:00.136003,ovx,0.06299827466813152
124,2010-11-02 13:30:00+00:00,-923.47585115814,-912.8875638956057,-919.2153437317999,0.028885034106040944,0.0014644523866538812,5,True,252,3500,1,0,0 days 00:00:00.128001,ovx,0.06288766434222008
125,2010-11-09 14:30:00+00:00,-921.6128053357826,-911.0245180732483,-917.3522979094424,0.02912494401309744,0.0014753195799499044,5,True,252,3500,1,0,0 days 00:00:00.104380,ovx,0.06291262830527662
126,2010-11-16 14:30:00+00:00,-918.7790405016225,-908.1907532390882,-914.5185330752823,0.02931768419025196,0.0014920030313289665,5,True,252,3500,1,0,0 days 00:00:00.120007,ovx,0.06331554356880643
127,2010-11-23 14:30:00+00:00,-917.4102672092191,-906.8219799466848,-913.149759782879,0.029367309839942728,0.0015001299711124108,5,True,252,3500,1,0,0 days 00:00:00.104363,ovx,0.06302976334261871
128,2010-12-01 14:30:00+00:00,-934.3024135891434,-923.7141263266091,-930.0419061628032,0.02902993390579455,0.0014028536632576774,5,True,252,3500,1,0,0 days 00:00:00.079970,ovx,0.06282398340246081
129,2010-12-08 14:30:00+00:00,-933.306470597658,-922.7181833351236,-929.0459631713178,0.029158336707438927,0.0014084157392986855,5,True,252,3500,1,0,0 days 00:00:00.096276,ovx,0.0629595053373782
130,2010-12-15 14:30:00+00:00,-932.7447422043211,-922.1564549417868,-928.484234777981,0.029188627589683536,0.0014115683848266226,5,True,252,3500,1,0,0 days 00:00:00.111855,ovx,0.06295315514356893
131,2010-12-22 14:30:00+00:00,-934.8428632669501,-924.2545760044158,-930.5823558406099,0.02892491341267114,0.0013998721517114907,5,True,252,3500,1,0,0 days 00:00:00.112328,ovx,0.06300201974626929
132,2010-12-30 14:30:00+00:00,-931.8903182518117,-921.3020309892773,-927.6298108254715,0.028973140232146272,0.0014163612997010998,5,True,252,3500,1,0,0 days 00:00:00.088010,ovx,0.06314719020840526
133,2011-01-06 14:30:00+00:00,-927.6987044609422,-917.1104171984078,-923.438197034602,0.029254093579237563,0.0014401329688848797,5,True,252,3500,1,0,0 days 00:00:00.095988,ovx,0.06333476965331535
