asofdate,pnl,pointForecast,forecastday,product_name
2017-02-09 00:00:00+00:00,,11.38769830794188,5,ETH
2017-02-19 00:00:00+00:00,2.130000000000001,13.18205981315389,5,ETH
2017-03-01 00:00:00+00:00,0.2899999999999991,13.17176000172466,5,ETH
2017-03-06 00:00:00+00:00,4.1800000000000015,17.395850787580287,5,ETH
2017-03-11 00:00:00+00:00,2.3000000000000007,19.687379191529097,5,ETH
2017-03-16 00:00:00+00:00,1.9799999999999969,21.599576727036837,5,ETH
2017-03-21 00:00:00+00:00,24.31,48.08783561664357,5,ETH
2017-03-31 00:00:00+00:00,8.310000000000002,51.32682735196644,5,ETH
2017-04-20 00:00:00+00:00,5.019999999999996,49.09187514865956,5,ETH
2017-04-25 00:00:00+00:00,0.4400000000000048,49.96276297576234,5,ETH
2017-04-30 00:00:00+00:00,0.9299999999999996,50.47512575025037,5,ETH
2017-05-05 00:00:00+00:00,30.56,79.92281072138863,5,ETH
2017-05-10 00:00:00+00:00,11.060000000000002,93.9765722157176,5,ETH
2017-05-20 00:00:00+00:00,2.640000000000001,94.24525106253924,5,ETH
2017-05-25 00:00:00+00:00,32.629999999999995,124.9841836355744,5,ETH
2017-05-30 00:00:00+00:00,57.88,189.5931218264829,5,ETH
2017-06-04 00:00:00+00:00,47.18000000000001,231.19212001285925,5,ETH
2017-06-09 00:00:00+00:00,16.810000000000002,279.38,5,ETH
2017-06-14 00:00:00+00:00,33.879999999999995,341.7,5,ETH
2017-06-19 00:00:00+00:00,62.31999999999999,346.14209214785006,5,ETH
2017-06-24 00:00:00+00:00,17.00999999999999,304.5,5,ETH
2017-07-04 00:00:00+00:00,-11.550000000000011,296.581386903327,5,ETH
2017-08-03 00:00:00+00:00,20.06,207.14067820294807,5,ETH
2017-08-28 00:00:00+00:00,24.629999999999995,325.55364710086167,5,ETH
2017-09-02 00:00:00+00:00,30.04000000000002,355.8579741313108,5,ETH
2017-09-07 00:00:00+00:00,7.329999999999984,369.1991525375951,5,ETH
2017-09-27 00:00:00+00:00,4.21999999999997,269.96206420997447,5,ETH
2017-10-02 00:00:00+00:00,45.97000000000003,296.72,5,ETH
2017-10-22 00:00:00+00:00,14.25,321.05633338312964,5,ETH
2017-10-27 00:00:00+00:00,21.230000000000015,296.0602948350389,5,ETH
2017-11-06 00:00:00+00:00,6.769999999999982,293.5387746602106,5,ETH
2017-11-11 00:00:00+00:00,6.5,300.55961780926896,5,ETH
2017-11-21 00:00:00+00:00,14.519999999999982,333.0276125745255,5,ETH
2017-11-26 00:00:00+00:00,31.30000000000001,363.9728092074979,5,ETH
2017-12-01 00:00:00+00:00,112.48000000000002,478.7523632618576,5,ETH
2017-12-16 00:00:00+00:00,85.50999999999999,524.2862711440176,5,ETH
2017-12-21 00:00:00+00:00,185.59000000000003,715.3431459296723,5,ETH
2017-12-26 00:00:00+00:00,68.99000000000001,785.5086064900636,5,ETH
2018-01-10 00:00:00+00:00,228.0,985.0423306834576,5,ETH
2018-01-15 00:00:00+00:00,277.6700000000001,1259.4254357789196,5,ETH
2018-01-20 00:00:00+00:00,31.69000000000005,1291.9588223202638,5,ETH
2018-02-04 00:00:00+00:00,14.3900000000001,1041.8932142469837,5,ETH
2018-02-19 00:00:00+00:00,44.26999999999998,910.9466740262942,5,ETH
2018-02-24 00:00:00+00:00,18.75,917.4993401393228,5,ETH
2018-03-11 00:00:00+00:00,53.31000000000006,820.9853902695821,5,ETH
2018-03-16 00:00:00+00:00,95.63,725.7907282983579,5,ETH
2018-03-21 00:00:00+00:00,119.02999999999996,598.993410599337,5,ETH
2018-03-26 00:00:00+00:00,40.78999999999997,567.1511807615259,5,ETH
2018-03-31 00:00:00+00:00,73.23000000000002,491.0683251081869,5,ETH
2018-04-05 00:00:00+00:00,92.20999999999998,392.0814729324382,5,ETH
2018-04-10 00:00:00+00:00,13.28000000000003,380.0673601617032,5,ETH
2018-04-30 00:00:00+00:00,-0.32000000000005,616.2142024038804,5,ETH
2018-05-25 00:00:00+00:00,7.919999999999959,719.3176923541538,5,ETH
2018-06-09 00:00:00+00:00,34.27999999999997,595.1492459848989,5,ETH
2018-06-19 00:00:00+00:00,73.64999999999998,518.6820808107444,5,ETH
2018-06-29 00:00:00+00:00,83.70999999999998,451.8456133364534,5,ETH
2018-07-04 00:00:00+00:00,20.19,433.8010631028632,5,ETH
2018-07-19 00:00:00+00:00,37.47000000000003,440.2909007475744,5,ETH
2018-08-03 00:00:00+00:00,12.78000000000003,467.5160071077853,5,ETH
