,asofdate,aic,bic,hqic,mae,mse,forecastHorizon,diff,trainDFLength,num_models,order_p,order_q,time,product_name,ar.L1.close,ar.L2.close,ma.L1.close,ma.L2.close
59,2017-12-16 00:00:00+00:00,-629.9459663834629,-608.7693918583943,-621.4249515307826,0.048747711512794535,0.004586878863186569,5,True,252,2100,2,2,0 days 00:00:01.019918,ETH,0.025360276690703315,0.023800913773731378,0.01731029462364624,0.017639544881894693
60,2017-12-21 00:00:00+00:00,-629.1758835725406,-607.999309047472,-620.6548687198602,0.04895361444650561,0.004602520148781952,5,True,252,2100,2,2,0 days 00:00:00.760833,ETH,0.02609149813570577,0.024056784107973503,0.017746756529140227,0.018117614019355653
61,2017-12-26 00:00:00+00:00,-621.7164862244648,-600.5399116993963,-613.1954713717845,0.049380643266353,0.004735562618913603,5,True,252,2100,2,2,0 days 00:00:00.583085,ETH,0.61121688350165,0.5623203910743623,0.5928241182892201,0.5287524934814969
62,2017-12-31 00:00:00+00:00,-620.9648045919076,-599.7882300668391,-612.4437897392273,0.04971804036581618,0.004749935053537143,5,True,252,2100,2,2,0 days 00:00:00.572351,ETH,0.6032145381229148,0.5605847709494325,0.5864854700719312,0.5276363369850955
63,2018-01-05 00:00:00+00:00,-630.1269489260209,-608.9503744009523,-621.6059340733406,0.049153960364772036,0.004590031007954782,5,True,252,2100,2,2,0 days 00:00:00.438387,ETH,0.03770337531182933,0.04748721405202934,0.01950893788520521,0.05543056783146557
64,2018-01-10 00:00:00+00:00,-624.8587099803611,-603.6821354552926,-616.3376951276808,0.04917767585224832,0.004677214042921315,5,True,252,2100,2,2,0 days 00:00:00.409275,ETH,2.0547213065007757,1.1444313489692324,2.053605686076021,1.2087863993909336
65,2018-01-15 00:00:00+00:00,-625.5279759859476,-604.3514014608791,-617.0069611332673,0.049419711861969036,0.0046644943258060375,5,True,252,2100,2,2,0 days 00:00:00.375615,ETH,1.3225776995142686,0.719427610914985,1.3165081983802394,0.7575060566231765
66,2018-01-20 00:00:00+00:00,-618.6428209118545,-597.466246386786,-610.1218060591742,0.05024802082485122,0.004795656177555537,5,True,252,2100,2,2,0 days 00:00:00.484724,ETH,0.5994120876847508,0.5933627720069998,0.5701097672875851,0.5700569074557302
67,2018-01-25 00:00:00+00:00,-615.5713482146633,-594.3947736895948,-607.050333361983,0.05033845169038386,0.004854344256830954,5,True,252,2100,2,2,0 days 00:00:00.424995,ETH,0.5120791328706275,0.4583048355280974,0.49107239582739204,0.42373031688120255
68,2018-01-30 00:00:00+00:00,-643.8624864807313,-622.6859119556627,-635.341471628051,0.048506668882135166,0.004351071505688426,5,True,252,2100,2,2,0 days 00:00:01.078628,ETH,0.007379631313093258,0.002469590215150235,0.015563877685659247,0.020074870972008513
69,2018-02-04 00:00:00+00:00,-638.7243871699719,-617.5478126449034,-630.2033723172916,0.04766862383945514,0.004436104244358286,5,True,252,2100,2,2,0 days 00:00:00.726321,ETH,0.013383580445496847,0.01069298161611358,0.011815361858564815,0.020495066259434043
70,2018-02-09 00:00:00+00:00,-625.909391389786,-604.7328168647175,-617.3883765371057,0.04999221039675321,0.004658849420174418,5,True,252,2100,2,2,0 days 00:00:01.546001,ETH,0.026018420932959804,0.025966249420787964,0.011186512369448023,0.011186803731557405
71,2018-02-14 00:00:00+00:00,-633.7756798119209,-612.5991052868524,-625.2546649592406,0.048956536129401526,0.004527782530802501,5,True,252,2100,2,2,0 days 00:00:00.721803,ETH,0.034691228389528074,0.034089323097389955,0.019415303780357877,0.021084179140962243
72,2018-02-19 00:00:00+00:00,-642.1753796677809,-620.9988051427124,-633.6543648151006,0.04848575150883091,0.004368025024954887,5,True,252,2100,2,2,0 days 00:00:00.684992,ETH,0.04467811938044776,0.039050587171862786,0.0664612100956276,0.05302522722111774
73,2018-02-24 00:00:00+00:00,-644.3890313899755,-623.2124568649069,-635.8680165372951,0.048333255661528164,0.004330772520802232,5,True,252,2100,2,2,0 days 00:00:00.482824,ETH,0.04759134377292737,0.03370816283893919,0.07599823057822287,0.0447587217415007
74,2018-03-01 00:00:00+00:00,-647.7029119787518,-626.5263374536833,-639.1818971260715,0.048428230455110466,0.004282676133490481,5,True,252,2100,2,2,0 days 00:00:01.704562,ETH,0.005636063202685829,0.0002862661352740498,0.008374819443560635,0.009547229808414756
75,2018-03-06 00:00:00+00:00,-649.1129887989663,-627.9364142738978,-640.591973946286,0.0474947834008626,0.004249767011498108,5,True,252,2100,2,2,0 days 00:00:00.468847,ETH,,,,
76,2018-03-11 00:00:00+00:00,-649.1563484636357,-627.9797739385672,-640.6353336109554,0.04699065342009863,0.004248079550548525,5,True,252,2100,2,2,0 days 00:00:00.658139,ETH,0.9391514906256264,0.9160439826440555,0.917800531826859,0.9047771837477192
77,2018-03-16 00:00:00+00:00,-647.895436027438,-626.7188615023695,-639.3744211747577,0.047015370436162454,0.004269287876686892,5,True,252,2100,2,2,0 days 00:00:00.537109,ETH,0.9091103156065179,0.9021719649059928,0.8979161696714719,0.8979488167376956
78,2018-03-21 00:00:00+00:00,-659.9090261761713,-638.7324516511028,-651.388011323491,0.04596037445092219,0.0040710883308832805,5,True,252,2100,2,2,0 days 00:00:00.625135,ETH,1.2790420694707483,1.254927176769868,1.2711620987237895,1.2711730787097226
79,2018-03-26 00:00:00+00:00,-687.7795156275059,-666.6029411024374,-679.2585007748256,0.043800882056428105,0.0036478185131170525,5,True,252,2100,2,2,0 days 00:00:00.994573,ETH,0.010034975015116696,0.007771970889183478,0.01678380168197101,0.01610532814213246
80,2018-03-31 00:00:00+00:00,-695.7722973341416,-674.5957228090731,-687.2512824814613,0.0430889042726382,0.003529504780035644,5,True,252,2100,2,2,0 days 00:00:00.532281,ETH,0.09941602737998669,0.0934199392039839,0.08645216544507828,0.07960931858982802
81,2018-04-05 00:00:00+00:00,-694.1561513769271,-672.9795768518586,-685.6351365242468,0.04358875972095385,0.0035524872475726664,5,True,252,2100,2,2,0 days 00:00:00.575624,ETH,0.0825891137851475,0.07863858451536954,0.07173120196733866,0.06692053048023665
82,2018-04-10 00:00:00+00:00,-699.353787347792,-678.1772128227235,-690.8327724951117,0.04293816033762934,0.0034793971639177136,5,True,252,2100,2,2,0 days 00:00:00.508036,ETH,0.08854516842033489,0.08212669008543996,0.08096591181708693,0.0749378935382139
83,2018-04-15 00:00:00+00:00,-698.4739302756815,-677.297355750613,-689.9529154230012,0.042920619194174774,0.003491460376333033,5,True,252,2100,2,2,0 days 00:00:00.533014,ETH,0.17075485525775777,0.1485208227987985,0.1816117096220907,0.16710536561768433
84,2018-04-20 00:00:00+00:00,-696.9020162588048,-675.7254417337363,-688.3810014061245,0.04334206093434595,0.003513095026381912,5,True,252,2100,2,2,0 days 00:00:00.487534,ETH,0.18601881395514822,0.16119918821968324,0.1994136283734913,0.18396002397422717
85,2018-04-25 00:00:00+00:00,-690.3931755652715,-669.2166010402029,-681.8721607125912,0.04390799765898341,0.0036052229951549775,5,True,252,2100,2,2,0 days 00:00:00.372447,ETH,0.16942808639599582,0.15014632568550948,0.18092063505729844,0.16955991242873097
86,2018-04-30 00:00:00+00:00,-688.9069054470602,-667.7303309219917,-680.3858905943799,0.04406669498680118,0.003626851740679594,5,True,252,2100,2,2,0 days 00:00:00.552943,ETH,0.13828880115572575,0.12431692109025061,0.14570514333398693,0.13586682404820252
87,2018-05-05 00:00:00+00:00,-685.596319847814,-664.4197453227455,-677.0753049951337,0.04456333804427422,0.0036752443538482144,5,True,252,2100,2,2,0 days 00:00:00.521504,ETH,0.10682613837373031,0.09688542846312341,0.10954682424542213,0.10222733623962806
88,2018-05-10 00:00:00+00:00,-685.9343022303241,-664.7577277052555,-677.4132873776438,0.04447151360619035,0.003670743237259863,5,True,252,2100,2,2,0 days 00:00:00.612845,ETH,0.10990938170379352,0.09972743904509014,0.11280460956778195,0.10506659552493333
89,2018-05-15 00:00:00+00:00,-692.2713290357898,-671.0947545107213,-683.7503141831095,0.04355620651706557,0.003579062457948014,5,True,252,2100,2,2,0 days 00:00:00.530998,ETH,0.023240473250004903,0.01954197511376861,0.038414965683497934,0.031439233951421335
90,2018-05-20 00:00:00+00:00,-691.8420432636082,-670.6654687385396,-683.3210284109279,0.0442128364765916,0.003586784990182367,5,True,252,2100,2,2,0 days 00:00:00.413877,ETH,0.1166122787394934,0.10411790879742346,0.11924392638406939,0.11113531726638608
91,2018-05-25 00:00:00+00:00,-708.4503935911629,-687.2738190660943,-699.9293787384826,0.04277190748644068,0.0033528457972680924,5,True,252,2100,2,2,0 days 00:00:00.434176,ETH,0.03033799651307348,0.027408918549923177,0.012541740703083937,0.034175520807025815
92,2018-05-30 00:00:00+00:00,-707.9501488478123,-686.7735743227438,-699.429133995132,0.042753532726565936,0.00336130677125296,5,True,252,2100,2,2,0 days 00:00:00.363472,ETH,0.08216137481463047,0.06749874890465375,0.06102375660256408,0.05385234174201259
93,2018-06-04 00:00:00+00:00,-709.7936257104606,-688.617051185392,-701.2726108577803,0.04328104856892732,0.003335815869339508,5,True,252,2100,2,2,0 days 00:00:00.644530,ETH,0.03964012763537563,0.022035788739723634,0.02897069517105568,0.04785194140238765
94,2018-06-09 00:00:00+00:00,-711.529381525465,-690.3528070003965,-703.0083666727847,0.04268933557349322,0.003314872883714795,5,True,252,2100,2,2,0 days 00:00:00.461770,ETH,0.13940818144125092,0.12250318410937344,0.1507432480581623,0.1399002849399136
95,2018-06-14 00:00:00+00:00,-702.924279386465,-681.7477048613964,-694.4032645337846,0.04379186554393327,0.003430186305753738,5,True,252,2100,2,2,0 days 00:00:00.441915,ETH,0.12990112095559486,0.11413116350923587,0.13923382924401134,0.12878047154942596
96,2018-06-19 00:00:00+00:00,-701.8281515989735,-680.651577073905,-693.3071367462932,0.044079425694344754,0.0034452861037567433,5,True,252,2100,2,2,0 days 00:00:00.532929,ETH,0.14077028008476564,0.12352541444357085,0.1524991592423649,0.1416438789841531
97,2018-06-24 00:00:00+00:00,-699.133802911036,-677.9572283859675,-690.6127880583557,0.04440016104433095,0.0034820407486267375,5,True,252,2100,2,2,0 days 00:00:00.462455,ETH,0.11051593908732703,0.09780009441274132,0.11667374859924477,0.10759011784754811
98,2018-06-29 00:00:00+00:00,-696.0935983481553,-674.9170238230868,-687.572583495475,0.04420982712855339,0.003524883689653541,5,True,252,2100,2,2,0 days 00:00:00.496001,ETH,3.2990142370478215,3.0748986355633576,3.295512369509546,2.9690916846770783
99,2018-07-04 00:00:00+00:00,-696.4109563932685,-675.2343818682,-687.8899415405882,0.04460900596708408,0.003522171893951618,5,True,252,2100,2,2,0 days 00:00:00.605612,ETH,0.00933864109390816,0.009313745719369805,,
100,2018-07-09 00:00:00+00:00,-703.0307400898238,-681.8541655647552,-694.5097252371435,0.044228144593464254,0.0034311338506639024,5,True,252,2100,2,2,0 days 00:00:00.516120,ETH,0.01853243346951211,0.016964244188862544,0.022368123922959105,0.028845969827983972
101,2018-07-14 00:00:00+00:00,-704.7175701782525,-683.5409956531839,-696.1965553255721,0.04378209941588768,0.003408700543971891,5,True,252,2100,2,2,0 days 00:00:00.458569,ETH,0.04255139652649755,0.03814226636852501,0.04159080986926105,0.04285257859476925
102,2018-07-19 00:00:00+00:00,-692.8002874235018,-671.6237128984333,-684.2792725708215,0.044907710326553274,0.0035717956826351936,5,True,252,2100,2,2,0 days 00:00:01.862124,ETH,,,,
103,2018-07-29 00:00:00+00:00,-694.8628081458752,-673.6862336208067,-686.3417932931949,0.044681248393297485,0.00354317231525555,5,True,252,2100,2,2,0 days 00:00:00.476433,ETH,0.0796872295893665,0.07943103827608917,0.06430836886644116,0.06424426503389492
104,2018-08-03 00:00:00+00:00,-704.480265175776,-683.3036906507075,-695.9592503230957,0.043631761353861695,0.0034149557704965566,5,True,252,2100,2,2,0 days 00:00:02.423061,ETH,,,,
105,2018-08-08 00:00:00+00:00,-701.2548145764671,-680.0782400513986,-692.7337997237868,0.04418799843242406,0.0034548328836075904,5,True,252,2100,2,2,0 days 00:00:00.581283,ETH,0.09135714964713841,0.09108103255354491,0.07602377643526295,0.0759484077733153
106,2018-08-13 00:00:00+00:00,-701.4815997998156,-680.3050252747471,-692.9605849471353,0.04392043918647298,0.0034664994731436025,5,True,252,2100,2,2,0 days 00:00:00.421303,ETH,0.040704416545529365,0.031753628746660024,0.014427568688151753,0.01872840467936888
