asofdate,time,pointForecast,close,forecastday,product_name,MA_50,MA_diff_50
2011-12-19 14:30:00+00:00,2011-12-19 14:30:00+00:00,38.877371637828496,39.25999,5,CORN,41.2588202,-0.025800199999999
2011-12-27 14:30:00+00:00,2011-12-27 14:30:00+00:00,39.26294452796263,41.17,5,CORN,41.0492202,-0.0364001999999956
2012-01-04 14:30:00+00:00,2012-01-04 14:30:00+00:00,41.17641906895084,42.50999,5,CORN,40.9556204,-0.0166001999999991
2012-01-11 14:30:00+00:00,2012-01-11 14:30:00+00:00,42.52805242029468,42.06,5,CORN,40.8008004,-0.0350000000000036
2012-01-19 14:30:00+00:00,2012-01-19 14:30:00+00:00,42.07568187400721,39.25999,5,CORN,40.3928,-0.0856000000000065
2012-01-26 14:30:00+00:00,2012-01-26 14:30:00+00:00,39.25791872073667,40.66,5,CORN,40.0988002,-0.0275997999999972
2012-02-02 14:30:00+00:00,2012-02-02 14:30:00+00:00,40.65639256347684,41.33,5,CORN,40.0623998,0.0219999999999984
2012-02-09 14:30:00+00:00,2012-02-09 14:30:00+00:00,41.32594187811292,40.62,5,CORN,40.2625996,0.0325997999999998
2012-02-16 14:30:00+00:00,2012-02-16 14:30:00+00:00,40.613379987873984,40.41,5,CORN,40.3585396,0.0288000000000039
2012-02-24 14:30:00+00:00,2012-02-24 14:30:00+00:00,40.40161856703422,40.27,5,CORN,40.4904334,0.0280400000000042
2012-03-02 14:30:00+00:00,2012-03-02 14:30:00+00:00,40.26417876014168,41.13,5,CORN,40.734834,0.0374001999999933
2012-03-09 14:30:00+00:00,2012-03-09 14:30:00+00:00,41.11101702491459,40.17999,5,CORN,40.734033200000006,-0.0198001999999917
2012-03-16 13:30:00+00:00,2012-03-16 13:30:00+00:00,40.17713995347917,41.57001,5,CORN,40.647034000000005,-0.0187995999999941
2012-03-23 13:30:00+00:00,2012-03-23 13:30:00+00:00,41.57252578097001,40.03999,5,CORN,40.4928538,-0.0404002000000005
2012-03-30 13:30:00+00:00,2012-03-30 13:30:00+00:00,40.03020766421287,39.25999,5,CORN,40.4602538,0.0
2012-04-09 13:30:00+00:00,2012-04-09 13:30:00+00:00,39.23748834896464,39.41,5,CORN,40.4022536,-0.0249999999999985
2012-04-16 13:30:00+00:00,2012-04-16 13:30:00+00:00,39.38725503190046,37.537,5,CORN,40.1513934,-0.0758599999999987
2012-04-23 13:30:00+00:00,2012-04-23 13:30:00+00:00,37.51156552872687,38.13,5,CORN,39.8121932,-0.0497999999999976
2012-04-30 13:30:00+00:00,2012-04-30 13:30:00+00:00,38.09968704268704,38.89,5,CORN,39.600691000000005,-0.0303999999999931
2012-05-07 13:30:00+00:00,2012-05-07 13:30:00+00:00,38.85991759369097,37.5,5,CORN,39.3282346,-0.0554000000000058
2012-05-14 13:30:00+00:00,2012-05-14 13:30:00+00:00,37.47992654078874,35.53,5,CORN,38.8672344,-0.1120000000000018
2012-05-21 13:30:00+00:00,2012-05-21 13:30:00+00:00,35.59135974807882,37.49001,5,CORN,38.5306352,-0.0537995999999978
2012-05-29 13:30:00+00:00,2012-05-29 13:30:00+00:00,37.46143683601006,35.98,5,CORN,38.0404344,-0.1118001999999975
2012-06-05 13:30:00+00:00,2012-06-05 13:30:00+00:00,35.94451726487851,35.53,5,CORN,37.613914400000006,-0.0901997999999935
2012-06-12 13:30:00+00:00,2012-06-12 13:30:00+00:00,35.5619231152625,36.16,5,CORN,37.4051144,-0.0619997999999952
2012-06-19 13:30:00+00:00,2012-06-19 13:30:00+00:00,36.124288022752296,38.71001,5,CORN,37.1006548,-0.0139998000000005
2012-06-26 13:30:00+00:00,2012-06-26 13:30:00+00:00,38.70760209825272,41.61,5,CORN,37.184515000000005,0.0814600000000069
2012-07-03 13:30:00+00:00,2012-07-03 13:30:00+00:00,41.60850777381814,44.61,5,CORN,37.6985154,0.1295999999999963
2012-07-11 13:30:00+00:00,2012-07-11 13:30:00+00:00,44.62065030036339,45.95,5,CORN,38.524178,0.1411999999999977
2012-07-18 13:30:00+00:00,2012-07-18 13:30:00+00:00,45.95615887526434,50.00999,5,CORN,39.6587806,0.2501997999999972
2012-07-25 13:30:00+00:00,2012-07-25 13:30:00+00:00,50.02755478835797,49.77,5,CORN,40.9727808,0.2848000000000041
2012-08-01 13:30:00+00:00,2012-08-01 13:30:00+00:00,49.78675393147002,50.61,5,CORN,42.3137026,0.2623998000000043
2012-08-08 13:30:00+00:00,2012-08-08 13:30:00+00:00,50.671037124588246,51.61,5,CORN,43.782702,0.3125999999999962
2012-08-15 13:30:00+00:00,2012-08-15 13:30:00+00:00,51.633514269467135,50.78999,5,CORN,45.273681800000006,0.3051998000000111
2012-08-22 13:30:00+00:00,2012-08-22 13:30:00+00:00,50.80115453538892,52.5,5,CORN,46.7676804,0.3267999999999915
2012-08-29 13:30:00+00:00,2012-08-29 13:30:00+00:00,52.51335824321564,51.46001,5,CORN,48.2217426,0.2549999999999954
2012-09-06 13:30:00+00:00,2012-09-06 13:30:00+00:00,51.46443274234927,51.03,5,CORN,49.3997426,0.1884000000000014
2012-09-13 13:30:00+00:00,2012-09-13 13:30:00+00:00,51.03706121162986,49.97,5,CORN,50.1353422,0.107200000000013
2012-09-20 13:30:00+00:00,2012-09-20 13:30:00+00:00,49.978170457056535,48.28,5,CORN,50.3729818,0.0465999999999979
2012-09-27 13:30:00+00:00,2012-09-27 13:30:00+00:00,48.29374141438159,46.23,5,CORN,50.2275816,-0.0755997999999991
2012-10-04 13:30:00+00:00,2012-10-04 13:30:00+00:00,46.16823835925962,48.12,5,CORN,50.1133834,-0.0330000000000012
2012-10-11 13:30:00+00:00,2012-10-11 13:30:00+00:00,48.26828092705137,49.24001,5,CORN,49.8530618,-0.0273997999999977
2012-10-18 13:30:00+00:00,2012-10-18 13:30:00+00:00,49.2441632799752,48.22,5,CORN,49.51766280000001,-0.0677999999999841
2012-10-25 13:30:00+00:00,2012-10-25 13:30:00+00:00,48.26321885336596,47.75999,5,CORN,49.2336032,-0.0606000000000008
2012-11-05 14:30:00+00:00,2012-11-05 14:30:00+00:00,47.72578422811296,47.34,5,CORN,48.8370048,-0.1032000000000081
2012-11-12 14:30:00+00:00,2012-11-12 14:30:00+00:00,47.39493764252431,46.10001,5,CORN,48.4510028,-0.1071999999999988
2012-11-19 14:30:00+00:00,2012-11-19 14:30:00+00:00,46.02651364437305,46.96001,5,CORN,47.9684026,-0.0813997999999998
2012-11-27 14:30:00+00:00,2012-11-27 14:30:00+00:00,47.06265602251368,48.34,5,CORN,47.7016024,-0.0326000000000021
2012-12-04 14:30:00+00:00,2012-12-04 14:30:00+00:00,48.35297407990999,47.94,5,CORN,47.624187,-0.0068000000000054
2012-12-11 14:30:00+00:00,2012-12-11 14:30:00+00:00,47.99260446451965,46.60001,5,CORN,47.607067,0.0074002000000064
2012-12-18 14:30:00+00:00,2012-12-18 14:30:00+00:00,46.6141828715443,46.13,5,CORN,47.4040652,-0.0397999999999996
2012-12-26 14:30:00+00:00,2012-12-26 14:30:00+00:00,46.20951998945183,44.16,5,CORN,47.0848632,-0.1016002
2013-01-03 14:30:00+00:00,2013-01-03 14:30:00+00:00,44.09025222728891,43.44,5,CORN,46.716463,-0.0955999999999974
2013-01-10 14:30:00+00:00,2013-01-10 14:30:00+00:00,43.53312517364947,43.73,5,CORN,46.2296628,-0.0805998000000087
2013-01-17 14:30:00+00:00,2013-01-17 14:30:00+00:00,43.64098705368824,44.77,5,CORN,45.931063,-0.0513999999999938
2013-01-25 14:30:00+00:00,2013-01-25 14:30:00+00:00,44.8458980306244,44.42,5,CORN,45.6838618,-0.033600199999995
2013-02-01 14:30:00+00:00,2013-02-01 14:30:00+00:00,44.3781939114839,45.17999,5,CORN,45.5764616,-0.0356003999999927
2013-02-08 14:30:00+00:00,2013-02-08 14:30:00+00:00,45.27720396296291,43.35001,5,CORN,45.25486279999999,-0.0997998000000137
2013-02-15 14:30:00+00:00,2013-02-15 14:30:00+00:00,43.29885840271974,42.649,5,CORN,44.7218582,-0.1058200000000013
2013-02-25 14:30:00+00:00,2013-02-25 14:30:00+00:00,42.65830163136924,41.67999,5,CORN,44.197578,-0.0984004000000027
2013-03-04 14:30:00+00:00,2013-03-04 14:30:00+00:00,41.68452971801849,42.25,5,CORN,43.8101976,-0.0775999999999896
2013-03-11 13:30:00+00:00,2013-03-11 13:30:00+00:00,42.25444302024788,42.64,5,CORN,43.55879900000001,-0.0303999999999931
2013-03-18 13:30:00+00:00,2013-03-18 13:30:00+00:00,42.65076675270106,43.31,5,CORN,43.47259880000001,-0.002600000000001
2013-03-25 13:30:00+00:00,2013-03-25 13:30:00+00:00,43.31929012263033,43.99001,5,CORN,43.52819920000001,0.0052002000000115
2013-04-02 13:30:00+00:00,2013-04-02 13:30:00+00:00,44.00684082764933,40.19,5,CORN,43.233599000000005,-0.0915999999999996
2013-04-09 13:30:00+00:00,2013-04-09 13:30:00+00:00,40.123429199078366,40.25,5,CORN,42.7556,-0.0834000000000045
2013-04-16 13:30:00+00:00,2013-04-16 13:30:00+00:00,40.25331006960567,40.56,5,CORN,42.29218,-0.0923998000000025
2013-04-23 13:30:00+00:00,2013-04-23 13:30:00+00:00,40.59531784813871,38.91,5,CORN,41.871579,-0.0888001999999943
2013-04-30 13:30:00+00:00,2013-04-30 13:30:00+00:00,38.910982805084046,41.49001,5,CORN,41.6313994,-0.0231798000000011
2013-05-07 13:30:00+00:00,2013-05-07 13:30:00+00:00,41.38553009204745,40.28999,5,CORN,41.5187994,-0.0277999999999991
2013-05-14 13:30:00+00:00,2013-05-14 13:30:00+00:00,40.39766555296093,40.81,5,CORN,41.314179800000005,-0.0287999999999968
2013-05-21 13:30:00+00:00,2013-05-21 13:30:00+00:00,40.72414851009286,39.27,5,CORN,41.070780000000006,-0.0673999999999992
2013-05-29 13:30:00+00:00,2013-05-29 13:30:00+00:00,39.3444743631969,42.44,5,CORN,40.8739798,-0.017400000000002
2013-06-05 13:30:00+00:00,2013-06-05 13:30:00+00:00,42.449175970755086,40.78,5,CORN,40.6847478,-0.0642002000000019
2013-06-12 13:30:00+00:00,2013-06-12 13:30:00+00:00,40.78999260367526,40.72,5,CORN,40.637748,0.0105999999999966
2013-06-19 13:30:00+00:00,2013-06-19 13:30:00+00:00,40.69686063332105,42.8,5,CORN,40.764347,0.0509999999999948
2013-06-26 13:30:00+00:00,2013-06-26 13:30:00+00:00,42.83242381599957,40.91,5,CORN,40.8495672,0.007000000000005
2013-07-03 13:30:00+00:00,2013-07-03 13:30:00+00:00,40.92392096627438,38.17,5,CORN,40.7111676,-0.014800000000001
2013-07-11 13:30:00+00:00,2013-07-11 13:30:00+00:00,38.18425647967993,39.66,5,CORN,40.558767200000005,-0.0366001999999952
2013-07-18 13:30:00+00:00,2013-07-18 13:30:00+00:00,39.59780493122793,37.78999,5,CORN,40.278567,-0.0500000000000042
2013-07-25 13:30:00+00:00,2013-07-25 13:30:00+00:00,37.8081939905884,36.42,5,CORN,39.9565664,-0.0878000000000014
2013-08-01 13:30:00+00:00,2013-08-01 13:30:00+00:00,36.37083914360771,35.55,5,CORN,39.5917664,-0.0743999999999971
2013-08-08 13:30:00+00:00,2013-08-08 13:30:00+00:00,35.485636323413225,35.07001,5,CORN,38.991567,-0.1473998000000023
2013-08-15 13:30:00+00:00,2013-08-15 13:30:00+00:00,35.029621978318175,35.92,5,CORN,38.2963984,-0.0972000000000008
2013-08-22 13:30:00+00:00,2013-08-22 13:30:00+00:00,35.93185508786475,35.27,5,CORN,37.7515982,-0.1090000000000017
2013-08-29 13:30:00+00:00,2013-08-29 13:30:00+00:00,35.30107555928355,36.38,5,CORN,37.2777988,-0.1283999999999991
2013-09-06 13:30:00+00:00,2013-09-06 13:30:00+00:00,36.33571089209795,35.39999,5,CORN,36.7105986,-0.1102002000000013
2013-09-13 13:30:00+00:00,2013-09-13 13:30:00+00:00,35.39758349253699,34.89999,5,CORN,36.370798,-0.0654002000000062
2013-09-20 13:30:00+00:00,2013-09-20 13:30:00+00:00,34.917001979037614,34.27,5,CORN,35.951598,-0.1078000000000045
2013-09-27 13:30:00+00:00,2013-09-27 13:30:00+00:00,34.30850023073538,34.3,5,CORN,35.558398600000004,-0.0697997999999984
2013-10-04 13:30:00+00:00,2013-10-04 13:30:00+00:00,34.313595424082635,33.62,5,CORN,35.189199200000004,-0.0559999999999973
2013-10-11 13:30:00+00:00,2013-10-11 13:30:00+00:00,33.64355438922926,32.89999,5,CORN,34.9287994,-0.0530002000000067
2013-10-18 13:30:00+00:00,2013-10-18 13:30:00+00:00,32.944645781768216,33.42999,5,CORN,34.750999,-0.0328003999999992
2013-10-25 13:30:00+00:00,2013-10-25 13:30:00+00:00,33.42488315221154,33.21001,5,CORN,34.5911996,-0.0541997999999992
2013-11-01 13:30:00+00:00,2013-11-01 13:30:00+00:00,33.1969895746588,32.15,5,CORN,34.2449996,-0.0623999999999966
2013-11-08 14:30:00+00:00,2013-11-08 14:30:00+00:00,32.172431914668536,32.21,5,CORN,33.7855996,-0.0834000000000045
2013-11-15 14:30:00+00:00,2013-11-15 14:30:00+00:00,32.20892089595723,31.49,5,CORN,33.434,-0.0781998000000072
2013-11-22 14:30:00+00:00,2013-11-22 14:30:00+00:00,31.51406501625142,31.38,5,CORN,33.0160004,-0.0703998000000041
2013-12-02 14:30:00+00:00,2013-12-02 14:30:00+00:00,31.383444784672733,31.0,5,CORN,32.6706006,-0.0653999999999968
2013-12-09 14:30:00+00:00,2013-12-09 14:30:00+00:00,31.003202912771645,31.96,5,CORN,32.4124004,-0.0467999999999975
2013-12-16 14:30:00+00:00,2013-12-16 14:30:00+00:00,31.90087938466632,30.79,5,CORN,32.2102002,-0.0565999999999959
2013-12-23 14:30:00+00:00,2013-12-23 14:30:00+00:00,30.78147265102741,31.43,5,CORN,31.9896,-0.0293998000000037
2013-12-31 14:30:00+00:00,2013-12-31 14:30:00+00:00,31.377682271195493,30.58,5,CORN,31.7536002,-0.0569997999999998
2014-01-08 14:30:00+00:00,2014-01-08 14:30:00+00:00,30.55763850264931,30.21,5,CORN,31.490198,-0.060000200000001
2014-01-15 14:30:00+00:00,2014-01-15 14:30:00+00:00,30.19480271840795,30.8,5,CORN,31.333598,-0.0269999999999974
2014-01-23 14:30:00+00:00,2014-01-23 14:30:00+00:00,30.72676289612964,30.6,5,CORN,31.202998,-0.0322000000000031
2014-01-30 14:30:00+00:00,2014-01-30 14:30:00+00:00,30.52493183233463,30.83,5,CORN,31.060998,-0.0131999999999976
2014-02-06 14:30:00+00:00,2014-02-06 14:30:00+00:00,30.726185852309243,31.55,5,CORN,31.077156,0.0033999999999991
2014-02-13 14:30:00+00:00,2014-02-13 14:30:00+00:00,31.403576519900493,31.27,5,CORN,31.105356,0.005399999999998
2014-02-21 14:30:00+00:00,2014-02-21 14:30:00+00:00,31.14240889587235,31.88,5,CORN,31.135156,-0.0015999999999998
2014-02-28 14:30:00+00:00,2014-02-28 14:30:00+00:00,31.798517116841406,32.48,5,CORN,31.199756,0.0337999999999958
2014-03-07 14:30:00+00:00,2014-03-07 14:30:00+00:00,32.40068654706178,33.51,5,CORN,31.428956000000003,0.0416000000000025
2014-03-14 13:30:00+00:00,2014-03-14 13:30:00+00:00,33.44290108991517,33.54,5,CORN,31.676355999999995,0.0591999999999934
2014-03-21 13:30:00+00:00,2014-03-21 13:30:00+00:00,33.49133217718962,33.15,5,CORN,31.945158,0.0587999999999944
2014-03-28 13:30:00+00:00,2014-03-28 13:30:00+00:00,33.11554433066489,33.65,5,CORN,32.222358,0.0570000000000021
2014-04-04 13:30:00+00:00,2014-04-04 13:30:00+00:00,33.620420046940126,34.92,5,CORN,32.630158,0.0864000000000047
2014-04-11 13:30:00+00:00,2014-04-11 13:30:00+00:00,34.88678119902343,34.49,5,CORN,33.024758,0.0731999999999999
2014-04-21 13:30:00+00:00,2014-04-21 13:30:00+00:00,34.468576714221555,33.6,5,CORN,33.3262,0.0409999999999968
2014-04-28 13:30:00+00:00,2014-04-28 13:30:00+00:00,33.592207312007496,34.97,5,CORN,33.6516,0.0740000000000051
2014-05-05 13:30:00+00:00,2014-05-05 13:30:00+00:00,34.94167919573041,34.47,5,CORN,33.929399999999994,0.0517999999999929
2014-05-12 13:30:00+00:00,2014-05-12 13:30:00+00:00,34.44722186885702,33.96,5,CORN,34.194,0.029600000000002
2014-05-19 13:30:00+00:00,2014-05-19 13:30:00+00:00,33.95177272256668,32.78,5,CORN,34.1796,-0.0145999999999943
2014-05-27 13:30:00+00:00,2014-05-27 13:30:00+00:00,32.76896836399914,32.1,5,CORN,34.0884,-0.0288000000000039
2014-06-03 13:30:00+00:00,2014-06-03 13:30:00+00:00,32.07924079333491,31.31,5,CORN,33.9254,-0.0367999999999995
2014-06-10 13:30:00+00:00,2014-06-10 13:30:00+00:00,31.27979096775271,30.71,5,CORN,33.6703,-0.0587999999999979
2014-06-17 13:30:00+00:00,2014-06-17 13:30:00+00:00,30.679672924531296,30.46,5,CORN,33.2673,-0.0892000000000052
2014-06-24 13:30:00+00:00,2014-06-24 13:30:00+00:00,30.42525225463591,30.57,5,CORN,32.874500000000005,-0.0783999999999949
2014-07-01 13:30:00+00:00,2014-07-01 13:30:00+00:00,30.536222975246734,29.44,5,CORN,32.4645,-0.0831999999999979
2014-07-09 13:30:00+00:00,2014-07-09 13:30:00+00:00,29.414619193781224,27.79,5,CORN,31.8525,-0.1436000000000028
2014-07-16 13:30:00+00:00,2014-07-16 13:30:00+00:00,27.7532142210168,27.25,5,CORN,31.0915,-0.1443999999999974
2014-07-23 13:30:00+00:00,2014-07-23 13:30:00+00:00,27.21237528434182,26.155,5,CORN,30.2634,-0.1560999999999985
2014-07-30 13:30:00+00:00,2014-07-30 13:30:00+00:00,26.119302624489283,26.31,5,CORN,29.5522,-0.1294000000000039
2014-08-06 13:30:00+00:00,2014-08-06 13:30:00+00:00,26.27676070517679,26.43,5,CORN,28.9046,-0.113399999999995
2014-08-13 13:30:00+00:00,2014-08-13 13:30:00+00:00,26.39923098972792,26.08,5,CORN,28.3286,-0.1046000000000013
2014-08-20 13:30:00+00:00,2014-08-20 13:30:00+00:00,26.050884397313883,25.96,5,CORN,27.8428,-0.0950000000000024
2014-08-27 13:30:00+00:00,2014-08-27 13:30:00+00:00,25.92726982736576,25.78,5,CORN,27.3694,-0.0935999999999985
2014-09-04 13:30:00+00:00,2014-09-04 13:30:00+00:00,25.74437905059238,24.51,5,CORN,26.8228,-0.1212000000000053
2014-09-11 13:30:00+00:00,2014-09-11 13:30:00+00:00,24.4736202603147,24.19,5,CORN,26.257600000000004,-0.1049999999999968
2014-09-18 13:30:00+00:00,2014-09-18 13:30:00+00:00,24.153929982518296,23.98,5,CORN,25.8176,-0.0762
2014-09-25 13:30:00+00:00,2014-09-25 13:30:00+00:00,23.94571198438979,23.215,5,CORN,25.4337,-0.0807000000000002
2014-10-02 13:30:00+00:00,2014-10-02 13:30:00+00:00,23.17964930645066,23.02,5,CORN,25.0858,-0.062700000000003
2014-10-09 13:30:00+00:00,2014-10-09 13:30:00+00:00,22.98544282330294,24.33,5,CORN,24.851,-0.0396
2014-10-16 13:30:00+00:00,2014-10-16 13:30:00+00:00,24.29785224150768,24.82,5,CORN,24.7038,-0.0321999999999995
2014-10-23 13:30:00+00:00,2014-10-23 13:30:00+00:00,24.7903704326526,25.34,5,CORN,24.5947,-0.0147999999999974
2014-10-30 13:30:00+00:00,2014-10-30 13:30:00+00:00,25.311289169187667,26.1,5,CORN,24.5338,0.0028000000000005
2014-11-06 14:30:00+00:00,2014-11-06 14:30:00+00:00,26.07704385725765,25.97,5,CORN,24.5346,0.0037999999999946
2014-11-13 14:30:00+00:00,2014-11-13 14:30:00+00:00,25.94916180644116,26.86,5,CORN,24.621,0.0470000000000006
2014-11-20 14:30:00+00:00,2014-11-20 14:30:00+00:00,26.83994781678008,26.02,5,CORN,24.775,0.0365999999999964
2014-11-28 14:30:00+00:00,2014-11-28 14:30:00+00:00,26.00123579475875,26.2,5,CORN,24.964379999999995,0.044399999999996
2014-12-05 14:30:00+00:00,2014-12-05 14:30:00+00:00,26.18183131188599,26.55,5,CORN,25.240478,0.0666999999999973
2014-12-12 14:30:00+00:00,2014-12-12 14:30:00+00:00,26.530369324592268,27.25,5,CORN,25.608278,0.0845999999999982
2014-12-19 14:30:00+00:00,2014-12-19 14:30:00+00:00,27.23321598990341,27.55,5,CORN,25.952078,0.0643999999999991
2014-12-29 14:30:00+00:00,2014-12-29 14:30:00+00:00,27.535879782609985,27.56,5,CORN,26.248278,0.0548000000000001
2015-01-06 14:30:00+00:00,2015-01-06 14:30:00+00:00,27.54743461963018,27.05,5,CORN,26.445778,0.034200000000002
2015-01-13 14:30:00+00:00,2015-01-13 14:30:00+00:00,27.034882068744714,25.86,5,CORN,26.525178,-0.004800000000003
2015-01-21 14:30:00+00:00,2015-01-21 14:30:00+00:00,25.84097359711945,25.98,5,CORN,26.512178,0.000200000000003
2015-01-28 14:30:00+00:00,2015-01-28 14:30:00+00:00,25.963324098026764,25.19,5,CORN,26.461378,-0.0334000000000003
2015-02-04 14:30:00+00:00,2015-02-04 14:30:00+00:00,25.17033394088396,25.75,5,CORN,26.383378,-0.0054000000000016
2015-02-11 14:30:00+00:00,2015-02-11 14:30:00+00:00,25.72891109814968,25.855,5,CORN,26.376898,-0.0068999999999981
2015-02-19 14:30:00+00:00,2015-02-19 14:30:00+00:00,25.8356862006548,26.14,5,CORN,26.3643,-0.0081999999999986
2015-02-26 14:30:00+00:00,2015-02-26 14:30:00+00:00,26.117871148160745,25.6,5,CORN,26.2529,-0.0329999999999977
2015-03-05 14:30:00+00:00,2015-03-05 14:30:00+00:00,25.577025884542163,25.62,5,CORN,26.0831,-0.0386000000000024
2015-03-12 13:30:00+00:00,2015-03-12 13:30:00+00:00,25.59277150785153,25.54,5,CORN,25.8829,-0.0404000000000053
2015-03-19 13:30:00+00:00,2015-03-19 13:30:00+00:00,25.512038237899805,24.67,5,CORN,25.670698,-0.0475999999999992
2015-03-26 13:30:00+00:00,2015-03-26 13:30:00+00:00,24.63980765526463,25.65,5,CORN,25.590678000000004,-0.0041999999999937
2015-04-02 13:30:00+00:00,2015-04-02 13:30:00+00:00,25.62288774293797,25.37,5,CORN,25.543278,-0.0121999999999964
2015-04-10 13:30:00+00:00,2015-04-10 13:30:00+00:00,25.33898845553945,24.7501,5,CORN,25.47108,-0.0087980000000023
2015-04-17 13:30:00+00:00,2015-04-17 13:30:00+00:00,24.71720166517361,24.81,5,CORN,25.394878,-0.0188000000000023
2015-04-24 13:30:00+00:00,2015-04-24 13:30:00+00:00,24.777377677421445,23.84,5,CORN,25.230778,-0.040300000000002
2015-05-01 13:30:00+00:00,2015-05-01 13:30:00+00:00,23.805322329909547,23.36,5,CORN,24.986378,-0.0556000000000018
2015-05-08 13:30:00+00:00,2015-05-08 13:30:00+00:00,23.32388144889585,23.34,5,CORN,24.763176,-0.0452000000000047
2015-05-15 13:30:00+00:00,2015-05-15 13:30:00+00:00,23.302238374827937,23.47,5,CORN,24.525868,-0.0429999999999992
2015-05-22 13:30:00+00:00,2015-05-22 13:30:00+00:00,23.43781987352617,23.18,5,CORN,24.304468,-0.0472000000000036
2015-06-01 13:30:00+00:00,2015-06-01 13:30:00+00:00,23.14870481964524,22.67,5,CORN,24.097068,-0.0399999999999991
2015-06-08 13:30:00+00:00,2015-06-08 13:30:00+00:00,22.640173137890205,23.46,5,CORN,23.854888000000003,-0.0438000000000009
2015-06-15 13:30:00+00:00,2015-06-15 13:30:00+00:00,23.43210912605752,22.41,5,CORN,23.615088,-0.0592000000000041
2015-06-22 13:30:00+00:00,2015-06-22 13:30:00+00:00,22.38217107773061,23.03,5,CORN,23.407686,-0.034402
2015-06-29 13:30:00+00:00,2015-06-29 13:30:00+00:00,23.001675327828984,24.34,5,CORN,23.343468,-0.0093999999999958
2015-07-07 13:30:00+00:00,2015-07-07 13:30:00+00:00,24.317026838992277,26.01,5,CORN,23.515868,0.0434000000000018
2015-07-14 13:30:00+00:00,2015-07-14 13:30:00+00:00,25.968747881741766,26.23,5,CORN,23.807568,0.0574000000000012
