,asofdate,aic,bic,hqic,mae,mse,rsquare,forecastHorizon,diff,trainDFLength,num_models,order_p,order_q,time,product_name,ar.L1.close
32,2016-10-30 00:00:00+00:00,-644.007059446072,-633.4187721835377,-639.7465520197319,0.04615456649108139,0.004439134812839406,0.9003362200540304,5,True,252,2000,1,0,0 days 00:00:00.185997,ethereum,0.06268678825956428
33,2016-11-04 00:00:00+00:00,-628.6947733106575,-618.1064860481232,-624.4342658843174,0.0477872848917686,0.004717222181704797,0.9063643859906778,5,True,252,2000,1,0,0 days 00:00:00.301002,ethereum,0.06270786424649305
34,2016-11-09 00:00:00+00:00,-603.5845234154398,-592.9962361529055,-599.3240159890996,0.05045540952401272,0.005211489272151019,0.9103048951337253,5,True,252,2000,1,0,0 days 00:00:00.519992,ethereum,0.063307480140087
35,2016-11-14 00:00:00+00:00,-598.5816927803877,-587.9934055178534,-594.3211853540475,0.05119268431341327,0.005316059386294033,0.9137414036771343,5,True,252,2000,1,0,0 days 00:00:00.190005,ethereum,0.06278408663308303
36,2016-11-19 00:00:00+00:00,-595.1242565987853,-584.535969336251,-590.8637491724452,0.05172312941132522,0.00538950342395077,0.9152694860957739,5,True,252,2000,1,0,0 days 00:00:00.846298,ethereum,0.0628771285261851
37,2016-11-24 00:00:00+00:00,-593.272278207978,-582.6839909454437,-589.0117707816379,0.0521236974868895,0.0054292695600619365,0.9159202733498156,5,True,252,2000,1,0,0 days 00:00:00.216003,ethereum,0.06280321077300602
38,2016-11-29 00:00:00+00:00,-591.2495467344744,-580.6612594719401,-586.9890393081342,0.05267368212461838,0.005473041814487638,0.9160432656831768,5,True,252,2000,1,0,0 days 00:00:00.394003,ethereum,0.06298052939554258
39,2016-12-04 00:00:00+00:00,-594.0475671320825,-583.4592798695481,-589.7870597057423,0.052138487474576854,0.005412671928696798,0.9154979661670329,5,True,252,2000,1,0,0 days 00:00:00.418139,ethereum,0.06313081510287241
40,2016-12-09 00:00:00+00:00,-599.0786436966847,-588.4903564341504,-594.8181362703446,0.05127216581261741,0.0053056300638221095,0.9145430446705308,5,True,252,2000,1,0,0 days 00:00:00.691009,ethereum,0.06290657045920198
41,2016-12-14 00:00:00+00:00,-598.8732112304318,-588.2849239678975,-594.6127038040917,0.05131125671495344,0.0053099704237993105,0.9149733040066866,5,True,252,2000,1,0,0 days 00:00:00.793997,ethereum,0.06291127820470437
42,2016-12-19 00:00:00+00:00,-599.9698997103036,-589.3816124477693,-595.7093922839634,0.051131420984285615,0.005286885632890118,0.9151893736981447,5,True,252,2000,1,0,0 days 00:00:00.294993,ethereum,0.06282789538549208
43,2016-12-24 00:00:00+00:00,-598.5769937535423,-587.988706491008,-594.3164863272021,0.05128777911770379,0.005316193195902361,0.9163681728675364,5,True,252,2000,1,0,0 days 00:00:00.437004,ethereum,0.06315430419372586
44,2016-12-29 00:00:00+00:00,-596.7601674584629,-586.1718801959286,-592.4996600321227,0.05129019499821597,0.0053546575630291715,0.9172585114718891,5,True,252,2000,1,0,0 days 00:00:00.583004,ethereum,0.06284461616359752
45,2017-01-03 00:00:00+00:00,-597.1975847726911,-586.6092975101568,-592.937077346351,0.05109750119351255,0.005345464314142136,0.918606513503514,5,True,252,2000,1,0,0 days 00:00:00.695011,ethereum,0.06330592436725527
46,2017-01-08 00:00:00+00:00,-589.2901171226735,-578.7018298601391,-585.0296096963333,0.051460993226930735,0.005515777492203259,0.925396739092013,5,True,252,2000,1,0,0 days 00:00:00.452620,ethereum,0.06285304423323312
47,2017-01-13 00:00:00+00:00,-584.943921862559,-574.3556346000247,-580.6834144362189,0.052184213838683,0.005611738285020925,0.9260856776753058,5,True,252,2000,1,0,0 days 00:00:00.614997,ethereum,0.06285650509512207
48,2017-01-18 00:00:00+00:00,-584.0736508402341,-573.4853635776998,-579.813143413894,0.052556568432464194,0.005631152353189986,0.9264804273187152,5,True,252,2000,1,0,0 days 00:00:00.822005,ethereum,0.06292572656504934
49,2017-01-23 00:00:00+00:00,-583.3028100036955,-572.7145227411612,-579.0423025773554,0.052812895601125176,0.005648407074429037,0.9264347405089166,5,True,252,2000,1,0,0 days 00:00:00.767596,ethereum,0.06290862516682183
50,2017-01-28 00:00:00+00:00,-583.3155115290552,-572.7272242665209,-579.0550041027151,0.05283595033602835,0.005648121086820883,0.9266401755440776,5,True,252,2000,1,0,0 days 00:00:00.985599,ethereum,0.06286568416852212
51,2017-02-02 00:00:00+00:00,-582.8193168341567,-572.2310295716223,-578.5588094078165,0.0530027401209563,0.005659251517688924,0.9266017540544115,5,True,252,2000,1,0,0 days 00:00:01.032283,ethereum,0.06285726013837935
52,2017-02-07 00:00:00+00:00,-580.5833529059593,-569.9950656434249,-576.3228454796191,0.053568906107440785,0.005709689404850836,0.9266310021573044,5,True,252,2000,1,0,0 days 00:00:00.722007,ethereum,0.06296643191076569
53,2017-02-12 00:00:00+00:00,-580.5965471443564,-570.008259881822,-576.3360397180162,0.05359502752725548,0.005709387241189026,0.9262560539471719,5,True,252,2000,1,0,0 days 00:00:00.339996,ethereum,0.06287519674882923
54,2017-02-17 00:00:00+00:00,-583.3009134393825,-572.7126261768482,-579.0404060130423,0.053102572191972244,0.005648438562744522,0.9266230991220189,5,True,252,2000,1,0,0 days 00:00:00.585003,ethereum,0.06284343691585716
55,2017-02-22 00:00:00+00:00,-582.8720631583179,-572.2837758957836,-578.6115557319778,0.05325858949393216,0.005658059763180911,0.9266533659542787,5,True,252,2000,1,0,0 days 00:00:00.432995,ethereum,0.06291894852729354
56,2017-02-27 00:00:00+00:00,-583.1458505338143,-572.55756327128,-578.8853431074741,0.053029352042259205,0.00565192066653468,0.9263299842083289,5,True,252,2000,1,0,0 days 00:00:00.565997,ethereum,0.06286285667697418
57,2017-03-04 00:00:00+00:00,-583.7601402175359,-573.1718529550016,-579.4996327911957,0.05283387666914158,0.005638167101489716,0.9268305864853058,5,True,252,2000,1,0,0 days 00:00:00.967003,ethereum,0.06292390455235154
58,2017-03-09 00:00:00+00:00,-587.4803374684637,-576.8920502059294,-583.2198300421236,0.052369219393587255,0.005555548954107114,0.9249358793146925,5,True,252,2000,1,0,0 days 00:00:00.385005,ethereum,0.06295709990787485
59,2017-03-14 00:00:00+00:00,-597.4295179157567,-586.8412306532224,-593.1690104894166,0.05060063841338777,0.005340486252988775,0.9280169841131133,5,True,252,2000,1,0,0 days 00:00:00.470999,ethereum,0.06391504079398286
60,2017-03-19 00:00:00+00:00,-643.3518025194275,-632.7635152568931,-639.0912950930873,0.04760569328464704,0.004450797513362653,0.9312366825077747,5,True,252,2000,1,0,0 days 00:00:00.816677,ethereum,0.06287537630617172
61,2017-03-24 00:00:00+00:00,-650.5556900723321,-639.9674028097978,-646.295182645992,0.04701988902776371,0.004325367745239467,0.9360808001234504,5,True,252,2000,1,0,0 days 00:00:00.544957,ethereum,0.06301774331055718
62,2017-03-29 00:00:00+00:00,-651.0434029827937,-640.4551157202594,-646.7828955564536,0.0467769254814259,0.004316993272891411,0.9357303834930824,5,True,252,2000,1,0,0 days 00:00:00.367994,ethereum,0.06297685269496751
63,2017-04-03 00:00:00+00:00,-647.2763650476883,-636.688077785154,-643.0158576213481,0.047325411170837405,0.0043820229013668555,0.9356006069821405,5,True,252,2000,1,0,0 days 00:00:00.343206,ethereum,0.0633974244854627
64,2017-04-08 00:00:00+00:00,-632.2245479610402,-621.6362606985059,-627.9640405347001,0.04855429822853794,0.004651691401399866,0.9190919774176519,5,True,252,2000,1,0,0 days 00:00:00.225991,ethereum,0.06279121372034145
65,2017-04-13 00:00:00+00:00,-631.5862414031106,-620.9979541405763,-627.3257339767705,0.04880363348950043,0.0046635284345749465,0.9188186793650764,5,True,252,2000,1,0,0 days 00:00:00.202009,ethereum,0.06293420471209177
66,2017-04-18 00:00:00+00:00,-626.8290565227193,-616.240769260185,-622.5685490963791,0.04940353325691,0.004752385789810329,0.9216047146829991,5,True,252,2000,1,0,0 days 00:00:00.228995,ethereum,0.06284866089735819
67,2017-04-23 00:00:00+00:00,-625.913470141529,-615.3251828789947,-621.6529627151889,0.04972184870090438,0.004769658537990719,0.9220734433306571,5,True,252,2000,1,0,0 days 00:00:00.255002,ethereum,0.06281346429721528
68,2017-04-28 00:00:00+00:00,-631.3129125084703,-620.724625245936,-627.0524050821301,0.049000409748365066,0.0046685805293587065,0.9249773109770034,5,True,252,2000,1,0,0 days 00:00:00.292010,ethereum,0.06287632748568144
69,2017-05-03 00:00:00+00:00,-630.7517459912257,-620.1634587286914,-626.4912385648855,0.04912417854570161,0.004679173984884827,0.9251232058897019,5,True,252,2000,1,0,0 days 00:00:00.308797,ethereum,0.06350436089230799
70,2017-05-08 00:00:00+00:00,-630.9276033056061,-620.3393160430718,-626.667095879266,0.049276981297611044,0.0046757066104512485,0.9269371422656095,5,True,252,2000,1,0,0 days 00:00:00.280763,ethereum,0.06297774485443716
71,2017-05-13 00:00:00+00:00,-623.2564920606584,-612.6682047981241,-618.9959846343182,0.050038969562234095,0.004820159003201526,0.9290139174958407,5,True,252,2000,1,0,0 days 00:00:00.200530,ethereum,0.06291847001576822
72,2017-05-18 00:00:00+00:00,-620.9042122113736,-610.3159249488393,-616.6437047850335,0.05034635668833389,0.0048661398976125505,0.9326208314897163,5,True,252,2000,1,0,0 days 00:00:00.278167,ethereum,0.06450886385208489
73,2017-05-23 00:00:00+00:00,-637.5938528816388,-627.0055656191045,-633.3333454552986,0.04898097904517353,0.0045537993751650786,0.9480308542085051,5,True,252,2000,1,0,0 days 00:00:00.248005,ethereum,0.06361236640792486
74,2017-05-28 00:00:00+00:00,-635.5260721841126,-624.9377849215783,-631.2655647577725,0.04896753949857229,0.004591211240663594,0.9546526976910836,5,True,252,2000,1,0,0 days 00:00:00.449452,ethereum,0.06387497279620742
75,2017-06-02 00:00:00+00:00,-630.251315354861,-619.6630280923267,-625.9908079285209,0.04964629601750213,0.004688298980845582,0.96142269596742,5,True,252,2000,1,0,0 days 00:00:00.210996,ethereum,0.06299052969459207
76,2017-06-07 00:00:00+00:00,-629.3398167723093,-618.751529509775,-625.0793093459691,0.04990791455221672,0.004705291425986084,0.9614513447568376,5,True,252,2000,1,0,0 days 00:00:00.245999,ethereum,0.0630596617295171
77,2017-06-12 00:00:00+00:00,-641.4749339896065,-630.8866467270722,-637.2144265632663,0.04867334187241516,0.004484079501938272,0.9683321199388569,5,True,252,2000,1,0,0 days 00:00:00.203000,ethereum,0.06290786821703998
78,2017-06-17 00:00:00+00:00,-643.0700931133357,-632.4818058508014,-638.8095856869955,0.04873915213766134,0.004455784935703946,0.9665978263563939,5,True,252,2000,1,0,0 days 00:00:00.208997,ethereum,0.06296389502012362
79,2017-06-22 00:00:00+00:00,-644.9536732602197,-634.3653859976854,-640.6931658338796,0.04833878491637629,0.004422604028629664,0.9665469848852727,5,True,252,2000,1,0,0 days 00:00:00.202008,ethereum,0.06288685295765652
80,2017-06-27 00:00:00+00:00,-653.5272685207966,-642.9389812582623,-649.2667610944565,0.04705428238002468,0.004274672077153337,0.9655423568157622,5,True,252,2000,1,0,0 days 00:00:00.289002,ethereum,0.06315149817145907
81,2017-07-02 00:00:00+00:00,-654.6543464789764,-644.0660592164421,-650.3938390526363,0.04688426986349279,0.0042555917227010895,0.9665071497698898,5,True,252,2000,1,0,0 days 00:00:00.276993,ethereum,0.06296956605999302
82,2017-07-07 00:00:00+00:00,-653.7538209148789,-643.1655336523446,-649.4933134885388,0.04694454939383923,0.004270826439037552,0.9671113199507098,5,True,252,2000,1,0,0 days 00:00:00.446968,ethereum,0.06289025398422801
83,2017-07-12 00:00:00+00:00,-665.4594945384655,-654.8712072759312,-661.1989871121253,0.04578372179093757,0.004076980077057146,0.9663604379441997,5,True,252,2000,1,0,0 days 00:00:00.317003,ethereum,0.06313166770391872
84,2017-07-17 00:00:00+00:00,-684.8122381291004,-674.223950866566,-680.5517307027602,0.0439984250787883,0.0037757623846993234,0.9669762923935418,5,True,252,2000,1,0,0 days 00:00:00.454995,ethereum,0.06398065403601264
85,2017-07-22 00:00:00+00:00,-698.0265482658657,-687.4382610033314,-693.7660408395255,0.04296605885040302,0.0035827069128133485,0.9743874838076931,5,True,252,2000,1,0,0 days 00:00:00.365006,ethereum,0.06284615906217651
86,2017-07-27 00:00:00+00:00,-696.1244822484008,-685.5361949858665,-691.8639748220606,0.04335430841437107,0.0036098642755535604,0.9747419540124201,5,True,252,2000,1,0,0 days 00:00:00.295014,ethereum,0.06300330926572607
87,2017-08-01 00:00:00+00:00,-701.9365729673583,-691.348285704824,-697.6760655410181,0.04270711019769091,0.0035275503533396856,0.9752067977714385,5,True,252,2000,1,0,0 days 00:00:00.235984,ethereum,0.06293920116880118
88,2017-08-06 00:00:00+00:00,-701.6411691969344,-691.0528819344,-697.3806617705942,0.04266666159385633,0.003531680250886415,0.9748855849404925,5,True,252,2000,1,0,0 days 00:00:00.231998,ethereum,0.06295983430226251
89,2017-08-11 00:00:00+00:00,-699.7856475319094,-689.197360269375,-695.5251401055692,0.04309116377082273,0.0035577729754420555,0.9743897282468034,5,True,252,2000,1,0,0 days 00:00:00.271000,ethereum,0.06305028034479288
90,2017-08-16 00:00:00+00:00,-693.6330552155854,-683.0447679530511,-689.3725477892452,0.0436673292603005,0.0036457148651746975,0.9770815782115041,5,True,252,2000,1,0,0 days 00:00:00.285000,ethereum,0.06345070167271784
91,2017-08-21 00:00:00+00:00,-692.7770572078219,-682.1887699452876,-688.5165497814818,0.04390189013615614,0.0036581303742610517,0.9778075548536869,5,True,252,2000,1,0,0 days 00:00:00.467000,ethereum,0.06291202390740903
92,2017-08-26 00:00:00+00:00,-688.8271089892093,-678.2388217266749,-684.5666015628691,0.04432562886172768,0.0037159216297315677,0.9765719104153421,5,True,252,2000,1,0,0 days 00:00:00.356979,ethereum,0.06294745014629853
93,2017-08-31 00:00:00+00:00,-689.3568151964479,-678.7685279339136,-685.0963077701077,0.04423968150001043,0.0037081163380520985,0.9761426615648084,5,True,252,2000,1,0,0 days 00:00:00.235989,ethereum,0.0629064501426404
94,2017-09-05 00:00:00+00:00,-693.2061044612673,-682.617817198733,-688.9455970349271,0.044010461904050106,0.0036519105374103666,0.9740660376580086,5,True,252,2000,1,0,0 days 00:00:00.290270,ethereum,0.06299213229637779
95,2017-09-10 00:00:00+00:00,-694.9274358232511,-684.3391485607168,-690.666928396911,0.04373354109410589,0.0036270466706209217,0.9740160442903517,5,True,252,2000,1,0,0 days 00:00:00.244196,ethereum,0.06287787929733409
96,2017-09-15 00:00:00+00:00,-709.5070731079696,-698.9187858454353,-705.2465656816295,0.043185493733493535,0.003423133713472333,0.9670738812051678,5,True,252,2000,1,0,0 days 00:00:00.253989,ethereum,0.06285627983233584
97,2017-09-20 00:00:00+00:00,-708.824947265785,-698.2366600032507,-704.5644398394448,0.043302354711775765,0.0034324860546774754,0.9701171874553752,5,True,252,2000,1,0,0 days 00:00:00.291687,ethereum,0.06316292891360131
98,2017-09-25 00:00:00+00:00,-712.286095603309,-701.6978083407747,-708.0255881769689,0.042878864576433244,0.0033855945360918276,0.9693897089580742,5,True,252,2000,1,0,0 days 00:00:00.226995,ethereum,0.06290535652191592
99,2017-09-30 00:00:00+00:00,-714.5028404705189,-703.9145532079846,-710.2423330441787,0.04238718044401586,0.0033559357558128693,0.9691075410545579,5,True,252,2000,1,0,0 days 00:00:00.175003,ethereum,0.06279951235434333
100,2017-10-05 00:00:00+00:00,-705.8818043362616,-695.2935170737272,-701.6212969099214,0.04350515413821318,0.003472747454643192,0.9715501040107685,5,True,252,2000,1,0,0 days 00:00:00.243395,ethereum,0.06312858602560541
101,2017-10-10 00:00:00+00:00,-704.5507010749026,-693.9624138123683,-700.2901936485624,0.043744565488174667,0.0034911356803609427,0.9725201242641088,5,True,252,2000,1,0,0 days 00:00:00.333998,ethereum,0.06287849371468685
102,2017-10-15 00:00:00+00:00,-701.8625267678966,-691.2742395053623,-697.6020193415565,0.04416526163949967,0.0035285789688667625,0.9754662103529911,5,True,252,2000,1,0,0 days 00:00:00.281002,ethereum,0.06290538301762535
103,2017-10-20 00:00:00+00:00,-700.3339676557124,-689.7456803931781,-696.0734602293722,0.04443783804053563,0.003550054695962507,0.9765158725260954,5,True,252,2000,1,0,0 days 00:00:00.343021,ethereum,0.06288995533342444
104,2017-10-25 00:00:00+00:00,-699.5879980736987,-688.9997108111644,-695.3274906473586,0.044580397335113035,0.0035605794733762535,0.9767926203464894,5,True,252,2000,1,0,0 days 00:00:00.265977,ethereum,0.06285278863156997
105,2017-10-30 00:00:00+00:00,-699.2997766604395,-688.7114893979052,-695.0392692340994,0.044636718778199615,0.003564654332043981,0.9767365692616298,5,True,252,2000,1,0,0 days 00:00:00.617001,ethereum,0.06289001174072642
106,2017-11-04 00:00:00+00:00,-698.6180807923334,-688.0297935297991,-694.3575733659933,0.04463331340669768,0.003574310931849936,0.9775042879400275,5,True,252,2000,1,0,0 days 00:00:00.544000,ethereum,0.06286093184534529
107,2017-11-09 00:00:00+00:00,-697.5603566790936,-686.9720694165593,-693.2998492527535,0.04495683544566973,0.003589361272455431,0.9772325715583211,5,True,252,2000,1,0,0 days 00:00:00.629002,ethereum,0.06305269046739022
108,2017-11-14 00:00:00+00:00,-699.4291614639595,-688.8408742014252,-695.1686540376194,0.04466552918033474,0.0035628151844691626,0.976461084099096,5,True,252,2000,1,0,0 days 00:00:00.390020,ethereum,0.06296941490624408
109,2017-11-19 00:00:00+00:00,-699.7167130901086,-689.1284258275742,-695.4562056637684,0.04459497446148897,0.0035587606570092567,0.9764423148594059,5,True,252,2000,1,0,0 days 00:00:00.364979,ethereum,0.06288265266519766
110,2017-11-24 00:00:00+00:00,-706.7524602813618,-696.1641730188275,-702.4919528550216,0.04388456799699344,0.0034607753376921795,0.9791351184132357,5,True,252,2000,1,0,0 days 00:00:00.265999,ethereum,0.06286030507961893
111,2017-11-29 00:00:00+00:00,-706.062195566161,-695.4739083036267,-701.8016881398208,0.044064342799271544,0.003470265088801821,0.9788394324308208,5,True,252,2000,1,0,0 days 00:00:00.179000,ethereum,0.0629712893971083
112,2017-12-04 00:00:00+00:00,-700.7838426248721,-690.1955553623378,-696.523335198532,0.044791053517374356,0.003543721054942254,0.9808496986225783,5,True,252,2000,1,0,0 days 00:00:00.324001,ethereum,0.06329765207699009
113,2017-12-09 00:00:00+00:00,-699.1607800437054,-688.572492781171,-694.9002726173652,0.044841675960482434,0.0035666366376367366,0.9805915833868528,5,True,252,2000,1,0,0 days 00:00:00.343006,ethereum,0.06322271564812905
114,2017-12-14 00:00:00+00:00,-728.1275875680045,-717.5393003054702,-723.8670801416644,0.043296626621307836,0.003179325282187709,1.0139797486629063,5,True,252,2000,1,0,0 days 00:00:00.277996,ethereum,0.06285923454151061
115,2017-12-19 00:00:00+00:00,-730.3309577115591,-719.7426704490248,-726.070450285219,0.04297246591635666,0.0031516451157749957,1.0137909115972625,5,True,252,2000,1,0,0 days 00:00:00.303997,ethereum,0.06287435595237924
116,2017-12-24 00:00:00+00:00,-737.009207412745,-726.4209201502107,-732.7486999864049,0.04215222285995716,0.0030692403672499227,1.013614439297542,5,True,252,2000,1,0,0 days 00:00:00.353371,ethereum,0.06300979105723356
117,2017-12-29 00:00:00+00:00,-722.4987945991717,-711.9105073366374,-718.2382871728315,0.042826174824213775,0.00325115097729508,1.0248286302869145,5,True,252,2000,1,0,0 days 00:00:00.307999,ethereum,0.06306023216217618
118,2018-01-03 00:00:00+00:00,-729.4410457263481,-718.8527584638138,-725.1805383000079,0.04209789762493151,0.0031627908038292245,1.0278881728962141,5,True,252,2000,1,0,0 days 00:00:00.241998,ethereum,0.06282487245593514
119,2018-01-08 00:00:00+00:00,-722.7782917098933,-712.190004447359,-718.5177842835532,0.042427815500681317,0.0032477571163744357,1.023827166760363,5,True,252,2000,1,0,0 days 00:00:00.353001,ethereum,0.06392239100633064
120,2018-01-13 00:00:00+00:00,-730.9382021752689,-720.3499149127346,-726.6776947489287,0.041769423257561056,0.003144033182862211,1.0273104383018683,5,True,252,2000,1,0,0 days 00:00:00.350002,ethereum,0.0627775249019342
121,2018-01-18 00:00:00+00:00,-738.4465047795367,-727.8582175170023,-734.1859973531965,0.04132729533084446,0.0030517035789530337,1.0193905821155167,5,True,252,2000,1,0,0 days 00:00:00.249999,ethereum,0.06287389846520991
