,asofdate,aic,bic,hqic,mae,mse,rsquare,forecastHorizon,diff,trainDFLength,num_models,order_p,order_q,time,product_name,ar.L1.close,ma.L1.close
0,2007-10-02 22:00:00+00:00,-1380.8384760043282,-1366.7207596542826,-1375.1577994358747,0.004766122808214304,0.0002365612696346708,1.0836361226615525,5,True,252,3000,1,1,0 days 00:00:00.234695,milk_iv,0.03525045113647429,0.03979319955767736
1,2007-10-10 22:00:00+00:00,-1380.6216920690963,-1366.5039757190507,-1374.9410155006428,0.004785493232029696,0.00023678004374333363,1.084638279638543,5,True,252,3000,1,1,0 days 00:00:00.241614,milk_iv,0.037120869322901345,0.04092808957098461
2,2007-10-17 22:00:00+00:00,-1380.462289634209,-1366.3445732841633,-1374.7816130657554,0.004846491355544336,0.0002369528000872717,1.0881471490927372,5,True,252,3000,1,1,0 days 00:00:00.184849,milk_iv,1.1653687711052934,1.1490735028329446
3,2007-10-25 22:00:00+00:00,-1381.282671215179,-1367.1649548651335,-1375.6019946467256,0.004844877589591941,0.00023617380433172628,1.085595297663357,5,True,252,3000,1,1,0 days 00:00:00.240223,milk_iv,0.05549525703345458,0.06337958878129597
4,2007-11-04 23:00:00+00:00,-1386.5267627590974,-1372.4090464090518,-1380.846086190644,0.004566525478767703,0.0002313187173722054,1.0897201278144664,5,True,252,3000,1,1,0 days 00:00:00.187686,milk_iv,1.8913520610182484,1.8774438577522985
5,2007-11-12 23:00:00+00:00,-1376.9651190272616,-1362.847402677216,-1371.2844424588081,0.005168354500484315,0.00024023370831893336,1.0793236656735523,5,True,252,3000,1,1,0 days 00:00:00.257861,milk_iv,0.02172695558514911,0.02775961032310281
6,2007-11-20 23:00:00+00:00,-1376.9799289299376,-1362.862212579892,-1371.2992523614842,0.0051820702006638835,0.00024026739415117313,1.079475009613538,5,True,252,3000,1,1,0 days 00:00:00.221037,milk_iv,0.021319183802178125,0.027030809312992683
7,2007-11-29 23:00:00+00:00,-1362.8036858150617,-1348.6859694650161,-1357.1230092466083,0.005490701239997801,0.0002541509760439953,1.0796101791364399,5,True,252,3000,1,1,0 days 00:00:00.234208,milk_iv,0.02867252140153736,0.032877349995687484
8,2007-12-06 23:00:00+00:00,-1362.6939439155549,-1348.5762275655093,-1357.0132673471014,0.005531878286013126,0.0002542983247083853,1.0802361028312206,5,True,252,3000,1,1,0 days 00:00:00.319436,milk_iv,0.029131620304852432,0.03305883448967289
9,2007-12-16 23:00:00+00:00,-1333.448955983135,-1319.3312396330894,-1327.7682794146815,0.006372554220884507,0.0002855517672267804,1.0846860731699495,5,True,252,3000,1,1,0 days 00:00:00.306626,milk_iv,5.818368453875688,5.795751665635341
10,2007-12-23 23:00:00+00:00,-1332.1320813741554,-1318.0143650241098,-1326.451404805702,0.006598708357521868,0.00028704788175673546,1.0841570114549368,5,True,252,3000,1,1,0 days 00:00:00.128569,milk_iv,23.132541322595326,23.182331393526148
11,2008-01-02 23:00:00+00:00,-1374.472381755188,-1360.3546654051424,-1368.7917051867346,0.005843357314198642,0.00024265286753829353,1.0790210621185863,5,True,252,3000,1,1,0 days 00:00:00.317550,milk_iv,0.004539852540007297,
12,2008-01-09 23:00:00+00:00,-1372.5991465720172,-1358.4814302219716,-1366.9184700035637,0.005762034902994831,0.0002445407872329266,1.0673572905083832,5,True,252,3000,1,1,0 days 00:00:00.253036,milk_iv,0.02856573543294924,0.0355445533094458
13,2008-01-16 23:00:00+00:00,-1372.686205968968,-1358.5684896189223,-1367.0055294005144,0.005818011986690165,0.0002445673710427024,1.0674733219626646,5,True,252,3000,1,1,0 days 00:00:00.240200,milk_iv,0.029929835782969653,0.03765433927609053
14,2008-01-24 23:00:00+00:00,-1369.5323411126374,-1355.4146247625918,-1363.851664544184,0.006088271317491454,0.00024789785062911176,1.0680894303030892,5,True,252,3000,1,1,0 days 00:00:00.239515,milk_iv,0.02227293428209991,0.03238356899263803
15,2008-01-31 23:00:00+00:00,-1432.288676730724,-1418.1709603806785,-1426.6080001622706,0.005165059598021536,0.0001928383442438317,1.047665644889976,5,True,252,3000,1,1,0 days 00:00:00.212040,milk_iv,0.024442963643143616,0.03326047774442825
