,asofdate,pointForecast,close,forecastday,product_name
0,2007-05-01 22:00:00+00:00,17.60009438956809,17.7,1,milk_iii
1,2007-05-02 22:00:00+00:00,17.603573464003986,17.7,2,milk_iii
2,2007-05-03 22:00:00+00:00,17.603125236003283,17.45,3,milk_iii
3,2007-05-06 22:00:00+00:00,17.603182978032066,17.15,4,milk_iii
4,2007-05-07 22:00:00+00:00,17.60317553944361,17.3,5,milk_iii
5,2007-05-08 22:00:00+00:00,17.324705943319454,17.32,1,milk_iii
6,2007-05-09 22:00:00+00:00,17.332745738525023,17.5,2,milk_iii
7,2007-05-10 22:00:00+00:00,17.331977061972943,17.45,3,milk_iii
8,2007-05-13 22:00:00+00:00,17.33205053745733,17.5,4,milk_iii
9,2007-05-14 22:00:00+00:00,17.332043514002,17.4,5,milk_iii
10,2007-05-15 22:00:00+00:00,17.44156286467642,17.35,1,milk_iii
11,2007-05-16 22:00:00+00:00,17.432611401189117,17.5,2,milk_iii
12,2007-05-17 22:00:00+00:00,17.433674996915876,17.5,3,milk_iii
13,2007-05-20 22:00:00+00:00,17.43354859052623,17.5,4,milk_iii
14,2007-05-21 22:00:00+00:00,17.4335636132406,17.5,5,milk_iii
15,2007-05-23 22:00:00+00:00,17.53543383189686,17.55,1,milk_iii
16,2007-05-24 22:00:00+00:00,17.533345183090116,17.56,2,milk_iii
17,2007-05-28 22:00:00+00:00,17.533567590555037,19.75,3,milk_iii
18,2007-05-29 22:00:00+00:00,17.53354390634682,19.96,4,milk_iii
19,2007-05-30 22:00:00+00:00,17.533546428466313,20.16,5,milk_iii
20,2007-05-31 22:00:00+00:00,20.210066563577,20.16,1,milk_iii
21,2007-06-03 22:00:00+00:00,20.209706302690925,20.25,2,milk_iii
22,2007-06-04 22:00:00+00:00,20.2100665436922,20.2,3,milk_iii
23,2007-06-05 22:00:00+00:00,20.209706322574277,20.15,4,milk_iii
24,2007-06-06 22:00:00+00:00,20.210066523809594,20.14,5,milk_iii
25,2007-06-07 22:00:00+00:00,20.18639094922387,20.03,1,milk_iii
26,2007-06-10 22:00:00+00:00,20.184769659222777,20.1,2,milk_iii
27,2007-06-12 22:00:00+00:00,20.185375797879797,20.12,3,milk_iii
28,2007-06-13 22:00:00+00:00,20.185149177864893,20.1,4,milk_iii
29,2007-06-14 22:00:00+00:00,20.185233904300425,20.06,5,milk_iii
30,2007-06-17 22:00:00+00:00,20.10822123134225,20.05,1,milk_iii
31,2007-06-19 22:00:00+00:00,20.10535909521803,20.02,2,milk_iii
32,2007-06-20 22:00:00+00:00,20.10637307695565,20.05,3,milk_iii
33,2007-06-21 22:00:00+00:00,20.106013826761245,20.15,4,milk_iii
34,2007-06-24 22:00:00+00:00,20.10614110504598,22.3,5,milk_iii
35,2007-06-25 22:00:00+00:00,22.30525074209428,22.05,1,milk_iii
36,2007-06-26 22:00:00+00:00,22.381029939268448,21.6,2,milk_iii
37,2007-06-27 22:00:00+00:00,22.35269010776876,20.85,3,milk_iii
38,2007-06-28 22:00:00+00:00,22.363273161183287,20.1,4,milk_iii
39,2007-07-01 22:00:00+00:00,22.35931893533645,20.85,5,milk_iii
40,2007-07-02 22:00:00+00:00,20.900983968714993,21.19,1,milk_iii
41,2007-07-03 22:00:00+00:00,20.901156843317104,21.19,2,milk_iii
42,2007-07-04 22:00:00+00:00,20.90129869317264,21.15,3,milk_iii
43,2007-07-05 22:00:00+00:00,20.901415085945683,20.95,4,milk_iii
44,2007-07-08 22:00:00+00:00,20.901510590185318,21.29,5,milk_iii
45,2007-07-09 22:00:00+00:00,21.29676089639093,21.23,1,milk_iii
46,2007-07-10 22:00:00+00:00,21.298007625105733,21.07,2,milk_iii
47,2007-07-11 22:00:00+00:00,21.29922102860947,21.04,3,milk_iii
48,2007-07-12 22:00:00+00:00,21.300401995862085,21.17,4,milk_iii
49,2007-07-15 22:00:00+00:00,21.301551392206846,21.25,5,milk_iii
50,2007-07-16 22:00:00+00:00,21.314885557414293,21.25,1,milk_iii
