,asofdate,pnl
0,2007-05-08 22:00:00+00:00,0.0
1,2007-05-09 22:00:00+00:00,0.0
2,2007-05-10 22:00:00+00:00,0.0
3,2007-05-13 22:00:00+00:00,0.0
4,2007-05-14 22:00:00+00:00,0.0
5,2007-05-15 22:00:00+00:00,
6,2007-05-16 22:00:00+00:00,
7,2007-05-17 22:00:00+00:00,
8,2007-05-20 22:00:00+00:00,
9,2007-05-21 22:00:00+00:00,
10,2007-05-23 22:00:00+00:00,-0.379999999999999
11,2007-05-24 22:00:00+00:00,-0.1999999999999993
12,2007-05-28 22:00:00+00:00,0.0
13,2007-05-29 22:00:00+00:00,0.3500000000000014
14,2007-05-30 22:00:00+00:00,0.09999999999999787
15,2007-05-31 22:00:00+00:00,0.0
16,2007-06-03 22:00:00+00:00,0.0
17,2007-06-04 22:00:00+00:00,0.0
18,2007-06-05 22:00:00+00:00,0.0
19,2007-06-06 22:00:00+00:00,0.0
20,2007-06-07 22:00:00+00:00,-0.1999999999999993
21,2007-06-10 22:00:00+00:00,-0.05999999999999872
22,2007-06-12 22:00:00+00:00,-2.25
23,2007-06-13 22:00:00+00:00,-2.460000000000001
24,2007-06-14 22:00:00+00:00,-2.66
25,2007-06-17 22:00:00+00:00,0.0
26,2007-06-19 22:00:00+00:00,0.0
27,2007-06-20 22:00:00+00:00,0.0
28,2007-06-21 22:00:00+00:00,0.0
29,2007-06-24 22:00:00+00:00,0.0
30,2007-06-25 22:00:00+00:00,0.0
31,2007-06-26 22:00:00+00:00,0.0
32,2007-06-27 22:00:00+00:00,0.0
33,2007-06-28 22:00:00+00:00,0.0
34,2007-07-01 22:00:00+00:00,0.0
35,2007-07-02 22:00:00+00:00,-0.019999999999999574
36,2007-07-03 22:00:00+00:00,0.08000000000000185
37,2007-07-04 22:00:00+00:00,0.07000000000000028
38,2007-07-05 22:00:00+00:00,-0.04999999999999716
39,2007-07-08 22:00:00+00:00,-2.240000000000002
40,2007-07-09 22:00:00+00:00,2.0
41,2007-07-10 22:00:00+00:00,1.5800000000000018
42,2007-07-11 22:00:00+00:00,0.8000000000000007
43,2007-07-12 22:00:00+00:00,-0.04999999999999716
44,2007-07-15 22:00:00+00:00,-1.4499999999999993
45,2007-07-16 22:00:00+00:00,-0.8599999999999994
46,2007-07-17 22:00:00+00:00,-0.41000000000000014
47,2007-07-18 22:00:00+00:00,0.29999999999999716
