,asofdate,aic,bic,hqic,mae,mse,rsquare,forecastHorizon,diff,trainDFLength,num_models,order_p,order_q,time,product_name,ar.L1.close,ma.L1.close
0,2006-04-24 22:00:00+00:00,-1499.3320305901339,-1485.2143142400882,-1493.6513540216804,0.005265351803623627,0.00014784174832958968,0.9221335140754988,5,True,252,3800,1,1,0 days 00:00:00.287218,milk_iii,0.6507807256914908,0.6529662434684957
1,2006-05-01 22:00:00+00:00,-1495.1551480065932,-1481.0374316565476,-1489.4744714381397,0.005372717576530021,0.00015031315145521958,0.9239152282829678,5,True,252,3800,1,1,0 days 00:00:00.464015,milk_iii,0.7768939761476602,0.7784065572886183
2,2006-05-08 22:00:00+00:00,-1495.2052393574209,-1481.0875230073752,-1489.5245627889674,0.0053933105597981385,0.00015028288852190843,0.9235619716166077,5,True,252,3800,1,1,0 days 00:00:00.324893,milk_iii,0.7397116245066768,0.7423567037739732
3,2006-05-15 22:00:00+00:00,-1494.867986671331,-1480.7502703212854,-1489.1873101028775,0.005419614952589291,0.00015048424593659262,0.9236874069663173,5,True,252,3800,1,1,0 days 00:00:00.251145,milk_iii,0.7650618852572508,0.7673668540665506
4,2006-05-22 22:00:00+00:00,-1417.996851482043,-1403.8791351319974,-1412.3161749135895,0.006115066934926775,0.00020416241130124372,0.916602887067661,5,True,252,3800,1,1,0 days 00:00:00.612567,milk_iii,,
5,2006-05-29 22:00:00+00:00,-1432.9117047954,-1418.7939884453544,-1427.2310282269466,0.005824453220757884,0.00019242909050653202,0.9138804417726952,5,True,252,3800,1,1,0 days 00:00:00.429258,milk_iii,0.7567021331693305,0.7646113200343466
6,2006-06-05 22:00:00+00:00,-1434.1494101734606,-1420.031693823415,-1428.4687336050072,0.005771025014040275,0.00019148596019272432,0.9135785584700697,5,True,252,3800,1,1,0 days 00:00:00.267801,milk_iii,0.7824283761274893,0.789825091294695
7,2006-06-12 22:00:00+00:00,-1387.6559597794267,-1373.538243429381,-1381.9752832109732,0.00633284653823035,0.0002302839165369297,0.9119162017359662,5,True,252,3800,1,1,0 days 00:00:00.261467,milk_iii,0.9433336530583867,0.9516453388220191
8,2006-06-19 22:00:00+00:00,-1370.6859883154816,-1356.568271965436,-1365.0053117470281,0.00701595322103965,0.0002462727160709491,0.9070413364284312,5,True,252,3800,1,1,0 days 00:00:00.458780,milk_iii,0.11010068179416291,0.08744862549688587
9,2006-06-26 22:00:00+00:00,-1367.2991279654143,-1353.1814116153687,-1361.6184513969608,0.007250178782849988,0.000249463524788771,0.9129551303876825,5,True,252,3800,1,1,0 days 00:00:00.470628,milk_iii,0.019869097048475313,0.014928205726424865
10,2006-07-04 22:00:00+00:00,-1369.6909999666327,-1355.573283616587,-1364.0103233981793,0.007246176775278734,0.0002472305999930277,0.9038622957693618,5,True,252,3800,1,1,0 days 00:00:00.450933,milk_iii,0.09373776208264885,0.07038761167756095
11,2006-07-11 22:00:00+00:00,-1370.9043413309237,-1356.786624980878,-1365.2236647624702,0.007208021302289538,0.00024602026235908536,0.9015624013313142,5,True,252,3800,1,1,0 days 00:00:00.503302,milk_iii,0.08741006762375492,0.06361186607351807
12,2006-07-18 22:00:00+00:00,-1336.8791519519923,-1322.7614356019467,-1331.1984753835388,0.0073840791500903264,0.00028159231063026467,0.9229926085049198,5,True,252,3800,1,1,0 days 00:00:00.435224,milk_iii,0.11729673590576307,0.08939083562855271
13,2006-07-25 22:00:00+00:00,-1334.8006484956081,-1320.6829321455625,-1329.1199719271547,0.007473202062020223,0.0002839458394833435,0.9239660020847953,5,True,252,3800,1,1,0 days 00:00:00.419928,milk_iii,0.12875816743726234,0.10252653492988731
14,2006-08-01 22:00:00+00:00,-1334.0216176138488,-1319.9039012638032,-1328.3409410453953,0.007467529654662352,0.0002848563789056685,0.9263527372042533,5,True,252,3800,1,1,0 days 00:00:00.446191,milk_iii,0.1414887507339172,0.11648861738871964
15,2006-08-08 22:00:00+00:00,-1333.9691518052637,-1319.851435455218,-1328.2884752368102,0.0074313192284480925,0.00028493222049868566,0.9272039863711986,5,True,252,3800,1,1,0 days 00:00:00.354052,milk_iii,0.1405707938003487,0.11701593561726419
16,2006-08-15 22:00:00+00:00,-1333.6799778211903,-1319.5622614711447,-1327.9993012527368,0.0074297850594129645,0.00028531281011114193,0.927911208566097,5,True,252,3800,1,1,0 days 00:00:00.453731,milk_iii,0.1394989643019458,0.1168595056625429
17,2006-08-22 22:00:00+00:00,-1332.5758917299704,-1318.4581753799248,-1326.895215161517,0.007528103198801702,0.00028688286754621815,0.9285665237983638,5,True,252,3800,1,1,0 days 00:00:00.370866,milk_iii,0.13611412381143945,0.11214435512453004
18,2006-08-29 22:00:00+00:00,-1390.7671254977072,-1376.6494091476616,-1385.0864489292537,0.006901126733644857,0.00022744570148626326,0.946629432274387,5,True,252,3800,1,1,0 days 00:00:00.387720,milk_iii,0.15119065264599185,0.13007782042234897
19,2006-09-06 22:00:00+00:00,-1391.8594341124572,-1377.7417177624116,-1386.1787575440037,0.00687640722934907,0.000226461615379616,0.9456729770593097,5,True,252,3800,1,1,0 days 00:00:00.417144,milk_iii,0.14493670770077974,0.12344975018994218
20,2006-09-13 22:00:00+00:00,-1390.8047161080112,-1376.6869997579656,-1385.1240395395578,0.0066991848095556625,0.00022742512550751832,0.9544134888111514,5,True,252,3800,1,1,0 days 00:00:00.247185,milk_iii,2.4961420642780876,2.493714903331309
21,2006-09-21 22:00:00+00:00,-1365.321773425021,-1351.2040570749755,-1359.6410968565676,0.006930215624385214,0.0002516266082723798,0.9642081134332113,5,True,252,3800,1,1,0 days 00:00:00.322745,milk_iii,1.0581774603603453,1.0535774181471205
22,2006-09-28 22:00:00+00:00,-1366.1003711521935,-1351.9826548021479,-1360.41969458374,0.006909363449755067,0.00025084987861830104,0.9640779408870468,5,True,252,3800,1,1,0 days 00:00:00.310194,milk_iii,1.151059703453531,1.1445756321184177
23,2006-10-05 22:00:00+00:00,-1367.175787346192,-1353.0580709961464,-1361.4951107777385,0.006878787654753023,0.00024978116446269566,0.9640569966458264,5,True,252,3800,1,1,0 days 00:00:00.319694,milk_iii,1.2433525743124687,1.2368200761936385
24,2006-10-12 22:00:00+00:00,-1367.5721956201833,-1353.4544792701377,-1361.8915190517298,0.006829035607409933,0.0002493884533056147,0.9640450839095979,5,True,252,3800,1,1,0 days 00:00:00.407345,milk_iii,1.2753716611567254,1.2687190717553682
25,2006-10-19 22:00:00+00:00,-1367.5376873977652,-1353.4199710477196,-1361.8570108293118,0.006839650596976893,0.0002494225916063826,0.9640803484781212,5,True,252,3800,1,1,0 days 00:00:00.874271,milk_iii,1.28679578120655,1.279982892605309
26,2006-10-29 23:00:00+00:00,-1369.2005881201044,-1355.0828717700588,-1363.519911551651,0.0068203571166124966,0.000247782027360672,0.9639224384091475,5,True,252,3800,1,1,0 days 00:00:00.428730,milk_iii,1.2089121942833387,1.2016708335792703
27,2006-11-05 23:00:00+00:00,-1369.9775658542867,-1355.859849504241,-1364.2968892858332,0.006755795507259278,0.00024701926935262756,0.963840216312432,5,True,252,3800,1,1,0 days 00:00:00.500126,milk_iii,1.1653741709050447,1.1587814413453936
28,2006-11-12 23:00:00+00:00,-1370.0945706100792,-1355.9768542600336,-1364.4138940416258,0.006723788856479541,0.0002469045968247541,0.963767202409143,5,True,252,3800,1,1,0 days 00:00:00.931337,milk_iii,1.167740891801344,1.1610647889601833
29,2006-11-19 23:00:00+00:00,-1359.052753797279,-1344.9350374472333,-1353.3720772288254,0.0070381944289005585,0.0002579638310289327,0.9644657910908564,5,True,252,3800,1,1,0 days 00:00:00.801530,milk_iii,1.0547652626794963,1.0501752294215447
30,2006-11-27 23:00:00+00:00,-1371.0239676172955,-1356.90625126725,-1365.343291048842,0.006947973148261703,0.0002459921168473302,0.9637676007142455,5,True,252,3800,1,1,0 days 00:00:00.631021,milk_iii,0.2452117859438114,0.22854505892391325
31,2006-12-05 23:00:00+00:00,-1371.8231659624153,-1357.7054496123696,-1366.1424893939618,0.006799929762972708,0.0002452168316057895,0.9654272199681493,5,True,252,3800,1,1,0 days 00:00:00.914663,milk_iii,0.9658508111013269,0.9609728363185903
32,2006-12-12 23:00:00+00:00,-1371.6612893853699,-1357.5435730353242,-1365.9806128169164,0.006832543112189205,0.00024537438145050315,0.9654958895927066,5,True,252,3800,1,1,0 days 00:00:00.683203,milk_iii,0.976203769618531,0.9713459762714801
33,2006-12-19 23:00:00+00:00,-1341.2701730980748,-1327.1524567480292,-1335.5894965296213,0.007341193608231105,0.00027681572576456045,0.9701891938139471,5,True,252,3800,1,1,0 days 00:00:00.507153,milk_iii,0.22880038662341662,0.2077680465582175
34,2006-12-28 23:00:00+00:00,-1335.4266034998723,-1321.3088871498267,-1329.7459269314188,0.007614038296186148,0.00028330311101782085,0.9690610076527869,5,True,252,3800,1,1,0 days 00:00:00.344401,milk_iii,0.23236449102288276,0.21009134163945092
35,2007-01-07 23:00:00+00:00,-1335.712605251374,-1321.5948889013284,-1330.0319286829206,0.007553618218941826,0.000282983074387121,0.9697763244743051,5,True,252,3800,1,1,0 days 00:00:00.295915,milk_iii,0.24384913001266906,0.22203643396802142
36,2007-01-15 23:00:00+00:00,-1335.7567511460084,-1321.6390347959627,-1330.076074577555,0.007534411785832729,0.0002829343245481671,0.9699025006562161,5,True,252,3800,1,1,0 days 00:00:00.371763,milk_iii,0.24525903287581696,0.22372706617462354
37,2007-01-22 23:00:00+00:00,-1291.5175908397882,-1277.3998744897426,-1285.8369142713348,0.007829722536030887,0.00033724669431922085,0.9939269506041593,5,True,252,3800,1,1,0 days 00:00:00.268792,milk_iii,0.9814411571990334,0.9715886660468832
38,2007-01-29 23:00:00+00:00,-1298.5037749380149,-1284.3860585879693,-1292.8230983695614,0.007660212869208652,0.00032802466940622663,0.9944012058046603,5,True,252,3800,1,1,0 days 00:00:00.240619,milk_iii,0.8605501931794443,0.8480139784076544
39,2007-02-05 23:00:00+00:00,-1298.7691931168938,-1284.6514767668482,-1293.0885165484403,0.007597491743704012,0.00032767920713166815,0.9943047990391474,5,True,252,3800,1,1,0 days 00:00:00.385103,milk_iii,0.8474690989291245,0.8348504538818365
40,2007-02-12 23:00:00+00:00,-1298.8541123321297,-1284.736395982084,-1293.1734357636763,0.007562875172399499,0.00032756869559347895,0.9942525041747794,5,True,252,3800,1,1,0 days 00:00:00.200135,milk_iii,0.8458451525213451,0.833009876550213
41,2007-02-20 23:00:00+00:00,-1276.584570159716,-1262.4668538096703,-1270.9038935912624,0.008043261512023309,0.0003578343868522761,0.9881190659220793,5,True,252,3800,1,1,0 days 00:00:00.415996,milk_iii,0.8788877893844262,0.8650467779286116
42,2007-02-27 23:00:00+00:00,-1277.0910268781777,-1262.973310528132,-1271.4103503097242,0.008021900729042528,0.000357115920085903,0.9881761655780728,5,True,252,3800,1,1,0 days 00:00:00.240295,milk_iii,0.8319519182424073,0.8189101271492878
43,2007-03-07 23:00:00+00:00,-1277.987932823422,-1263.8702164733763,-1272.3072562549685,0.00787122090033639,0.0003558477787507854,0.9881062329045189,5,True,252,3800,1,1,0 days 00:00:00.271968,milk_iii,0.8446336617847743,0.8319869447733882
44,2007-03-14 22:00:00+00:00,-1278.366615642292,-1264.2488992922463,-1272.6859390738384,0.007820513048121763,0.00035531298713090435,0.988121034559245,5,True,252,3800,1,1,0 days 00:00:00.199993,milk_iii,0.8492570633129126,0.8367077778305622
45,2007-03-21 22:00:00+00:00,-1278.3844238457605,-1264.2667074957149,-1272.703747277307,0.007831390274948564,0.0003552984516331507,0.9882494998102085,5,True,252,3800,1,1,0 days 00:00:00.457174,milk_iii,0.01101286190144634,0.02014949401097763
46,2007-03-28 22:00:00+00:00,-1272.1189579211728,-1258.0012415711271,-1266.4382813527193,0.0077883212274299255,0.0003642317939847138,0.9915736845058767,5,True,252,3800,1,1,0 days 00:00:00.207974,milk_iii,0.8278408598518295,0.8138042050923934
47,2007-04-04 22:00:00+00:00,-1272.1983699644752,-1258.0806536144296,-1266.5176933960217,0.007771842746800376,0.0003641169523683328,0.9915091637302627,5,True,252,3800,1,1,0 days 00:00:00.208013,milk_iii,0.8404792718748829,0.8258057669535888
48,2007-04-11 22:00:00+00:00,-1272.1266572962145,-1258.0089409461689,-1266.445980727761,0.007799282851619617,0.00036422063781264743,0.9914901939078014,5,True,252,3800,1,1,0 days 00:00:00.224174,milk_iii,0.8427385230943505,0.8279385001304795
49,2007-04-18 22:00:00+00:00,-1272.2686365169757,-1258.15092016693,-1266.5879599485222,0.007742994552464567,0.0003640160406060784,0.9914646441090069,5,True,252,3800,1,1,0 days 00:00:00.296303,milk_iii,0.8087423597068829,0.7953369875682378
50,2007-04-26 22:00:00+00:00,-1273.0499600179078,-1258.9322436678622,-1267.3692834494543,0.007807618266109038,0.00036288824357488423,0.9914309407531549,5,True,252,3800,1,1,0 days 00:00:00.369015,milk_iii,0.7082918364945981,0.6952883255297849
51,2007-05-03 22:00:00+00:00,-1273.508123313447,-1259.3904069634013,-1267.8274467449935,0.0077717147504908785,0.0003622309676122426,0.99163661145308,5,True,252,3800,1,1,0 days 00:00:00.256059,milk_iii,0.7418660493964377,0.7290643223566662
52,2007-05-10 22:00:00+00:00,-1274.8753727338221,-1260.7576563837765,-1269.1946961653687,0.007647744942259956,0.00036026879166699364,0.9913681633985275,5,True,252,3800,1,1,0 days 00:00:00.216112,milk_iii,0.7134087379577597,0.699877999612762
53,2007-05-17 22:00:00+00:00,-1275.195133415998,-1261.0774170659524,-1269.5144568475446,0.007588460160418373,0.0003598118698383938,0.9913582185351552,5,True,252,3800,1,1,0 days 00:00:00.208028,milk_iii,0.7342335589029744,0.7203219131001822
54,2007-05-28 22:00:00+00:00,-1258.796763133153,-1244.6790467831074,-1253.1160865646996,0.007825122131751024,0.00038400499874876134,0.9806539827052971,5,True,252,3800,1,1,0 days 00:00:00.224511,milk_iii,0.6174833444663052,0.6043835024830975
