,asofdate,pointForecast,close,forecastday,product_name
0,2015-09-15 00:00:00+00:00,230.57949684302272,230.6,1,bitcoin
1,2015-09-16 00:00:00+00:00,230.55488095646484,229.73,2,bitcoin
2,2015-09-17 00:00:00+00:00,230.5593037749314,233.34,3,bitcoin
3,2015-09-18 00:00:00+00:00,230.5585090713293,233.78,4,bitcoin
4,2015-09-19 00:00:00+00:00,230.55865186442784,232.88,5,bitcoin
5,2015-09-20 00:00:00+00:00,232.58187557901636,232.24,1,bitcoin
6,2015-09-21 00:00:00+00:00,232.46897602788607,227.31,2,bitcoin
7,2015-09-22 00:00:00+00:00,232.48826242052485,231.28,3,bitcoin
8,2015-09-23 00:00:00+00:00,232.48496699006407,230.26,4,bitcoin
9,2015-09-24 00:00:00+00:00,232.4855300515355,235.27,5,bitcoin
10,2015-09-25 00:00:00+00:00,234.99270282589592,235.89,1,bitcoin
11,2015-09-26 00:00:00+00:00,235.73717964452194,234.69,2,bitcoin
12,2015-09-27 00:00:00+00:00,235.79236045958515,233.58,3,bitcoin
13,2015-09-28 00:00:00+00:00,235.7964440495609,239.99,4,bitcoin
14,2015-09-29 00:00:00+00:00,235.7967462155661,236.89,5,bitcoin
15,2015-09-30 00:00:00+00:00,236.8500432667729,237.14,1,bitcoin
16,2015-10-01 00:00:00+00:00,236.87908120811557,238.34,2,bitcoin
17,2015-10-02 00:00:00+00:00,236.89980502256498,238.28,3,bitcoin
18,2015-10-03 00:00:00+00:00,236.91459476130305,239.92,4,bitcoin
19,2015-10-04 00:00:00+00:00,236.92514936634203,239.87,5,bitcoin
20,2015-10-05 00:00:00+00:00,239.6843376127602,240.95,1,bitcoin
21,2015-10-06 00:00:00+00:00,239.7466687343104,246.64,2,bitcoin
22,2015-10-07 00:00:00+00:00,239.7784149561787,244.0,3,bitcoin
23,2015-10-08 00:00:00+00:00,239.7945822500121,242.94,4,bitcoin
24,2015-10-09 00:00:00+00:00,239.80281531075482,244.35,5,bitcoin
25,2015-10-10 00:00:00+00:00,244.31060169584578,246.07,1,bitcoin
26,2015-10-11 00:00:00+00:00,244.37001838848195,249.02,2,bitcoin
27,2015-10-12 00:00:00+00:00,244.39578029693138,246.39,3,bitcoin
28,2015-10-13 00:00:00+00:00,244.40694905056998,250.99,4,bitcoin
29,2015-10-14 00:00:00+00:00,244.41179091696213,253.27,5,bitcoin
