,asofdate,aic,bic,hqic,mae,mse,rsquare,forecastHorizon,diff,trainDFLength,num_models,order_p,order_q,time,product_name,ar.L1.close
0,2014-12-02 00:00:00+00:00,-656.5950329796459,-646.0067457171116,-652.3345255533058,0.02671971113970064,0.004221433749237239,0.9962789265941642,5,True,252,500,1,0,0 days 00:00:00.108370,bitcoin,0.06004960219961322
1,2014-12-10 00:00:00+00:00,-657.0770044760983,-646.488717213564,-652.8164970497581,0.026564503340118957,0.0042136183647357795,0.9956677357500157,5,True,252,500,1,0,0 days 00:00:00.078028,bitcoin,0.0600411432891372
2,2015-01-14 00:00:00+00:00,-836.4935852484504,-825.905297985916,-832.2330778221102,0.022197101339351474,0.0020946864263480017,0.7134538723383418,5,True,252,500,1,0,0 days 00:00:00.111971,bitcoin,0.09132829406426543
3,2015-01-20 00:00:00+00:00,-1081.0262894941075,-1070.4380022315731,-1076.7657820677673,0.0187160333529801,0.0007837088890343942,1.021705463408718,5,True,252,500,1,0,0 days 00:00:00.110008,bitcoin,0.06306739875450175
4,2015-01-25 00:00:00+00:00,-1089.9695762262331,-1079.3812889636988,-1085.709068799893,0.018071645672185107,0.0007564422905063763,1.0209611302844712,5,True,252,500,1,0,0 days 00:00:00.133999,bitcoin,0.06373878181264174
5,2015-01-30 00:00:00+00:00,-1117.8693647430791,-1107.2810774805448,-1113.608857316739,0.01721153500079251,0.0006771508290835062,1.0152405646747054,5,True,252,500,1,0,0 days 00:00:00.161995,bitcoin,0.06309392215690061
6,2015-02-04 00:00:00+00:00,-1127.9050870552114,-1117.316799792677,-1123.6445796288713,0.01674031788115514,0.0006507097618459728,1.016992041134742,5,True,252,500,1,0,0 days 00:00:00.193998,bitcoin,0.0631317297267247
7,2015-02-09 00:00:00+00:00,-1129.5323756191692,-1118.944088356635,-1125.271868192829,0.016639786094094857,0.0006464751526455276,1.0176435915794615,5,True,252,500,1,0,0 days 00:00:00.096001,bitcoin,0.06272571936286447
8,2015-02-14 00:00:00+00:00,-1142.7485914857007,-1132.1603042231663,-1138.4880840593605,0.016336246072569394,0.0006135652650491864,1.024384005509279,5,True,252,500,1,0,0 days 00:00:00.168998,bitcoin,0.06438517001633787
9,2015-02-19 00:00:00+00:00,-1154.4216242237112,-1143.8333369611769,-1150.161116797371,0.016091692273269186,0.0005856851660607057,1.0238366381367832,5,True,252,500,1,0,0 days 00:00:00.132004,bitcoin,0.06318232256219637
