,asofdate,pointForecast,resid,forecastday,product_name,MA_50,MA_diff_50
274,274,-3.81317456955421,-2.5496016558926535,2,OJ,2.9514030950889345,-0.23063446171203505
275,275,-3.419860389620913,-2.78190476944578,3,OJ,2.7081396112552296,-0.24326348383370489
276,276,-3.5939695615229668,-3.1684451387986443,4,OJ,2.4485868466451124,-0.2595527646101172
277,277,-3.5271039647578326,-2.8640552578462533,5,OJ,2.1732112820816805,-0.27537556456343193
278,278,-4.310150003400256,-2.9843276937436873,1,OJ,1.9003070584050301,-0.27290422367665035
279,279,-1.8973887978034896,-2.3106116528401555,2,OJ,1.688228968493852,-0.21207808991117805
280,280,-3.4748698520209342,-3.159545184586186,3,OJ,1.4599322452960264,-0.22829672319782568
281,281,-2.89175144631402,-4.51828297457398,4,OJ,1.2128525730211335,-0.24707967227489291
282,282,-3.0077325733618587,-4.061767788371286,5,OJ,0.9768428636673068,-0.2360097093538267
283,283,-4.147588175593873,-3.7752732065642016,1,OJ,0.8058542457628802,-0.17098861790442654
284,284,-4.260691769284693,-3.9147000991160965,2,OJ,0.6159667180808674,-0.18988752768201278
285,285,-4.179418554809087,-3.6250786094945955,3,OJ,0.41557217263448387,-0.20039454544638358
286,286,-4.206157054780036,-3.4162645069305095,4,OJ,0.2591370558313525,-0.15643511680313138
287,287,-4.198517019124057,-3.0192559599219537,5,OJ,0.12906636300293925,-0.13007069282841324
288,288,-2.773911665796199,-2.52882555699156,1,OJ,0.01539632616341712,-0.11367003683952213
289,289,-3.231561070791146,-0.9916556088841095,2,OJ,-0.09034322021068802,-0.10573954637410514
290,290,-3.107142219198321,-0.2394826082735948,3,OJ,-0.114629370375882,-0.024286150165193976
291,291,-3.1317486105986565,0.22949632945533605,4,OJ,-0.12591580484283096,-0.011286434466948964
292,292,-3.1277825761889804,-0.15178610338959708,5,OJ,-0.1465611979573417,-0.020645393114510746
293,293,-0.14298842809083545,0.9320699710914726,1,OJ,-0.1418524154272356,0.00470878253010612
294,294,-0.11222520228622332,-0.31425939398788616,2,OJ,-0.16883834967272837,-0.026985934245492782
295,295,-0.17668205979278329,-0.4450267169427131,3,OJ,-0.2198536904457896,-0.05101534077306122
296,296,-0.1535202756569351,0.29757859441259993,4,OJ,-0.2735390227197245,-0.05368533227393493
297,297,-0.15732317924357805,3.0606738325078418,5,OJ,-0.2759522183612287,-0.002413195641504162
298,298,2.840393846139354,2.5889342873307992,1,OJ,-0.26080125532644177,0.015150963034786913
299,299,3.4517649857671784,2.7082528160243338,2,OJ,-0.2506370932086028,0.010164162117838993
300,300,3.0998254065791384,3.0545707342172568,3,OJ,-0.2544515291539205,-0.003814435945317718
301,301,3.1849601402189007,3.410017544351562,4,OJ,-0.2698054104714045,-0.015353881317483997
302,302,3.171321004562852,3.702214583423606,5,OJ,-0.261458188249182,0.008347222222222506
303,303,3.9251800254428537,4.819663453997483,1,OJ,-0.21600302188776518,0.045455166361416804
304,304,3.887952039259877,4.746006555340594,2,OJ,-0.20407059667408933,0.011932425213675851
305,305,3.8379255755355737,4.917915895999922,3,OJ,-0.24209894679618935,-0.03802835012210001
306,306,3.8563451802135003,3.72650296864949,4,OJ,-0.29752831950681197,-0.05542937271062262
307,307,3.8525220679170284,4.444230380126903,5,OJ,-0.3411464132186556,-0.04361809371184361
308,308,4.651694488155065,3.8401285791501043,1,OJ,-0.4124559751844672,-0.07130956196581162
309,309,4.5627504781432915,3.6302537317752424,2,OJ,-0.4846354242076666,-0.0721794490231994
310,310,4.632156973735559,4.087749534583541,3,OJ,-0.4828943527790955,0.001741071428571106
311,311,4.612986261020887,4.290512049846058,4,OJ,-0.45880876822476113,0.02408558455433435
312,312,4.616082911323684,4.948009760468769,5,OJ,-0.3649399113871543,0.09386885683760682
313,313,4.948571604388982,5.293570276341783,1,OJ,-0.20349874838349138,0.16144116300366293
314,314,4.983320341914287,5.549938179272186,2,OJ,-0.05546655210754505,0.14803219627594633
315,315,5.204455748741954,5.785891323350325,3,OJ,0.07674987035887737,0.13221642246642243
316,316,5.127602559691524,6.305591414925422,4,OJ,0.2483642247544819,0.17161435439560452
317,317,5.142644082334514,6.726151930798432,5,OJ,0.4423617445957519,0.19399751984127
318,318,7.458387621593125,7.6188259234724285,1,OJ,0.6584056624834198,0.2160439178876679
319,319,6.749163734957584,6.779439095023092,2,OJ,0.8469410333625408,0.18853537087912098
320,320,7.065137830531246,6.977392010163505,3,OJ,1.0626437958778032,0.21570276251526244
321,321,6.991434949820593,6.854662309308809,4,OJ,1.2782522742050315,0.2156084783272283
322,322,7.000773778297609,7.200451762910774,5,OJ,1.4896540980756057,0.21140182387057416
323,323,7.443397731344037,7.528345917367416,1,OJ,1.7046978251818328,0.2150437271062271
324,324,7.734338969892934,8.280808905767914,2,OJ,1.9213060364150443,0.2166082112332115
325,325,7.44349263330132,7.901062263521269,3,OJ,2.1349653770743853,0.213659340659341
326,326,7.526376039793423,8.024299443008442,4,OJ,2.358820268710527,0.22385489163614158
327,327,7.509856468477722,8.176012660346668,5,OJ,2.5796216270743857,0.22080135836385884
328,328,9.076022860822329,9.000302953386953,1,OJ,2.8193142400169986,0.2396926129426129
329,329,8.321118069952806,8.62084248330149,2,OJ,3.037943322739831,0.21862908272283255
330,330,8.654079909135367,8.22547084105485,3,OJ,3.2656436432526523,0.22770032051282119
331,331,8.574859912290382,8.427542727501729,4,OJ,3.5245601572941663,0.25891651404151395
332,332,8.587205706358816,7.943301274510277,5,OJ,3.7646615385517976,0.24010138125763136
333,333,8.456058526061133,7.660595612117119,1,OJ,3.9933789149254233,0.22871737637362566
334,334,8.346324905178,6.838373389894897,2,OJ,4.208440384705644,0.21506146978022045
335,335,8.27319117816804,6.777592330676328,3,OJ,4.416493803509062,0.2080534188034182
336,336,8.301760275043605,5.453563408209907,4,OJ,4.59389036181187,0.17739655830280832
337,337,8.295698745014151,7.193902236048741,5,OJ,4.7981535257312835,0.20426316391941324
338,338,7.294380168073189,6.410555548014556,1,OJ,4.976941147831407,0.17878762210012322
339,339,7.928391711665312,5.809569207965721,2,OJ,5.112965644168403,0.13602449633699631
340,340,7.372802423737784,4.538615682324688,3,OJ,5.208527609980369,0.09556196581196552
341,341,7.526640444249488,2.2983092873307953,4,OJ,5.249903869137878,0.04137625915750931
342,342,7.4977326778953275,2.5381692537532503,5,OJ,5.303702976280735,0.05379910714285696
343,343,2.7665914809465417,1.7445985883075943,1,OJ,5.319953548625056,0.01625057234432159
344,344,1.9450532959140956,1.6168379808594735,2,OJ,5.358575496122005,0.03862194749694847
345,345,2.902876049772328,1.7028117293332294,3,OJ,5.401532265047523,0.04295676892551814
346,346,2.568651734964967,2.599637126158628,4,OJ,5.447573435682443,0.04604117063492019
347,347,2.652422624593485,1.425165590749591,5,OJ,5.414863270847278,-0.03271016483516487
348,348,1.643464429769563,2.1340083105298095,1,OJ,5.405764751311259,-0.009098519536019367
349,349,1.4887016578756334,1.4545344857434817,2,OJ,5.380690384705642,-0.025074366605617016
350,350,1.4690856199393827,0.2519627519217311,3,OJ,5.324638225059732,-0.05605215964591004
351,351,1.4873976753640152,-1.0047775563810686,4,OJ,5.236342323045079,-0.08829590201465276
352,352,1.4816452675013911,-0.11920063330414854,5,OJ,5.159914018710524,-0.07642830433455483
353,353,-0.13280694799944315,1.21111835326484,1,OJ,5.087743116695871,-0.07217090201465304
354,354,-0.12232327319494644,-0.7001301204836248,2,OJ,4.978820383179386,-0.10892273351648551
355,355,-0.12417877804371596,-0.51032738849339,3,OJ,4.87025551748952,-0.1085648656898659
356,356,-0.12406651016860706,-0.6827899953310063,4,OJ,4.7820696582099105,-0.08818585927960942
357,357,-0.12400848596794552,0.5106929106518985,5,OJ,4.70339890882041,-0.07867074938950047
358,358,0.6129460173205948,1.0403365309205164,1,OJ,4.6474030678558185,-0.05599584096459154
359,359,0.49201342095920514,3.110584165230656,2,OJ,4.637009676524927,-0.010393391330891788
360,360,0.538349747563629,3.8622840278680113,3,OJ,4.632500366390616,-0.004509310134310773
361,361,0.5280574274913058,2.394770291604276,4,OJ,4.59458553122578,-0.037914835164835736
362,362,0.529049932120186,3.6605460089425037,5,OJ,4.568836256195255,-0.02574927503052482
363,363,3.9983492109526444,3.711341567550563,1,OJ,4.537191682019431,-0.031644574175824225
364,364,3.676411466707249,2.4149778618118503,2,OJ,4.474492475670225,-0.06269920634920645
365,365,3.844717292015072,2.623276854485836,3,OJ,4.411240186292934,-0.06325228937729044
366,366,3.802525540856998,2.6760450931915765,4,OJ,4.338649259858258,-0.07259092643467646
367,367,3.808796032674443,5.614479922251411,5,OJ,4.316415819687317,-0.022233440170940533
368,368,5.660732848276005,5.779097596244093,1,OJ,4.279621253142751,-0.036794566544566365
369,369,5.928757783828076,5.277762126158623,2,OJ,4.249587713765461,-0.03003353937728992
370,370,5.810407092622525,4.1383008929473935,3,OJ,4.1928058914211395,-0.0567818223443215
371,371,5.837674654833609,3.1947130571720552,4,OJ,4.1196069063784035,-0.07319898504273592
372,372,5.833612355188382,3.2832757097972136,5,OJ,4.041263385316133,-0.07834352106227094
373,373,2.9602830233340267,3.9642796017385855,1,OJ,3.969982059003556,-0.07128132631257644
374,374,4.471781735636092,4.597147428356412,2,OJ,3.896308829455326,-0.07367322954823008
375,375,3.0940419851615504,3.0686694826909733,3,OJ,3.79966097383872,-0.09664785561660594
376,376,3.463625099882411,3.1740304411769307,4,OJ,3.7026555938020898,-0.0970053800366304
377,377,3.370403011924364,2.333163148747144,5,OJ,3.5857986035700993,-0.11685699023199048
378,378,1.536785583891384,2.034174290383282,1,OJ,3.4464760303100257,-0.13932257326007358
379,379,1.8382646062949575,0.5977483898948778,2,OJ,3.2860141484418937,-0.16046188186813204
380,380,2.3353540664496193,0.29289872567021014,3,OJ,3.1273627061342006,-0.158651442307693
381,381,2.3716577718688967,-0.6452632859292883,4,OJ,2.9459065858655804,-0.18145612026862024
382,382,2.4574996681893433,-0.47863859117959573,5,OJ,2.7774677885517827,-0.16843879731379774
383,383,-0.5316613146887128,-1.1144566619976637,1,OJ,2.6019667430694877,-0.17550104548229495
384,384,-0.4185942574665259,-0.10740652463503172,2,OJ,2.463051144778889,-0.13891559829059874
385,385,-0.5386016107158286,-0.8508360118145134,3,OJ,2.310482577929072,-0.1525685668498169
386,386,-0.5111051795626277,-1.3170867749402797,4,OJ,2.175069574266068,-0.1354130036630039
387,387,-0.5062380313524356,-1.7023012132797115,5,OJ,1.9971455052794993,-0.17792406898656887
388,388,-1.4532719878257139,-1.5458337224372256,1,OJ,1.8380177198704637,-0.1591277854090356
389,389,-2.053735611415392,-1.8526198182858153,2,OJ,1.684773939345433,-0.15324378052503063
390,390,-1.725883702652215,-1.7912034568694541,3,OJ,1.55817755656155,-0.12659638278388297
391,391,-1.8412484159845062,-0.5615388506423478,4,OJ,1.5009805938020873,-0.057196962759462844
392,392,-1.7918105813977472,-0.04326198861548314,5,OJ,1.4493519689547125,-0.05162862484737474
393,393,-0.03446116870557749,-2.5626682767717686,1,OJ,1.363206631653125,-0.08614533730158747
394,394,-0.05836102451643291,-2.576473221826712,2,OJ,1.2793404075994015,-0.08386622405372357
395,395,-0.0423172864218295,-2.074815331106316,3,OJ,1.2037878663906105,-0.07555254120879096
396,396,-0.04844758043859955,-1.450702464805956,4,OJ,1.122781074571319,-0.0810067918192916
397,397,-0.045093067759666636,-1.7543254043663903,5,OJ,1.0591912546689992,-0.06358981990231971
398,398,-2.4005024101283707,-2.5725221381881185,1,OJ,0.9650606456946407,-0.09413060897435854
399,399,-1.6991230012765506,-3.0993746259781103,2,OJ,0.8739824634602088,-0.09107818223443187
400,400,-1.996793735676799,-4.252520611936602,3,OJ,0.7838927961830422,-0.09008966727716661
401,401,-1.8238110375936458,-4.727558768224748,4,OJ,0.7094371719461686,-0.07445562423687357
402,402,-1.9058196581646927,-4.21019956492805,5,OJ,0.6276171933136905,-0.08181997863247814
403,403,-4.737332832755249,-3.632322580801075,1,OJ,0.5307483746323723,-0.09686881868131814
404,404,-3.70018126538405,-4.906099671765662,2,OJ,0.44662898360673153,-0.08411939102564081
405,405,-4.665630643054076,-4.597863636967146,3,OJ,0.3648782586372565,-0.08175072496947505
406,406,-4.332918991869023,-5.593807623536133,4,OJ,0.26665790607315387,-0.09822035256410261
407,407,-4.583529011920527,-5.907154693133192,5,OJ,0.13830095399745207,-0.1283569520757018
408,408,-5.973029113442455,-6.01664034636885,1,OJ,-0.0028385835483352474,-0.1411395375457873
409,409,-6.86470326162377,-5.182210019751021,2,OJ,-0.1686944672479688,-0.16585588369963356
410,410,-6.19870015610817,-4.465081661997669,3,OJ,-0.3352417810452824,-0.1665473137973136
411,411,-6.449411076082684,-5.716520154061155,4,OJ,-0.497467589958591,-0.16222580891330862
412,412,-6.286630100727679,-5.6624851265886305,5,OJ,-0.6839282126692138,-0.18646062271062275
413,413,-7.002804706158761,-5.556481234647231,1,OJ,-0.8692846687131696,-0.1853564560439558
414,414,-6.369708644221182,-6.3856936888596945,2,OJ,-1.0452980997266004,-0.1760134310134308
415,415,-6.123140723619522,-7.03149458934809,3,OJ,-1.238393528603279,-0.19309542887667863
416,416,-6.073792681389301,-6.812254281045291,4,OJ,-1.4281595160880165,-0.1897659874847375
417,417,-6.045256396947595,-6.702938423291926,5,OJ,-1.674507882998883,-0.2463483669108666
418,418,-9.067623095028024,-7.948878594232091,1,OJ,-1.9490674068084066,-0.27455952380952353
419,419,-5.518096367991233,-8.333168019403876,2,OJ,-2.2212860097196567,-0.2722186029112501
420,420,-7.7631927902602955,-6.90510623913622,3,OJ,-2.4421541523613293,-0.22086814264167254
421,421,-6.566194752367989,-7.487614798115352,4,OJ,-2.6558007094670772,-0.21364655710574798
422,422,-7.354697696532822,-8.572375924788258,5,OJ,-2.8929137421587865,-0.23711303269170925
423,423,-8.743998777707372,-8.442732678600901,1,OJ,-3.141053987765576,-0.24814024560678938
424,424,-7.548872627721381,-7.546860440816888,2,OJ,-3.3839341451490417,-0.2428801573834658
425,425,-9.23589111383564,-7.051089354604636,3,OJ,-3.5863293218949543,-0.20239517674591267
426,426,-8.719517773377625,-5.952153391330421,4,OJ,-3.7688529985451016,-0.18252367665014724
427,427,-9.245011785932212,-5.204861141096999,5,OJ,-3.9196134843419843,-0.15076048579688273
428,428,-5.18398069752191,-4.875739214548593,1,OJ,-4.057811754440622,-0.13819827009863772
429,429,-5.722827513967825,-4.949321147321708,2,OJ,-4.1687531451849535,-0.11094139074433151
430,430,-5.393893773425175,-4.856055507732542,3,OJ,-4.271732229853009,-0.10297908466805517
431,431,-5.596428484742368,-4.468534110284671,4,OJ,-4.348197646340116,-0.0764654164871077
432,432,-5.475048356084659,-5.428127947819684,5,OJ,-4.4471874334729184,-0.09898978713280204
433,433,-10.475396612232377,-5.189538623200943,1,OJ,-4.5286890726969835,-0.08150163922406506
434,434,-5.120639640791627,-5.427709724974978,2,OJ,-4.635095136703782,-0.10640606400679875
435,435,-7.349416829224673,-5.247037456067416,3,OJ,-4.72301916558884,-0.08792402888505801
436,436,-5.467764664949567,-3.941851492793224,4,OJ,-4.775514459945899,-0.05249529435705913
437,437,-6.322413804428037,-2.7307326007919754,5,OJ,-4.796083087696144,-0.020568627750244595
438,438,-2.7482856701724336,-2.294286911405114,1,OJ,-4.8110521514755025,-0.014969063779358471
439,439,-3.3493718306471636,-1.469132460735945,2,OJ,-4.8033824043245055,0.007669747150996997
440,440,-2.8154185819094075,-1.1016573595843868,3,OJ,-4.789591482378803,0.013790921945702195
441,441,-3.053821913612712,-1.0842651249127393,4,OJ,-4.8000460078642115,-0.010454525485408261
442,442,-2.8342668652140928,-2.184076438326987,5,OJ,-4.842862296858442,-0.04281628899423051
443,443,-2.444373897699423,-1.7585531734654887,1,OJ,-4.826779994792316,0.01608230206612582
444,444,-2.25925192971226,-0.35977282799396515,2,OJ,-4.782445986915661,0.04433400787665498
445,445,-2.331652317049629,-0.19270933593047035,3,OJ,-4.744803867012144,0.03764211990351729
446,446,-2.2655291631964753,0.03766531392946937,4,OJ,-4.715036511437436,0.029767355574708
447,447,-2.289673683309198,1.6005368514333616,5,OJ,-4.6479392663214405,0.06709724511599546
448,448,1.6062392719606593,1.8457963441193346,1,OJ,-4.5595728966752915,0.08836636964614897
449,449,1.6814554531690413,1.025336493512419,2,OJ,-4.4770786742854805,0.08249422238981108
450,450,1.638120495890045,1.2885270475117938,3,OJ,-4.366257721096513,0.11082095318896723
451,451,1.66173479048063,1.3330259581871695,4,OJ,-4.245046026568275,0.12121169452823821
452,452,1.6481072311376082,-0.4692966375177694,5,OJ,-4.170227968020069,0.07481805854820589
453,453,-0.4878525055816962,0.040664847076077426,1,OJ,-4.096768219462526,0.07345974855754278
454,454,-0.4765541360364907,0.571691146484724,2,OJ,-3.987212403097518,0.10955581636500833
455,455,-0.47987698524561917,-0.30115354694820284,3,OJ,-3.9012782012971394,0.08593420180037858
456,456,-0.48216601245618057,0.11010734629798502,4,OJ,-3.787199901900457,0.11407829939668224
457,457,-0.4801762566436133,0.6899684574090961,5,OJ,-3.6552574388896115,0.13194246301084567
458,458,0.7168666475098903,0.7812032846733403,1,OJ,-3.519300566268767,0.13595687262084466
459,459,0.7155107413128802,0.7819327431233705,2,OJ,-3.4000177110112797,0.11928285525748716
460,460,0.7095918435870373,1.1584869759276166,3,OJ,-3.2875463382527745,0.11247137275850516
461,461,0.7082520587492378,1.0589227057751054,4,OJ,-3.152037481056049,0.13550885719672534
462,462,0.7058331712693928,1.0118774988034245,5,OJ,-3.0185502285482078,0.13348725250784144
463,463,1.1183879466388131,2.6722805489123536,1,OJ,-2.853974992877016,0.1645752356711916
464,464,1.047749979067467,2.099430019811831,2,OJ,-2.6842725187035854,0.16970247417343076
465,465,1.0643942554591204,2.076036773624467,3,OJ,-2.5021218914441348,0.18215062725945064
466,466,1.0407726179588295,1.7819171813431074,4,OJ,-2.3302384621963665,0.17188342924776823
467,467,1.0436762528667094,1.2526979936680374,5,OJ,-2.171125733857167,0.15911272833919954
468,468,1.4758182271548355,1.5160850151432976,1,OJ,-1.9818264616696595,0.18929927218750753
469,469,1.4067724388223537,0.3572225812808586,2,OJ,-1.8080186496559645,0.173807812013695
470,470,1.363141362311731,0.5038476201853201,3,OJ,-1.6598395724695338,0.14817907718643064
471,471,1.332749868785996,0.7794875983988265,4,OJ,-1.4944975245392504,0.1653420479302834
472,472,1.3127883364744666,1.9528380496904485,5,OJ,-1.2839932450496763,0.21050427948957418
473,473,2.1655700868590335,1.6812888744648145,1,OJ,-1.0815128139883619,0.20248043106131441
474,474,2.170371048576027,1.6041432940104128,2,OJ,-0.898492739291816,0.1830200746965459
475,475,2.0678862762589842,-0.651357795314216,3,OJ,-0.7704981081060075,0.12799463118580845
476,476,2.055662287280786,0.04412539796310622,4,OJ,-0.6505725323201371,0.11992557578587038
477,477,2.017446405094462,0.4077575174775703,5,OJ,-0.5383201591486456,0.1122523731714915
478,478,0.413368877585071,-0.40221563845147223,1,OJ,-0.4488496876267032,0.08947047152194243
479,479,0.47794721742935126,-0.33634845824605897,2,OJ,-0.3565902338451902,0.09225945378151301
480,480,0.4175348992625429,-0.012231589276247234,3,OJ,-0.2597137554760643,0.09687647836912588
481,481,0.4322874525571643,-1.2721833477574136,4,OJ,-0.19578674022551915,0.06392701525054514
482,482,0.41444463770006157,-0.2516534691393022,5,OJ,-0.09225725065191152,0.10352948957360762
483,483,-0.2693058604426498,-0.2004104719404216,1,OJ,0.007525312373298911,0.09978256302521044
484,484,-0.2518152418512978,0.48524545709785927,2,OJ,0.12578441601475565,0.11825910364145674
485,485,-0.24465635750792378,0.5647330854825409,3,OJ,0.24201982684575477,0.11623541083099911
486,486,-0.2585153519774316,1.2237239040321812,4,OJ,0.34533133478226286,0.10331150793650809
487,487,-0.25552023315099154,1.4873073929833103,5,OJ,0.4296921346577686,0.08436079987550577
488,488,1.4539764876518404,0.5001341903689382,1,OJ,0.4855805566932496,0.055888422035481
489,489,1.567398094823476,0.8416199513399997,2,OJ,0.5317956049347685,0.0462150482415189
490,490,1.4716127613490422,3.022930253238535,3,OJ,0.614287357191227,0.08249175225645844
491,491,1.442962661764617,4.8711153606148185,4,OJ,0.7333949669017781,0.11910760971055112
492,492,1.5136205182284228,5.010439979351204,5,OJ,0.8772852952553418,0.14389032835356375
493,493,5.234059931895528,4.355822021056781,1,OJ,0.9995727991457873,0.12228750389044551
494,494,4.803892140516761,4.429689901542306,2,OJ,1.0953620537365127,0.0957892545907254
495,495,4.973546967807426,5.672027669983016,3,OJ,1.2126567938547825,0.11729474011826979
496,496,5.103285749140914,5.420354778604247,4,OJ,1.3203105831482782,0.10765378929349567
497,497,4.953456400907858,6.136692702662768,5,OJ,1.4110337001728661,0.09072311702458791
498,498,6.2254485851911525,6.099305525569704,1,OJ,1.4961038838018734,0.08507018362900731
499,499,6.908801062125316,6.478159011408482,2,OJ,1.605160334159795,0.10905645035792166
500,500,6.241523787235253,6.159560738766075,3,OJ,1.7025810079848804,0.09742067382508535
501,501,6.4346216746834015,5.608378043465746,4,OJ,1.7880880496904519,0.08550704170557144
502,502,6.2011871302067725,6.325054436245082,5,OJ,1.9239750711657089,0.135887021475257
503,503,5.5893308979812,6.9746362134003785,1,OJ,2.0626544984921953,0.13867942732648642
504,504,6.241003970628105,7.395964583423606,2,OJ,2.199139967230973,0.13648546873877754
505,505,6.016970219463795,6.564861485133003,3,OJ,2.3364602678725968,0.13732030064162393
506,506,6.285599563026648,5.7641670406885614,4,OJ,2.449541461760408,0.11308119388781135
507,507,6.211788814367844,3.7235992751207885,5,OJ,2.510214078114642,0.06067261635423371
508,508,3.733970062693344,3.8837850962441176,1,OJ,2.5722657143460577,0.06205163623141585
509,509,3.6760883953901686,3.6385279228619454,2,OJ,2.629397617940829,0.057131903594771494
510,510,3.739957167617426,3.7532257250597354,3,OJ,2.6812923929234715,0.05189477498264239
511,511,3.7205133571524143,3.6800991988082243,4,OJ,2.733715922784134,0.052423529860662565
512,512,3.746795827448296,4.031846756805773,5,OJ,2.7941153079441805,0.06039938516004639
513,513,4.126532405389563,4.797046314192837,1,OJ,2.8366106232497907,0.04249531530561024
514,514,3.902456172260152,4.290380410651926,2,OJ,2.8804296310665927,0.043819007816801925
515,515,4.1545177592091544,3.8805399039364286,3,OJ,2.9165196936728317,0.03609006260623904
516,516,4.222552837054557,3.780471222617736,4,OJ,2.956490774498324,0.0399710808254925
517,517,3.931289628704221,-0.7125290063199825,5,OJ,2.917186234498564,-0.039304539999760024
518,518,-0.738734893111336,-1.2750270985055645,1,OJ,2.861363992225587,-0.055822242272977274
519,519,-0.7984992692566777,-0.14009310888408155,2,OJ,2.8514176784222878,-0.009946313803299134
520,520,-0.79388858278692,0.07764193385095952,3,OJ,2.8428935646956006,-0.008524113726687155
521,521,-0.7293672112342011,0.7915594399559789,4,OJ,2.8431350015267443,0.00024143683114363768
522,522,-0.661513613809735,1.7614999161464413,5,OJ,2.8393082388558635,-0.003826762670880779
523,523,1.6501072838757607,0.926718551677574,1,OJ,2.824216832400119,-0.015091406455744583
524,524,1.9752772086287926,1.3126026328741545,2,OJ,2.8183860191773933,-0.005830813222725606
525,525,1.6756281172724097,0.38191353031005715,3,OJ,2.839051445689879,0.02066542651248593
526,526,1.732840138373843,0.17331501077403777,4,OJ,2.8416352379460976,0.002583792256218409
527,527,1.9445024958095365,-0.5017460392870197,5,OJ,2.8234451668108056,-0.01819007113529203
528,528,-0.5205920214762,-1.0836237102271924,1,OJ,2.8098170053752916,-0.013628161435514041
529,529,-0.5082501083016789,-0.6227854165763986,2,OJ,2.8040882662086846,-0.005728739166606989
530,530,-0.5106861372548902,0.4550572268912556,3,OJ,2.8134340425320348,0.009345776323350208
531,531,-0.5084237559920428,1.5189518392233512,4,OJ,2.86925674627165,0.055822703739615065
532,532,-0.50803663829958,0.8507722757313021,5,OJ,2.8913052611690624,0.022048514897412552
533,533,0.8540178107785648,-0.0865369428279279,1,OJ,2.8935827317513123,0.0022774705822499186
534,534,0.8628006507320669,-0.50690667726017,2,OJ,2.8737396890641507,-0.01984304268716164
535,535,0.8542157263428021,-0.09332876211974717,3,OJ,2.860578452112106,-0.013161236952044852
536,536,0.853989167877201,0.1981967262807347,4,OJ,2.8400679085570766,-0.020510543555029237
537,537,0.8608420708972276,-2.681427815843806,5,OJ,2.756693204380534,-0.08337470417654247
538,538,-3.0840367011234355,-1.4915621259781129,1,OJ,2.716859278053593,-0.03983392632694116
539,539,-2.521421918239791,-0.612311515477505,2,OJ,2.687780648717243,-0.02907862933634986
540,540,-2.5476710185384017,0.15371412554814534,3,OJ,2.630396326163435,-0.05738432255380799
541,541,-2.9411446790005233,0.05745153397304348,4,OJ,2.5341230496305998,-0.09627327653283535
542,542,-2.610050737806044,0.16637056632959268,5,OJ,2.4372416613701677,-0.09688138826043202
543,543,0.1686375431473785,1.4393177580267738,1,OJ,2.3789115761095676,-0.05833008526060013
544,544,0.19305687774178149,1.0118051664516867,2,OJ,2.3105538814077553,-0.0683576947018123
545,545,0.1382252114192985,-0.35473558446406606,3,OJ,2.1900186163188136,-0.12053526508894175
546,546,0.1838899801326257,-0.6451125685910424,4,OJ,2.068709269374908,-0.12130934694390572
547,547,0.1775496961562547,-1.261693383609369,5,OJ,1.9207415476494651,-0.1479677217254427
548,548,-1.583792626882181,-4.308869818285792,1,OJ,1.7125780407723554,-0.20816350687710972
549,549,-1.1832426097064608,-6.036548389714358,2,OJ,1.462283892749898,-0.2502941480224574
550,550,-1.2373691362529942,-4.739240315843782,3,OJ,1.2443078716577012,-0.21797602109219683
551,551,-1.2368114243572785,-3.796211469689944,4,OJ,1.0562160813945873,-0.18809179026311384
552,552,-1.2423711586015218,-3.275587995941458,5,OJ,0.8642032327508565,-0.1920128486437308
