time,asofdate,pointForecast,resid,forecastday,product_name,MA_50,MA_diff_50
1993-09-29 22:00:00+00:00,1993-09-29 22:00:00+00:00,0.937201575653464,0.9590556281919052,5,NG1,1.015132646267155,-0.001377759975027315
1993-09-30 22:00:00+00:00,1993-09-30 22:00:00+00:00,0.9574499053676211,0.9528876482774278,1,NG1,1.013598687245813,-0.001533959021342124
1993-10-03 22:00:00+00:00,1993-10-03 22:00:00+00:00,0.9575610316982469,0.9233245930254744,2,NG1,1.0118056799927095,-0.0017930072531033847
1993-10-04 22:00:00+00:00,1993-10-04 22:00:00+00:00,0.9576525710815619,0.9207824294167888,3,NG1,1.009598576534846,-0.0022071034578634574
1993-10-05 22:00:00+00:00,1993-10-05 22:00:00+00:00,0.9577279744740513,0.9229047011499836,4,NG1,1.0077384866407466,-0.0018600898940994703
1993-10-06 22:00:00+00:00,1993-10-06 22:00:00+00:00,0.9577900852727083,0.8837063273799447,5,NG1,1.0047566037632352,-0.0029818828775114437
1993-10-07 22:00:00+00:00,1993-10-07 22:00:00+00:00,0.8851389743375715,0.8927847893236649,1,NG1,1.0016586275033483,-0.0030979762598868366
1993-10-10 22:00:00+00:00,1993-10-10 22:00:00+00:00,0.8847051812204738,0.9123522374580868,2,NG1,0.9984982087486258,-0.003160418754722505
1993-10-11 22:00:00+00:00,1993-10-11 22:00:00+00:00,0.8843515486370841,0.896610729750328,3,NG1,0.9949050306101591,-0.0035931781384667127
1993-10-12 22:00:00+00:00,1993-10-12 22:00:00+00:00,0.8840632400792877,0.9245109091206404,4,NG1,0.9921742598615855,-0.002730770748573641
1993-10-13 22:00:00+00:00,1993-10-13 22:00:00+00:00,0.8838281729719261,0.9144739042066165,5,NG1,0.9892219666609329,-0.0029522932006526004
1993-10-14 22:00:00+00:00,1993-10-14 22:00:00+00:00,0.9136812080166531,0.9158435882166136,1,NG1,0.986287885175499,-0.002934081485433837
1993-10-17 22:00:00+00:00,1993-10-17 22:00:00+00:00,0.9136750437905408,0.899247749366078,2,NG1,0.983308368475986,-0.0029795166995130185
1993-10-18 22:00:00+00:00,1993-10-18 22:00:00+00:00,0.9136700625287454,0.9040174005224174,3,NG1,0.981041245129939,-0.002267123346047062
1993-10-19 22:00:00+00:00,1993-10-19 22:00:00+00:00,0.9136660372062372,0.8785690584271464,4,NG1,0.9781552734830428,-0.0028859716468961905
1993-10-20 22:00:00+00:00,1993-10-20 22:00:00+00:00,0.9136627843684447,0.8774012562687509,5,NG1,0.9750280299259074,-0.0031272435571353396
1993-10-21 22:00:00+00:00,1993-10-21 22:00:00+00:00,0.8773675876251122,0.9563898219288586,1,NG1,0.9731549396606793,-0.0018730902652280834
1993-10-24 22:00:00+00:00,1993-10-24 22:00:00+00:00,0.8768588002209873,0.9510148649537484,2,NG1,0.9714408413394214,-0.0017140983212579064
1993-10-25 22:00:00+00:00,1993-10-25 22:00:00+00:00,0.8766200780673694,0.9502947287227737,3,NG1,0.9693844963643049,-0.002056344975116531
1993-10-26 22:00:00+00:00,1993-10-26 22:00:00+00:00,0.8765080447212461,0.9765798427576732,4,NG1,0.9676868809272859,-0.0016976154370189622
