time,resid
1973-04-30 01:00:00+00:00,0.9617418268395912
1973-05-01 01:00:00+00:00,0.9787412484995128
1973-05-02 01:00:00+00:00,0.9380528841944019
1973-05-03 01:00:00+00:00,0.9357260097125594
1973-05-04 01:00:00+00:00,0.941533577176807
1973-05-07 01:00:00+00:00,0.9759785026798057
1973-05-08 01:00:00+00:00,0.9491703699787273
1973-05-09 01:00:00+00:00,0.9797414897945311
1973-05-10 01:00:00+00:00,0.964467216838101
1973-05-11 01:00:00+00:00,0.945392223525855
1973-05-14 01:00:00+00:00,0.9105296022801886
1973-05-15 01:00:00+00:00,0.890067531923561
1973-05-16 01:00:00+00:00,0.9013557252786552
1973-05-17 01:00:00+00:00,0.9203439033612738
1973-05-18 01:00:00+00:00,0.9374827872381338
1973-05-21 01:00:00+00:00,0.9425707288396077
1973-05-22 01:00:00+00:00,0.9234146631389019
1973-05-23 01:00:00+00:00,0.9268510868710993
1973-05-24 01:00:00+00:00,0.9359625634008656
1973-05-25 01:00:00+00:00,0.9477581947361665
1973-05-29 01:00:00+00:00,0.9534209162307663
1973-05-30 01:00:00+00:00,0.9442803640825648
1973-05-31 01:00:00+00:00,0.9358647774284173
1973-06-01 01:00:00+00:00,0.9351469973596646
1973-06-04 01:00:00+00:00,0.9638749977220049
1973-06-05 01:00:00+00:00,0.9600509735538819
1973-06-06 01:00:00+00:00,0.9191609848342465
1973-06-07 01:00:00+00:00,0.9175142535764159
1973-06-08 01:00:00+00:00,0.9056507389393853
1973-06-11 01:00:00+00:00,0.9349836393114923
1973-06-12 01:00:00+00:00,0.9444571799933489
1973-06-13 01:00:00+00:00,0.922024608827087
1973-06-14 01:00:00+00:00,0.9100437091282094
1973-06-15 01:00:00+00:00,0.853410896478962
1973-06-18 01:00:00+00:00,0.8639701403965513
1973-06-19 01:00:00+00:00,0.8705801320243766
1973-06-20 01:00:00+00:00,0.8632936716873112
1973-06-21 01:00:00+00:00,0.8707783941416948
1973-06-22 01:00:00+00:00,0.8841910290906992
1973-06-25 01:00:00+00:00,0.9087016977701217
1973-06-26 01:00:00+00:00,0.9207283808431159
1973-06-27 01:00:00+00:00,0.9346363497808194
1973-06-28 01:00:00+00:00,0.8976269083412952
1973-06-29 01:00:00+00:00,0.9294857485899632
1973-07-02 01:00:00+00:00,0.9556000243148123
1973-07-03 01:00:00+00:00,0.9521883604522161
1973-07-05 01:00:00+00:00,0.9731714916173723
1973-07-06 01:00:00+00:00,0.9376986561846026
1973-07-09 01:00:00+00:00,0.8997062273614169
1973-07-10 01:00:00+00:00,0.916260222334707
1973-07-11 01:00:00+00:00,0.9082899394649777
1973-07-12 01:00:00+00:00,0.9077563149844116
1973-07-13 01:00:00+00:00,0.9032445225050997
1973-07-16 01:00:00+00:00,0.9299585668784023
1973-07-17 01:00:00+00:00,0.9203132353837937
1973-07-18 01:00:00+00:00,0.9484553533130595
1973-07-19 01:00:00+00:00,0.9806529754881695
1973-07-20 01:00:00+00:00,0.9952610208065729
1973-07-23 01:00:00+00:00,1.0269600631558897
1973-07-24 01:00:00+00:00,1.01887463668349
1973-07-25 01:00:00+00:00,1.0147491959292403
1973-07-26 01:00:00+00:00,1.0176730552788125
1973-07-27 01:00:00+00:00,0.9831289322413305
1973-07-30 01:00:00+00:00,0.9854474448917089
1973-07-31 01:00:00+00:00,1.0006988548166866
1973-08-01 01:00:00+00:00,1.0042981937608315
1973-08-02 01:00:00+00:00,0.999927502445524
1973-08-03 01:00:00+00:00,1.0111545675616656
1973-08-06 01:00:00+00:00,1.038826423996307
1973-08-07 01:00:00+00:00,1.067894273999163
1973-08-08 01:00:00+00:00,1.0551950563269208
1973-08-09 01:00:00+00:00,1.072081351380876
1973-08-10 01:00:00+00:00,1.1008009931823721
1973-08-13 01:00:00+00:00,1.1242481385675984
1973-08-14 01:00:00+00:00,1.1216603846624318
1973-08-15 01:00:00+00:00,1.1250478440544949
1973-08-16 01:00:00+00:00,1.1118185859629837
1973-08-17 01:00:00+00:00,1.1347780139762933
1973-08-20 01:00:00+00:00,1.1658685754156466
1973-08-21 01:00:00+00:00,1.1808033043229207
1973-08-22 01:00:00+00:00,1.2032565985930608
1973-08-23 01:00:00+00:00,1.232667619678433
1973-08-24 01:00:00+00:00,1.2618358895056043
1973-08-27 01:00:00+00:00,1.2636068370238338
1973-08-28 01:00:00+00:00,1.2251179032210446
1973-08-29 01:00:00+00:00,1.2267942139885792
1973-08-30 01:00:00+00:00,1.2572506633970906
1973-08-31 01:00:00+00:00,1.2867817788700266
1973-09-04 01:00:00+00:00,1.313055049564369
1973-09-05 01:00:00+00:00,1.3196902145975518
1973-09-06 01:00:00+00:00,1.3122454531782393
1973-09-07 01:00:00+00:00,1.2851255344722383
1973-09-10 01:00:00+00:00,1.254230663681886
1973-09-11 01:00:00+00:00,1.226130159628667
1973-09-12 01:00:00+00:00,1.194361602752543
1973-09-13 01:00:00+00:00,1.1917552229658224
1973-09-14 01:00:00+00:00,1.2174734990654403
1973-09-17 01:00:00+00:00,1.2455425056785103
1973-09-18 01:00:00+00:00,1.2760461843717998
1973-09-19 01:00:00+00:00,1.3018376023520177
1973-09-20 01:00:00+00:00,1.3327522185673004
1973-09-21 01:00:00+00:00,1.3621896976221364
1973-09-24 01:00:00+00:00,1.3256047613530109
1973-09-25 01:00:00+00:00,1.2939101631534873
1973-09-26 01:00:00+00:00,1.2667450457962968
1973-09-27 01:00:00+00:00,1.2512314542963199
1973-09-28 01:00:00+00:00,1.252469759149517
1973-10-01 01:00:00+00:00,1.2401919393569303
1973-10-02 01:00:00+00:00,1.2197508582679961
1973-10-03 01:00:00+00:00,1.1960431603874218
1973-10-04 01:00:00+00:00,1.1946728284526573
1973-10-05 01:00:00+00:00,1.1941240778565956
1973-10-09 01:00:00+00:00,1.2197893261388693
1973-10-10 01:00:00+00:00,1.24620683667129
1973-10-11 01:00:00+00:00,1.2387176897600476
1973-10-12 01:00:00+00:00,1.2474997184643017
1973-10-15 01:00:00+00:00,1.212869957891002
1973-10-16 01:00:00+00:00,1.2393736405698665
1973-10-17 01:00:00+00:00,1.2100045253763834
1973-10-18 01:00:00+00:00,1.1836586558640505
1973-10-19 01:00:00+00:00,1.156284539637432
1973-10-23 01:00:00+00:00,1.1267933033255986
1973-10-24 01:00:00+00:00,1.097297117392884
1973-10-25 01:00:00+00:00,1.0673862828726242
1973-10-26 01:00:00+00:00,1.0367881207491423
1973-10-29 02:00:00+00:00,1.0362928702633913
1973-10-30 02:00:00+00:00,1.0127120464160344
1973-10-31 02:00:00+00:00,1.024312406260028
1973-11-01 02:00:00+00:00,1.0019346321601306
1973-11-02 02:00:00+00:00,0.9897768135105268
1973-11-05 02:00:00+00:00,1.0153039157341521
1973-11-07 02:00:00+00:00,1.0441218704688855
1973-11-08 02:00:00+00:00,1.071136226379355
1973-11-09 02:00:00+00:00,1.0858791771153964
1973-11-12 02:00:00+00:00,1.1040143918508951
1973-11-13 02:00:00+00:00,1.0741531160343292
1973-11-14 02:00:00+00:00,1.0449301342145287
1973-11-15 02:00:00+00:00,1.0412619874247433
1973-11-16 02:00:00+00:00,1.0125942729807549
1973-11-19 02:00:00+00:00,0.9872495033093401
1973-11-20 02:00:00+00:00,0.9619849938814514
1973-11-21 02:00:00+00:00,0.9886725864482812
1973-11-23 02:00:00+00:00,1.0182941820030176
1973-11-26 02:00:00+00:00,1.0270877510386038
1973-11-27 02:00:00+00:00,1.0264826471482447
1973-11-28 02:00:00+00:00,1.0557474511736733
1973-11-29 02:00:00+00:00,1.0838590438352707
1973-11-30 02:00:00+00:00,1.057431059248823
1973-12-03 02:00:00+00:00,1.083389177929392
1973-12-04 02:00:00+00:00,1.0874578356545597
1973-12-05 02:00:00+00:00,1.0800564270997173
1973-12-06 02:00:00+00:00,1.110661877106501
1973-12-07 02:00:00+00:00,1.1415479703260054
1973-12-10 02:00:00+00:00,1.1673286719381675
1973-12-11 02:00:00+00:00,1.1794478003295603
1973-12-12 02:00:00+00:00,1.1524233157479973
1973-12-13 02:00:00+00:00,1.1415396495705472
1973-12-14 02:00:00+00:00,1.1363524665677425
1973-12-17 02:00:00+00:00,1.1312106333261995
1973-12-18 02:00:00+00:00,1.1561157184434487
1973-12-19 02:00:00+00:00,1.173053356402635
1973-12-20 02:00:00+00:00,1.198176859810804
1973-12-21 02:00:00+00:00,1.2208135551332713
1973-12-26 02:00:00+00:00,1.2531682803328006
1973-12-27 02:00:00+00:00,1.2760052754749118
1973-12-28 02:00:00+00:00,1.2583916868809766
1974-01-02 02:00:00+00:00,1.2295517037385435
1974-01-03 02:00:00+00:00,1.1959459395930938
1974-01-04 02:00:00+00:00,1.1923676939096277
1974-01-07 01:00:00+00:00,1.2183384894777392
1974-01-08 01:00:00+00:00,1.2257028651768156
1974-01-09 01:00:00+00:00,1.1937369178381683
1974-01-10 01:00:00+00:00,1.2231492235078958
1974-01-11 01:00:00+00:00,1.2187640697249904
1974-01-14 01:00:00+00:00,1.250588213124635
1974-01-15 01:00:00+00:00,1.2544403255336778
1974-01-16 01:00:00+00:00,1.2529087691911664
1974-01-17 01:00:00+00:00,1.2297515818934575
1974-01-18 01:00:00+00:00,1.1998707586621333
1974-01-21 01:00:00+00:00,1.173227467094651
1974-01-22 01:00:00+00:00,1.1472373955428903
1974-01-23 01:00:00+00:00,1.1164719416567488
1974-01-24 01:00:00+00:00,1.1444551984847449
1974-01-25 01:00:00+00:00,1.1143676937670957
1974-01-28 01:00:00+00:00,1.0899186586925174
1974-01-29 01:00:00+00:00,1.062989924401144
1974-01-30 01:00:00+00:00,1.0362266643937401
1974-01-31 01:00:00+00:00,1.0231454236234228
1974-02-01 01:00:00+00:00,1.0487788908435705
1974-02-04 01:00:00+00:00,1.065320716331804
1974-02-05 01:00:00+00:00,1.0360679826123784
1974-02-06 01:00:00+00:00,1.020275727605955
1974-02-07 01:00:00+00:00,1.0434587972176186
1974-02-08 01:00:00+00:00,1.0678899885900168
1974-02-11 01:00:00+00:00,1.0909360031007387
1974-02-12 01:00:00+00:00,1.0625347196852082
1974-02-13 01:00:00+00:00,1.0436497564377396
1974-02-14 01:00:00+00:00,1.016274917978855
1974-02-15 01:00:00+00:00,0.9890128884109464
1974-02-19 01:00:00+00:00,0.9609367963831164
1974-02-20 01:00:00+00:00,0.9911495840658169
1974-02-21 01:00:00+00:00,1.0190169981597275
1974-02-22 01:00:00+00:00,1.0491865649137087
1974-02-25 01:00:00+00:00,1.0522708676794672
1974-02-26 01:00:00+00:00,1.0267315137247437
1974-02-27 01:00:00+00:00,1.000763418784878
1974-02-28 01:00:00+00:00,0.9735106350992967
1974-03-01 01:00:00+00:00,1.00239302511049
1974-03-04 01:00:00+00:00,0.9932476324157298
1974-03-05 01:00:00+00:00,1.011650482185993
1974-03-06 01:00:00+00:00,0.9923604046462856
1974-03-07 01:00:00+00:00,0.9747422049395298
1974-03-08 01:00:00+00:00,0.9864811513508578
1974-03-11 01:00:00+00:00,0.9626367377916377
1974-03-12 01:00:00+00:00,0.9393124910989619
1974-03-13 01:00:00+00:00,0.9141254463532843
1974-03-14 01:00:00+00:00,0.9067717773977816
1974-03-15 01:00:00+00:00,0.8998249955685929
1974-03-18 01:00:00+00:00,0.8764302129320523
1974-03-19 01:00:00+00:00,0.9106532059101347
1974-03-20 01:00:00+00:00,0.9301826100648881
1974-03-21 01:00:00+00:00,0.9372714738899044
1974-03-22 01:00:00+00:00,0.9690514604878454
1974-03-25 01:00:00+00:00,0.9396957780329818
1974-03-26 01:00:00+00:00,0.9380539290186636
1974-03-27 01:00:00+00:00,0.9590601360962199
1974-03-28 01:00:00+00:00,0.9934524124445315
1974-03-29 01:00:00+00:00,0.9899192195363014
1974-04-01 01:00:00+00:00,0.9714048078124907
1974-04-02 01:00:00+00:00,0.9450429115125349
1974-04-03 01:00:00+00:00,0.9760562883280178
1974-04-04 01:00:00+00:00,0.9830227665337354
1974-04-05 01:00:00+00:00,0.9846960120627443
1974-04-08 01:00:00+00:00,0.9718723484528767
1974-04-09 01:00:00+00:00,0.949651789328596
1974-04-10 01:00:00+00:00,0.9766817487386672
1974-04-11 01:00:00+00:00,1.006024980300247
1974-04-15 01:00:00+00:00,1.0358970976515605
1974-04-16 01:00:00+00:00,1.0031626300199514
1974-04-17 01:00:00+00:00,1.0102937204886784
1974-04-18 01:00:00+00:00,1.0208827061635153
1974-04-19 01:00:00+00:00,0.9914269660848288
1974-04-22 01:00:00+00:00,1.0258377587422103
1974-04-23 01:00:00+00:00,1.0169966306472604
1974-04-24 01:00:00+00:00,1.0135295569450438
1974-04-25 01:00:00+00:00,1.0204886308117567
1974-04-26 01:00:00+00:00,1.0533546746621836
1974-04-29 01:00:00+00:00,1.054276304351467
1974-04-30 01:00:00+00:00,1.0445441857555782
1974-05-01 01:00:00+00:00,1.014922727404205
1974-05-02 01:00:00+00:00,0.9977312549180307
1974-05-03 01:00:00+00:00,0.982260535758952
1974-05-06 01:00:00+00:00,0.9540597045358628
1974-05-07 01:00:00+00:00,0.9277627220821857
1974-05-08 01:00:00+00:00,0.944726805676387
1974-05-09 01:00:00+00:00,0.9400669375849332
1974-05-10 01:00:00+00:00,0.9595517978842506
1974-05-13 01:00:00+00:00,0.9290300846843631
1974-05-14 01:00:00+00:00,0.8953114490824907
1974-05-15 01:00:00+00:00,0.8931034727519596
1974-05-16 01:00:00+00:00,0.8928286153772957
1974-05-17 01:00:00+00:00,0.8747916861208382
1974-05-20 01:00:00+00:00,0.8563760729458987
1974-05-21 01:00:00+00:00,0.8885769486220089
1974-05-22 01:00:00+00:00,0.8707590171672926
1974-05-23 01:00:00+00:00,0.8449772631402364
1974-05-24 01:00:00+00:00,0.8395612503040102
1974-05-28 01:00:00+00:00,0.8393178665311154
1974-05-29 01:00:00+00:00,0.8684276353484756
1974-05-30 01:00:00+00:00,0.8809677766496379
1974-05-31 01:00:00+00:00,0.9000853518924482
1974-06-03 01:00:00+00:00,0.9049629241709878
1974-06-04 01:00:00+00:00,0.9539347954481971
1974-06-05 01:00:00+00:00,0.9884504713374973
1974-06-06 01:00:00+00:00,0.9764389390670905
1974-06-07 01:00:00+00:00,0.9925675056052151
1974-06-10 01:00:00+00:00,1.0148389963882096
1974-06-11 01:00:00+00:00,0.9841815448031287
1974-06-12 01:00:00+00:00,0.9511849028510204
1974-06-13 01:00:00+00:00,0.9484898917230985
1974-06-14 01:00:00+00:00,0.8706770185074781
1974-06-17 01:00:00+00:00,0.8657338081006276
1974-06-18 01:00:00+00:00,0.9021154180834074
1974-06-19 01:00:00+00:00,0.881196175959416
1974-06-20 01:00:00+00:00,0.893135789329884
1974-06-21 01:00:00+00:00,0.9189120808341861
1974-06-24 01:00:00+00:00,0.9540465421728048
1974-06-25 01:00:00+00:00,0.9338659790960006
1974-06-26 01:00:00+00:00,0.9358136657510409
1974-06-27 01:00:00+00:00,0.9345682860464504
1974-06-28 01:00:00+00:00,0.9441316790604176
1974-07-01 01:00:00+00:00,0.9781233653718032
1974-07-02 01:00:00+00:00,0.9664155899418937
1974-07-03 01:00:00+00:00,0.9707791281444627
1974-07-05 01:00:00+00:00,0.9814972980052973
1974-07-08 01:00:00+00:00,0.9776367870790966
1974-07-09 01:00:00+00:00,0.9546916042876545
1974-07-10 01:00:00+00:00,0.9568769263949736
1974-07-11 01:00:00+00:00,0.9591839470138288
1974-07-12 01:00:00+00:00,0.9630051275807527
1974-07-15 01:00:00+00:00,0.984741575400035
1974-07-16 01:00:00+00:00,0.9869770137100773
1974-07-17 01:00:00+00:00,0.9880376081845124
1974-07-18 01:00:00+00:00,1.0181966316606188
1974-07-19 01:00:00+00:00,1.0162701141572805
1974-07-22 01:00:00+00:00,1.0568907139588104
1974-07-23 01:00:00+00:00,1.0771246766091902
1974-07-24 01:00:00+00:00,1.1125227901576034
1974-07-25 01:00:00+00:00,1.0795570542398352
1974-07-26 01:00:00+00:00,1.0743060280477952
1974-07-29 01:00:00+00:00,1.117082345978882
1974-07-30 01:00:00+00:00,1.0826322622469506
1974-07-31 01:00:00+00:00,1.0769608743026418
1974-08-01 01:00:00+00:00,1.0421764870785921
1974-08-02 01:00:00+00:00,1.0210157521226029
1974-08-05 01:00:00+00:00,1.0417838269098192
1974-08-06 01:00:00+00:00,1.0459824276619187
1974-08-07 01:00:00+00:00,1.0631994546687258
1974-08-08 01:00:00+00:00,1.0518609276041475
1974-08-09 01:00:00+00:00,1.0383759753415278
1974-08-12 01:00:00+00:00,1.0355765453765022
1974-08-13 01:00:00+00:00,1.0793825450718477
1974-08-14 01:00:00+00:00,1.0575841391997662
1974-08-15 01:00:00+00:00,1.044394385675153
1974-08-16 01:00:00+00:00,1.053728497345892
1974-08-19 01:00:00+00:00,1.0377935301636867
1974-08-20 01:00:00+00:00,1.0072108593857247
1974-08-21 01:00:00+00:00,1.006047499059473
1974-08-22 01:00:00+00:00,1.0168030243170747
1974-08-23 01:00:00+00:00,1.018952925375789
1974-08-26 01:00:00+00:00,0.9850489552421218
1974-08-27 01:00:00+00:00,0.9942278498095282
1974-08-28 01:00:00+00:00,1.008396115844874
1974-08-29 01:00:00+00:00,1.002149138224847
1974-08-30 01:00:00+00:00,1.028011155293777
1974-09-03 01:00:00+00:00,1.0230963969798577
1974-09-04 01:00:00+00:00,1.0308211447356928
1974-09-05 01:00:00+00:00,1.0456720745170571
1974-09-06 01:00:00+00:00,1.0597178240829037
1974-09-09 01:00:00+00:00,1.045891694931013
1974-09-10 01:00:00+00:00,1.0121410181772355
1974-09-11 01:00:00+00:00,1.03373116410708
1974-09-12 01:00:00+00:00,1.0003038649665972
1974-09-13 01:00:00+00:00,1.0111987706854957
1974-09-16 01:00:00+00:00,0.9913652906620343
1974-09-17 01:00:00+00:00,0.9985503272793532
1974-09-18 01:00:00+00:00,0.9975904371199015
1974-09-19 01:00:00+00:00,1.0150712988916115
1974-09-20 01:00:00+00:00,1.003908335435498
1974-09-23 01:00:00+00:00,1.0057075185183764
1974-09-24 01:00:00+00:00,1.0240493368217545
1974-09-25 01:00:00+00:00,1.0274151326905197
1974-09-26 01:00:00+00:00,1.0279524771161295
1974-09-27 01:00:00+00:00,1.0507220015278163
1974-09-30 01:00:00+00:00,1.091530394722978
1974-10-01 01:00:00+00:00,1.0513078778285079
1974-10-02 01:00:00+00:00,1.0794645239924932
1974-10-03 01:00:00+00:00,1.109383905302328
1974-10-04 01:00:00+00:00,1.0926305534268868
1974-10-07 01:00:00+00:00,1.0560228538987988
1974-10-08 01:00:00+00:00,1.041732258391997
1974-10-09 01:00:00+00:00,1.0620814454159497
1974-10-10 01:00:00+00:00,1.0548736403319467
1974-10-11 01:00:00+00:00,1.01586062690027
1974-10-14 01:00:00+00:00,1.0052226980484174
1974-10-15 01:00:00+00:00,1.0059215501641365
1974-10-16 01:00:00+00:00,0.9942820743920415
1974-10-17 01:00:00+00:00,0.9891856247394817
1974-10-18 01:00:00+00:00,0.9911815529658371
1974-10-21 01:00:00+00:00,0.9896109063256965
1974-10-22 01:00:00+00:00,0.9694895870975045
1974-10-23 01:00:00+00:00,0.9373967850894921
1974-10-24 01:00:00+00:00,0.9291199073328117
1974-10-25 01:00:00+00:00,0.9444882517709926
1974-10-28 02:00:00+00:00,0.9353264029433576
1974-10-29 02:00:00+00:00,0.969313639197458
1974-10-30 02:00:00+00:00,0.9788347095239546
1974-10-31 02:00:00+00:00,0.9729111967770232
1974-11-01 02:00:00+00:00,0.9562357997941758
1974-11-04 02:00:00+00:00,0.9750620076401105
1974-11-06 02:00:00+00:00,0.9599264520768784
1974-11-07 02:00:00+00:00,0.9557900090200662
1974-11-08 02:00:00+00:00,0.951211134818248
1974-11-11 02:00:00+00:00,0.9467101580197502
1974-11-12 02:00:00+00:00,0.9035216127890121
1974-11-13 02:00:00+00:00,0.909495573300549
1974-11-14 02:00:00+00:00,0.9017270178089868
1974-11-15 02:00:00+00:00,0.8921507883259056
1974-11-18 02:00:00+00:00,0.8757892679957563
1974-11-19 02:00:00+00:00,0.8997492661548719
1974-11-20 02:00:00+00:00,0.9197961179566333
1974-11-21 02:00:00+00:00,0.8786634850901629
1974-11-22 02:00:00+00:00,0.8767029234869974
1974-11-25 02:00:00+00:00,0.8854073650712989
1974-11-26 02:00:00+00:00,0.8983876308335432
1974-11-27 02:00:00+00:00,0.8976569845657917
1974-11-29 02:00:00+00:00,0.8935715557757411
1974-12-02 02:00:00+00:00,0.8789527384601663
1974-12-03 02:00:00+00:00,0.890314272361135
1974-12-04 02:00:00+00:00,0.884928437041656
1974-12-05 02:00:00+00:00,0.8746267893303407
1974-12-06 02:00:00+00:00,0.8748708934116104
1974-12-09 02:00:00+00:00,0.887598271433259
1974-12-10 02:00:00+00:00,0.9004480760418699
1974-12-11 02:00:00+00:00,0.8813610974567139
1974-12-12 02:00:00+00:00,0.8637213799681167
1974-12-13 02:00:00+00:00,0.8427572019764278
1974-12-16 02:00:00+00:00,0.8387761368582062
1974-12-17 02:00:00+00:00,0.8258663121671893
1974-12-18 02:00:00+00:00,0.8355679611382733
1974-12-19 02:00:00+00:00,0.8284162349301626
1974-12-20 02:00:00+00:00,0.8224484110081782
1974-12-23 02:00:00+00:00,0.8086371266451307
1974-12-24 02:00:00+00:00,0.8054323396972712
1974-12-26 02:00:00+00:00,0.8023096044727358
1974-12-27 02:00:00+00:00,0.8107901288992452
1974-12-30 02:00:00+00:00,0.8013076902749275
1974-12-31 02:00:00+00:00,0.806724256408221
1975-01-02 02:00:00+00:00,0.8423463252149825
1975-01-03 02:00:00+00:00,0.8209485583750407
1975-01-06 02:00:00+00:00,0.827801526740522
1975-01-07 02:00:00+00:00,0.8225683620372714
1975-01-08 02:00:00+00:00,0.8293912626427776
1975-01-09 02:00:00+00:00,0.8388265313073561
1975-01-10 02:00:00+00:00,0.8398861196248378
1975-01-13 02:00:00+00:00,0.8274315409442445
1975-01-14 02:00:00+00:00,0.8602395377483922
1975-01-15 02:00:00+00:00,0.8333873866047881
1975-01-16 02:00:00+00:00,0.8340403144484992
1975-01-17 02:00:00+00:00,0.8342985216519159
1975-01-20 02:00:00+00:00,0.8638152857951118
1975-01-21 02:00:00+00:00,0.8549342224658907
1975-01-22 02:00:00+00:00,0.8561659568705887
1975-01-23 02:00:00+00:00,0.8339463467598991
1975-01-24 02:00:00+00:00,0.8373771275955829
1975-01-27 02:00:00+00:00,0.8582774963171701
1975-01-28 02:00:00+00:00,0.8520579598838536
1975-01-29 02:00:00+00:00,0.8615834863151711
1975-01-30 02:00:00+00:00,0.8654795153128186
1975-01-31 02:00:00+00:00,0.867606539396339
1975-02-03 02:00:00+00:00,0.8814613284690669
1975-02-04 02:00:00+00:00,0.892210160987775
1975-02-05 02:00:00+00:00,0.8822282960933366
1975-02-06 02:00:00+00:00,0.8656162492529815
1975-02-07 02:00:00+00:00,0.8617060142356856
1975-02-10 02:00:00+00:00,0.8558876073959109
1975-02-11 02:00:00+00:00,0.858719738183862
1975-02-12 02:00:00+00:00,0.8614480665859902
1975-02-13 02:00:00+00:00,0.8649815831158459
1975-02-14 02:00:00+00:00,0.878540800958242
1975-02-18 02:00:00+00:00,0.8773008211708718
1975-02-19 02:00:00+00:00,0.8525629816540973
1975-02-20 02:00:00+00:00,0.8675258219285061
1975-02-21 02:00:00+00:00,0.8567415449033591
1975-02-24 01:00:00+00:00,0.8646622729802856
1975-02-25 01:00:00+00:00,0.8680063968545887
1975-02-26 01:00:00+00:00,0.8878073501751548
1975-02-27 01:00:00+00:00,0.8788574286512004
1975-02-28 01:00:00+00:00,0.8738241756495427
1975-03-03 01:00:00+00:00,0.8857725802400016
1975-03-04 01:00:00+00:00,0.8759705824733383
1975-03-05 01:00:00+00:00,0.8838892602141445
1975-03-06 01:00:00+00:00,0.8944259667435172
1975-03-07 01:00:00+00:00,0.9002169949185469
1975-03-10 01:00:00+00:00,0.9014792646443934
1975-03-11 01:00:00+00:00,0.9058086749191344
1975-03-12 01:00:00+00:00,0.8998630610296152
1975-03-13 01:00:00+00:00,0.8937017368938464
1975-03-14 01:00:00+00:00,0.9018198019840687
1975-03-17 01:00:00+00:00,0.906268026365415
1975-03-18 01:00:00+00:00,0.8969368326744731
1975-03-19 01:00:00+00:00,0.9066820323607158
1975-03-20 01:00:00+00:00,0.903964248397328
1975-03-21 01:00:00+00:00,0.9155615222409846
1975-03-24 01:00:00+00:00,0.921192410378017
1975-03-25 01:00:00+00:00,0.9321829507116194
1975-03-26 01:00:00+00:00,0.9382133544726758
1975-03-27 01:00:00+00:00,0.936080846419881
1975-03-31 01:00:00+00:00,0.9519660511517912
1975-04-01 01:00:00+00:00,0.9514423893683516
1975-04-02 01:00:00+00:00,0.9588416511354956
1975-04-03 01:00:00+00:00,0.9512233159257433
1975-04-04 01:00:00+00:00,0.9462474806751113
1975-04-07 01:00:00+00:00,0.9375903668529244
1975-04-08 01:00:00+00:00,0.9437128943080514
1975-04-09 01:00:00+00:00,0.9415806513343832
1975-04-10 01:00:00+00:00,0.9377127843956475
1975-04-11 01:00:00+00:00,0.9292332160568016
1975-04-14 01:00:00+00:00,0.9388218905814103
1975-04-15 01:00:00+00:00,0.9331588194712415
1975-04-16 01:00:00+00:00,0.9573350979167194
1975-04-17 01:00:00+00:00,0.9681808751885659
1975-04-18 01:00:00+00:00,0.9800559079871187
1975-04-21 01:00:00+00:00,1.0054347447758218
1975-04-22 01:00:00+00:00,0.9788147961314326
1975-04-23 01:00:00+00:00,0.9997934246281843
1975-04-24 01:00:00+00:00,0.996127094848215
1975-04-25 01:00:00+00:00,0.9908372114826597
