,asofdate,aic,bic,hqic,mae,mse,forecastHorizon,diff,trainDFLength,num_models,order_p,order_q,time,product_name,ar.L1.resid,ma.L1.resid
11,1975-05-21 08:15:00+00:00,347.6215025404681,361.73921889051377,353.3021791089216,0.24389537520215793,0.22533179403107642,5,True,252,1000,1,1,0 days 00:00:00.099685,SOYB,0.531926610035258,0.5333978553886587
12,1975-05-29 08:15:00+00:00,347.81260315909395,361.9303195091396,353.4932797275475,0.244905010055122,0.22550281785259368,5,True,252,1000,1,1,0 days 00:00:00.083452,SOYB,0.5310000841609831,0.5324812341868328
13,1975-06-05 08:15:00+00:00,347.90790627337964,362.0256226234253,353.58858284183316,0.24558543487448417,0.22558798490305979,5,True,252,1000,1,1,0 days 00:00:00.119869,SOYB,0.5302532033758867,0.5317449617693305
14,1975-06-12 08:15:00+00:00,348.25110666809,362.3688230181357,353.93178323654354,0.24694542793406143,0.2258954957643786,5,True,252,1000,1,1,0 days 00:00:00.200337,SOYB,0.5287831318610938,0.5302902548706664
15,1975-06-19 08:15:00+00:00,348.51909636851167,362.63681271855734,354.1997729369652,0.24701068284562175,0.22613603907519939,5,True,252,1000,1,1,0 days 00:00:00.095986,SOYB,0.5200690453003074,0.5216507776633279
16,1975-06-26 08:15:00+00:00,348.83309819901064,362.9508145490563,354.51377476746416,0.24744780003213404,0.22641790627157504,5,True,252,1000,1,1,0 days 00:00:00.100649,SOYB,0.5060775632475902,0.5076207273859662
17,1975-07-03 08:15:00+00:00,360.6003337820845,374.71805013213014,366.281010350538,0.25655757174625865,0.23724173669594326,5,True,252,1000,1,1,0 days 00:00:00.107933,SOYB,0.5564308118562573,0.5577377803525799
18,1975-07-11 08:15:00+00:00,372.12335748722097,386.24107383726664,377.8040340556745,0.2644636493877085,0.24833941686772412,5,True,252,1000,1,1,0 days 00:00:00.091349,SOYB,0.4242646529702953,0.4257075163052224
19,1975-07-18 08:15:00+00:00,387.02507661351456,401.1427929635602,392.7057531819681,0.2763753474524228,0.26347161927932655,5,True,252,1000,1,1,0 days 00:00:00.134408,SOYB,1.1370921673360088,1.1375116828147949
20,1975-07-25 08:15:00+00:00,384.7229096770723,398.840626027118,390.40358624552584,0.28355979708451634,0.26136296595759934,5,True,252,1000,1,1,0 days 00:00:00.299781,SOYB,0.02165989214014224,0.013077996339224896
21,1975-08-01 08:15:00+00:00,393.2524072289299,407.37012357897555,398.9330837973834,0.279418640725488,0.27006731420402785,5,True,252,1000,1,1,0 days 00:00:00.092292,SOYB,0.500206314248218,0.5002005105606787
22,1975-08-08 08:15:00+00:00,425.02824639753146,439.14596274757713,430.708922965985,0.2904107873870144,0.3063575902303148,5,True,252,1000,1,1,0 days 00:00:00.141119,SOYB,0.1743236706773355,0.1534881058013682
23,1975-08-15 08:15:00+00:00,420.84252128669243,434.9602376367381,426.52319785514595,0.2838049476433853,0.3013100167377966,5,True,252,1000,1,1,0 days 00:00:00.108155,SOYB,0.8675071020781728,0.8648562315256972
24,1975-08-22 08:15:00+00:00,420.3097728046457,434.4274891546914,425.99044937309924,0.28249402435927434,0.3006732250275447,5,True,252,1000,1,1,0 days 00:00:00.132981,SOYB,0.9113345619584738,0.9085554743647265
25,1975-08-29 08:15:00+00:00,417.4269043706687,431.54462072071436,423.1075809391222,0.27929199874595717,0.29725216438582314,5,True,252,1000,1,1,0 days 00:00:00.125688,SOYB,0.18896601852175157,0.168456172526051
26,1975-09-08 08:15:00+00:00,414.83047131889026,428.94818766893593,420.5111478873438,0.2749247702121384,0.29420678665588873,5,True,252,1000,1,1,0 days 00:00:00.091343,SOYB,1.5375019936560086,1.5342437541383374
27,1975-09-15 08:15:00+00:00,414.91151653504323,429.0292328850889,420.59219310349675,0.2753634274223665,0.29430141961667095,5,True,252,1000,1,1,0 days 00:00:00.100264,SOYB,2.471837979476214,2.466506084337665
28,1975-09-22 08:15:00+00:00,414.950110504038,429.06782685408365,420.6307870724915,0.2753727205691658,0.2943464938893761,5,True,252,1000,1,1,0 days 00:00:00.091484,SOYB,4.078574656871861,4.069699324088509
29,1975-09-29 08:15:00+00:00,425.61017985630116,439.7278962063468,431.2908564247547,0.28679638028308835,0.307064210712962,5,True,252,1000,1,1,0 days 00:00:00.092026,SOYB,0.9878286041736085,0.9843940473952232
30,1975-10-06 08:15:00+00:00,430.1598120630467,444.27752841309234,435.8404886315002,0.2943450726406396,0.31264123166130003,5,True,252,1000,1,1,0 days 00:00:00.248947,SOYB,0.20065310736406772,0.17974903340555623
31,1975-10-14 08:15:00+00:00,436.2968250793068,450.4145414293525,441.97750164776033,0.3013416510395088,0.3203485704306424,5,True,252,1000,1,1,0 days 00:00:00.226062,SOYB,0.2063649878043745,0.18409403364569557
32,1975-10-21 08:15:00+00:00,437.1503125921864,451.2680289422321,442.83098916063994,0.30269508659217775,0.32143394268562553,5,True,252,1000,1,1,0 days 00:00:00.100220,SOYB,0.20780834293489622,0.18574593674760898
33,1975-10-28 09:15:00+00:00,437.6761017727547,451.79381812280036,443.3567783412082,0.30413214162077334,0.32210670670424374,5,True,252,1000,1,1,0 days 00:00:00.140302,SOYB,0.21713385508422067,0.1952635911136639
34,1975-11-05 09:15:00+00:00,438.84157174010056,452.95928809014623,444.5222483085541,0.30614742477899975,0.32359900518797,5,True,252,1000,1,1,0 days 00:00:00.126022,SOYB,0.2110694204589093,0.18852329208594942
35,1975-11-13 09:15:00+00:00,480.8300981950463,494.94781454509194,486.5107747634998,0.3325511058449433,0.38228730392633464,5,True,252,1000,1,1,0 days 00:00:00.157584,SOYB,0.4945084898845047,0.4999028876596052
36,1975-11-20 09:15:00+00:00,484.0328970046688,498.1506133547145,489.71357357312235,0.3360015581870962,0.38717254193245165,5,True,252,1000,1,1,0 days 00:00:00.084119,SOYB,0.345781693192199,0.355015653840568
37,1975-12-01 09:15:00+00:00,484.8832376075128,499.00095395755847,490.5639141759663,0.33682567486712245,0.3886098875174497,5,True,252,1000,1,1,0 days 00:00:00.082824,SOYB,0.2970478029799576,0.3074499222116729
38,1975-12-08 09:15:00+00:00,420.79633072402606,434.91404707407173,426.4770072924796,0.31239036454881713,0.3012830137695383,5,True,252,1000,1,1,0 days 00:00:00.083707,SOYB,0.3415242259291303,0.3591409255648938
39,1975-12-15 09:15:00+00:00,408.1454232817471,422.2631396317928,413.82609985020065,0.3116571924011426,0.2863864857562463,5,True,252,1000,1,1,0 days 00:00:00.100143,SOYB,0.15137392358344792,0.11869278012764438
40,1975-12-22 09:15:00+00:00,409.10362304214027,423.22133939218594,414.7842996105938,0.31333768778582294,0.2875052720103221,5,True,252,1000,1,1,0 days 00:00:00.153863,SOYB,0.150545638795605,0.1180046894288605
41,1975-12-31 09:15:00+00:00,408.055011900551,422.17272825059666,413.7356884690045,0.3103120796853281,0.2862914981501286,5,True,252,1000,1,1,0 days 00:00:00.247940,SOYB,0.15254558699921505,0.12029626228324572
42,1976-01-09 09:15:00+00:00,407.46559979703153,421.5833161470772,413.14627636548505,0.3084061276579922,0.28561812259154473,5,True,252,1000,1,1,0 days 00:00:00.130840,SOYB,0.15259409397547488,0.12017375789063062
43,1976-01-16 09:15:00+00:00,408.38938857722,422.5071049272657,414.07006514567354,0.3106591519124029,0.2866845171305746,5,True,252,1000,1,1,0 days 00:00:00.131142,SOYB,0.1592164216053183,0.12588339891029088
44,1976-01-23 09:15:00+00:00,408.0046342161021,422.12235056614776,413.6853107845556,0.3094581670267457,0.28622710949169106,5,True,252,1000,1,1,0 days 00:00:00.240362,SOYB,0.15184881094767577,0.1196520682840393
45,1976-01-30 09:15:00+00:00,413.27244274766326,427.39015909770893,418.9531193161168,0.30353800012614984,0.29237029646482793,5,True,252,1000,1,1,0 days 00:00:00.087963,SOYB,0.3882352817190998,0.4063572582349464
46,1976-02-06 09:15:00+00:00,451.4421434400003,465.55985979004595,457.1228200084538,0.328381968657819,0.3400796981888442,5,True,252,1000,1,1,0 days 00:00:00.100118,SOYB,0.15979692388044614,0.12886469430663652
47,1976-02-17 09:15:00+00:00,449.8320244203849,463.9497407704306,455.51270098883845,0.326269137457103,0.33808255117596103,5,True,252,1000,1,1,0 days 00:00:00.157299,SOYB,0.16147514440956903,0.12911343757127788
48,1976-02-24 09:15:00+00:00,445.07484136228106,459.19255771232673,450.7555179307346,0.3159880034808702,0.3319704057927455,5,True,252,1000,1,1,0 days 00:00:00.116979,SOYB,0.23012048430162804,0.19356520091971027
49,1976-03-02 09:15:00+00:00,421.97553941175215,436.0932557617978,427.6562159802057,0.297298623633714,0.3032494652376732,5,True,252,1000,1,1,0 days 00:00:00.109490,SOYB,0.18825510572520995,0.15868565754312197
50,1976-03-09 09:15:00+00:00,409.3173546666012,423.4350710166469,414.9980312350547,0.2843781888988867,0.28772475377822554,5,True,252,1000,1,1,0 days 00:00:00.083449,SOYB,0.17880391113355162,0.14892118051494385
51,1976-03-16 09:15:00+00:00,408.8392016248215,422.95691797486717,414.519878193275,0.28311460006880784,0.2871694387651414,5,True,252,1000,1,1,0 days 00:00:00.107043,SOYB,0.176521428672982,0.1460528058510763
52,1976-03-23 09:15:00+00:00,408.7368716864398,422.8545880364855,414.41754825489335,0.2829987564851332,0.28704929250596584,5,True,252,1000,1,1,0 days 00:00:00.093137,SOYB,0.17598446378688265,0.14526702289200424
53,1976-03-30 09:15:00+00:00,408.7209037302524,422.8386200802981,414.40158029870594,0.28293612712178234,0.28702662549746794,5,True,252,1000,1,1,0 days 00:00:00.099051,SOYB,0.17477720903587604,0.14395865136596825
54,1976-04-06 09:15:00+00:00,409.89393793024504,424.0116542802907,415.57461449869857,0.2864138576956915,0.2883658076628946,5,True,252,1000,1,1,0 days 00:00:00.108310,SOYB,0.17457548089962208,0.1437816178980683
55,1976-04-13 09:15:00+00:00,410.1169419235207,424.23465827356637,415.7976184919742,0.2878946648374173,0.28862198938180744,5,True,252,1000,1,1,0 days 00:00:00.209439,SOYB,0.1735463257704574,0.1429624113069705
56,1976-04-21 09:15:00+00:00,411.0389756254875,425.1566919755332,416.71965219394104,0.28964067549265204,0.28968302724657874,5,True,252,1000,1,1,0 days 00:00:00.174149,SOYB,0.17226366735902857,0.14166557502798183
57,1976-04-28 08:15:00+00:00,411.0823670999973,425.200083450043,416.76304366845085,0.289664503205951,0.28972868442622496,5,True,252,1000,1,1,0 days 00:00:00.134062,SOYB,0.17183228936806597,0.14118416115982674
58,1976-05-05 08:15:00+00:00,411.2106525120797,425.3283688621254,416.89132908053324,0.2904278554660873,0.2898766441952595,5,True,252,1000,1,1,0 days 00:00:00.114384,SOYB,0.17202964404290974,0.14142976071978555
59,1976-05-12 08:15:00+00:00,411.1184624681399,425.2361788181856,416.79913903659343,0.289610287870645,0.289770953953137,5,True,252,1000,1,1,0 days 00:00:00.176065,SOYB,0.1721128254186341,0.1414039254669988
60,1976-05-19 08:15:00+00:00,411.1212686981234,425.23898504816907,416.8019452665769,0.28984822668245447,0.28977240182630987,5,True,252,1000,1,1,0 days 00:00:00.160228,SOYB,0.17183424914746012,0.14090701766241243
61,1976-05-26 08:15:00+00:00,411.0744936464053,425.19220999645097,416.7551702148588,0.28951151282153736,0.2897227274721418,5,True,252,1000,1,1,0 days 00:00:00.106861,SOYB,0.17023926391577768,0.1392112823039807
62,1976-06-03 08:15:00+00:00,410.78889137883766,424.90660772888333,416.4695679472912,0.28749985267191314,0.28938963520236494,5,True,252,1000,1,1,0 days 00:00:00.106561,SOYB,0.16990430574026602,0.13896031183184385
63,1976-06-10 08:15:00+00:00,410.6052778824285,424.72299423247415,416.285954450882,0.28627905865789516,0.28918028660423195,5,True,252,1000,1,1,0 days 00:00:00.231978,SOYB,0.16892985881852693,0.1381873836649487
64,1976-06-17 08:15:00+00:00,410.3216705816857,424.43938693173135,416.0023471501392,0.28533763100283144,0.2888568333397145,5,True,252,1000,1,1,0 days 00:00:00.135894,SOYB,0.16879615911572177,0.13794128065568326
65,1976-06-24 08:15:00+00:00,410.48263741988967,424.60035376993534,416.1633139883432,0.2852282540582703,0.28904921847474113,5,True,252,1000,1,1,0 days 00:00:00.100003,SOYB,0.17375818839475754,0.1423769204992324
66,1976-07-01 08:15:00+00:00,410.66331914596714,424.7810354960128,416.34399571442066,0.2856299931562315,0.28933556699170127,5,True,252,1000,1,1,0 days 00:00:00.223984,SOYB,0.1705847899619729,0.1391822340412972
67,1976-07-09 08:15:00+00:00,401.6832825962913,415.80099894633696,407.3639591647448,0.276037825826973,0.27917692604793165,5,True,252,1000,1,1,0 days 00:00:00.290856,SOYB,0.18039486340755598,0.14770374138433692
68,1976-07-16 08:15:00+00:00,398.9068623686489,413.02457871869456,404.5875389371024,0.27059680804783703,0.2766170800775763,5,True,252,1000,1,1,0 days 00:00:00.306649,SOYB,0.17815533330541639,0.1473295783946399
69,1976-07-23 08:15:00+00:00,381.8310634032338,395.9487797532795,387.51173997168735,0.2566120192006601,0.25804787062540563,5,True,252,1000,1,1,0 days 00:00:00.133606,SOYB,0.19457716135169112,0.16423313506673962
70,1976-07-30 08:15:00+00:00,379.29502055495226,393.4127369049979,384.9756971234058,0.2525238948158914,0.25549511779260903,5,True,252,1000,1,1,0 days 00:00:00.144035,SOYB,0.1990787583252284,0.16963424759027254
71,1976-08-06 08:15:00+00:00,353.9467708839462,368.0644872339919,359.62744745239974,0.2365399941974952,0.2311762118940427,5,True,252,1000,1,1,0 days 00:00:00.209052,SOYB,0.2742532340507881,0.25109650528656857
72,1976-08-13 08:15:00+00:00,306.8226443754532,320.94036072549886,312.5033209439067,0.22797203126420665,0.19187930817444854,5,True,252,1000,1,1,0 days 00:00:00.191081,SOYB,0.23337149032494672,0.24811380314475476
73,1976-08-20 08:15:00+00:00,305.25207985614065,319.3697962061863,310.9327564245942,0.22956448226777654,0.19041403305103563,5,True,252,1000,1,1,0 days 00:00:00.191981,SOYB,0.21600277288740966,0.23287609915842086
74,1976-08-27 08:15:00+00:00,305.58470351119564,319.7024198612413,311.26538007964916,0.23016667259476664,0.19065643135436317,5,True,252,1000,1,1,0 days 00:00:00.243139,SOYB,0.21860875173557123,0.2355395540405485
75,1976-09-03 08:15:00+00:00,307.4374836469148,321.5551999969605,313.11816021536833,0.23374414803255306,0.1920566702876516,5,True,252,1000,1,1,0 days 00:00:00.237494,SOYB,0.2275869554383086,0.2450210206550399
76,1976-09-13 08:15:00+00:00,331.23781548622816,345.3555318362738,336.9184920546817,0.24399101550529853,0.21109474524230235,5,True,252,1000,1,1,0 days 00:00:00.232787,SOYB,0.24686337418051107,0.26601686491219456
77,1976-09-20 08:15:00+00:00,334.54002708585534,348.657743435901,340.22070365430886,0.24739226325595515,0.21387562739673124,5,True,252,1000,1,1,0 days 00:00:00.246023,SOYB,0.25632683948652757,0.2746287181848801
78,1976-09-27 08:15:00+00:00,334.2951266821236,348.4128430321693,339.97580325057714,0.24639648487903623,0.21366891018358225,5,True,252,1000,1,1,0 days 00:00:00.219796,SOYB,0.2520152778411034,0.26960749826072217
79,1976-10-04 08:15:00+00:00,318.88069454133574,332.9984108913814,324.56137110978926,0.23734473957690463,0.20120016828669668,5,True,252,1000,1,1,0 days 00:00:00.217744,SOYB,0.21022749237998548,0.2226885611998289
80,1976-10-12 08:15:00+00:00,310.4309170209961,324.5486333710418,316.1115935894496,0.23329059457079496,0.19466294868156717,5,True,252,1000,1,1,0 days 00:00:00.192374,SOYB,0.19344277853109182,0.2066258763787265
81,1976-10-19 08:15:00+00:00,303.0978949351796,317.2156112852253,308.77857150363315,0.2258998835590648,0.18879255807263048,5,True,252,1000,1,1,0 days 00:00:00.203155,SOYB,0.20394772774469927,0.21804262507412592
82,1976-10-26 08:15:00+00:00,291.65848745413234,305.776203804178,297.33916402258586,0.2183318663425572,0.18051855485385201,5,True,252,1000,1,1,0 days 00:00:00.207981,SOYB,0.20319182089160234,0.21926827252656445
83,1976-11-03 09:15:00+00:00,289.0472423691521,303.1649587191978,294.72791893760564,0.21490773729007426,0.17854965826207125,5,True,252,1000,1,1,0 days 00:00:00.142644,SOYB,0.2149004037456582,0.23070742873212016
84,1976-11-10 09:15:00+00:00,285.32757685288954,299.4452932029352,291.00825342134306,0.20940741402578936,0.17590145936139884,5,True,252,1000,1,1,0 days 00:00:00.137106,SOYB,0.2043460857984879,0.21996505641131053
85,1976-11-18 09:15:00+00:00,248.00365734048273,262.1213736905284,253.68433390893625,0.19763636461816866,0.15310987658261876,5,True,252,1000,1,1,0 days 00:00:00.266467,SOYB,0.22741216521441812,0.2288613104585793
86,1976-11-26 09:15:00+00:00,195.1285777659774,209.2462941160231,200.80925433443093,0.18181338481476156,0.123006685543714,5,True,252,1000,1,1,0 days 00:00:00.238475,SOYB,0.2725277119981064,0.2195292943001613
87,1976-12-03 09:15:00+00:00,193.7664227782417,207.8841391282874,199.4470993466952,0.17969658287796322,0.12242581533762287,5,True,252,1000,1,1,0 days 00:00:00.192818,SOYB,0.35565261625652683,0.3245593126279048
88,1976-12-10 09:15:00+00:00,177.76058866728317,191.87830501732887,183.4412652357367,0.1724673617374395,0.11480779164301905,5,True,252,1000,1,1,0 days 00:00:00.152584,SOYB,0.27170889286093275,0.2586980046977296
89,1976-12-17 09:15:00+00:00,201.67424797616457,215.79196432621026,207.3549245446181,0.1848735528801223,0.12630573054223335,5,True,252,1000,1,1,0 days 00:00:00.192025,SOYB,0.2296159250959861,0.217046953872742
90,1976-12-27 09:15:00+00:00,208.04179020583956,222.15950655588526,213.72246677429308,0.18792556897147006,0.12939856415513504,5,True,252,1000,1,1,0 days 00:00:00.303952,SOYB,0.16456613272569692,0.11725808996696101
91,1977-01-04 09:15:00+00:00,207.22605165845346,221.34376800849915,212.90672822690698,0.18832602029292658,0.12898601998502457,5,True,252,1000,1,1,0 days 00:00:00.247869,SOYB,0.14345150130690118,0.10496334771553942
92,1977-01-11 09:15:00+00:00,255.9419199171188,270.0596362671645,261.62259648557233,0.2026360209474675,0.15658958932218786,5,True,252,1000,1,1,0 days 00:00:00.152002,SOYB,0.30819148975173055,0.2984906194315528
93,1977-01-18 09:15:00+00:00,290.90550489488015,305.0232212449258,296.5861814633337,0.21703513663447926,0.1798971230662793,5,True,252,1000,1,1,0 days 00:00:00.232003,SOYB,0.4122425336841986,0.3968214915403815
94,1977-01-25 09:15:00+00:00,292.34779245122604,306.4655088012717,298.02846901967956,0.21992533534041764,0.18094182267472078,5,True,252,1000,1,1,0 days 00:00:00.188867,SOYB,0.3853600229235028,0.36930740420924907
95,1977-02-01 09:15:00+00:00,308.31506191713555,322.4327782671812,313.9957384855891,0.23241657840417537,0.19276493131185754,5,True,252,1000,1,1,0 days 00:00:00.292017,SOYB,0.4145763718603709,0.3965129455998724
96,1977-02-08 09:15:00+00:00,341.888165964941,356.00588231498665,347.5688425333945,0.2540072660223488,0.2232034844901933,5,True,252,1000,1,1,0 days 00:00:00.272140,SOYB,0.116302556467905,0.07998846279311161
97,1977-02-15 09:15:00+00:00,277.6406936135687,291.7584099636144,283.32137018202224,0.23744039262858008,0.1706368688995487,5,True,252,1000,1,1,0 days 00:00:00.192529,SOYB,0.09505517095648386,0.06885672422366973
98,1977-02-23 09:15:00+00:00,282.92982452702984,297.0475408770755,288.61050109548336,0.2426494585876172,0.17422732974496577,5,True,252,1000,1,1,0 days 00:00:00.216002,SOYB,0.09027205814865476,0.06258810031185667
99,1977-03-02 09:15:00+00:00,314.5894043139833,328.707120664029,320.27008088243684,0.25529055290966884,0.19674591620057041,5,True,252,1000,1,1,0 days 00:00:00.279994,SOYB,0.026227853117459655,0.012226687487733437
100,1977-03-09 09:15:00+00:00,314.4479409502416,328.5656573002873,320.12861751869514,0.25448511119829464,0.1966575629931792,5,True,252,1000,1,1,0 days 00:00:00.487724,SOYB,0.02607936474596034,0.011538866943475558
101,1977-03-16 09:15:00+00:00,314.9254501635259,329.0431665135716,320.60612673197943,0.25617737472242985,0.1970484373514076,5,True,252,1000,1,1,0 days 00:00:00.507481,SOYB,0.025943301124439756,0.011616518382812567
102,1977-03-23 09:15:00+00:00,318.3198538049314,332.4375701549771,324.00053037338495,0.26068185439407754,0.19973906574668682,5,True,252,1000,1,1,0 days 00:00:00.720666,SOYB,0.026174325240162274,0.011703761882702949
103,1977-03-30 09:15:00+00:00,318.9851466636623,333.102863013708,324.6658232321158,0.2602850886442526,0.20029888060477258,5,True,252,1000,1,1,0 days 00:00:00.637023,SOYB,0.026233578739821344,0.011083136077617841
104,1977-04-06 09:15:00+00:00,319.84899901501734,333.966715365063,325.52967558347086,0.2618089036052852,0.20102083696360754,5,True,252,1000,1,1,0 days 00:00:00.447086,SOYB,0.026203842648050056,0.011132351603930621
105,1977-04-14 09:15:00+00:00,322.6549999795895,336.77271632963516,328.335676548043,0.2572816233700681,0.20400870842315066,5,True,252,1000,1,1,0 days 00:00:00.231971,SOYB,0.17369056375371303,0.13643600529106367
106,1977-04-21 09:15:00+00:00,320.6734033795858,334.7911197296315,326.3540799480393,0.2622396060228819,0.20169845108760903,5,True,252,1000,1,1,0 days 00:00:00.228942,SOYB,0.02629468350173734,0.010805425674576622
107,1977-04-28 08:15:00+00:00,329.217480736616,343.33519708666165,334.8981573050695,0.27182379492408343,0.20862756613456535,5,True,252,1000,1,1,0 days 00:00:00.161925,SOYB,0.026829890850887095,0.010712944096601123
108,1977-05-05 08:15:00+00:00,343.1857034628421,357.3034198128878,348.86638003129565,0.2852997640050632,0.22050488128103415,5,True,252,1000,1,1,0 days 00:00:00.175999,SOYB,0.027206148736615088,0.010648714629264018
109,1977-05-12 08:15:00+00:00,343.7117647386533,357.82948108869897,349.3924413071068,0.2858319314553384,0.22098264361986525,5,True,252,1000,1,1,0 days 00:00:00.143953,SOYB,0.02718311254453338,0.010491579757468896
110,1977-05-19 08:15:00+00:00,347.0115125579473,361.12922890799297,352.6921891264008,0.2921133811280682,0.22393314730404584,5,True,252,1000,1,1,0 days 00:00:00.256758,SOYB,0.02738698425435869,0.010509360185312478
111,1977-05-26 08:15:00+00:00,349.86607616719704,363.9837925172427,355.54675273565056,0.29539531369427774,0.22650274369316167,5,True,252,1000,1,1,0 days 00:00:00.203493,SOYB,0.027560357579858762,0.010448356403792743
112,1977-06-03 08:15:00+00:00,351.27016556513064,365.3878819151763,356.95084213358416,0.29653809682903604,0.22783016491084826,5,True,252,1000,1,1,0 days 00:00:00.233543,SOYB,0.027613375023186823,0.010475945108965233
113,1977-06-10 08:15:00+00:00,351.9592174360718,366.0769337861175,357.63989400452533,0.2971089061977586,0.2285353091709773,5,True,252,1000,1,1,0 days 00:00:00.300511,SOYB,0.027451988410148367,0.010581523228307405
114,1977-06-17 08:15:00+00:00,352.88336296151004,367.0010793115557,358.56403952996357,0.2995830524263694,0.2294459579288055,5,True,252,1000,1,1,0 days 00:00:00.184401,SOYB,0.02722697667797971,0.010538035821662083
115,1977-06-24 08:15:00+00:00,353.76634510847475,367.8840614585204,359.4470216769283,0.30061431040881187,0.2303413533513775,5,True,252,1000,1,1,0 days 00:00:00.309804,SOYB,0.02714984549334622,0.01073825524867318
116,1977-07-01 08:15:00+00:00,352.4689291323471,366.5866454823928,358.14960570080063,0.2989391372583417,0.22918631606796275,5,True,252,1000,1,1,0 days 00:00:00.230732,SOYB,0.02695894479587749,0.010694193569262465
117,1977-07-11 08:15:00+00:00,357.5747980430259,371.6925143930716,363.2554746114794,0.30780248144010536,0.23394793961579044,5,True,252,1000,1,1,0 days 00:00:00.317977,SOYB,0.027243808821346565,0.010643134365593424
118,1977-07-19 08:15:00+00:00,358.76415299342375,372.8818693434694,364.44482956187727,0.3100524305738059,0.2351570126629625,5,True,252,1000,1,1,0 days 00:00:00.200313,SOYB,0.027304124187573865,0.010682035450592493
119,1977-07-26 08:15:00+00:00,357.41160030388744,371.5293166539331,363.09227687234096,0.30902963390865046,0.23394088788467085,5,True,252,1000,1,1,0 days 00:00:00.216296,SOYB,0.027247566575735734,0.010810694164757556
120,1977-08-02 08:15:00+00:00,358.07364582465044,372.1913621746961,363.75432239310396,0.30901659102286905,0.23467568250074317,5,True,252,1000,1,1,0 days 00:00:00.140987,SOYB,0.027205339919804138,0.01090923382788159
121,1977-08-09 08:15:00+00:00,357.99878392955895,372.1165002796046,363.6794604980125,0.3069509583287562,0.23474426552273653,5,True,252,1000,1,1,0 days 00:00:00.212231,SOYB,0.0271297113543451,0.011184845888448989
122,1977-08-16 08:15:00+00:00,353.76542273062586,367.8831390806715,359.4460992990794,0.3035116175780248,0.2308780495995258,5,True,252,1000,1,1,0 days 00:00:00.239907,SOYB,0.026835081982448886,0.01101361651999804
123,1977-08-23 08:15:00+00:00,345.80141220481715,359.9191285548628,351.4820887732707,0.2945166840477785,0.2235752103073987,5,True,252,1000,1,1,0 days 00:00:00.208266,SOYB,0.026428023121588786,0.010911836391896072
124,1977-08-30 08:15:00+00:00,348.48699263351057,362.60470898355624,354.1676692019641,0.29545208642058624,0.22607834579882793,5,True,252,1000,1,1,0 days 00:00:00.280339,SOYB,0.026443815512309184,0.011624922061062417
125,1977-09-07 08:15:00+00:00,348.24289025478157,362.36060660482724,353.9235668232351,0.29319336427260684,0.22597834565036162,5,True,252,1000,1,1,0 days 00:00:00.250375,SOYB,0.02601968540498825,0.012181983458260449
