,asofdate,pnl,strategy,positionType
0,2011-06-16 13:30:00+00:00,0.0,arma_threshold_ma,no_position
1,2011-06-17 13:30:00+00:00,0.0,arma_threshold_ma,no_position
2,2011-06-20 13:30:00+00:00,0.0,arma_threshold_ma,no_position
3,2011-06-21 13:30:00+00:00,0.0,arma_threshold_ma,no_position
4,2011-06-22 13:30:00+00:00,0.0,arma_threshold_ma,no_position
5,2011-06-23 13:30:00+00:00,4.369999999999997,arma_threshold_ma,short
6,2011-06-24 13:30:00+00:00,3.3800099999999986,arma_threshold_ma,short
7,2011-06-27 13:30:00+00:00,2.8800100000000057,arma_threshold_ma,short
8,2011-06-28 13:30:00+00:00,0.5899900000000002,arma_threshold_ma,short
9,2011-06-29 13:30:00+00:00,1.2850100000000069,arma_threshold_ma,short
10,2011-06-30 13:30:00+00:00,0.0,arma_threshold_ma,no_position
11,2011-07-01 13:30:00+00:00,0.0,arma_threshold_ma,no_position
12,2011-07-05 13:30:00+00:00,0.0,arma_threshold_ma,no_position
13,2011-07-06 13:30:00+00:00,0.0,arma_threshold_ma,no_position
14,2011-07-07 13:30:00+00:00,0.0,arma_threshold_ma,no_position
15,2011-07-08 13:30:00+00:00,3.270000000000003,arma_threshold_ma,short
16,2011-07-11 13:30:00+00:00,1.6599999999999966,arma_threshold_ma,short
17,2011-07-12 13:30:00+00:00,0.17001999999999384,arma_threshold_ma,short
18,2011-07-13 13:30:00+00:00,2.4299900000000036,arma_threshold_ma,short
19,2011-07-14 13:30:00+00:00,2.3200000000000003,arma_threshold_ma,short
20,2011-07-15 13:30:00+00:00,0.0,arma_threshold_ma,no_position
21,2011-07-18 13:30:00+00:00,0.0,arma_threshold_ma,no_position
22,2011-07-19 13:30:00+00:00,0.0,arma_threshold_ma,no_position
23,2011-07-20 13:30:00+00:00,0.0,arma_threshold_ma,no_position
24,2011-07-21 13:30:00+00:00,0.0,arma_threshold_ma,no_position
25,2011-07-22 13:30:00+00:00,0.0,arma_threshold_ma,no_position
26,2011-07-25 13:30:00+00:00,0.0,arma_threshold_ma,no_position
27,2011-07-26 13:30:00+00:00,0.0,arma_threshold_ma,no_position
28,2011-07-27 13:30:00+00:00,0.0,arma_threshold_ma,no_position
29,2011-07-28 13:30:00+00:00,0.0,arma_threshold_ma,no_position
30,2011-07-29 13:30:00+00:00,-0.17501000000000033,arma_threshold_ma,long
31,2011-08-01 13:30:00+00:00,-0.19999999999999574,arma_threshold_ma,long
32,2011-08-02 13:30:00+00:00,-0.009990000000001942,arma_threshold_ma,long
33,2011-08-03 13:30:00+00:00,0.9550000000000054,arma_threshold_ma,long
34,2011-08-04 13:30:00+00:00,1.220009999999995,arma_threshold_ma,long
35,2011-08-05 13:30:00+00:00,0.0,arma_threshold_ma,no_position
36,2011-08-08 13:30:00+00:00,0.0,arma_threshold_ma,no_position
37,2011-08-09 13:30:00+00:00,0.0,arma_threshold_ma,no_position
38,2011-08-10 13:30:00+00:00,0.0,arma_threshold_ma,no_position
39,2011-08-11 13:30:00+00:00,0.0,arma_threshold_ma,no_position
40,2011-08-12 13:30:00+00:00,2.0900199999999955,arma_threshold_ma,long
41,2011-08-15 13:30:00+00:00,-1.0700099999999964,arma_threshold_ma,long
42,2011-08-16 13:30:00+00:00,-1.4899899999999988,arma_threshold_ma,long
43,2011-08-17 13:30:00+00:00,-1.779990000000005,arma_threshold_ma,long
44,2011-08-18 13:30:00+00:00,0.759999999999998,arma_threshold_ma,long
