,asofdate,aic,bic,hqic,mae,mse,forecastHorizon,diff,trainDFLength,num_models,order_p,order_q,time,product_name,ar.L1.close,ma.L1.close
0,2007-06-27 13:30:00+00:00,-1563.0023099624054,-1548.8845936123598,-1557.321633393952,0.00835487389429915,0.00011483500948916578,5,True,252,3500,1,1,0 days 00:00:00.290099,XRT,0.4242091106294874,0.41166746524280323
1,2007-07-05 13:30:00+00:00,-1568.6114532066254,-1554.4937368565797,-1562.930776638172,0.008277384019664111,0.00011230743764508344,5,True,252,3500,1,1,0 days 00:00:00.288426,XRT,0.5008938684147447,0.4886778139586342
2,2007-07-12 13:30:00+00:00,-1564.9935569244299,-1550.8758405743843,-1559.3128803559764,0.008267639507129065,0.0001141067310798666,5,True,252,3500,1,1,0 days 00:00:00.496378,XRT,0.021519662046974235,0.013230430476599922
3,2007-07-19 13:30:00+00:00,-1571.391763434488,-1557.2740470844424,-1565.7110868660345,0.008197427145112506,0.00011108188111434474,5,True,252,3500,1,1,0 days 00:00:00.272003,XRT,0.2923194465968992,0.27658975174373146
4,2007-07-26 13:30:00+00:00,-1567.1687700754023,-1553.0510537253567,-1561.4880935069489,0.008226382730400581,0.00011295686264001309,5,True,252,3500,1,1,0 days 00:00:00.268206,XRT,0.37573500414775896,0.361440680393014
5,2007-08-02 13:30:00+00:00,-1568.046474798592,-1553.9287584485464,-1562.3657982301386,0.008203931861679564,0.00011255928211269063,5,True,252,3500,1,1,0 days 00:00:00.339492,XRT,0.017411332628144822,0.010211970931373243
6,2007-08-09 13:30:00+00:00,-1554.950318466796,-1540.8326021167504,-1549.2696418983426,0.008390681302452704,0.00011856451218904817,5,True,252,3500,1,1,0 days 00:00:00.379227,XRT,0.4116885747167853,0.3978523314262722
7,2007-08-16 13:30:00+00:00,-1552.6840964709131,-1538.5663801208675,-1547.0034199024597,0.008369597716253466,0.00011963818720645972,5,True,252,3500,1,1,0 days 00:00:00.369029,XRT,0.3173353838063636,0.2998895882493052
8,2007-08-23 13:30:00+00:00,-1549.0592857022934,-1534.9415693522478,-1543.37860913384,0.008455630208453496,0.00012136800956151366,5,True,252,3500,1,1,0 days 00:00:00.328029,XRT,0.6701936422522253,0.6490118877763803
9,2007-08-30 13:30:00+00:00,-1533.878282823432,-1519.7605664733865,-1528.1976062549786,0.00866460021618458,0.00012888074651443986,5,True,252,3500,1,1,0 days 00:00:00.380013,XRT,0.016063148569423123,0.009932590166972677
10,2007-09-07 13:30:00+00:00,-1524.6839690308861,-1510.5662526808405,-1519.0032924624327,0.008828475991618028,0.00013367952927714942,5,True,252,3500,1,1,0 days 00:00:00.353322,XRT,0.013761451284922378,0.00863133224562959
11,2007-09-14 13:30:00+00:00,-1526.5547272378249,-1512.4370108877793,-1520.8740506693714,0.008822783076263545,0.00013269658101032085,5,True,252,3500,1,1,0 days 00:00:00.315796,XRT,0.2964952423090055,0.2635522089392261
12,2007-09-21 13:30:00+00:00,-1508.1680976757348,-1494.0503813256892,-1502.4874211072813,0.00905248399964352,0.0001427413563102075,5,True,252,3500,1,1,0 days 00:00:00.359978,XRT,0.18588868494105543,0.15488474223147214
13,2007-09-28 13:30:00+00:00,-1507.92426683768,-1493.8065504876345,-1502.2435902692266,0.009082411674615895,0.00014287967331412245,5,True,252,3500,1,1,0 days 00:00:00.387020,XRT,0.1488810725669345,0.12189029226162017
14,2007-10-05 13:30:00+00:00,-1501.042675823659,-1486.9249594736134,-1495.3619992552055,0.009202585431586896,0.00014682749991208496,5,True,252,3500,1,1,0 days 00:00:00.375960,XRT,0.19680515014466143,0.16397173539185506
15,2007-10-12 13:30:00+00:00,-1500.7572020737098,-1486.6394857236642,-1495.0765255052563,0.009218495054173865,0.00014701125720934207,5,True,252,3500,1,1,0 days 00:00:00.351996,XRT,0.18381794930769424,0.15227157574924674
16,2007-10-19 13:30:00+00:00,-1491.561658880942,-1477.4439425308965,-1485.8809823124886,0.009414279041702266,0.00015246219463338294,5,True,252,3500,1,1,0 days 00:00:00.616967,XRT,0.09156908038967675,0.06924195058071397
17,2007-10-26 13:30:00+00:00,-1488.2520026090665,-1474.1342862590209,-1482.571326040613,0.009591329968519175,0.00015448892071698634,5,True,252,3500,1,1,0 days 00:00:00.359969,XRT,0.118354835236502,0.0957573249537006
