asofdate,pnl,pointForecast,forecastday,product_name
1971-03-03 01:00:00+00:00,1.625,149.3512544540341,5,corn
1971-03-24 01:00:00+00:00,3.25,150.75302209324312,5,corn
1971-03-31 01:00:00+00:00,1.5,149.20552533642586,5,corn
1971-04-07 01:00:00+00:00,3.0,146.19171699320052,5,corn
1971-04-29 00:00:00+00:00,2.75,146.59959928830108,5,corn
1971-05-06 00:00:00+00:00,5.0,141.5836295310055,5,corn
1971-05-20 00:00:00+00:00,0.875,144.03465035799874,5,corn
1971-06-18 00:00:00+00:00,8.25,159.67414512727817,5,corn
1971-07-26 00:00:00+00:00,3.0,145.75599376540816,5,corn
1971-08-09 00:00:00+00:00,10.375,128.85980445167354,5,corn
1971-08-16 00:00:00+00:00,3.875,124.99227428021278,5,corn
1971-08-23 00:00:00+00:00,1.375,123.90235075616948,5,corn
1971-09-07 00:00:00+00:00,6.125,117.57684387409994,5,corn
1971-09-21 00:00:00+00:00,3.75,115.85714898840388,5,corn
1971-09-28 00:00:00+00:00,2.0,113.7531358633051,5,corn
1971-10-05 00:00:00+00:00,1.125,112.76585791290812,5,corn
1971-11-02 01:00:00+00:00,0.375,115.8920185204136,5,corn
1971-11-09 01:00:00+00:00,1.375,114.51997756378974,5,corn
1971-11-23 01:00:00+00:00,1.5,113.99607671276428,5,corn
1971-12-15 01:00:00+00:00,7.0,122.38132925243728,5,corn
1971-12-22 01:00:00+00:00,1.75,124.07915284725787,5,corn
1972-01-07 01:00:00+00:00,1.25,123.3523913889619,5,corn
1972-01-28 01:00:00+00:00,0.125,120.88733235514476,5,corn
1972-02-04 01:00:00+00:00,0.25,121.16984244118044,5,corn
1972-03-06 01:00:00+00:00,0.75,118.26627990650552,5,corn
1972-03-20 01:00:00+00:00,5.625,124.83573009482092,5,corn
1972-04-04 01:00:00+00:00,1.0,124.49005412476362,5,corn
1972-04-18 01:00:00+00:00,1.125,125.35874273127584,5,corn
1972-05-16 00:00:00+00:00,3.875,126.8301474735852,5,corn
1972-05-31 00:00:00+00:00,0.75,127.13048983364229,5,corn
1972-06-21 00:00:00+00:00,2.625,121.6148273652324,5,corn
1972-06-28 00:00:00+00:00,1.5,118.25,5,corn
1972-07-06 00:00:00+00:00,2.0,126.25,5,corn
1972-08-03 00:00:00+00:00,1.125,124.57307143488336,5,corn
1972-08-24 00:00:00+00:00,0.25,127.11323353875966,5,corn
1972-08-31 00:00:00+00:00,2.625,129.68874622012186,5,corn
1972-09-08 00:00:00+00:00,1.875,131.520006566714,5,corn
1972-09-15 00:00:00+00:00,5.25,136.65427555450427,5,corn
1972-09-22 00:00:00+00:00,5.875,142.8215404131665,5,corn
1972-10-27 00:00:00+00:00,1.375,134.55745730919242,5,corn
1972-11-03 01:00:00+00:00,2.5,137.1110586928215,5,corn
1972-11-20 01:00:00+00:00,0.5,136.25355635841018,5,corn
1972-12-19 01:00:00+00:00,5.0,163.83475350127014,5,corn
1973-01-05 01:00:00+00:00,2.75,152.93957972220613,5,corn
1973-01-19 01:00:00+00:00,2.0,156.75,5,corn
1973-01-29 01:00:00+00:00,-1.0,158.58438919765186,5,corn
1973-02-05 01:00:00+00:00,4.5,160.93494528015924,5,corn
1973-02-27 01:00:00+00:00,6.5,165.86738218559037,5,corn
1973-03-06 01:00:00+00:00,-0.125,166.19865420020793,5,corn
1973-03-13 01:00:00+00:00,5.125,171.65784704380482,5,corn
1973-03-27 01:00:00+00:00,1.875,156.94983359692452,5,corn
1973-04-03 01:00:00+00:00,0.5,157.70261092953737,5,corn
1973-04-17 01:00:00+00:00,1.5,159.375,5,corn
1973-05-02 00:00:00+00:00,4.5,164.3260926440875,5,corn
1973-05-09 00:00:00+00:00,6.75,182.375,5,corn
1973-05-16 00:00:00+00:00,11.75,183.04236791425456,5,corn
1973-05-31 00:00:00+00:00,13.75,192.41570027714212,5,corn
1973-06-07 00:00:00+00:00,26.875,220.26937839408623,5,corn
1973-06-14 00:00:00+00:00,3.625,222.83662922714169,5,corn
1973-06-21 00:00:00+00:00,0.5,220.63910787102049,5,corn
1973-06-28 00:00:00+00:00,19.5,242.22813809056404,5,corn
1973-07-20 00:00:00+00:00,21.25,223.19918062333144,5,corn
1973-07-27 00:00:00+00:00,24.375,248.9308727372579,5,corn
1973-08-03 00:00:00+00:00,21.125,267.10007944391987,5,corn
1973-08-10 00:00:00+00:00,13.25,282.77450799293814,5,corn
1973-08-17 00:00:00+00:00,46.5,329.4766762647968,5,corn
1973-09-17 00:00:00+00:00,5.75,243.60697546996892,5,corn
1973-09-24 00:00:00+00:00,15.75,260.8497230120441,5,corn
1973-10-23 00:00:00+00:00,15.875,240.03130329832356,5,corn
1973-10-30 01:00:00+00:00,0.125,240.12109270883224,5,corn
1973-11-06 01:00:00+00:00,3.5,236.4917205999382,5,corn
1973-11-13 01:00:00+00:00,1.5,234.96002834540187,5,corn
1973-11-28 01:00:00+00:00,15.25,270.0911401462886,5,corn
1973-12-19 01:00:00+00:00,7.5,271.2406880753395,5,corn
