,asofdate,aic,bic,hqic,mae,mse,forecastHorizon,diff,trainDFLength,num_models,order_p,order_q,time,product_name,ar.L1.close,ar.L2.close,ma.L1.close,ma.L2.close
0,2011-06-08 13:30:00+00:00,-1214.9754092124776,-1193.798834687409,-1206.4543943597973,0.015118046428938036,0.00044944449956209386,5,True,252,2500,2,2,0 days 00:00:00.717056,BATS_BATS_CORN,0.039774517391988236,0.03479115774256885,0.04829682371593017,0.05705084759886844
1,2011-06-15 13:30:00+00:00,-1207.9429480016206,-1186.766373476552,-1199.4219331489403,0.015371635322271409,0.0004624588231445615,5,True,252,2500,2,2,0 days 00:00:01.274472,BATS_BATS_CORN,0.051103005360265345,0.04622680976483721,0.06706687081053278,0.06324856743773227
2,2011-06-22 13:30:00+00:00,-1201.6294456929327,-1180.452871167864,-1193.1084308402524,0.015672837138938498,0.00047435218896420674,5,True,252,2500,2,2,0 days 00:00:01.257600,BATS_BATS_CORN,,,0.025580462226276506,0.025563432315691553
3,2011-06-29 13:30:00+00:00,-1210.9369080353163,-1189.7603335102476,-1202.415893182636,0.015385903043556302,0.000456886858871653,5,True,252,2500,2,2,0 days 00:00:00.837116,BATS_BATS_CORN,0.13032426975288405,0.1999626563497453,0.15352416186629944,0.24358051597393554
4,2011-07-07 13:30:00+00:00,-1196.1728267219974,-1174.9962521969287,-1187.651811869317,0.015581328591985095,0.00048440903794986937,5,True,252,2500,2,2,0 days 00:00:00.774794,BATS_BATS_CORN,0.185185426954706,0.19096500633780328,0.2045998476351571,0.24140419922258774
5,2011-07-14 13:30:00+00:00,-1194.577024439985,-1173.4004499149164,-1186.0560095873047,0.015610888462866332,0.0004875205691863311,5,True,252,2500,2,2,0 days 00:00:00.926790,BATS_BATS_CORN,0.14551876525530594,0.15996503966358527,0.1619505504837496,0.2117571839830624
6,2011-07-21 13:30:00+00:00,-1195.2380168649638,-1174.0614423398952,-1186.7170020122835,0.01565053008192628,0.00048621981583561237,5,True,252,2500,2,2,0 days 00:00:00.665779,BATS_BATS_CORN,0.18125730815746832,0.15667641167772042,0.20144113590737064,0.20375238308292326
7,2011-07-28 13:30:00+00:00,-1197.9306660047187,-1176.75409147965,-1189.4096511520384,0.015456297270339838,0.00048102248584608277,5,True,252,2500,2,2,0 days 00:00:00.501445,BATS_BATS_CORN,0.13774132796618271,0.14532267281113495,0.15709762037970712,0.18777462395165692
8,2011-08-04 13:30:00+00:00,-1193.9842792938935,-1172.8077047688248,-1185.4632644412131,0.015689521693279043,0.0004886135114059396,5,True,252,2500,2,2,0 days 00:00:00.512910,BATS_BATS_CORN,0.12847332717313714,0.15145763894725794,0.15000114754625168,0.19274091126448264
9,2011-08-11 13:30:00+00:00,-1189.6227234978896,-1168.446148972821,-1181.1017086452093,0.015855337465346987,0.0004971227924630803,5,True,252,2500,2,2,0 days 00:00:00.505082,BATS_BATS_CORN,0.15560482618715157,0.14154935142931174,0.1758660951023465,0.17224723621227506
10,2011-08-18 13:30:00+00:00,-1189.1880680736995,-1168.0114935486308,-1180.6670532210192,0.015831392845126597,0.0004981193555086908,5,True,252,2500,2,2,0 days 00:00:00.528028,BATS_BATS_CORN,0.1644010999250191,0.13635124607307794,0.1832594729329269,0.16555088724071854
