,asofdate,aic,bic,hqic,mae,mse,forecastHorizon,diff,trainDFLength,num_models,order_p,order_q,time,product_name,ar.L1.close,ma.L1.close
53,2014-03-20 13:30:00+00:00,-1360.5635758088797,-1346.445859458834,-1354.8828992404262,0.010491894712750664,0.00025653292032524317,5,True,252,2400,1,1,0 days 00:00:00.600022,CANE,0.2319249798095563,0.2706277727432349
54,2014-03-27 13:30:00+00:00,-1351.8361995520613,-1337.7184832020157,-1346.1555229836079,0.010735019602664247,0.000265368462727497,5,True,252,2400,1,1,0 days 00:00:00.520076,CANE,0.3871988424141536,0.4470970720048321
55,2014-04-03 13:30:00+00:00,-1335.4998084868948,-1321.3820921368492,-1329.8191319184414,0.01103176256455451,0.0002831392250770187,5,True,252,2400,1,1,0 days 00:00:00.434007,CANE,0.18865378547035463,0.18183077336247722
56,2014-04-10 13:30:00+00:00,-1318.9492005966345,-1304.8314842465888,-1313.268524028181,0.011563511553470233,0.0003022985008159036,5,True,252,2400,1,1,0 days 00:00:00.368029,CANE,0.16601233430430062,0.15763782255135475
57,2014-04-21 13:30:00+00:00,-1314.7164156136946,-1300.598699263649,-1309.0357390452411,0.011753727508380064,0.00030741215703835873,5,True,252,2400,1,1,0 days 00:00:00.429949,CANE,0.17033517124352807,0.16559926547963286
58,2014-04-28 13:30:00+00:00,-1313.6015030872254,-1299.4837867371798,-1307.920826518772,0.011825416936730036,0.000308786888804682,5,True,252,2400,1,1,0 days 00:00:00.338998,CANE,0.15653611664224615,0.14785644249564156
59,2014-05-05 13:30:00+00:00,-1312.5192326981164,-1298.4015163480708,-1306.838556129663,0.011861842323442017,0.00031008746202849816,5,True,252,2400,1,1,0 days 00:00:00.302006,CANE,0.15186170367218502,0.14195851833460732
60,2014-05-12 13:30:00+00:00,-1303.6610934664018,-1289.5433771163562,-1297.9804168979483,0.012271790380483611,0.0003211554897541527,5,True,252,2400,1,1,0 days 00:00:00.509622,CANE,0.14940684812878405,0.14233338358640066
61,2014-05-19 13:30:00+00:00,-1303.2100574364977,-1289.092341086452,-1297.5293808680442,0.012296757251181503,0.0003220536142349889,5,True,252,2400,1,1,0 days 00:00:00.594998,CANE,0.14820727827417615,0.14125621582820586
62,2014-05-27 13:30:00+00:00,-1302.9443190283373,-1288.8266026782917,-1297.2636424598838,0.012307708720808736,0.00032208052585084803,5,True,252,2400,1,1,0 days 00:00:00.415006,CANE,0.1445489326307097,0.137463630733404
63,2014-06-05 13:30:00+00:00,-1301.1274220267442,-1287.0097056766986,-1295.4467454582907,0.012458809621232405,0.00032452315817783325,5,True,252,2400,1,1,0 days 00:00:00.351015,CANE,0.14091893436407268,0.1328802586198523
64,2014-06-12 13:30:00+00:00,-1301.980160952152,-1287.8624446021063,-1296.2994843836984,0.0124131896554467,0.00032330054737495775,5,True,252,2400,1,1,0 days 00:00:00.477093,CANE,0.13949113895037885,0.1306084790337225
65,2014-06-20 13:30:00+00:00,-1296.6802028353245,-1282.562486485279,-1290.999526266871,0.012667411318655628,0.0003301581134014307,5,True,252,2400,1,1,0 days 00:00:00.370701,CANE,0.145515432133669,0.13810847327485107
66,2014-06-27 13:30:00+00:00,-1296.2328780055072,-1282.1151616554616,-1290.5522014370538,0.012739185997091942,0.00033076462055906956,5,True,252,2400,1,1,0 days 00:00:00.321973,CANE,0.14384148538573158,0.13605300642247686
67,2014-07-07 13:30:00+00:00,-1295.5638243940434,-1281.4461080439978,-1289.88314782559,0.012731499583936108,0.0003316333597645219,5,True,252,2400,1,1,0 days 00:00:00.321264,CANE,0.14760150964151275,0.14079469710045792
68,2014-07-14 13:30:00+00:00,-1293.73116402487,-1279.6134476748243,-1288.0504874564165,0.012852514349875095,0.000334065128496327,5,True,252,2400,1,1,0 days 00:00:00.412999,CANE,0.14628690965484703,0.1396342194443907
69,2014-07-21 13:30:00+00:00,-1292.6231247317246,-1278.505408381679,-1286.9424481632711,0.012970088316966295,0.0003357820344288874,5,True,252,2400,1,1,0 days 00:00:00.422226,CANE,0.1450261324665073,0.13750940330609407
70,2014-07-28 13:30:00+00:00,-1291.5258850387345,-1277.4081686886889,-1285.845208470281,0.01305210383172993,0.00033701276731366197,5,True,252,2400,1,1,0 days 00:00:00.357968,CANE,0.14810677268254746,0.14098622834678315
71,2014-08-04 13:30:00+00:00,-1289.4267706738078,-1275.3090543237622,-1283.7460941053544,0.013165744402734334,0.00033981302574870813,5,True,252,2400,1,1,0 days 00:00:00.484909,CANE,0.15283339029820178,0.14546100414295335
72,2014-08-11 13:30:00+00:00,-1288.9087558973997,-1274.791039547354,-1283.2280793289463,0.013228054407398777,0.00034052121244323687,5,True,252,2400,1,1,0 days 00:00:00.379003,CANE,0.15323391522746335,0.14574842610153066
73,2014-08-18 13:30:00+00:00,-1290.2177691413021,-1276.1000527912565,-1284.5370925728487,0.013168778408647072,0.000338941250625487,5,True,252,2400,1,1,0 days 00:00:00.338996,CANE,0.15604563342485117,0.15015726903812135
74,2014-08-25 13:30:00+00:00,-1287.7173712147014,-1273.5996548646558,-1282.036694646248,0.013181648409840282,0.00034211886938541515,5,True,252,2400,1,1,0 days 00:00:00.302003,CANE,0.15117087717332872,0.14395400516254786
75,2014-09-02 13:30:00+00:00,-1290.0154392679501,-1275.8977229179045,-1284.3347626994967,0.013076232283654513,0.0003390001824218202,5,True,252,2400,1,1,0 days 00:00:00.282998,CANE,0.14634248852000023,0.13781801631228882
76,2014-09-09 13:30:00+00:00,-1290.0297660769838,-1275.9120497269382,-1284.3490895085304,0.013070421090989876,0.00033898168267467094,5,True,252,2400,1,1,0 days 00:00:00.259005,CANE,0.146996237949924,0.13833188279644676
77,2014-09-16 13:30:00+00:00,-1282.5291665918558,-1268.4114502418101,-1276.8484900234023,0.013364542881697026,0.00034926762448953273,5,True,252,2400,1,1,0 days 00:00:00.207998,CANE,0.15092113428347945,0.1416414805706703
78,2014-09-23 13:30:00+00:00,-1259.005518586153,-1244.8878022361073,-1253.3248420176994,0.013957124976064831,0.0003837371549340912,5,True,252,2400,1,1,0 days 00:00:00.216554,CANE,0.1577446314694264,0.15493014044303954
79,2014-09-30 13:30:00+00:00,-1258.996699521696,-1244.8789831716504,-1253.3160229532425,0.014007963061686533,0.00038342052035892987,5,True,252,2400,1,1,0 days 00:00:00.234996,CANE,0.1615351110502548,0.15691576565256574
80,2014-10-07 13:30:00+00:00,-1246.164042105961,-1232.0463257559154,-1240.4833655375076,0.014302873496349042,0.0004034956911183101,5,True,252,2400,1,1,0 days 00:00:00.283079,CANE,0.1572339916689391,0.14850930343410562
81,2014-10-14 13:30:00+00:00,-1246.5725362214353,-1232.4548198713896,-1240.8918596529818,0.014337923723052877,0.00040276482088121235,5,True,252,2400,1,1,0 days 00:00:00.238001,CANE,0.1417858394814185,0.12976385818906777
82,2014-10-23 13:30:00+00:00,-1246.8312915559618,-1232.7135752059162,-1241.1506149875083,0.014307620050695212,0.00040235049576873005,5,True,252,2400,1,1,0 days 00:00:00.242774,CANE,0.14465777776010247,0.13310874879379694
83,2014-10-31 13:30:00+00:00,-1247.337092959045,-1233.2193766089995,-1241.6564163905916,0.014251962773504956,0.0004015590878869683,5,True,252,2400,1,1,0 days 00:00:00.379012,CANE,0.14453717555168694,0.13280470275964706
84,2014-11-07 14:30:00+00:00,-1245.0059618611012,-1230.8882455110556,-1239.3252852926478,0.014330571083819455,0.0004052495222722853,5,True,252,2400,1,1,0 days 00:00:00.271190,CANE,0.1411389982214657,0.12781717116781977
85,2014-11-14 14:30:00+00:00,-1245.7472015811913,-1231.6294852311457,-1240.0665250127379,0.014389296844345716,0.00040423311298222036,5,True,252,2400,1,1,0 days 00:00:00.236465,CANE,0.1487002718324649,0.13600638640768167
86,2014-11-21 14:30:00+00:00,-1247.1641475247056,-1233.04643117466,-1241.4834709562522,0.014346210371218873,0.0004025574943661804,5,True,252,2400,1,1,0 days 00:00:00.278003,CANE,0.15176197115741188,0.1408797032243708
87,2014-12-01 14:30:00+00:00,-1248.293062032597,-1234.1753456825513,-1242.6123854641435,0.014301516736991244,0.00040009809433500345,5,True,252,2400,1,1,0 days 00:00:00.216001,CANE,0.14445056252800223,0.131092165587649
88,2014-12-08 14:30:00+00:00,-1245.8601976975697,-1231.742481347524,-1240.1795211291162,0.014375503423285346,0.00040389284122565553,5,True,252,2400,1,1,0 days 00:00:00.252489,CANE,0.15129915316560397,0.13930782652290166
89,2014-12-15 14:30:00+00:00,-1242.7323208323282,-1228.6146044822826,-1237.0516442638748,0.014578908601626714,0.0004091190996794803,5,True,252,2400,1,1,0 days 00:00:00.261007,CANE,0.15199532349316522,0.13840587761940348
90,2014-12-22 14:30:00+00:00,-1239.6016224738469,-1225.4839061238013,-1233.9209459053934,0.014710399719259354,0.00041404464188343857,5,True,252,2400,1,1,0 days 00:00:00.258026,CANE,0.15395519921445358,0.1401622034741059
91,2014-12-30 14:30:00+00:00,-1239.168616242071,-1225.0508998920254,-1233.4879396736176,0.014745066380150579,0.0004147349068657165,5,True,252,2400,1,1,0 days 00:00:00.235972,CANE,0.15245630254458198,0.137384090860393
92,2015-01-07 14:30:00+00:00,-1236.919110235243,-1222.8013938851973,-1231.2384336667894,0.014900805992029984,0.00041852536317878543,5,True,252,2400,1,1,0 days 00:00:00.284999,CANE,0.14790655491290466,0.13270395308940144
93,2015-01-14 14:30:00+00:00,-1235.1816072234674,-1221.0638908734218,-1229.500930655014,0.014963880348964538,0.0004213598991634445,5,True,252,2400,1,1,0 days 00:00:00.258995,CANE,0.14882529695836996,0.1333347286813278
94,2015-01-23 14:30:00+00:00,-1224.806124679155,-1210.6884083291093,-1219.1254481107014,0.015416987482554687,0.0004395462000850784,5,True,252,2400,1,1,0 days 00:00:00.287452,CANE,0.15449405613750455,0.13663593241161648
95,2015-01-30 14:30:00+00:00,-1226.594759285113,-1212.4770429350674,-1220.9140827166595,0.015320903291201499,0.000436082228191484,5,True,252,2400,1,1,0 days 00:00:00.245033,CANE,0.1604140078980875,0.145571066710271
96,2015-02-06 14:30:00+00:00,-1220.185079721813,-1206.0673633717674,-1214.5044031533596,0.015578188129281195,0.0004474059755079559,5,True,252,2400,1,1,0 days 00:00:00.349964,CANE,0.16371426240237658,0.15076134705048597
97,2015-02-13 14:30:00+00:00,-1223.3483662787153,-1209.2306499286697,-1217.6676897102618,0.015496777171646674,0.00044199590494538695,5,True,252,2400,1,1,0 days 00:00:00.240190,CANE,0.14639343618573744,0.1314770756865957
98,2015-02-24 14:30:00+00:00,-1224.9096908071933,-1210.7919744571477,-1219.2290142387399,0.015410119821284754,0.00044185458132713816,5,True,252,2400,1,1,0 days 00:00:00.248001,CANE,0.15165594947761646,0.13649498713051045
99,2015-03-03 14:30:00+00:00,-1248.8853725775825,-1234.767656227537,-1243.204696009129,0.0147213473490243,0.0003991570669728038,5,True,252,2400,1,1,0 days 00:00:00.218990,CANE,0.2098830072876066,0.2043193665467812
100,2015-03-10 13:30:00+00:00,-1270.3751791268483,-1256.2574627768026,-1264.6945025583948,0.01433963237022316,0.00037389148049057913,5,True,252,2400,1,1,0 days 00:00:00.293118,CANE,0.18338597797833364,0.18557951242212156
101,2015-03-17 13:30:00+00:00,-1301.1380797091624,-1287.0203633591168,-1295.457403140709,0.013610666174392277,0.0003245738992607806,5,True,252,2400,1,1,0 days 00:00:00.251999,CANE,0.1587666975581949,0.1440493768176299
102,2015-03-24 13:30:00+00:00,-1302.2737262380092,-1288.1560098879636,-1296.5930496695557,0.013508104855092282,0.0003230607599363182,5,True,252,2400,1,1,0 days 00:00:00.241005,CANE,0.16425462709292518,0.1510748979366867
103,2015-03-31 13:30:00+00:00,-1300.5626007361025,-1286.4448843860569,-1294.881924167649,0.013551474485430974,0.00032562767469870645,5,True,252,2400,1,1,0 days 00:00:00.253007,CANE,0.179423030098145,0.16943591608027012
104,2015-04-08 13:30:00+00:00,-1307.3515015697553,-1293.2337852197097,-1301.6708250013019,0.013320485477045944,0.0003166454373500348,5,True,252,2400,1,1,0 days 00:00:00.220995,CANE,0.19778889722445767,0.18535393178576823
105,2015-04-16 13:30:00+00:00,-1322.1933535467492,-1308.0756371967036,-1316.5126769782958,0.013064285705490062,0.000298446235054169,5,True,252,2400,1,1,0 days 00:00:00.253999,CANE,0.27069520713970063,0.2808180036201882
106,2015-04-23 13:30:00+00:00,-1322.5376841451666,-1308.419967795121,-1316.8570075767132,0.012937568904280187,0.0002989808136606995,5,True,252,2400,1,1,0 days 00:00:00.258994,CANE,0.2658404845440509,0.2869901373978008
107,2015-05-01 13:30:00+00:00,-1327.1346379849842,-1313.0169216349386,-1321.4539614165308,0.012825549282266506,0.00029287505911125837,5,True,252,2400,1,1,0 days 00:00:00.323999,CANE,0.2964823136786826,0.27166849122130593
108,2015-05-08 13:30:00+00:00,-1326.9329886418577,-1312.815272291812,-1321.2523120734043,0.012762727309572248,0.0002929216188258882,5,True,252,2400,1,1,0 days 00:00:00.314623,CANE,0.36092356393308217,0.3836407341481244
109,2015-05-18 13:30:00+00:00,-1305.4514253623356,-1291.33370901229,-1299.7707487938821,0.013199539921956754,0.00031924475608606,5,True,252,2400,1,1,0 days 00:00:00.221912,CANE,0.26677083759140224,0.2855645700664711
110,2015-05-26 13:30:00+00:00,-1306.3562263288004,-1292.2385099787548,-1300.675549760347,0.013177576183573493,0.00031859551309219,5,True,252,2400,1,1,0 days 00:00:00.291033,CANE,0.3637804618219842,0.3853174466307376
111,2015-06-02 13:30:00+00:00,-1312.5093383341732,-1298.3916219841276,-1306.8286617657197,0.013024354343306723,0.00031018171250934263,5,True,252,2400,1,1,0 days 00:00:00.211971,CANE,0.34651729681365595,0.3684972504242296
112,2015-06-09 13:30:00+00:00,-1313.845482247808,-1299.7277658977623,-1308.1648056793545,0.012964161729340097,0.0003085545059590707,5,True,252,2400,1,1,0 days 00:00:00.257001,CANE,0.3172329782781258,0.337871654333603
113,2015-06-16 13:30:00+00:00,-1317.8537499845966,-1303.736033634551,-1312.173073416143,0.012771981774526368,0.00030368638757237074,5,True,252,2400,1,1,0 days 00:00:00.179998,CANE,0.24622577330838058,0.26361114552908294
114,2015-06-24 13:30:00+00:00,-1309.5175857856307,-1295.399869435585,-1303.8369092171772,0.01307067781349867,0.0003138898495570418,5,True,252,2400,1,1,0 days 00:00:00.240997,CANE,0.23194476958921476,0.25037968371409003
115,2015-07-01 13:30:00+00:00,-1310.1757093924089,-1296.0579930423633,-1304.4950328239554,0.013234522539064814,0.00031336296275335574,5,True,252,2400,1,1,0 days 00:00:00.298562,CANE,0.4490195421209623,0.4233989486224013
116,2015-07-09 13:30:00+00:00,-1312.3401225177508,-1298.2224061677052,-1306.6594459492974,0.013000646007599075,0.0003104276481480522,5,True,252,2400,1,1,0 days 00:00:00.387738,CANE,0.29980056997299825,0.32355767180339917
117,2015-07-17 13:30:00+00:00,-1309.0283698137923,-1294.9106534637467,-1303.3476932453389,0.013117054003908519,0.00031448247139033246,5,True,252,2400,1,1,0 days 00:00:00.358528,CANE,0.3674425381823634,0.39825342851455836
118,2015-07-24 13:30:00+00:00,-1307.7117260066052,-1293.5940096565596,-1302.0310494381517,0.013135295959642699,0.000316195945759467,5,True,252,2400,1,1,0 days 00:00:00.376488,CANE,0.23886322147241668,0.2608317763849602
119,2015-07-31 13:30:00+00:00,-1309.0984667873126,-1294.980750437267,-1303.4177902188592,0.013017075791559155,0.0003143990873095589,5,True,252,2400,1,1,0 days 00:00:00.341168,CANE,0.23306768805500996,0.2548577491929386
