,asofdate,aic,bic,hqic,mae,mse,forecastHorizon,diff,trainDFLength,num_models,order_p,order_q,time,product_name,ar.L1.close,ar.L2.close,ma.L1.close,ma.L2.close
0,1969-02-07 14:30:00+00:00,-1498.8007134297918,-1477.6241389047232,-1490.2796985771115,0.009026619772801179,0.00014580174283540314,5,True,252,5500,2,2,0 days 00:00:01.520572,CVX,0.021163895631972997,0.015023413873225092,0.02544868089904295,0.040713835518544496
1,1969-02-17 14:30:00+00:00,-1501.5780769021517,-1480.401502377083,-1493.0570620494714,0.008966783156341916,0.00014424973856818753,5,True,252,5500,2,2,0 days 00:00:00.607755,CVX,0.025380805008558546,0.025362386824338008,0.013849268144432466,0.01384926814403885
2,1969-02-25 14:30:00+00:00,-1505.3923318959332,-1484.2157573708646,-1496.871317043253,0.008873435438183074,0.00014207524120434122,5,True,252,5500,2,2,0 days 00:00:00.596134,CVX,0.3046318553519882,0.28894199678969235,0.2878597740632007,0.2877761656393005
3,1969-03-04 14:30:00+00:00,-1505.1158228279892,-1483.9392483029205,-1496.5948079753089,0.008826859447023844,0.00014227475757515613,5,True,252,5500,2,2,0 days 00:00:00.629029,CVX,0.024865516924342995,0.024900505631661112,0.013941384211445017,0.013941153617364551
4,1969-03-18 14:30:00+00:00,-1496.0028233447529,-1474.8262488196842,-1487.4818084920726,0.008937875826284119,0.000147514471207443,5,True,252,5500,2,2,0 days 00:00:01.065889,CVX,0.054635565881167636,0.039768153232440005,0.06618585126885344,0.04017163126850827
5,1969-03-25 14:30:00+00:00,-1498.0578075753042,-1476.8812330502356,-1489.5367927226239,0.008872937927416105,0.0001461551682460558,5,True,252,5500,2,2,0 days 00:00:00.521517,CVX,,,,
6,1969-04-02 14:30:00+00:00,-1500.8064792918867,-1479.629904766818,-1492.2854644392064,0.008703336272856075,0.00014442751829806883,5,True,252,5500,2,2,0 days 00:00:00.504894,CVX,0.0233948262184259,0.019837203978286543,0.012284367939180207,0.020777017394358523
7,1969-04-10 14:30:00+00:00,-1483.908918711873,-1462.7323441868043,-1475.3879038591926,0.009110489575570894,0.00015464483405997569,5,True,252,5500,2,2,0 days 00:00:00.933657,CVX,0.028969914666380478,0.030522307739232694,0.03259675861884272,0.04144872537906623
8,1969-04-17 14:30:00+00:00,-1485.4057713605189,-1464.2291968354502,-1476.8847565078386,0.009107656480580246,0.00015360380510512727,5,True,252,5500,2,2,0 days 00:00:01.368366,CVX,0.022163636925591985,0.01271012089441505,0.029715429217784906,0.10717071484003618
9,1969-04-24 14:30:00+00:00,-1488.5772930747007,-1467.400718549632,-1480.0562782220204,0.008966087437536437,0.00015168180562627004,5,True,252,5500,2,2,0 days 00:00:01.164204,CVX,0.023481868679511474,0.020260673974052183,0.015796380571549404,0.015885871639513018
10,1969-05-01 13:30:00+00:00,-1492.2787493029023,-1471.1021747778336,-1483.757734450222,0.008903381987755657,0.00014951351855274481,5,True,252,5500,2,2,0 days 00:00:01.283334,CVX,0.02888961936909103,0.046719052994854376,0.02363680523376575,0.08919907629658841
11,1969-05-08 13:30:00+00:00,-1482.9048563825254,-1461.7282818574568,-1474.383841529845,0.009007055007356242,0.00015534518183795052,5,True,252,5500,2,2,0 days 00:00:00.521592,CVX,0.22515980857305076,0.36844278376073636,0.1923835023149418,0.34121609478293563
12,1969-05-15 13:30:00+00:00,-1490.0690689012963,-1468.8924943762277,-1481.548054048616,0.008865400392829605,0.00015099319269440116,5,True,252,5500,2,2,0 days 00:00:00.481735,CVX,0.8161713257064802,0.255983748473547,0.7976560510210182,0.3440680254203261
13,1969-05-22 13:30:00+00:00,-1496.8875633535845,-1475.7109888285158,-1488.3665485009042,0.008692173590534587,0.00014691402830859464,5,True,252,5500,2,2,0 days 00:00:00.631128,CVX,0.39110392913808983,0.2571664890573304,0.3673427646114306,0.2829171692208772
14,1969-05-29 13:30:00+00:00,-1502.9559907477437,-1481.779416222675,-1494.4349758950634,0.008625221531001578,0.0001432091336376688,5,True,252,5500,2,2,0 days 00:00:01.580361,CVX,0.39609860850315937,0.38150185702865236,0.3884458368673156,0.38820887866176074
15,1969-06-06 13:30:00+00:00,-1502.5416934066138,-1481.3651188815452,-1494.0206785539335,0.008500756727081086,0.00014364188940042146,5,True,252,5500,2,2,0 days 00:00:00.707277,CVX,0.404813943732595,0.2542052585105337,0.37729758589837453,0.28977748907343004
16,1969-06-13 13:30:00+00:00,-1500.5463369421786,-1479.36976241711,-1492.0253220894983,0.008563880190244514,0.0001447878781013527,5,True,252,5500,2,2,0 days 00:00:00.456461,CVX,0.49161516844182995,0.2292355208592351,0.4724384508978285,0.27412437540578793
17,1969-06-20 13:30:00+00:00,-1496.1586736916815,-1474.982099166613,-1487.6376588390012,0.008725781028067016,0.00014708510494286048,5,True,252,5500,2,2,0 days 00:00:00.506939,CVX,0.02871465120972689,0.0249096745294161,0.014258721923843693,0.01832470209151442
18,1969-06-27 13:30:00+00:00,-1492.3705072431053,-1471.1939327180366,-1483.849492390425,0.008840377000095729,0.00014958751444734734,5,True,252,5500,2,2,0 days 00:00:00.520530,CVX,0.5816390342396308,0.21047824710099258,0.6066337492882089,0.21583686868945418
19,1969-07-07 13:30:00+00:00,-1494.7943752506653,-1473.6178007255967,-1486.273360397985,0.008744430758896075,0.00014813100220793096,5,True,252,5500,2,2,0 days 00:00:00.596047,CVX,0.36698590931397856,0.2216580801710933,0.3435532153630062,0.2644389402504544
20,1969-07-14 13:30:00+00:00,-1489.611427362378,-1468.4348528373093,-1481.0904125096977,0.00882733625660167,0.00015120700222603854,5,True,252,5500,2,2,0 days 00:00:00.440986,CVX,0.30083677975947787,0.19665486576609897,0.280689804543859,0.22248226267196883
