,asofdate,pnl,strategy,positionType
0,2012-12-20 14:30:00+00:00,0.0,arma_threshold_ma,no_position
1,2012-12-21 14:30:00+00:00,0.0,arma_threshold_ma,no_position
2,2012-12-24 14:30:00+00:00,0.0,arma_threshold_ma,no_position
3,2012-12-26 14:30:00+00:00,0.0,arma_threshold_ma,no_position
4,2012-12-27 14:30:00+00:00,0.0,arma_threshold_ma,no_position
5,2012-12-28 14:30:00+00:00,0.0,arma_threshold_ma,no_position
6,2012-12-31 14:30:00+00:00,0.0,arma_threshold_ma,no_position
7,2013-01-02 14:30:00+00:00,0.0,arma_threshold_ma,no_position
8,2013-01-03 14:30:00+00:00,0.0,arma_threshold_ma,no_position
9,2013-01-04 14:30:00+00:00,0.0,arma_threshold_ma,no_position
10,2013-01-07 14:30:00+00:00,-0.07010000000000005,arma_threshold_ma,short
11,2013-01-08 14:30:00+00:00,-0.28999999999999915,arma_threshold_ma,short
12,2013-01-09 14:30:00+00:00,-0.38189999999999813,arma_threshold_ma,short
13,2013-01-10 14:30:00+00:00,0.08000000000000185,arma_threshold_ma,short
14,2013-01-11 14:30:00+00:00,0.4785900000000005,arma_threshold_ma,short
15,2013-01-14 14:30:00+00:00,0.0,arma_threshold_ma,no_position
16,2013-01-15 14:30:00+00:00,0.0,arma_threshold_ma,no_position
17,2013-01-16 14:30:00+00:00,0.0,arma_threshold_ma,no_position
18,2013-01-17 14:30:00+00:00,0.0,arma_threshold_ma,no_position
19,2013-01-18 14:30:00+00:00,0.0,arma_threshold_ma,no_position
20,2013-01-22 14:30:00+00:00,-0.04001000000000232,arma_threshold_ma,short
21,2013-01-23 14:30:00+00:00,-0.09799999999999898,arma_threshold_ma,short
22,2013-01-24 14:30:00+00:00,0.20999000000000123,arma_threshold_ma,short
23,2013-01-25 14:30:00+00:00,0.5300200000000004,arma_threshold_ma,short
24,2013-01-28 14:30:00+00:00,0.610000000000003,arma_threshold_ma,short
25,2013-01-29 14:30:00+00:00,0.0,arma_threshold_ma,no_position
26,2013-01-30 14:30:00+00:00,0.0,arma_threshold_ma,no_position
27,2013-01-31 14:30:00+00:00,0.0,arma_threshold_ma,no_position
28,2013-02-01 14:30:00+00:00,0.0,arma_threshold_ma,no_position
29,2013-02-05 14:30:00+00:00,0.0,arma_threshold_ma,no_position
30,2013-02-07 14:30:00+00:00,-0.20989999999999753,arma_threshold_ma,short
31,2013-02-08 14:30:00+00:00,-0.28600000000000136,arma_threshold_ma,short
32,2013-02-12 14:30:00+00:00,-0.2700099999999992,arma_threshold_ma,short
33,2013-02-13 14:30:00+00:00,-0.25,arma_threshold_ma,short
34,2013-02-14 14:30:00+00:00,0.15949999999999775,arma_threshold_ma,short
35,2013-02-15 14:30:00+00:00,0.22998999999999725,arma_threshold_ma,short
36,2013-02-19 14:30:00+00:00,0.4299999999999997,arma_threshold_ma,short
37,2013-02-20 14:30:00+00:00,0.75,arma_threshold_ma,short
38,2013-02-21 14:30:00+00:00,0.5700000000000003,arma_threshold_ma,short
39,2013-02-22 14:30:00+00:00,0.7140000000000022,arma_threshold_ma,short
40,2013-02-25 14:30:00+00:00,0.0,arma_threshold_ma,no_position
41,2013-02-26 14:30:00+00:00,0.0,arma_threshold_ma,no_position
42,2013-02-27 14:30:00+00:00,0.0,arma_threshold_ma,no_position
43,2013-02-28 14:30:00+00:00,0.0,arma_threshold_ma,no_position
44,2013-03-01 14:30:00+00:00,0.0,arma_threshold_ma,no_position
45,2013-03-04 14:30:00+00:00,-0.26998999999999995,arma_threshold_ma,short
46,2013-03-05 14:30:00+00:00,-0.21999999999999886,arma_threshold_ma,short
47,2013-03-06 14:30:00+00:00,-0.05001000000000033,arma_threshold_ma,short
48,2013-03-07 14:30:00+00:00,-0.17999999999999972,arma_threshold_ma,short
49,2013-03-08 14:30:00+00:00,0.1800100000000029,arma_threshold_ma,short
50,2013-03-11 13:30:00+00:00,0.0,arma_threshold_ma,no_position
51,2013-03-12 13:30:00+00:00,0.0,arma_threshold_ma,no_position
52,2013-03-14 13:30:00+00:00,0.0,arma_threshold_ma,no_position
53,2013-03-15 13:30:00+00:00,0.0,arma_threshold_ma,no_position
54,2013-03-18 13:30:00+00:00,0.0,arma_threshold_ma,no_position
55,2013-03-19 13:30:00+00:00,0.0,arma_threshold_ma,no_position
56,2013-03-20 13:30:00+00:00,0.0,arma_threshold_ma,no_position
57,2013-03-22 13:30:00+00:00,0.0,arma_threshold_ma,no_position
58,2013-03-25 13:30:00+00:00,0.0,arma_threshold_ma,no_position
59,2013-03-26 13:30:00+00:00,0.0,arma_threshold_ma,no_position
60,2013-03-27 13:30:00+00:00,0.2400100000000016,arma_threshold_ma,short
61,2013-03-28 13:30:00+00:00,0.24990999999999985,arma_threshold_ma,short
62,2013-04-01 13:30:00+00:00,0.46400999999999826,arma_threshold_ma,short
63,2013-04-03 13:30:00+00:00,0.6600000000000001,arma_threshold_ma,short
64,2013-04-04 13:30:00+00:00,0.379999999999999,arma_threshold_ma,short
65,2013-04-05 13:30:00+00:00,0.49988999999999706,arma_threshold_ma,short
66,2013-04-08 13:30:00+00:00,0.6698899999999988,arma_threshold_ma,short
67,2013-04-09 13:30:00+00:00,0.47598999999999947,arma_threshold_ma,short
68,2013-04-10 13:30:00+00:00,0.33999999999999986,arma_threshold_ma,short
69,2013-04-11 13:30:00+00:00,0.26000000000000156,arma_threshold_ma,short
70,2013-04-12 13:30:00+00:00,0.0,arma_threshold_ma,no_position
71,2013-04-15 13:30:00+00:00,0.0,arma_threshold_ma,no_position
72,2013-04-16 13:30:00+00:00,0.0,arma_threshold_ma,no_position
73,2013-04-17 13:30:00+00:00,0.0,arma_threshold_ma,no_position
74,2013-04-18 13:30:00+00:00,0.0,arma_threshold_ma,no_position
75,2013-04-19 13:30:00+00:00,-0.1498999999999988,arma_threshold_ma,short
76,2013-04-24 13:30:00+00:00,0.030700000000001282,arma_threshold_ma,short
77,2013-04-25 13:30:00+00:00,0.039989999999999526,arma_threshold_ma,short
78,2013-04-26 13:30:00+00:00,0.15009999999999835,arma_threshold_ma,short
79,2013-04-29 13:30:00+00:00,0.18989999999999974,arma_threshold_ma,short
80,2013-05-01 13:30:00+00:00,-0.0077099999999994395,arma_threshold_ma,short
81,2013-05-02 13:30:00+00:00,0.16300000000000026,arma_threshold_ma,short
82,2013-05-03 13:30:00+00:00,0.28001000000000076,arma_threshold_ma,short
83,2013-05-06 13:30:00+00:00,0.17759999999999998,arma_threshold_ma,short
84,2013-05-07 13:30:00+00:00,0.0500999999999987,arma_threshold_ma,short
85,2013-05-09 13:30:00+00:00,0.0,arma_threshold_ma,no_position
86,2013-05-10 13:30:00+00:00,0.0,arma_threshold_ma,no_position
87,2013-05-13 13:30:00+00:00,0.0,arma_threshold_ma,no_position
88,2013-05-15 13:30:00+00:00,0.0,arma_threshold_ma,no_position
89,2013-05-16 13:30:00+00:00,0.0,arma_threshold_ma,no_position
90,2013-05-17 13:30:00+00:00,-0.0909999999999993,arma_threshold_ma,short
91,2013-05-20 13:30:00+00:00,0.08999999999999986,arma_threshold_ma,short
92,2013-05-22 13:30:00+00:00,0.23000000000000043,arma_threshold_ma,short
93,2013-05-23 13:30:00+00:00,0.6198999999999995,arma_threshold_ma,short
94,2013-05-28 13:30:00+00:00,0.6099999999999994,arma_threshold_ma,short
95,2013-05-30 13:30:00+00:00,0.5010999999999992,arma_threshold_ma,short
96,2013-05-31 13:30:00+00:00,0.4895000000000014,arma_threshold_ma,short
97,2013-06-03 13:30:00+00:00,0.5790000000000006,arma_threshold_ma,short
98,2013-06-04 13:30:00+00:00,0.16000000000000014,arma_threshold_ma,short
99,2013-06-05 13:30:00+00:00,0.120000000000001,arma_threshold_ma,short
100,2013-06-07 13:30:00+00:00,0.2723000000000013,arma_threshold_ma,short
101,2013-06-10 13:30:00+00:00,0.21059999999999945,arma_threshold_ma,short
102,2013-06-11 13:30:00+00:00,0.20099999999999874,arma_threshold_ma,short
103,2013-06-13 13:30:00+00:00,0.3401999999999994,arma_threshold_ma,short
104,2013-06-14 13:30:00+00:00,0.370099999999999,arma_threshold_ma,short
105,2013-06-17 13:30:00+00:00,0.0,arma_threshold_ma,no_position
106,2013-06-18 13:30:00+00:00,0.0,arma_threshold_ma,no_position
107,2013-06-20 13:30:00+00:00,0.0,arma_threshold_ma,no_position
108,2013-06-21 13:30:00+00:00,0.0,arma_threshold_ma,no_position
109,2013-06-24 13:30:00+00:00,0.0,arma_threshold_ma,no_position
110,2013-06-25 13:30:00+00:00,0.0,arma_threshold_ma,no_position
111,2013-06-26 13:30:00+00:00,0.0,arma_threshold_ma,no_position
112,2013-06-27 13:30:00+00:00,0.0,arma_threshold_ma,no_position
113,2013-06-28 13:30:00+00:00,0.0,arma_threshold_ma,no_position
114,2013-07-01 13:30:00+00:00,0.0,arma_threshold_ma,no_position
115,2013-07-02 13:30:00+00:00,0.03999999999999915,arma_threshold_ma,short
116,2013-07-05 13:30:00+00:00,-0.16220000000000034,arma_threshold_ma,short
