,asofdate,aic,bic,hqic,mae,mse,forecastHorizon,diff,trainDFLength,num_models,order_p,order_q,time,product_name,ar.L1.close,ma.L1.close
280,2019-07-15 00:00:00+00:00,-872.2077118425449,-858.0899954924992,-866.5270352740913,0.02787820566186591,0.0017805810411911688,5,True,252,2500,1,1,0 days 00:00:00.099003,BTC,0.3705587211279843,0.376988238169333
281,2019-07-20 00:00:00+00:00,-857.2963234464602,-843.1786070964145,-851.6156468780066,0.028735938582429437,0.0018890910098072178,5,True,252,2500,1,1,0 days 00:00:00.103959,BTC,0.3002489398599903,0.3046556201749501
282,2019-07-25 00:00:00+00:00,-862.2998018212548,-848.1820854712091,-856.6191252528013,0.028606289863262142,0.0018519615823607085,5,True,252,2500,1,1,0 days 00:00:00.134209,BTC,0.3025685202066858,0.30710961694514655
283,2019-07-30 00:00:00+00:00,-882.7585953876666,-868.6408790376208,-877.077918819213,0.027683978325295046,0.0017076541592548917,5,True,252,2500,1,1,0 days 00:00:00.162997,BTC,0.2700213458083782,0.27603773129893544
284,2019-08-04 00:00:00+00:00,-893.0967883849158,-878.9790720348701,-887.4161118164623,0.027292324559209546,0.0016391460456280863,5,True,252,2500,1,1,0 days 00:00:00.177034,BTC,0.3199177114306323,0.3217522572780788
285,2019-08-09 00:00:00+00:00,-901.3264923097917,-887.2087759597459,-895.6458157413381,0.02686427836603898,0.00158632922831461,5,True,252,2500,1,1,0 days 00:00:00.147965,BTC,0.27511590748314735,0.2820776741431664
286,2019-08-14 00:00:00+00:00,-899.3893544882718,-885.2716381382261,-893.7086779198182,0.026999339793532317,0.0015989782129780734,5,True,252,2500,1,1,0 days 00:00:00.139036,BTC,0.29771918272763076,0.3079361424663402
287,2019-08-19 00:00:00+00:00,-903.2947464174421,-889.1770300673963,-897.6140698489885,0.02666258463091744,0.001573907461091278,5,True,252,2500,1,1,0 days 00:00:00.145125,BTC,0.28842521940455124,0.298030975426806
288,2019-08-24 00:00:00+00:00,-902.0611560276703,-887.9434396776246,-896.3804794592168,0.026729071026564365,0.001581602930258715,5,True,252,2500,1,1,0 days 00:00:00.137675,BTC,0.31210288410086634,0.3204516976326565
289,2019-08-29 00:00:00+00:00,-910.8058781397641,-896.6881617897184,-905.1252015713105,0.02631153736539599,0.0015279951645221163,5,True,252,2500,1,1,0 days 00:00:00.159838,BTC,0.3598238464548103,0.36667279495051214
