,asofdate,pnl,strategy,positionType
0,1969-02-18 14:30:00+00:00,0.0,arma_threshold_ma,no_position
5,1969-02-26 14:30:00+00:00,0.0,arma_threshold_ma,no_position
10,1969-03-05 14:30:00+00:00,0.0,arma_threshold_ma,no_position
15,1969-03-12 14:30:00+00:00,0.0,arma_threshold_ma,no_position
20,1969-03-19 14:30:00+00:00,0.0,arma_threshold_ma,no_position
25,1969-03-26 14:30:00+00:00,0.0,arma_threshold_ma,no_position
30,1969-04-03 14:30:00+00:00,0.0,arma_threshold_ma,no_position
35,1969-04-11 14:30:00+00:00,0.0,arma_threshold_ma,no_position
40,1969-04-18 14:30:00+00:00,0.0,arma_threshold_ma,no_position
45,1969-04-25 14:30:00+00:00,-0.10015199999999957,arma_threshold_ma,short
50,1969-05-02 13:30:00+00:00,0.0,arma_threshold_ma,no_position
55,1969-05-09 13:30:00+00:00,0.04006099999999968,arma_threshold_ma,long
60,1969-05-16 13:30:00+00:00,0.6810369999999999,arma_threshold_ma,long
65,1969-05-23 13:30:00+00:00,0.0,arma_threshold_ma,no_position
70,1969-06-02 13:30:00+00:00,0.0,arma_threshold_ma,no_position
75,1969-06-09 13:30:00+00:00,0.0,arma_threshold_ma,no_position
80,1969-06-16 13:30:00+00:00,0.0,arma_threshold_ma,no_position
85,1969-06-23 13:30:00+00:00,0.7010670000000001,arma_threshold_ma,short
90,1969-06-30 13:30:00+00:00,0.0,arma_threshold_ma,no_position
95,1969-07-08 13:30:00+00:00,0.0,arma_threshold_ma,no_position
100,1969-07-15 13:30:00+00:00,0.0500759999999989,arma_threshold_ma,short
105,1969-07-23 13:30:00+00:00,0.0,arma_threshold_ma,no_position
110,1969-07-30 13:30:00+00:00,-0.6009150000000005,arma_threshold_ma,short
115,1969-08-06 13:30:00+00:00,0.0,arma_threshold_ma,no_position
120,1969-08-13 13:30:00+00:00,-0.951448000000001,arma_threshold_ma,short
125,1969-08-20 13:30:00+00:00,0.25038100000000085,arma_threshold_ma,short
130,1969-08-27 13:30:00+00:00,0.0,arma_threshold_ma,no_position
135,1969-09-04 13:30:00+00:00,0.1502289999999995,arma_threshold_ma,short
140,1969-09-11 13:30:00+00:00,0.0,arma_threshold_ma,no_position
145,1969-09-18 13:30:00+00:00,0.2503809999999991,arma_threshold_ma,short
150,1969-09-25 13:30:00+00:00,0.0,arma_threshold_ma,no_position
155,1969-10-02 13:30:00+00:00,0.0,arma_threshold_ma,no_position
160,1969-10-09 13:30:00+00:00,0.0,arma_threshold_ma,no_position
165,1969-10-16 13:30:00+00:00,0.0,arma_threshold_ma,no_position
170,1969-10-23 13:30:00+00:00,0.0,arma_threshold_ma,no_position
175,1969-10-30 14:30:00+00:00,-0.40061000000000035,arma_threshold_ma,short
180,1969-11-06 14:30:00+00:00,0.0,arma_threshold_ma,no_position
185,1969-11-13 14:30:00+00:00,0.0,arma_threshold_ma,no_position
190,1969-11-20 14:30:00+00:00,0.1502289999999995,arma_threshold_ma,long
195,1969-11-28 14:30:00+00:00,0.0,arma_threshold_ma,no_position
200,1969-12-05 14:30:00+00:00,-0.15022900000000128,arma_threshold_ma,long
205,1969-12-12 14:30:00+00:00,0.050076000000000676,arma_threshold_ma,long
210,1969-12-19 14:30:00+00:00,0.0,arma_threshold_ma,no_position
215,1969-12-29 14:30:00+00:00,0.10015199999999957,arma_threshold_ma,long
220,1970-01-06 14:30:00+00:00,0.3505339999999997,arma_threshold_ma,long
225,1970-01-13 14:30:00+00:00,0.0,arma_threshold_ma,no_position
230,1970-01-20 14:30:00+00:00,0.0,arma_threshold_ma,no_position
235,1970-01-27 14:30:00+00:00,0.6509909999999994,arma_threshold_ma,long
240,1970-02-03 14:30:00+00:00,0.0,arma_threshold_ma,no_position
245,1970-02-10 14:30:00+00:00,-0.4506870000000003,arma_threshold_ma,long
250,1970-02-17 14:30:00+00:00,-0.45068599999999925,arma_threshold_ma,long
255,1970-02-25 14:30:00+00:00,0.3004580000000008,arma_threshold_ma,long
260,1970-03-04 14:30:00+00:00,0.2003049999999984,arma_threshold_ma,long
265,1970-03-11 14:30:00+00:00,0.0,arma_threshold_ma,no_position
270,1970-03-18 14:30:00+00:00,0.0,arma_threshold_ma,no_position
275,1970-03-25 14:30:00+00:00,-0.5007619999999999,arma_threshold_ma,long
280,1970-04-02 14:30:00+00:00,0.2503809999999991,arma_threshold_ma,long
285,1970-04-09 14:30:00+00:00,0.9013730000000013,arma_threshold_ma,long
290,1970-04-16 14:30:00+00:00,0.0,arma_threshold_ma,no_position
295,1970-04-23 14:30:00+00:00,-0.1502289999999995,arma_threshold_ma,long
300,1970-04-30 13:30:00+00:00,0.0,arma_threshold_ma,no_position
305,1970-05-07 13:30:00+00:00,0.0,arma_threshold_ma,no_position
310,1970-05-14 13:30:00+00:00,0.3505339999999997,arma_threshold_ma,short
315,1970-05-21 13:30:00+00:00,1.0516009999999998,arma_threshold_ma,short
320,1970-05-28 13:30:00+00:00,1.201830000000001,arma_threshold_ma,short
325,1970-06-04 13:30:00+00:00,0.0,arma_threshold_ma,no_position
330,1970-06-11 13:30:00+00:00,0.15022800000000025,arma_threshold_ma,short
335,1970-06-18 13:30:00+00:00,0.0,arma_threshold_ma,no_position
340,1970-06-25 13:30:00+00:00,0.0,arma_threshold_ma,no_position
345,1970-07-02 13:30:00+00:00,0.45068599999999925,arma_threshold_ma,short
350,1970-07-10 13:30:00+00:00,0.8012200000000007,arma_threshold_ma,short
355,1970-07-17 13:30:00+00:00,0.0,arma_threshold_ma,no_position
360,1970-07-24 13:30:00+00:00,-0.9013729999999995,arma_threshold_ma,short
365,1970-07-31 13:30:00+00:00,0.0,arma_threshold_ma,no_position
370,1970-08-07 13:30:00+00:00,0.0,arma_threshold_ma,no_position
375,1970-08-14 13:30:00+00:00,0.25038100000000085,arma_threshold_ma,short
380,1970-08-21 13:30:00+00:00,0.9013729999999995,arma_threshold_ma,short
385,1970-08-28 13:30:00+00:00,0.0,arma_threshold_ma,no_position
390,1970-09-04 13:30:00+00:00,0.0,arma_threshold_ma,no_position
395,1970-09-14 13:30:00+00:00,-0.7010670000000001,arma_threshold_ma,short
400,1970-09-21 13:30:00+00:00,0.0,arma_threshold_ma,no_position
405,1970-09-28 13:30:00+00:00,0.35053299999999865,arma_threshold_ma,short
410,1970-10-05 13:30:00+00:00,-0.2003049999999984,arma_threshold_ma,short
415,1970-10-12 13:30:00+00:00,0.0,arma_threshold_ma,no_position
420,1970-10-19 13:30:00+00:00,0.0,arma_threshold_ma,no_position
425,1970-10-26 14:30:00+00:00,0.0,arma_threshold_ma,no_position
430,1970-11-02 14:30:00+00:00,-0.8012200000000007,arma_threshold_ma,long
435,1970-11-09 14:30:00+00:00,0.0,arma_threshold_ma,no_position
440,1970-11-16 14:30:00+00:00,0.0,arma_threshold_ma,no_position
445,1970-11-23 14:30:00+00:00,0.6509909999999994,arma_threshold_ma,short
450,1970-12-01 14:30:00+00:00,0.0,arma_threshold_ma,no_position
