,asofdate,aic,bic,hqic,mae,mse,forecastHorizon,diff,trainDFLength,num_models,order_p,order_q,time,product_name,ar.L1.close,ma.L1.close
0,1969-02-07 14:30:00+00:00,-799.1011194815131,-784.9834031314674,-793.4204429130596,0.020352423606649985,0.002379958160469143,5,True,252,10000,1,1,0 days 00:00:00.214980,HECLA,0.6320451702747465,0.6165105479489218
1,1969-02-17 14:30:00+00:00,-795.2813828837042,-781.1636665336584,-789.6007063152506,0.020859088062418853,0.002416305620176908,5,True,252,10000,1,1,0 days 00:00:00.334472,HECLA,0.5566366994725995,0.5408300182656638
2,1969-02-25 14:30:00+00:00,-794.0302294647394,-779.9125131146936,-788.3495528962858,0.021133460901916215,0.0024283263530608837,5,True,252,10000,1,1,0 days 00:00:00.162298,HECLA,0.5321227972259995,0.5161314053477609
3,1969-03-04 14:30:00+00:00,-793.9121686201239,-779.7944522700782,-788.2314920516703,0.02119600279700488,0.002429460375852328,5,True,252,10000,1,1,0 days 00:00:00.145217,HECLA,0.5337248338043068,0.5175806189991913
4,1969-03-11 14:30:00+00:00,-793.389627743962,-779.2719113939163,-787.7089511755084,0.021340701538360093,0.002434499816590227,5,True,252,10000,1,1,0 days 00:00:00.141670,HECLA,0.5349880801153274,0.5185943677337385
5,1969-03-18 14:30:00+00:00,-792.8325896797033,-778.7148733296576,-787.1519131112498,0.021359916812393083,0.0024398866141356673,5,True,252,10000,1,1,0 days 00:00:00.211024,HECLA,0.5205658369698019,0.5043474573527988
6,1969-03-25 14:30:00+00:00,-793.5137494164632,-779.3960330664174,-787.8330728480096,0.021223770539737657,0.002433307269268111,5,True,252,10000,1,1,0 days 00:00:00.145514,HECLA,0.5289961973787812,0.513036022002467
7,1969-04-02 14:30:00+00:00,-792.1407848129958,-778.02306846295,-786.4601082445422,0.02145856030350332,0.002446634277836966,5,True,252,10000,1,1,0 days 00:00:00.357339,HECLA,0.5377083962791435,0.5203359446295227
8,1969-04-10 14:30:00+00:00,-792.2883152236026,-778.1705988735569,-786.607638655149,0.02156156668238312,0.0024451872793513183,5,True,252,10000,1,1,0 days 00:00:00.242602,HECLA,0.5782023241195335,0.5587427934416084
9,1969-04-17 14:30:00+00:00,-793.1363178851756,-779.0186015351298,-787.455641316722,0.021426415450983536,0.0024369947777580308,5,True,252,10000,1,1,0 days 00:00:00.172384,HECLA,0.6934371031013423,0.6699033305306558
10,1969-04-24 14:30:00+00:00,-795.5382183080366,-781.4205019579908,-789.857541739583,0.02099682275166923,0.002413853918847483,5,True,252,10000,1,1,0 days 00:00:00.119311,HECLA,0.6682008060419339,0.6466465212900122
11,1969-05-01 13:30:00+00:00,-796.1422261299216,-782.0245097798759,-790.461549561468,0.020896661209634057,0.002408073613159685,5,True,252,10000,1,1,0 days 00:00:00.154179,HECLA,0.6491051251675413,0.6272699347269085
12,1969-05-08 13:30:00+00:00,-794.8415214284033,-780.7238050783576,-789.1608448599497,0.020924054227160958,0.0024205306409252423,5,True,252,10000,1,1,0 days 00:00:00.227775,HECLA,0.6620167319155419,0.6397145612034202
13,1969-05-15 13:30:00+00:00,-795.9537244373513,-781.8360080873056,-790.2730478688977,0.020789586862844055,0.00240987440720027,5,True,252,10000,1,1,0 days 00:00:00.210988,HECLA,0.6930436687755711,0.6694846114219754
14,1969-05-22 13:30:00+00:00,-798.270503424693,-784.1527870746472,-792.5898268562394,0.020442960173546344,0.0023878138823953013,5,True,252,10000,1,1,0 days 00:00:00.136788,HECLA,0.7286819961469508,0.7049293719448643
15,1969-05-29 13:30:00+00:00,-799.288932685725,-785.1712163356792,-793.6082561172714,0.020267878466654975,0.0023781823381874884,5,True,252,10000,1,1,0 days 00:00:00.128918,HECLA,0.726006252754411,0.7029666380551592
16,1969-06-06 13:30:00+00:00,-797.0949945291642,-782.9772781791185,-791.4143179607106,0.02075667974206869,0.002398976011977243,5,True,252,10000,1,1,0 days 00:00:00.143135,HECLA,0.678372684332742,0.6561773231306177
17,1969-06-13 13:30:00+00:00,-796.2048046233925,-782.0870882733468,-790.524128054939,0.020980291707895893,0.00240746633300662,5,True,252,10000,1,1,0 days 00:00:00.123731,HECLA,0.6612985005876544,0.6407832200612575
18,1969-06-20 13:30:00+00:00,-796.0208224099364,-781.9031060598907,-790.3401458414828,0.021108597726178163,0.002409228723474908,5,True,252,10000,1,1,0 days 00:00:00.199194,HECLA,0.6715024525556107,0.6499362298147114
19,1969-06-27 13:30:00+00:00,-794.6081129862488,-780.4903966362031,-788.9274364177952,0.021305614612517395,0.00242276709359351,5,True,252,10000,1,1,0 days 00:00:00.158804,HECLA,0.6441200459569251,0.6220574876776441
20,1969-07-07 13:30:00+00:00,-796.9778126061234,-782.8600962560777,-791.2971360376698,0.021467590265903447,0.002431341978552967,5,True,252,10000,1,1,0 days 00:00:00.198539,HECLA,0.029664814132885343,0.015116115614929971
