,asofdate,pnl,strategy,positionType
0,1999-12-31 14:30:00+00:00,,arma_threshold_ma,short
5,2000-01-07 14:30:00+00:00,0.6875,arma_threshold_ma,short
10,2000-01-14 14:30:00+00:00,0.65625,arma_threshold_ma,short
15,2000-01-24 14:30:00+00:00,0.0,arma_threshold_ma,no_position
20,2000-01-31 14:30:00+00:00,-0.53125,arma_threshold_ma,short
25,2000-02-07 14:30:00+00:00,0.0,arma_threshold_ma,no_position
30,2000-02-14 14:30:00+00:00,0.6093699999999984,arma_threshold_ma,short
35,2000-02-22 14:30:00+00:00,0.7656300000000016,arma_threshold_ma,short
40,2000-02-29 14:30:00+00:00,1.375,arma_threshold_ma,short
45,2000-03-07 14:30:00+00:00,0.0,arma_threshold_ma,no_position
50,2000-03-14 14:30:00+00:00,0.0,arma_threshold_ma,no_position
55,2000-03-21 14:30:00+00:00,0.0,arma_threshold_ma,no_position
60,2000-03-28 14:30:00+00:00,-0.875,arma_threshold_ma,short
65,2000-04-04 13:30:00+00:00,0.0,arma_threshold_ma,no_position
70,2000-04-11 13:30:00+00:00,0.0,arma_threshold_ma,no_position
75,2000-04-18 13:30:00+00:00,0.0,arma_threshold_ma,no_position
80,2000-04-26 13:30:00+00:00,-1.1093699999999984,arma_threshold_ma,long
85,2000-05-03 13:30:00+00:00,0.0,arma_threshold_ma,no_position
90,2000-05-10 13:30:00+00:00,-1.6093800000000016,arma_threshold_ma,long
95,2000-05-17 13:30:00+00:00,0.6406300000000016,arma_threshold_ma,long
100,2000-05-24 13:30:00+00:00,0.0,arma_threshold_ma,no_position
105,2000-06-01 13:30:00+00:00,-0.15625,arma_threshold_ma,long
110,2000-06-08 13:30:00+00:00,0.6406300000000016,arma_threshold_ma,long
115,2000-06-15 13:30:00+00:00,0.1875,arma_threshold_ma,long
120,2000-06-22 13:30:00+00:00,0.0,arma_threshold_ma,no_position
125,2000-06-29 13:30:00+00:00,0.0,arma_threshold_ma,no_position
130,2000-07-07 13:30:00+00:00,-1.0,arma_threshold_ma,long
135,2000-07-14 13:30:00+00:00,0.0,arma_threshold_ma,no_position
140,2000-07-21 13:30:00+00:00,0.0,arma_threshold_ma,no_position
