,asofdate,aic,bic,hqic,mae,mse,forecastHorizon,diff,trainDFLength,num_models,order_p,order_q,time,product_name,ar.L1.close,ma.L1.close
0,1999-07-22 22:00:00+00:00,-1381.0552101161547,-1366.9374937661091,-1375.3745335477013,0.011332292099880625,0.0002363950976199298,5,True,252,5800,1,1,0 days 00:00:00.287220,copper,0.2423546109337343,0.2560108452515147
1,1999-07-29 22:00:00+00:00,-1377.1565676781447,-1363.038851328099,-1371.4758911096912,0.0113237277460756,0.00024008240119074455,5,True,252,5800,1,1,0 days 00:00:00.351000,copper,0.2468509349743103,0.25155860292866544
2,1999-08-05 22:00:00+00:00,-1384.6477122169035,-1370.529995866858,-1378.96703564845,0.011232431984794592,0.00023304634723748417,5,True,252,5800,1,1,0 days 00:00:00.344008,copper,0.23329583212601634,0.247198169833865
3,1999-08-12 22:00:00+00:00,-1387.0474193267669,-1372.9297029767213,-1381.3667427583134,0.011103703056207738,0.00023084131959491062,5,True,252,5800,1,1,0 days 00:00:00.224993,copper,0.8851472103667194,0.8746004916298481
4,1999-08-22 22:00:00+00:00,-1384.3567714787423,-1370.2390551286967,-1378.6760949102888,0.011143393032609236,0.00023331944490633078,5,True,252,5800,1,1,0 days 00:00:00.302534,copper,0.9545370339392699,0.9432858758177007
5,1999-08-29 22:00:00+00:00,-1383.9544156874967,-1369.8366993374511,-1378.2737391190433,0.011169890246403904,0.00023369161986420883,5,True,252,5800,1,1,0 days 00:00:00.307998,copper,0.7706468703046779,0.758098084264007
6,1999-09-06 22:00:00+00:00,-1375.8711975176138,-1361.7534811675682,-1370.1905209491604,0.011377013046806505,0.00024130875888688834,5,True,252,5800,1,1,0 days 00:00:00.223000,copper,0.7862454418905197,0.7719639536467482
7,1999-09-13 22:00:00+00:00,-1394.4319551239882,-1380.3142387739426,-1388.7512785555348,0.01116413631450859,0.00022417809185231767,5,True,252,5800,1,1,0 days 00:00:00.253002,copper,0.3680659293439136,0.39297853424711704
8,1999-09-20 22:00:00+00:00,-1392.469642005513,-1378.3519256554673,-1386.7889654370595,0.011232534386366339,0.00022592184313849814,5,True,252,5800,1,1,0 days 00:00:00.284002,copper,0.23921418846332212,0.2586867668834423
9,1999-09-27 22:00:00+00:00,-1389.4672528115107,-1375.349536461465,-1383.7865762430572,0.011298563055128184,0.0002286292931070904,5,True,252,5800,1,1,0 days 00:00:00.278997,copper,0.30600945084576525,0.3260989530948114
10,1999-10-04 22:00:00+00:00,-1388.3961604890173,-1374.2784441389717,-1382.7154839205639,0.011385969507234342,0.00022960338733577277,5,True,252,5800,1,1,0 days 00:00:00.284006,copper,0.28233554211773104,0.30080574722564096
11,1999-10-11 22:00:00+00:00,-1374.2708760886453,-1360.1531597385997,-1368.5901995201918,0.011638732984929118,0.00024284515965127332,5,True,252,5800,1,1,0 days 00:00:00.244990,copper,0.3213580542293967,0.3383669065312955
12,1999-10-18 22:00:00+00:00,-1376.432270462844,-1362.3145541127983,-1370.7515938943905,0.011532439784950724,0.00024076917406286698,5,True,252,5800,1,1,0 days 00:00:00.223005,copper,0.33612504171810215,0.35420770401424256
13,1999-10-25 22:00:00+00:00,-1375.3848300020845,-1361.267113652039,-1369.704153433631,0.011580926208369001,0.00024177105404384313,5,True,252,5800,1,1,0 days 00:00:00.271006,copper,0.3504554723799856,0.36960185130358814
14,1999-11-01 23:00:00+00:00,-1375.5700384945058,-1361.4523221444601,-1369.8893619260523,0.011556164678683492,0.00024159490015099972,5,True,252,5800,1,1,0 days 00:00:00.269990,copper,0.3153930619323075,0.3315910442183748
15,1999-11-08 23:00:00+00:00,-1376.24572168021,-1362.1280053301643,-1370.5650451117565,0.011505188006648412,0.000240947051531982,5,True,252,5800,1,1,0 days 00:00:00.260656,copper,0.30809111194711697,0.3240342117294777
16,1999-11-15 23:00:00+00:00,-1374.6736207058948,-1360.5559043558492,-1368.9929441374413,0.011582985565431613,0.00024245531575908086,5,True,252,5800,1,1,0 days 00:00:00.422755,copper,0.30977239964118114,0.3256029491255462
17,1999-11-23 23:00:00+00:00,-1376.9128464342361,-1362.7951300841905,-1371.2321698657827,0.011447013233626993,0.00024031044583678506,5,True,252,5800,1,1,0 days 00:00:00.305693,copper,0.3037243886883541,0.32000646950334755
18,1999-12-02 23:00:00+00:00,-1373.346890473746,-1359.2291741237004,-1367.6662139052926,0.011544249129445218,0.00024373752206865328,5,True,252,5800,1,1,0 days 00:00:00.263999,copper,0.3840286004460113,0.40225934485809894
19,1999-12-09 23:00:00+00:00,-1375.0699100117154,-1360.9521936616698,-1369.389233443262,0.011436605690775006,0.00024207745065144934,5,True,252,5800,1,1,0 days 00:00:00.187001,copper,1.5701262479093674,1.569206438940183
20,1999-12-16 23:00:00+00:00,-1372.0906856783872,-1357.9729693283416,-1366.4100091099338,0.011527833482692405,0.00024495461094311524,5,True,252,5800,1,1,0 days 00:00:00.264004,copper,0.47191447940869374,0.49065544144045037
21,1999-12-26 23:00:00+00:00,-1372.071147176795,-1357.9534308267494,-1366.3904706083415,0.011490562753517822,0.00024497302245441875,5,True,252,5800,1,1,0 days 00:00:00.275631,copper,0.4440791038821257,0.46150598500888795
22,2000-01-04 23:00:00+00:00,-1370.5236128561464,-1356.4058965061008,-1364.842936287693,0.011500698507582115,0.00024648490330482086,5,True,252,5800,1,1,0 days 00:00:00.259997,copper,0.22764923582885024,0.23339657345827466
